@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,1
0,1.58,0.39,0,0,0,1.98,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,1.903,1
0,0.34,0,0,0.34,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.718,1
0,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.512,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,1
0,0,0,0,0.86,0,0.86,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409,1
0,0.33,0.16,0.16,0.5,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,5.328,1
0.1,1.05,0,0.1,2,0.31,0.31,0.52,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.851,1
0,0,0.19,0,0.98,0.39,1.38,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.652,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,5.5,1
0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.409,1
0,0.54,1.08,0,0.54,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,5.323,1
0,0,0,0,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,7.17,1
0,0.22,0,0,0.56,0,1.12,0,0.22,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,2.576,1
0,1.57,0,0,1.57,0,2.36,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.555,1
0,0.23,0.23,0,0,0,1.9,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.184,1
0,0,0,0,0,0,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,1
0,0.28,0,0.28,0,1.98,2.83,0.28,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.979,1
0,0.26,0.13,0,0,0,0.53,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,5.955,1
0,1.11,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,1
0,1.17,0.58,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.529,1
0,0.67,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,2.315,1
0,0.82,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1
0,0.16,0,0.08,0,0,1.22,0.49,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.194,1
0,0.04,0.04,0.23,0.23,0,1.36,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,5.349,1
0,0.39,0.09,0.39,0.87,4.1,1.66,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.813,1
0,0.19,0,0,0.76,0,1.14,0,0,0,0,0,0,0,0,0,0,0.19,0,0.38,0.19,0,0,4.053,1
0,0,1.21,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.676,1
0,0.67,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,1.895,1
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.977,1
0,0.4,0.4,0.4,0.4,0,2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,1
0,1.55,0,0,0.77,0,0.77,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,129.5,1
