@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0,0,0.73,2.58,0.61,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.02,1
0,0.87,0,0.43,0,0,1.31,0,0,0,0,0.43,0,0,0,0,0,0,0,1.021,0,1
0,0.58,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,1
0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.25,0,0,2.05,0.51,0,0,0,0,0,0,0,0,0,0,0,0.26,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,1
0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.08,0,0.6,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.028,0.092,0,1
0,0,0,0.48,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,1
0,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,1.121,1
0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.117,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,0,1
0,0.25,0.5,2.26,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,1
0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088,0,1
0,0.19,0.09,1.07,0,0.68,0.09,0,0,0,0,0,0,0.09,0,0,0,0,0.202,0.405,0.031,1
0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,0,1
0,0,0.23,0.11,0.11,0,1.9,0,0,0,0,0,0,0.11,0,0,0,0,0,0.418,0.018,1
0,0.45,0,0.45,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.21,0,1
0,0,0.34,1.38,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.718,0,1
0,0.27,0.54,0.82,0.82,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.086,1
0,0.64,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.3,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,1
0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,1
0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2.59,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0.439,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0.19,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,1
0,2.1,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.03,0.29,0.67,0.22,0,0.59,0,0,0,0,0.03,0,0,0,0,0,0,0,0.612,0.137,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,1
0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,1
0,0.16,0.16,0,0.5,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.884,0.022,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0,1
0.58,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1.434,0.047,1
0,0,0,0.59,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0,1
0,0.61,0,0.61,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,1
0,0.05,0.1,0.95,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0.036,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.28,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,0.166,1
0,0,0,1.33,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131,0.075,1
0,0.07,0.14,1.39,0.14,0,0.58,0,0,0,0,0,0,0,0,0.07,0,0,0,0.319,0.279,1
