@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R2,4,7,13,21'

@attribute A2 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A13 numeric
@attribute Class {0,1}

@data
-314,-1743,911,598,1
-35,2445,-12,-1081,0
1193,62,-21,3257,0
2689,-2662,-2164,2321,0
-1406,-122,78,-317,0
-173,1136,738,235,1
-654,-2044,-1116,3879,0
3296,-85,2326,-754,1
59,2448,-383,-281,0
4628,2506,-1148,616,0
1127,-758,2129,463,1
437,916,468,636,1
176,153,429,103,1
506,998,2347,153,0
-3238,-274,-2822,-65,0
2166,715,94,-414,0
237,-396,-2,212,1
-2384,1048,-1025,2057,1
195,345,148,702,1
-563,1793,755,2409,1
-79,2159,-1649,109,0
317,1724,783,-912,1
-772,-512,2004,916,0
2379,-208,2146,2156,1
123,1164,923,146,1
-323,-1958,865,-132,0
-65,-288,301,-1094,0
923,1613,-399,-353,0
956,-3342,-1317,-639,0
408,-1972,105,384,0
-685,362,-2664,-29,0
627,-1221,365,1,0
-485,-1222,71,486,1
509,1069,1337,1243,1
-3163,1006,-182,2474,0
-1282,187,-672,273,1
1918,4648,973,-4132,0
23,-198,-563,-159,0
-1693,1026,1383,196,1
1336,626,693,437,1
-792,176,857,-169,1
547,1337,574,-219,1
333,1103,-738,695,1
-3699,-4577,1284,954,0
1741,1405,1008,132,1
942,117,-315,86,1
1917,1107,2428,-2618,0
-178,-512,-355,1572,0
-134,1043,169,1531,1
1247,-38,-356,429,1
513,599,743,-1117,1
-1806,281,998,112,0
1744,1319,-137,2264,1
1311,-192,214,-257,0
223,1311,104,-1105,0
428,586,-891,1223,1
2601,-94,-59,799,0
943,22,1181,-26,1
-1145,-1236,1236,741,0
-1048,-845,1001,1315,1
-2085,-22,1225,1772,1
-538,-8,-826,-1408,0
-2219,1528,1333,-146,0
405,1316,-33,1073,1
207,-2981,2347,66,0
3411,-3038,329,405,0
-292,1002,554,-3748,0
652,2919,-1856,-1558,0
921,2283,-187,-461,1
4,645,449,44,1
86,2619,-1264,-2154,0
1959,-279,808,1205,1
-1084,141,-759,-1539,0
336,531,2801,1152,1
-1018,285,404,-4011,0
-1509,-1738,2725,1377,0
-711,263,2843,-1521,0
364,-5042,2692,3633,0
-178,18,-3261,727,0
718,-638,39,976,1
1922,1178,369,1502,1
1445,457,593,869,1
465,-1515,724,1897,0
2798,4702,-158,-3974,0
-516,1585,35,1296,1
-1034,1312,-2214,-4732,0
175,858,-255,1284,1
67,1869,1487,-3136,0
-639,3651,-91,1336,0
-1162,67,-277,1349,0
-306,631,-483,1216,1
-59,1859,341,-377,0
-414,-2398,122,-1251,1
1008,-694,816,-161,1
1202,738,841,64,1
-145,241,1717,-249,1
2905,-2055,2343,1383,0
279,-813,952,1566,0
1,-1206,216,-1827,1
-1095,784,-29,-342,1
74,-2081,-1171,-1076,0
274,-1681,-2,-287,1
41,-236,-538,-975,1
-3206,-1903,-449,-24,0
-1792,-2582,-1683,-435,0
1657,2172,-737,-543,1
413,3759,3115,2419,0
28,2135,-3255,-44,0
-155,1303,-867,1458,1
-549,3541,-4182,226,0
-1044,-1057,1715,-2926,0
769,4959,-2037,-2142,0
309,-1189,36,974,1
1917,-759,1628,-854,0
1018,-2493,111,-2373,0
1134,-72,-1365,1727,1
86,1698,-235,-1,1
3419,801,132,-1898,0
372,-1244,-2291,-645,0
854,1332,-2546,-691,1
5688,195,-624,119,0
749,809,2588,1584,1
-3868,646,-2314,-3367,0
164,-598,48,-2814,0
1726,2621,-228,541,1
237,1364,-303,3563,0
-85,-341,2194,2594,0
-472,-2302,-54,-296,0
-657,-1309,-729,-132,0
-607,1722,1087,-106,1
-128,714,1411,-302,0
219,-828,1573,1077,1
615,2685,289,-405,1
383,729,1072,273,1
-2542,917,-1991,1171,0
649,-754,1018,34,1
441,1439,859,259,1
-233,1688,-902,1467,1
771,1049,-18,-1168,1
982,1336,208,2198,1
-605,1025,174,295,1
1124,2873,664,1138,1
-2893,4626,473,-2131,0
102,-244,-1541,2124,0
187,4114,1508,334,0
-1455,-241,-341,1345,1
-971,872,-49,2007,0
-872,1067,-351,-71,1
2249,-1694,2141,1992,0
-355,1495,438,1851,1
-306,-55,1525,-1895,0
-464,-752,1632,1083,0
2711,171,-1502,-963,0
-485,-518,2105,-61,0
2168,132,615,-2139,0
736,512,184,457,1
3756,-889,3211,484,0
-2204,939,-1835,2736,0
179,96,-3703,-2116,0
-1536,3246,-1182,-252,0
-494,406,93,-2475,1
-317,2238,1341,-4393,0
-129,106,-3129,-1505,0
2022,-647,204,1789,1
-934,1253,1258,969,1
-2844,3711,-1943,-42,0
705,-1547,-2788,-2135,0
652,231,-124,-521,1
644,927,-422,-33,1
-36,492,-224,-1278,0
164,586,1101,552,1
-1219,4,181,-845,0
211,954,-979,392,0
-753,-498,1861,2041,1
-282,1377,94,-476,1
206,2492,-365,-4845,0
-1744,-312,36,67,0
1,588,-3506,549,0
-348,-104,-693,1648,0
-208,774,75,469,1
-1651,48,112,1213,0
361,3485,879,1951,0
466,1739,-144,575,1
736,479,916,-1574,1
795,254,878,-475,0
-142,1367,2465,3271,1
-706,1335,939,1014,1
1486,299,2073,277,0
98,-655,644,-119,1
-163,-838,172,-979,1
1023,806,382,288,1
-836,178,2134,506,1
-3958,-1826,1869,1566,0
509,522,943,-36,1
659,916,1808,902,1
1699,517,-527,1085,1
-673,648,1987,-2578,0
-1016,1421,3508,-2827,0
-1656,467,99,-1064,1
-2851,-67,26,-3065,0
2029,1528,-33,792,0
-1142,241,-81,388,1
51,1117,-621,689,1
2252,-911,-725,903,1
-1915,-249,-138,-2444,0
-375,-312,-2174,-3,1
-1172,4835,-1621,1779,0
247,284,-424,296,1
-2879,4845,1305,3392,0
95,-349,3828,-378,0
-1286,289,1763,1016,0
2202,4265,-2978,1304,0
2856,1086,1506,1281,0
649,-297,1381,-364,1
-5045,-635,1428,-418,0
-1498,102,-1554,501,0
433,-618,1535,427,1
1271,1878,206,407,1
58,1226,572,1403,1
539,-624,1136,-285,1
-616,1902,-5085,114,0
714,2861,214,2574,0
1524,774,-1078,-89,0
264,664,643,-3128,0
-859,121,636,922,1
677,484,-1432,-1944,0
-1089,3286,2994,-2735,0
1031,-313,-205,402,1
979,434,1116,-425,1
1109,-1593,-57,269,0
209,-11,2063,708,0
1043,1427,943,-1482,1
-99,-2,-2133,1582,0
-3,-534,-962,78,1
37,1702,286,1917,1
1337,629,98,1714,1
281,246,1098,1321,1
62,1288,168,1634,0
-1106,893,1498,867,1
-1132,2237,449,-789,1
-2224,76,-8,-1649,0
2181,-1649,3047,-77,0
2525,-1301,-642,94,1
553,-7,132,-189,0
-2193,2078,-336,-276,0
-529,-784,-247,-489,1
2,1426,1898,-147,0
-1632,-316,-68,1895,0
1412,2145,141,1012,1
-189,-849,-1746,2109,0
906,-494,-9,1464,1
851,1234,391,28,1
-2029,-224,-838,-423,0
1742,1446,131,846,1
644,-11,-185,971,1
259,-2596,205,28,1
3752,2052,-1899,1192,0
-22,1193,3723,232,1
-1216,2256,-369,3984,0
