@relation ring

@attribute A1 numeric
@attribute A7 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
3508,-25,345,0
354,-2313,435,0
-975,-104,2087,0
3739,187,-158,0
-117,265,-132,0
-2042,-3672,-3693,0
1083,-3906,-1104,0
686,2868,318,0
-3913,-1332,4865,0
-1843,-3344,2011,0
-1652,-4543,2508,0
2282,-944,-396,0
2482,4387,1555,0
1206,-1112,1309,0
-32,-3143,193,0
1392,114,1824,0
-1088,-3732,4,0
-2402,-438,3014,0
483,1638,484,0
532,-3082,-1616,0
-644,-3339,-2691,0
-829,-561,-1205,0
-1581,1428,2076,0
523,1194,257,0
39,815,-643,0
922,563,4038,0
-81,2516,525,0
-16,135,1235,0
1203,3221,68,0
-3583,5011,-3606,0
-3,-1779,312,0
-2158,-1768,1838,0
1029,1212,1686,0
1922,1103,2892,0
-1488,1629,-9,0
24,-3032,3274,0
-673,-1255,-844,0
1163,-859,428,0
-97,-1497,-1428,0
1941,18,1995,0
1383,-138,773,0
-3799,-2745,219,0
-1386,91,-845,0
-815,262,-295,0
-3845,1278,255,0
-288,-1587,-1737,0
432,-4778,-693,0
-101,-1894,1788,0
-2082,-208,-125,0
-5093,2496,429,0
-2097,3996,3518,0
387,-194,-3533,0
-325,-2646,1006,0
-6879,-153,406,0
-3406,-2258,-1972,0
-619,2116,-366,0
2213,2618,-4623,0
-1533,-704,2102,0
317,171,-1654,0
-2427,2093,-1119,0
2484,-617,-2444,0
-101,504,-19,0
1435,-266,-1867,0
712,-3071,58,0
-1617,2435,3043,0
-102,-732,33,0
2558,1165,-1414,0
-56,-374,2335,0
-258,-646,213,0
3217,31,-219,0
448,-217,936,0
2047,-619,3205,0
1884,-2272,2806,0
-3073,2252,-3999,0
-619,3019,-203,0
-2225,1325,-1402,0
-4349,163,-1016,0
1315,376,-2657,0
1385,-998,-2018,0
-7,-1938,1462,0
-241,-336,-1307,0
-2066,-296,-2327,0
-1045,-949,-987,0
36,-3226,977,0
1862,1403,-566,0
369,-958,1898,0
-2059,-218,-199,0
-416,1628,-1411,0
9,5288,1386,0
2146,433,3331,0
-1171,882,-1282,0
246,66,-385,0
324,-442,1422,0
-3512,-2342,215,0
2029,-1107,-1647,0
47,-2546,-164,0
189,-419,242,0
-187,-3313,1461,0
948,3684,2436,0
3258,-1996,-1622,0
1838,-219,-912,0
1082,-1992,938,0
3908,-3108,-306,0
1066,1846,1724,0
-2829,274,-236,0
2378,2513,-972,0
164,3116,5447,0
-4235,-832,-949,0
556,-915,2235,0
341,894,-2724,0
671,-4,776,0
1556,-831,56,0
-4,1141,-183,0
2948,5142,-207,0
424,895,-3342,0
-792,2728,-215,0
922,-244,-2397,0
368,2742,1756,0
1089,-317,-124,0
-88,-2894,991,0
-738,-889,-6187,0
4675,-901,133,0
1868,179,-1318,0
-1186,596,-817,0
754,-167,1057,0
488,738,898,0
-4184,-2368,938,0
-906,1822,1008,0
-1901,-552,108,0
-747,1059,-1142,0
-2969,-1356,1165,0
-1146,-333,1567,0
-125,1691,-3262,0
-321,308,1627,0
1038,-865,1766,0
43,1492,-2794,0
-731,-2805,-1854,0
-915,1872,2266,0
-2532,209,1237,0
-68,398,1655,0
1255,-1119,-211,0
-3498,1736,-27,0
1865,2725,-244,0
-51,-1841,-989,0
-1363,2102,316,0
1759,-298,-1465,0
2014,-3604,-395,0
357,-2364,4299,0
691,217,3472,0
-1829,-158,1005,0
-523,1076,2724,0
515,-2238,-4171,0
-159,563,-1825,0
-2892,-42,139,0
-2182,1131,1699,0
2625,-2691,1552,0
-3262,-1343,-169,0
175,-1822,426,0
-3268,-23,741,0
3454,1583,265,0
2882,879,428,0
2464,822,455,0
2176,2308,-469,0
-553,-4649,-146,0
-1798,-2217,-1237,0
1457,-1084,1478,0
-2812,3784,3258,0
-327,-1691,-1339,0
-48,-376,978,0
4371,-1847,1783,0
1527,-1044,1364,0
-4135,1136,-1035,0
928,13,-1055,0
1863,-1362,-2451,0
-277,-263,-901,0
-202,2291,2898,0
2875,958,3565,0
-3072,-576,3406,0
1301,74,-939,0
574,486,1535,0
3913,14,1166,0
-3776,935,-3479,0
-258,-1636,-254,0
-2186,3751,-369,0
182,214,-2579,0
-3397,-1047,1055,0
-2852,-2575,-304,0
-1451,-3191,7,0
101,-2048,-1102,0
-3108,2395,-2505,0
-466,-629,982,0
-816,1592,-208,0
-1934,-547,-371,0
-1492,428,2681,0
-404,-3179,-1576,0
-1118,2834,-3799,0
82,1763,-11,0
-243,-593,-3442,0
379,-3268,53,0
2289,3479,-3628,0
-464,2529,-1919,0
1435,-5368,-1097,0
-2345,-2457,-433,0
607,-355,-918,0
744,-1899,2163,0
2178,-1239,386,0
111,579,955,0
-1722,2877,-269,0
-903,-2218,-302,0
-2981,1214,3145,0
-2805,1352,388,0
881,34,108,0
2813,-599,954,0
-1428,2226,54,0
32,2213,-1411,0
-1854,-2314,-2244,0
794,185,-1107,0
2487,22,-51,0
188,-2645,4139,0
82,1578,-1065,0
-1502,-3849,-25,0
-1182,-23,1912,0
-1273,2807,734,0
-219,-2314,6,0
-2213,4067,3679,0
168,-2216,1322,0
-509,-2788,-3056,0
-1216,4966,-483,0
-2,281,104,0
27,1302,-2826,0
2648,1857,3154,0
3333,457,-2107,0
262,1743,733,0
782,1939,2148,0
743,2173,2336,0
-309,-2324,-1441,0
-1732,831,878,0
-1788,-2111,-626,0
697,-1649,1041,0
-1091,-9,-2183,0
-195,-1793,135,0
-1796,-75,737,0
-1,-629,2764,0
-552,-1148,59,0
218,2459,-897,0
702,-539,1424,0
-413,1803,-1034,0
-31,168,1771,0
-729,4237,-179,0
2926,1084,-208,0
-21,-4499,-4497,0
-415,-1777,-2517,0
352,456,2958,0
-207,-2723,-1914,0
656,1508,1031,0
-444,296,-579,0
-2299,1718,-3262,0
1048,-8,274,0
-1441,-2664,-36,0
-1603,-2222,835,0
21,-8,-3251,0
-3342,-4646,-729,0
-532,-2193,743,0
-47,209,1007,0
2997,-84,-465,0
4384,-3528,-328,0
-1525,-888,217,0
-385,3926,-876,0
176,2294,-664,0
-1926,-81,-1829,0
69,1487,1472,0
-1719,92,511,0
-2712,11,-4214,0
-21,-1623,-662,0
-2393,-951,642,0
-3547,802,1314,0
2274,74,694,0
1845,-1006,-355,0
-826,-397,2863,0
-2561,-119,-951,0
-307,51,-282,0
-2165,222,-1193,0
-2544,55,1016,0
1071,-2362,-1946,0
-2489,-393,52,0
-612,-1413,-45,0
-893,4872,-2376,0
3148,-193,1301,0
675,1078,-1498,0
2013,-2214,2709,0
-1916,1268,226,0
406,365,-1486,0
-1219,-413,-1373,0
-1381,368,-255,0
-3749,-3191,-2542,0
346,-1776,-2222,0
-1459,-175,975,0
-2156,-1468,973,0
832,1267,-396,0
1697,-1502,-22,0
4,-59,-264,0
1994,-3237,-895,0
1292,-959,-476,0
2445,1597,-576,0
4189,2726,1642,0
56,-434,6482,0
-786,-237,24,0
-968,946,3001,0
204,-169,-926,0
2732,575,2373,0
2076,89,2805,0
607,1699,-2857,0
-1104,1478,1255,0
-733,293,-886,0
-3866,-1334,1806,0
-407,195,1129,0
-3656,-5238,-265,0
-3628,1459,1503,0
-4348,-1022,-2396,0
4302,-1841,2706,0
2146,1308,201,0
-489,911,-595,0
-214,2849,-253,0
-1635,-2844,-2977,0
728,23,-738,0
2025,405,1778,0
1852,3058,-2404,0
242,-1811,2887,0
-175,-1998,1851,0
3442,206,1521,0
395,1008,-1516,0
-42,-29,2953,0
-3704,-1568,1678,0
-4,1785,-234,0
-3365,195,-3604,0
-1223,1367,-1418,0
2776,3308,1905,0
-2403,-2618,155,0
2624,-1511,-1211,0
4924,-4054,-953,0
-937,-1245,-2121,0
3665,3463,1083,0
-721,-314,-463,0
-56,-1091,27,0
2249,-364,1457,0
2588,-194,269,0
-1727,-1553,-43,0
3078,-1724,-1243,0
998,-111,-3361,0
1094,-2187,3062,0
-147,-1451,997,0
82,-3519,2886,0
433,104,-145,0
225,-1239,5238,0
1883,-588,426,0
1007,-27,-1012,0
-1582,1498,1507,0
527,3821,1623,0
411,-301,-2495,0
2979,66,269,0
1721,171,483,0
2065,2787,164,0
44,-947,-1471,0
3898,-1903,-999,0
-857,-2978,161,0
-956,1068,-279,0
3458,-1473,118,0
3753,1217,-2607,0
-2548,-2594,-1874,0
-988,2656,2516,0
128,2474,874,0
-1552,-1173,-231,0
-457,914,4635,0
1637,5669,-438,0
-197,-2946,2175,0
25,-4042,-646,0
4254,223,-302,0
-176,4551,-1308,0
2024,-2764,-2734,0
-5,-795,-2096,0
-4681,-223,1044,0
-5,-245,203,0
-672,-2057,-133,0
454,2343,-804,0
164,-2022,-228,0
3797,2362,442,0
2678,-2271,1305,0
-897,-2382,8,0
1843,3603,2381,0
-2602,-1384,3156,0
1129,1465,-3246,0
465,2298,-128,0
-2309,-2025,-699,0
1034,-431,-125,0
3488,-562,-456,0
-4189,-1001,-121,0
-3995,733,-1231,0
-2658,77,-856,0
-2783,-2317,11,0
-1309,-1611,4301,0
1369,2052,2422,0
3011,42,-1703,0
-2205,-136,-269,0
-3094,-903,-2287,0
159,-2107,1507,0
-761,378,389,0
-636,412,314,0
454,-1446,106,0
-316,1991,-2971,0
3091,126,1466,0
-475,-2703,-56,0
2613,-2053,1102,0
1509,1334,2333,0
184,-1883,-3047,0
-1735,-1763,11,0
-76,1353,3454,0
36,2149,-1491,0
-15,2987,-34,0
-1352,-2531,-642,0
-91,-1347,4072,0
204,586,-1525,0
-2547,4345,1245,0
685,-1492,-1761,0
61,615,-459,0
-944,1342,35,0
-1702,-4849,3139,0
3232,1545,121,0
4,-427,-276,0
2097,3973,163,0
62,1629,-1202,0
-3183,1434,1427,0
99,221,-2072,0
416,-1585,-1537,0
-256,2092,-2414,0
1567,-924,1258,0
237,-992,-148,0
2589,-282,433,0
-3409,667,-104,0
611,-585,1786,0
496,2025,949,0
175,1539,267,0
1917,1238,-391,0
-928,-2235,434,0
1955,3085,-437,0
3673,1553,-17,0
3412,-2598,-2014,0
1215,206,-602,0
2039,-1281,1348,0
958,-1548,-2972,0
-2095,34,-369,0
-519,1245,679,0
-261,-732,2729,0
-12,-808,-495,0
-4502,2266,-1342,0
-1788,-544,-1011,0
-1377,179,2137,0
1834,2622,-1542,0
4034,5883,52,0
2745,581,1961,0
-463,-1184,-382,0
-559,-1127,-1438,0
543,-11,1043,0
2059,465,-374,0
