@relation ring

@attribute A2 numeric
@attribute A6 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
1087,292,-1815,-1742,0
-1925,2692,3702,-2454,0
13,-3669,-207,-2016,0
-94,6099,-3186,1532,0
283,727,2503,-1194,0
3784,-278,-447,2934,0
14,-2575,144,-151,0
-1002,-664,214,-3126,0
-957,-1386,-1901,2254,0
735,-515,2652,863,0
408,665,-2903,213,0
2405,1128,945,2682,0
-95,1483,-1566,-386,0
686,2289,6,289,0
12,-877,1697,138,0
-265,-4876,-939,2206,0
-1345,289,8,-693,0
-2829,3534,535,2247,0
-1938,-3623,-203,-1744,0
2017,-613,-141,-2088,0
1642,-387,2309,-121,0
-2203,-498,-191,3311,0
3779,-3227,-827,-1304,0
2961,468,2774,-1876,0
-863,3243,-917,-3484,0
-2443,1343,-1035,121,0
-1536,-116,323,174,0
2816,-1332,-121,-3309,0
-1517,85,1248,1057,0
-908,1601,55,-2992,0
-1504,-97,523,-1474,0
-161,3785,-4847,309,0
1196,-1395,-501,4642,0
182,-4408,435,-527,0
-654,-2226,1521,3511,0
-2595,176,-1129,-1582,0
76,2925,-912,-1874,0
-705,-506,-1736,-1341,0
1766,3242,-62,708,0
-183,5712,-2601,-872,0
-997,1403,455,-1479,0
1155,1441,133,-155,0
6,-4,605,-609,0
-792,-1475,-733,-2959,0
5171,-622,276,-274,0
-2094,3951,3438,-395,0
1243,764,3442,-578,0
-1291,732,-543,-1594,0
659,-1229,285,4869,0
664,-4339,-1374,-39,0
-293,2843,-208,373,0
3528,281,-1348,-816,0
119,618,286,317,0
-116,532,364,-1335,0
-474,-2286,2323,625,0
-632,-3793,-45,-324,0
-294,61,124,-576,0
301,-166,3759,-1711,0
775,-48,1544,907,0
112,1035,-2184,-51,0
2902,1618,344,2051,0
-834,-1018,1677,557,0
407,-112,-1809,1945,0
3,705,1207,134,0
403,-2855,1032,-406,0
-274,-2762,-1526,284,0
1855,-2324,-2203,171,0
628,626,192,-415,0
-4613,-987,-899,-397,0
1,-302,-1197,137,0
176,-299,-262,2082,0
3087,-58,552,-3331,0
1885,2847,-31,1626,0
178,2679,424,-1625,0
3306,-938,-1472,-1487,0
31,16,2562,2016,0
346,2393,159,4071,0
-2031,-101,359,-966,0
-0,232,-794,1435,0
3322,-631,66,-624,0
55,-2303,2146,2492,0
958,172,511,-2267,0
1513,-1857,-1936,-1052,0
2844,-859,905,-3245,0
2202,288,1683,69,0
-1107,-329,-172,-1661,0
1232,1315,428,426,0
-761,-1946,2994,-1814,0
-2031,838,1592,1138,0
113,3827,-1063,-1796,0
-148,-1981,1122,-269,0
-1805,3544,-3327,-3018,0
226,1273,828,-1327,0
634,-2253,-118,43,0
-26,-602,-1012,-2514,0
-985,2918,2853,1441,0
3188,-193,2665,-104,0
-3122,-2156,-1567,-1352,0
-1486,506,595,802,0
354,994,2377,-3091,0
2435,-2041,1088,-139,0
59,888,414,1368,0
-1852,-1292,-93,562,0
-2203,3079,-2172,-32,0
1381,558,-2096,-356,0
-424,-1177,-146,-2782,0
5596,-3498,-1872,1734,0
2389,969,-175,-1675,0
362,-1553,-1308,3433,0
-398,65,-2097,-3948,0
-2131,-336,-1327,-1593,0
-1208,-608,-2178,-18,0
3411,-1417,-3705,3046,0
1818,885,1814,-2515,0
-1339,4221,153,-3353,0
61,-289,-5642,2131,0
-763,-3852,-2682,-4769,0
-4837,33,-1083,-1284,0
2234,-1396,-1336,2378,0
189,809,1478,1192,0
-539,-1058,1831,-114,0
787,-76,-259,1944,0
387,-749,-1745,1155,0
-358,-626,61,528,0
874,-2719,143,2607,0
1008,2169,124,-892,0
89,95,725,3181,0
558,778,2869,-1074,0
-3388,-269,3699,271,0
-3143,926,1591,1341,0
1455,2508,2495,988,0
-36,846,752,-1864,0
-2692,-1044,2056,11,0
-3006,17,117,3435,0
-71,-28,-4771,101,0
821,3309,-246,-1967,0
-1361,-134,1504,2305,0
1492,-441,-308,-506,0
826,1817,3747,-2248,0
-1824,1895,1204,2218,0
-966,2019,-2004,1208,0
1932,3266,-825,-1223,0
-455,-2445,-2366,2061,0
4495,-2232,-3308,-1746,0
-687,243,11,-2534,0
372,4871,-1344,-546,0
-367,618,891,-1539,0
-2672,546,-1832,3965,0
-1694,9,303,3215,0
687,1447,3803,1132,0
-514,-1768,-277,3768,0
-1172,-1296,-869,2167,0
253,466,-496,3793,0
3413,-1909,-2225,1324,0
5,-1991,205,-1657,0
848,-231,406,-3107,0
-801,-2514,964,2502,0
-2483,3677,-348,-11,0
-166,3062,-515,-3101,0
445,-3124,-1039,-4508,0
-3538,-68,-516,-426,0
-988,-1271,735,1641,0
-2047,2326,-1514,697,0
-208,1156,-3488,-1902,0
-4442,9,294,-2422,0
2333,-2197,278,1027,0
-1483,-2246,-1616,-825,0
209,-435,-71,5532,0
-208,-3353,457,-1502,0
-311,-53,2233,-2931,0
-2234,2588,46,-4864,0
2046,-1049,556,-2558,0
-1308,4321,1554,-1332,0
717,-2358,-969,1412,0
1048,-218,-1322,-4915,0
759,2753,-293,831,0
4614,-558,-2458,211,0
-527,2636,-2,-1775,0
-5354,-3698,306,-1456,0
3123,-3699,3102,-1928,0
1058,1248,-886,1352,0
1588,2422,-3704,-454,0
-175,1275,5386,-556,0
1109,1136,-1321,1192,0
-574,-533,-1223,-778,0
-22,-216,1074,729,0
1293,1032,377,-1071,0
76,-3,-4277,1734,0
226,1205,-103,2407,0
181,1221,-1327,1178,0
-626,-1988,178,-3132,0
-2233,1598,1597,1884,0
-202,483,-699,-1331,0
-1321,-6,-8,297,0
-1044,-2337,523,-613,0
-2729,-1603,-507,157,0
-111,103,-459,-2014,0
-3113,-28,-49,-677,0
5796,-1902,803,136,0
-58,-1243,-1044,256,0
2761,-1182,662,948,0
-627,-2617,255,706,0
-125,1029,-77,2731,0
2963,-971,147,61,0
132,-838,88,117,0
-1553,-659,1396,-817,0
-1166,-545,-1391,-1354,0
547,3589,743,2024,0
4217,-191,-788,1,0
-1325,-3351,-1614,368,0
656,598,-273,-2598,0
-1127,1766,168,2796,0
-2433,427,-1876,-868,0
-792,-1232,-584,-2776,0
-1398,67,4692,5805,0
-452,-928,954,-3685,0
-547,-656,-2632,1004,0
253,-1663,2058,2628,0
-1359,-35,1233,384,0
55,241,1996,-1149,0
909,2231,746,-1063,0
324,-1249,308,-2115,0
-206,2103,-1746,-742,0
-1052,1718,1546,681,0
-2721,3254,-314,-2503,0
-3307,-1033,1192,578,0
1124,-4797,155,2617,0
-881,-3164,-305,-43,0
461,-1824,1636,265,0
1497,12,-352,3001,0
-1738,1147,-1314,-1185,0
-89,841,1868,-52,0
135,-2878,-1069,-377,0
534,241,-1446,93,0
2444,4404,114,-1972,0
1323,-3031,-2,-1064,0
161,2128,-45,209,0
1297,225,-1111,2541,0
415,-249,-2646,-3923,0
-1546,2148,-225,-1221,0
-485,2545,-25,3049,0
-627,-1278,-2994,-664,0
-724,-3598,-3081,285,0
-4,2699,133,1206,0
2568,1257,4475,2581,0
-1413,1177,1547,-1467,0
-1948,2344,7,1904,0
-354,1137,-346,-997,0
-1699,-4056,-453,-2049,0
-971,406,-56,-1141,0
3289,401,-3213,1322,0
-2703,325,2201,4224,0
2402,-341,1058,606,0
683,-1663,3669,-79,0
-5045,-457,-2877,213,0
-2468,3636,632,1786,0
2605,1623,667,-1776,0
-2988,3215,-773,-3326,0
315,2186,483,615,0
214,3552,599,-146,0
-2331,-274,2334,243,0
-1948,692,435,-1136,0
737,-2546,-539,-2574,0
-298,-1959,1491,-4328,0
-112,5,1545,283,0
-1069,-634,-3896,1989,0
5189,-2029,-478,968,0
-2044,1331,232,-2699,0
1032,-939,3371,763,0
-315,-1124,-3917,335,0
2105,-2097,3168,-1423,0
-1515,1777,-2281,692,0
2255,-2038,3963,-2483,0
-4045,-625,571,-2875,0
1317,3267,-269,-2141,0
-2131,31,-1807,-132,0
2692,-4544,81,-1992,0
735,-646,407,-132,0
1533,224,-493,1442,0
-64,-2536,-4515,-2852,0
-3157,-1664,656,-2542,0
211,-1441,329,-1784,0
4302,358,4371,2258,0
-158,-1657,1265,-1687,0
4081,74,1154,531,0
-2029,249,867,491,0
-2893,-684,-173,-7444,0
506,28,2004,-387,0
-938,-647,-305,-656,0
112,-797,107,-813,0
451,118,-358,32,0
4091,-2874,-3917,-438,0
-865,3269,-1215,72,0
548,-1316,-1848,-395,0
-2236,-521,1173,3925,0
-2322,-774,216,-2559,0
-1034,3118,-565,1392,0
207,-682,3657,-2588,0
2808,3925,-2322,-6305,0
-1495,1815,-2619,-2175,0
2522,-165,-2732,-1048,0
-1071,-651,1756,-2025,0
-2314,-3197,703,909,0
-1653,-424,-1411,-2996,0
4064,-1143,3628,-218,0
213,-2973,-94,-1349,0
355,3208,-1066,547,0
-1559,3117,1301,2321,0
-991,-1098,-1197,-42,0
1084,926,-1318,389,0
-67,-696,-1424,-1478,0
2129,1816,-1735,-1525,0
594,2947,-299,527,0
1393,-4948,1641,1625,0
1049,-574,222,155,0
-128,2974,3009,-646,0
2984,55,-932,1892,0
2106,2492,2112,-1058,0
4606,-329,-521,-2527,0
-2219,-482,-1032,6036,0
-178,413,439,632,0
-2096,8,-948,1837,0
-2622,-1459,1644,-2386,0
-2342,991,3899,164,0
392,-562,-2703,-1476,0
-3,2612,-364,-13,0
3056,-754,-413,-3588,0
-3958,-3702,1725,-442,0
-2282,621,-286,-1026,0
1591,964,-2017,2846,0
-1083,-308,1095,-819,0
1417,-2542,697,-3206,0
5,663,653,-445,0
1259,-739,175,951,0
-266,-1564,-1372,-2432,0
1632,115,-623,315,0
399,229,-774,2429,0
2451,-4832,-433,139,0
47,1993,-1395,-2498,0
-2413,1156,-1235,2267,0
-1029,1552,166,-1381,0
797,2801,203,742,0
2823,1711,-743,-656,0
-4103,-264,313,-662,0
-2601,3652,-4456,426,0
1371,866,4026,1182,0
901,-549,-303,3247,0
-575,-1216,531,-2042,0
-1619,775,-1364,-134,0
-167,-62,1877,3456,0
-639,-2147,281,1403,0
752,2109,1622,2057,0
1486,1842,752,-2933,0
-1225,1632,4083,1082,0
25,965,53,141,0
241,3918,-934,-104,0
364,225,1108,-797,0
677,-994,2229,857,0
2567,3629,1026,-564,0
-1339,-2358,2852,-3302,0
582,521,-536,-759,0
593,-106,276,-2763,0
-3277,-1231,1873,-2797,0
1402,-3089,3779,-1689,0
