@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,3,9,13,19,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
2563,1505,4122,-151,-473,0
1143,1154,639,-707,184,1
832,238,-18,1956,-792,0
146,1366,567,-442,484,1
67,983,-296,277,-1745,1
-831,-764,-843,1342,-412,0
-19,1245,-516,362,434,1
44,172,544,1042,153,1
4598,-1524,568,-49,2629,0
44,-291,2198,926,231,1
401,-4165,3732,304,-2901,0
-723,85,322,144,502,1
1685,-1855,-2967,2801,774,0
3219,419,-123,3321,3198,0
5,202,11,-482,-9,1
4154,-145,-2122,-812,-1032,0
91,-1829,2495,-283,1521,0
-983,309,1148,26,674,1
-958,-1536,-134,-185,133,1
1484,-3614,-549,3112,-16,0
556,-364,-682,1716,283,1
738,-62,-1599,305,1113,1
219,1965,2081,751,1481,1
-274,747,-363,45,182,1
785,-695,806,1221,1202,1
-3759,1666,-3443,-325,-1317,0
4438,2432,-942,629,1224,0
45,-5162,-4592,-3065,-392,0
-1027,945,399,179,124,1
-573,-26,4,67,47,1
-242,-106,1293,2616,519,1
804,79,-61,-33,-995,1
-941,4273,559,-609,-453,0
72,2303,-2159,311,-1717,0
-1119,291,1224,-517,3456,0
43,-2026,-6226,1751,-1634,0
-983,-11,1077,-1195,1996,0
-1244,499,1215,-291,1301,0
-923,1729,68,-5,522,1
139,5,-144,2024,1073,1
835,1321,763,352,1212,1
64,-175,354,1728,-171,0
35,926,2338,-2339,1471,0
3412,-4035,1372,-954,-1308,0
2931,392,-4034,1015,-3194,0
551,217,-65,4053,-1185,0
155,52,1245,752,633,1
-481,-316,1083,1832,-993,1
2199,-3441,-409,-1634,161,0
-2572,-995,-1373,-614,-1613,0
39,-111,1543,2176,1131,1
-559,-2724,-29,888,-216,0
-1044,1012,-511,1292,-95,1
-1309,884,3388,-262,622,0
234,-14,441,-1393,-1348,1
879,1356,-45,67,-1082,1
3478,-1702,155,1259,337,0
1106,-1317,832,71,318,1
2487,1556,-613,762,-255,0
-219,-1574,1348,146,2658,0
-704,2073,-1285,228,-258,0
-859,1406,1382,-887,1441,1
-122,-184,1189,-1026,204,1
3293,-1472,4143,1984,-2828,0
207,-668,1102,-454,2666,0
-143,-1333,-149,-3813,-515,0
407,1311,397,1268,607,1
41,1319,-526,924,366,1
-221,334,1265,1034,161,1
543,3044,-8,2985,-59,0
-858,37,-1545,244,-604,0
-738,-4344,-117,1904,-2584,0
-237,-804,-4601,-2021,13,0
-363,858,3537,1046,15,1
-2898,-1032,-373,-354,-2046,0
-582,833,2279,66,-386,1
37,-1237,-387,-988,-216,0
-883,-1182,-2596,2283,-53,0
99,2419,-1075,-78,1596,0
1714,1074,1603,422,1714,1
-2287,-1827,579,-271,-2783,0
-1197,2023,345,1704,201,0
-548,249,-452,382,-725,1
-4814,674,772,1843,1542,0
-1331,-1514,2256,2742,-301,0
-892,-1466,2536,1664,2795,0
-51,1265,393,1009,-396,1
-2637,-994,1816,-2748,-494,0
1904,-932,16,1062,-1548,1
-4605,-599,351,-4968,-3698,0
102,-5011,131,-1218,1755,0
-228,-972,-1312,2896,117,0
568,-1626,-238,-2994,-2215,0
-1959,1052,553,432,-635,1
-229,-463,338,193,567,1
1267,667,2347,-68,48,1
2229,-503,3204,-3905,2429,0
-1597,1555,-1831,-2911,2082,0
774,-1477,-355,727,1246,1
978,122,995,-1111,8,1
2114,1066,253,887,-64,1
-2992,2612,1,-723,277,0
761,2015,-94,492,479,1
1504,866,1532,-384,-844,1
1836,-506,144,1112,2354,1
-163,129,-2055,1302,758,1
-55,1601,-193,2342,-191,1
-934,-686,25,9,-123,1
-497,-751,3025,3816,1111,0
-2245,1281,-204,2744,-1285,0
742,-445,-415,-74,1777,1
229,3768,1878,51,632,0
2408,2052,-1878,-2306,-3132,0
1034,-1409,1322,332,397,1
532,-1363,2021,2081,173,0
-953,-1012,255,1249,451,1
-239,7,449,1683,-1398,0
-1931,-2157,-2764,1417,29,0
-26,249,31,-1269,-922,0
-194,-339,55,613,-948,0
1019,2441,1574,-1442,1426,1
-759,208,-833,1292,-3195,0
132,715,-974,581,2211,1
3622,1553,-735,3187,-3171,0
-1736,-5214,1618,-1497,-1974,0
1685,14,-5,306,-1874,1
729,1568,-938,634,86,1
-44,-409,1125,1651,972,1
1749,-1141,2817,2058,402,0
1498,547,-614,3251,2316,0
488,-1615,1214,-2561,-7554,0
118,-3488,1238,2699,224,0
-1216,2632,1813,1753,-321,0
179,-32,675,875,823,0
761,2706,-1815,3298,-722,0
293,3249,1071,427,1129,0
-2644,2632,3487,-2286,658,0
3177,1824,748,-111,-159,0
-581,-929,1823,566,39,0
-742,51,124,-874,365,1
435,1165,1357,538,303,1
813,1588,801,-1682,14,1
432,-1274,767,-723,1365,1
707,-664,-96,-1285,-2507,0
1517,-2,639,1148,2546,1
3047,1075,3326,3069,-653,0
-479,1158,-193,1302,2144,1
369,-1427,-97,-816,-732,0
601,986,-1142,1592,1327,1
127,-2314,74,2676,608,1
283,533,-291,19,-596,1
1342,-22,2464,1873,738,1
-596,-531,11,137,1138,1
38,19,704,-915,53,1
1728,5132,1041,-2899,418,0
-268,-194,944,1068,1295,1
-1469,2242,152,-15,143,0
786,1727,11,-92,1136,0
1078,766,-569,-1084,-15,1
-6,2932,1092,-1056,188,0
-86,2214,-3992,367,-1677,0
4573,2703,132,3233,-892,0
-285,-317,-188,-509,5,1
555,-1433,316,-848,308,1
903,1027,-1084,862,539,1
-1548,-1305,371,3485,1602,0
2366,774,-167,224,2122,0
-1866,177,-209,-1748,-1261,0
-94,97,2591,-3444,1149,0
3,-545,118,-321,-318,1
1235,364,444,564,472,1
-309,702,-694,408,-824,1
392,1614,-1199,-16,617,1
-1162,-473,388,1246,894,1
1786,-221,142,-1286,-181,1
1184,-19,657,162,1573,1
1948,-844,-234,1954,-372,0
2146,-1256,608,-3983,-132,0
-753,-286,642,91,1405,1
-612,-614,1,191,1237,1
1124,1969,2534,1723,-1476,0
498,1975,-28,-2971,3612,0
223,-1232,1898,83,-663,0
1453,-5,3159,1867,1123,1
-271,646,514,1228,-121,0
73,1056,241,201,49,1
2919,224,3311,852,-2546,0
992,1014,23,982,-99,1
247,-436,-118,2321,-241,0
-569,-2375,-595,-2011,1664,0
-1518,2056,194,1815,-691,0
2157,679,-329,-1397,1182,1
1502,1086,-941,-281,-2501,1
2463,-116,-573,1743,-213,1
-366,-3947,-948,-1598,-1699,0
-532,874,2984,616,-2439,0
2694,218,-674,1153,208,0
2624,-1785,-258,-464,1036,0
3206,-1276,-126,-384,-3383,0
253,201,349,2605,35,1
2576,914,-349,1872,76,1
-551,-266,1038,-74,1664,1
-726,-3703,-3074,107,-707,0
473,1476,-685,-1184,1348,0
2512,1148,112,-1072,-5,1
1255,1401,2534,1029,-1011,1
-157,7611,1621,228,1505,0
-352,-1016,972,2328,-221,1
-111,-728,-927,814,-614,1
16,797,414,-627,3306,0
568,2502,-84,-188,-3166,0
-2939,1868,-4018,2501,1738,0
959,1983,838,18,891,1
3881,1724,284,84,-213,0
143,938,-329,113,1025,1
-91,363,-1465,-504,1674,1
418,2646,-501,1749,523,1
-874,-487,415,607,-492,0
-418,162,78,2318,2491,1
781,-36,-2863,-94,-1122,0
1066,1308,407,-42,48,1
92,-1358,-1866,493,2129,0
-981,-374,1531,1026,928,1
1157,-2277,3888,2552,-143,0
1759,-74,36,138,-1,1
452,2002,28,1212,544,1
