@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R3,7,9,15,21'

@attribute A3 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A15 numeric
@attribute Class {0,1}

@data
-4531,1211,859,-2568,0
452,736,1967,-542,1
-394,5,1833,3833,0
-14,2484,-1466,2381,0
-887,826,2143,1774,1
513,335,158,787,1
1477,978,-3376,-5536,0
-2664,794,381,1494,1
538,-1243,93,175,1
-876,-175,-94,884,1
-368,1262,28,1028,1
-1451,-183,-428,1386,0
-285,1032,22,-1336,0
-1782,-1724,-3044,-102,0
-2976,559,44,-1358,0
107,528,26,148,0
-632,-1362,-1301,765,0
539,-2368,1485,1422,1
344,715,1647,-102,1
-582,244,-173,-77,1
-425,-54,167,-646,0
832,866,339,-76,1
1951,125,819,-112,0
-205,79,988,91,1
1714,863,-2989,217,0
313,1366,-1023,-193,1
171,1471,349,-784,1
334,1753,-761,-534,1
422,-2092,151,141,1
1544,-1159,649,1483,1
-308,2193,-784,832,1
401,-706,309,-14,0
-394,1339,123,58,1
-638,978,-4046,-232,0
-527,-856,-1125,-386,1
-836,-173,-383,-496,0
1035,1158,1826,68,1
-749,2235,1656,2329,0
-145,2,-168,-1462,1
2,328,208,983,1
-1305,1743,-153,461,1
1039,-117,2794,697,0
1752,-1004,-231,1961,0
2264,-313,-515,-45,0
1059,186,591,1334,1
2141,-1076,506,142,1
2423,2614,308,2809,0
-984,1353,1116,-1619,1
-81,-1655,-45,-342,1
-3171,-1485,2872,88,0
1633,1728,305,1274,1
743,1129,-197,1555,1
-5051,1245,-3405,-743,0
691,1273,-831,1799,1
-77,1184,189,996,1
-2073,2082,-2694,274,0
-2451,786,-688,817,0
325,-205,-458,-29,1
-5,217,72,-1372,0
615,2909,929,1117,1
1298,-39,929,346,1
-892,1608,72,-205,1
-113,-2844,381,-496,0
1102,1374,833,605,1
307,238,-1378,171,1
-1328,1674,-932,2116,0
1006,-532,359,703,1
356,-158,-46,1413,1
-1384,3412,-1962,2389,0
-54,-3071,-1785,14,0
1674,-925,128,191,1
-1283,1062,-223,1726,0
1104,2311,696,134,1
899,172,216,-1482,1
2035,-2047,2924,866,0
1065,-484,-634,145,1
1297,-197,647,1154,1
-857,818,1642,992,1
-605,848,-419,-576,1
1994,14,587,-2148,0
-3236,-547,-781,-833,0
166,-2122,2764,142,0
1281,1994,1066,412,1
-891,-1585,-3326,188,0
844,58,2899,653,1
2585,-2658,-3721,458,0
-917,351,2972,-98,0
-4791,1849,-1459,-2021,0
-1421,-1232,-189,641,1
-889,-51,-2,-1525,0
983,-3528,-725,847,0
569,206,-1164,-62,1
-816,397,2334,7,1
-902,-482,391,4,1
736,5011,4256,-2947,0
769,1335,-363,-1039,1
111,1114,1328,314,1
1842,434,167,-1975,1
974,445,1615,2328,1
609,187,446,156,0
2631,-1098,278,1931,0
-1238,-291,34,329,0
368,1846,-1902,639,1
-2541,-2218,92,-191,0
107,1083,2064,1095,1
94,2059,33,-2014,0
152,506,938,1879,1
1416,-883,-688,-3018,0
314,-352,2303,535,0
-1411,-721,328,9,1
713,-1161,933,113,1
1005,175,-575,1027,1
-686,1474,-14,347,1
533,503,-236,1878,1
-967,1055,475,574,1
2218,458,2354,1784,1
-923,-3475,-78,2959,0
2032,933,764,1038,1
742,-772,-416,39,0
319,-2488,138,-909,0
2355,1866,4,-541,1
-3357,1212,1259,-357,0
-131,-182,-706,-208,0
-362,-892,-2206,573,0
396,-757,275,1242,1
763,2281,1668,2205,1
544,56,-1,752,1
772,-1806,98,794,1
-719,398,3676,757,0
62,1235,-964,-2029,1
-1136,1289,1852,-601,1
1212,1428,229,1341,0
-2129,-228,1553,196,0
2374,22,1953,-811,1
913,568,1,2403,1
61,127,1181,328,1
-762,-232,155,386,0
-6,-378,-41,32,1
449,56,-3129,4854,0
1256,-2138,-4894,101,0
1335,-257,1565,707,1
566,502,1476,-772,1
2072,-2461,-272,77,0
-1388,-2513,1908,1373,0
-1319,-2217,-131,1866,0
-17,2148,618,-737,1
827,-524,-1444,-1706,0
-277,-2135,1604,-499,0
-371,284,-1512,-1994,0
424,-702,344,2666,1
1219,-963,408,-36,1
-203,1506,1121,82,1
1549,-313,-1934,1169,0
-5359,-2009,-39,3419,0
-404,-25,131,1692,1
-224,-1265,-732,-928,0
524,-214,1546,137,1
195,1602,-1332,2089,1
1825,2095,1464,-209,0
-64,-2646,-542,-334,0
2503,2064,338,-55,1
2254,-617,-2141,-681,1
73,-1913,-26,-1326,1
1566,-151,2079,218,1
-24,325,338,-444,1
-352,-686,41,-688,1
-441,3053,-1499,-182,0
1422,-1359,-111,-893,0
99,1694,1997,2216,1
-3133,-2745,35,144,0
134,-322,978,653,1
-1056,1912,-1671,-1096,0
-2451,-2529,-2989,2146,0
792,1809,-721,921,1
193,2213,762,-1387,0
-326,211,-1762,-985,0
1147,129,-56,4209,0
64,179,-692,374,1
