@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,9,15,19,21'

@attribute A1 numeric
@attribute A9 numeric
@attribute A15 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-636,1887,412,-517,0
-942,474,1139,1036,1
-623,625,479,859,1
-2564,-3636,-166,-559,0
1753,166,-1617,-146,1
516,-2736,1452,1258,0
9,692,-1521,1201,0
-1888,-1617,-697,-834,1
457,999,1184,1656,1
711,-2745,1195,3691,0
1185,2123,858,-993,0
635,652,1142,-496,1
1274,787,-562,231,1
-3211,-471,1286,-205,0
-965,172,1081,1685,1
-2365,1263,-3499,-65,0
764,194,2635,-218,0
-47,292,2307,-1,1
282,-1278,-2458,-871,0
-1622,988,225,114,0
-687,-421,-158,276,1
153,17,994,2044,1
286,-754,3008,1015,0
-152,-1838,504,5,1
1518,1521,75,-2002,1
-568,4217,-1523,-603,0
979,1654,308,-15,1
2088,308,-685,-1878,0
922,-2357,9,4156,0
67,-604,1166,-107,1
-2272,43,62,-275,1
217,-474,-376,-361,0
-261,1114,1085,-411,1
-915,-3375,8,1013,0
1804,2021,1564,-4012,0
146,1196,1669,583,1
5412,1001,-208,-1102,0
375,141,-636,1287,1
2177,-1302,-182,-1143,1
1435,-692,1033,-931,0
1014,-1385,766,499,0
-3315,36,1293,1539,0
3465,-642,3544,1057,0
164,-43,-186,695,1
129,516,3098,252,0
-407,-113,-1614,-762,0
137,-555,1236,-403,1
118,-443,-99,-2556,0
-408,-1932,702,1066,0
114,1548,-1487,-1358,1
1054,473,-883,62,1
-939,1129,-2164,-582,0
-564,-97,1354,2093,1
-2553,-4479,436,-25,0
-1072,366,493,145,1
-1605,1353,1301,-261,0
1885,-632,908,-38,0
852,1943,1055,-29,1
191,2231,1785,-5906,0
445,-1461,1531,782,1
-65,1531,451,834,1
-394,-823,394,175,1
1234,-899,124,507,1
415,-15,128,422,1
472,353,512,-1087,1
27,4172,3629,2614,0
2065,-1749,-1411,117,0
1731,237,2086,-38,1
-61,576,-1036,1446,1
341,-273,79,48,1
-2204,2177,1459,-28,0
-2637,-1026,-126,2,0
-66,-398,1769,72,1
306,-136,-121,1871,0
-2816,-291,3594,-2274,0
231,1542,-585,3101,1
1738,-151,-512,1471,1
94,-691,-486,-2703,0
-3027,1207,1802,352,0
998,1356,774,-684,0
-5793,-3197,-1676,-1708,0
978,2593,554,526,1
201,167,-105,1156,1
-22,1926,1905,129,1
1729,769,-2496,-864,0
442,326,382,905,1
-1554,-277,604,677,1
-449,844,-2255,2318,1
-36,508,-2007,772,0
2361,827,-886,-514,1
-2875,944,-728,305,0
1006,-1291,1624,-552,1
302,-1019,1208,139,1
-947,-679,2209,1505,1
1264,336,294,1425,1
1634,531,-589,535,1
134,86,-638,1196,1
-1994,-1694,424,1288,1
-1845,-1096,-1636,-1703,0
-543,-1642,-153,4533,0
16,-1056,694,-111,1
603,318,451,-1625,1
235,256,546,1143,1
926,3032,364,-2175,0
1856,1542,347,1342,1
297,-533,225,-261,1
-28,1156,1001,-108,1
463,863,-1649,1033,1
-889,-3052,1247,-4647,0
-1046,663,-672,1428,1
-185,877,3725,-1646,0
507,752,244,-1266,1
188,-1427,595,193,0
-472,-355,924,316,1
139,-164,-1636,1603,1
271,-3944,-1966,-101,0
291,3391,3298,-384,0
263,-386,1092,-1095,1
1831,207,-1836,-1259,0
-1822,844,-18,625,1
-1853,1384,124,-541,1
2105,-1013,598,-1,1
-36,284,-7,1754,1
997,232,102,-923,1
-3699,1245,218,-2298,0
1303,487,-462,1141,0
-1358,1397,-203,-2784,0
108,-747,-871,-513,1
1821,3281,22,-524,0
-2156,-724,564,1416,0
66,-856,-22,-1255,0
919,-1137,17,227,1
1525,916,163,693,1
36,2159,1637,1909,1
939,264,-2803,-3072,0
-323,1206,2004,925,0
971,2824,-1133,-436,1
-1357,1935,-892,1632,1
1725,-726,-723,-804,1
1949,-1308,1237,-968,0
-1194,2145,1619,789,1
1046,-1608,1161,872,1
1153,423,303,-719,1
2059,171,-1632,283,0
142,-5108,51,-123,0
-147,895,23,-1327,0
904,242,-3935,1146,0
-1451,-3225,-506,-125,0
731,126,659,-306,1
-1439,-1599,449,1411,0
55,1965,979,386,1
-284,762,-1161,26,1
-1212,-1759,-2998,-2541,0
-2325,2379,2032,-1541,0
-3749,-508,-396,135,0
794,458,-829,4363,0
-321,906,824,-32,1
-187,-1254,494,134,0
1522,-1181,-279,2097,0
64,763,796,1468,1
1988,2043,3294,3709,0
-188,989,225,-788,1
16,-237,313,1936,1
-1544,33,-36,2109,0
-1501,181,91,802,1
278,-845,-18,563,1
805,-1553,98,-1098,1
-1222,-1035,-837,125,1
145,717,3463,2028,0
-1387,-642,1396,1194,0
167,-1202,-1084,2506,0
63,546,1378,-468,1
2768,106,625,869,0
-2797,-1233,-475,-17,0
-1309,44,203,1314,0
566,244,1033,393,1
1132,341,-3222,-1702,0
869,902,1012,96,1
-3,2089,2153,284,1
-3704,1714,-792,2311,0
215,64,-764,96,0
1027,512,2057,129,1
-678,2386,-207,2631,0
442,-1209,-192,-2034,0
233,86,871,-922,1
1565,-659,1449,1242,1
674,-43,-2257,816,1
-1104,393,-126,102,0
2793,-3261,-237,-2011,0
-1858,696,2707,176,0
58,-1473,-6093,-115,0
366,2,3226,1628,0
-3108,3015,117,-1979,0
1295,436,-634,1001,1
667,-1928,-304,608,1
166,532,-857,-884,0
1503,848,-1517,802,1
3898,-711,-3049,1752,0
1331,-778,1965,497,1
5088,-254,-1592,-3816,0
342,-1915,1174,-585,1
1296,2416,1038,4,0
2535,-442,-34,643,1
1259,2528,6033,-1558,0
-557,2903,322,-1945,0
-628,2873,173,-117,1
-2021,721,1578,171,1
-3449,-718,504,-2642,0
928,-317,-502,142,1
-2519,623,-2458,155,0
913,912,1158,-438,1
1799,3664,3168,-115,0
-1656,-114,-916,1721,0
633,1236,284,-533,0
-1874,1031,1216,-3156,0
349,579,-133,2431,1
488,352,61,-1365,1
-137,1292,1834,1129,1
-188,644,-24,135,1
-3995,579,437,-7,0
1474,1027,94,302,1
-21,-1801,-273,-1081,0
2025,-1617,-179,-816,0
1659,2192,747,74,1
317,-2331,1721,-391,0
-461,1271,1303,1023,1
-1447,2718,1245,1061,0
1553,-17,-156,599,1
-126,1177,-72,909,1
-772,-549,4,2,0
424,115,1284,-27,1
-1028,64,2012,647,1
2581,-1128,-912,-1493,0
2915,-384,-3767,-128,0
-1772,-1726,-1153,382,0
1244,611,-414,762,1
-1506,-122,3545,5,0
1861,-352,2148,-52,1
1502,2606,1008,-12,1
-635,-51,-558,1039,1
-289,-2848,1387,-2612,0
23,-1422,456,-219,1
-9,-145,2218,242,1
1833,-9,-139,928,1
3788,1036,1781,-117,0
515,-828,313,784,1
922,634,6,54,1
1105,993,1981,1121,0
-634,-1171,-2181,-892,0
-601,-1457,-506,-538,1
-6366,2006,1663,-3132,0
-504,-2145,-218,1772,0
1972,-1588,1154,2016,0
3703,-777,-2236,1019,0
-262,691,534,2586,1
-2747,-2165,4766,-283,0
-694,364,-3667,3685,0
1123,1886,218,-194,1
-2248,1794,1026,-189,0
-1547,-291,703,2919,1
-998,-56,1716,-145,1
143,905,-329,114,1
51,-928,576,2192,1
1257,-2362,3121,4708,0
-915,-1222,1269,1468,0
2214,-1137,-688,2502,0
461,-1425,457,-2451,0
-553,2432,-1914,-878,0
414,2711,-3428,161,0
1921,674,263,-902,1
1147,-514,-991,1555,1
-282,1155,-899,1286,0
2078,17,-17,-732,0
1194,-253,-2449,-46,0
1969,1172,-203,-2252,0
1011,-1469,264,282,1
948,307,-157,1305,1
-753,151,-404,116,1
1038,441,1202,-1557,1
536,2391,395,-235,1
-2261,1806,919,239,1
1584,-323,192,-1159,1
-2865,-369,248,-129,0
-1207,2539,1522,896,1
-1276,2815,-3596,-4102,0
-42,1011,-4704,2689,0
-1935,-773,4268,-8,0
865,16,1764,-376,1
1085,1372,199,-2399,0
1704,794,4132,2044,1
-1492,3102,2542,1161,0
313,1036,104,768,1
1114,867,1975,1411,1
-171,871,201,-11,1
606,1051,55,1093,0
187,1221,452,522,0
2619,2269,-966,1271,1
1392,2176,2109,1805,0
1034,278,-392,1347,1
1509,178,-358,-1562,0
112,157,135,1763,1
904,-192,227,31,0
1215,1336,397,-244,0
1356,674,-922,-358,1
-243,-269,-852,244,0
1274,-2313,-138,-908,0
147,-542,14,242,1
-34,2133,1826,-1828,1
876,-179,48,254,1
816,1842,1173,133,1
-763,-427,-205,-2213,0
-2532,36,1544,-547,0
1532,78,1085,224,1
516,86,805,-29,1
785,-352,-818,-57,1
-931,4919,-197,1331,0
-1737,-1,1642,299,0
2158,4758,-1399,2064,0
141,-348,1323,2242,1
-792,198,-187,-1559,0
-518,2,-1878,449,0
-3515,-1933,-748,-933,0
2726,-518,198,-1817,0
51,2189,-773,278,0
2224,-2721,2753,-3568,0
1012,-997,-1065,-1978,0
1204,-1312,1022,853,1
-1889,-27,-958,2197,0
1096,737,24,1191,1
-2818,494,1148,-2809,0
-1386,1084,-1766,699,0
-956,67,3627,859,0
1466,836,1198,-22,1
-53,955,-252,-894,1
-2107,-1181,687,-2483,0
-113,-2849,1,-2191,0
1276,732,-1054,468,1
76,-15,-1223,-84,0
128,2,3273,1806,0
1409,1704,-382,1243,1
-3509,23,-13,-3719,0
309,2247,1036,1346,1
-156,1796,1145,-2496,0
2062,2706,88,748,1
174,1629,1101,1301,1
2039,-1603,-1057,-74,0
2287,-1637,57,-2054,0
1511,1457,942,-219,1
-777,3319,1843,628,1
714,1221,-927,-245,1
416,1754,-12,-949,0
1648,915,2025,226,1
512,2892,797,-1152,0
746,948,-617,-1534,1
191,1883,-248,-329,1
-271,418,-1612,-282,1
-699,788,529,-1057,1
379,-242,221,135,0
295,935,347,-854,1
-981,1053,-2978,5148,0
1125,1127,-26,1512,1
-38,-269,1568,295,1
-93,-707,1875,1663,1
567,238,-41,635,1
-868,-3313,364,-1038,0
-576,545,-272,879,0
-96,1052,2653,-1423,0
263,-25,1272,1734,1
3899,-1446,-1945,-1885,0
1298,-236,-193,497,1
1417,2449,2079,-1274,0
-1051,361,466,3142,1
-3012,-1484,538,-69,0
-109,-1493,-2364,617,0
1937,2289,-1694,2498,0
726,241,1577,-1529,1
575,1277,544,-1177,1
1142,2382,348,45,1
-635,895,226,1275,1
82,1978,134,597,1
1631,471,1732,901,1
-63,-64,7,956,1
-619,1565,-1194,-568,0
345,223,2055,-173,0
-1792,2269,-1239,1951,0
804,2546,299,1246,1
446,-162,2619,276,0
2404,664,366,1342,1
-1472,797,2112,-178,0
151,316,82,21,1
229,-245,76,-429,1
-504,2455,-2337,-562,0
-4888,4514,-2477,1096,0
-3913,-4546,-1725,-384,0
355,-243,-197,1194,0
22,-86,966,-8,1
-1804,387,149,1289,1
1741,1,92,437,1
-61,585,409,-663,1
901,-371,1155,325,1
268,1136,821,978,1
504,-67,2689,-1345,0
-3574,107,-837,2442,0
1668,-1283,-328,729,1
1702,7,-895,-511,1
702,14,-757,2122,0
1012,-1548,834,-206,0
1345,18,1285,2184,1
2173,1702,4219,-364,0
-404,554,693,-144,0
-3808,2071,1262,22,0
3084,-1058,2056,71,0
18,3968,-3546,849,0
-484,682,322,-2071,0
647,552,-411,-656,1
-2832,1214,-2263,-244,0
-1107,1344,-362,111,1
1057,56,662,-7,0
435,2717,-2601,67,0
-956,114,206,-293,0
-78,1046,-1835,1105,0
-2017,-4417,-359,2508,0
-21,1636,118,443,1
254,1434,332,1389,1
-246,1193,-572,182,1
-2812,71,-7,-1122,0
1515,1407,-54,652,1
-68,-1716,584,2343,0
658,2033,754,522,1
2452,643,964,-1122,0
787,1144,1265,874,1
1231,1617,292,-731,1
3318,3512,2752,-514,0
1222,-97,72,-929,1
-1384,68,1546,926,0
33,-547,829,1752,1
