@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,8,17-18,21'

@attribute A1 numeric
@attribute A8 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-636,1163,314,1566,0
-942,1139,252,1222,1
-623,-1512,273,17,1
-2564,-2061,438,-3838,0
1753,562,1841,-742,1
516,1486,1733,2089,0
9,-1462,3153,2208,0
-1888,-706,-728,2165,1
457,1519,641,-1303,1
711,-81,-2403,83,0
1185,33,1583,2366,0
635,4,2481,125,1
1274,424,2071,498,1
-3211,2626,754,-1033,0
-965,245,554,1533,1
-2365,-3447,1802,475,0
764,-1239,-762,-952,0
-47,163,411,9,1
282,1113,2877,1731,0
-1622,-2787,-1584,-1869,0
-687,1405,2627,711,1
153,-156,937,1203,1
286,825,-373,1299,0
-152,2038,986,575,1
1518,1085,259,3,1
-568,-547,-1449,-233,0
979,-159,758,672,1
2088,-4182,-1354,1917,0
922,85,-2397,-1962,0
67,-762,4,193,1
-2272,-613,-15,712,1
217,-1101,1878,204,0
-261,264,-1645,104,1
-915,-665,2266,-693,0
1804,-204,-1559,-137,0
146,-707,1241,1144,1
5412,1872,-2022,373,0
375,-22,39,397,1
2177,812,322,1629,1
1435,-2157,-1097,-944,0
1014,1717,2651,-3086,0
-3315,-953,-1102,-1424,0
3465,-51,-33,64,0
164,-18,-233,1314,1
129,-56,3004,-263,0
-407,-2407,322,368,0
137,93,-2,321,1
118,-754,-1358,72,0
-408,1031,2548,-893,0
114,16,-487,-14,1
1054,916,107,-1345,1
-939,-861,705,-2993,0
-564,1361,-1967,2199,1
-2553,-1129,-76,2943,0
-1072,-182,-67,-1348,1
-1605,3924,-1404,2321,0
1885,-6061,1957,412,0
852,-285,-651,-1353,1
191,243,2914,-974,0
445,1415,656,-811,1
-65,-766,-609,615,1
-394,-1155,-611,1774,1
1234,2236,858,1246,1
415,-335,95,66,1
472,202,1549,-137,1
27,-2594,1868,-1126,0
2065,-81,164,-2996,0
1731,1771,19,176,1
-61,-277,1186,195,1
341,713,553,-792,1
-2204,-108,-1446,-3675,0
-2637,462,45,-35,0
-66,207,-196,343,1
306,1702,-1948,-4,0
-2816,1869,-651,-1587,0
231,-457,2002,-601,1
1738,-944,1154,11,1
94,2226,-4293,-2753,0
-3027,1062,916,466,0
998,598,-3361,937,0
-5793,991,-1922,609,0
978,-1045,2189,466,1
201,1587,69,-1248,1
-22,52,2229,17,1
1729,-1389,3694,-6,0
442,-31,355,-1006,1
-1554,607,1522,-322,1
-449,2028,1688,1305,1
-36,1402,875,194,0
2361,1165,-937,3085,1
-2875,79,3929,-128,0
1006,144,1776,1211,1
302,-218,-603,-1263,1
-947,841,-1211,63,1
1264,851,51,-326,1
1634,198,1145,-294,1
134,581,-1755,422,1
-1994,142,2058,-23,1
-1845,-1481,-1182,-406,0
-543,883,-715,643,0
16,696,-1125,145,1
603,-96,1981,521,1
235,61,-285,321,1
926,1104,-478,-1335,0
1856,437,287,2143,1
297,1163,1159,-1414,1
-28,797,-822,918,1
463,1969,611,108,1
-889,-536,-2215,1247,0
-1046,2774,-19,-762,1
-185,3474,139,144,0
507,-674,-1686,-159,1
188,235,4139,344,0
-472,1255,922,92,1
139,-96,1444,-289,1
271,-352,-329,-2346,0
291,-2511,604,2251,0
263,-197,-351,-477,1
1831,-1864,-716,2033,0
-1822,305,717,1478,1
-1853,2592,856,19,1
2105,77,359,958,1
-36,235,-927,269,1
997,763,925,119,1
-3699,106,-2184,-206,0
1303,-5319,1675,-1158,0
-1358,3841,-2905,368,0
108,697,1673,143,1
1821,-1822,-1096,-2039,0
-2156,-1106,973,1098,0
66,2537,4196,518,0
919,1152,-317,144,1
1525,-655,-4,175,1
36,557,177,341,1
939,-798,647,-6,0
-323,3856,-631,-387,0
971,174,121,1899,1
-1357,84,439,385,1
1725,781,1611,7,1
1949,-2116,-1138,2884,0
-1194,-18,397,273,1
1046,-1136,304,792,1
1153,-1209,1338,2178,1
2059,-504,-374,4413,0
142,-2568,1473,-846,0
-147,1491,997,-9,0
904,-2427,2818,203,0
-1451,-1577,-196,-2496,0
731,33,1256,951,1
-1439,-287,2656,5275,0
55,-98,1429,767,1
-284,384,1598,2008,1
-1212,3805,-2191,2725,0
-2325,5493,2763,-2022,0
-3749,-129,-2542,-916,0
794,-638,-1107,222,0
-321,258,-382,1076,1
-187,-2781,1461,-2133,0
1522,877,955,-285,0
64,-16,-192,-119,1
1988,-1236,461,-2754,0
-188,-7,755,742,1
16,213,1398,-695,1
-1544,-1033,-2454,647,0
-1501,1284,123,1306,1
278,1091,242,1674,1
805,-254,31,1679,1
-1222,-811,42,762,1
145,-1266,689,-1976,0
-1387,3058,1591,-2403,0
167,-757,-1397,424,0
63,121,697,1539,1
2768,-2822,-272,-184,0
-2797,1919,-3203,3288,0
-1309,297,-916,1275,0
566,891,1869,-669,1
1132,3517,-1195,761,0
869,116,-278,1509,1
-3,1633,696,107,1
-3704,2504,1678,2589,0
215,2262,1086,-301,0
1027,737,265,476,1
-678,-285,-546,-2016,0
442,814,196,-3073,0
233,324,-782,432,1
1565,1751,845,-116,1
674,1022,-152,571,1
-1104,1218,1255,-2112,0
2793,2324,1545,1458,0
-1858,236,-21,1116,0
58,183,3709,2902,0
366,2818,-105,-784,0
-3108,144,3132,2595,0
1295,-1862,1198,-1458,1
667,2172,-239,-177,1
166,-207,85,-2558,0
1503,-617,641,1068,1
3898,1096,-999,2359,0
1331,2259,547,-1868,1
5088,-184,-2823,1816,0
342,1414,1235,-1482,1
1296,-1676,-1543,1757,0
2535,2349,-1158,124,1
1259,-1107,-1256,-2229,0
-557,-3563,4274,3901,0
-628,2622,113,2197,1
-2021,612,-483,-409,1
-3449,911,355,286,0
928,675,867,-796,1
-2519,-605,-1145,232,0
913,1018,911,1899,1
1799,-857,-1308,-1623,0
-1656,2818,-698,-2768,0
633,-83,-1587,-308,0
-1874,-404,188,511,0
349,437,-126,1059,1
488,-182,961,-1131,1
-137,-1042,-272,1051,1
-188,1016,-621,-11,1
-3995,0,-1231,135,0
1474,1583,519,-964,1
-21,1678,-365,-2598,0
2025,-2474,1778,2,0
1659,646,88,86,1
317,-296,-1654,202,0
-461,1258,502,-96,1
-1447,1973,1148,1803,0
1553,1645,-391,-1142,1
-126,398,-18,698,1
-772,-168,-3578,296,0
424,-292,516,624,1
-1028,2196,2029,49,1
2581,1226,-1692,-1874,0
2915,-719,1022,-3405,0
-1772,-327,3407,-98,0
1244,-456,1222,361,1
-1506,-3175,-87,-3078,0
1861,535,-577,1264,1
1502,245,-1897,1866,1
-635,-32,359,297,1
-289,-52,-311,-1237,0
23,276,1391,303,1
-9,-793,229,934,1
1833,-336,1977,-1562,1
3788,923,242,708,0
515,1167,-445,-312,1
922,973,74,-527,1
1105,-61,2251,-1613,0
-634,1037,-1227,-434,0
-601,1561,617,-207,1
-6366,-288,-3524,-2792,0
-504,284,1113,371,0
1972,722,188,531,0
3703,-289,361,-54,0
-262,-123,-1431,1457,1
-2747,-479,-2995,841,0
-694,-1322,2225,-547,0
1123,1124,13,1161,1
-2248,1346,-1465,-564,0
-1547,1175,348,-1357,1
-998,1996,124,-1048,1
143,655,636,-678,1
51,1756,993,627,1
1257,-1492,107,1389,0
-915,-3122,-425,4801,0
2214,72,78,-1853,0
461,-307,218,3056,0
-553,282,899,-4945,0
414,449,-81,-2846,0
1921,1607,-312,-94,1
1147,1145,266,1362,1
-282,-648,863,-397,0
2078,-447,-3067,-656,0
1194,316,-534,-2473,0
1969,986,2319,-1138,0
1011,238,1911,272,1
948,109,961,1283,1
-753,666,2043,-1497,1
1038,27,2435,381,1
536,1384,-146,1245,1
-2261,1929,-978,1762,1
1584,709,9,-138,1
-2865,1864,1413,3631,0
-1207,225,395,-113,1
-1276,-566,1809,1943,0
-42,-1366,-102,-3051,0
