@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,7,17,21'

@attribute A1 numeric
@attribute A7 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
531,-1227,916,1
-593,861,1146,1
-892,-1563,1302,1
568,3324,327,1
-2907,-1,-447,0
244,-1738,-1111,0
698,1043,-879,1
29,1427,848,0
-437,829,1119,1
-833,2224,-814,0
108,2924,888,0
559,-1519,2598,1
-629,1331,251,1
1392,67,1621,1
-71,1362,-1983,1
335,189,109,0
-373,-247,661,1
-526,-132,2275,0
-101,1324,1011,1
326,-26,3195,1
3486,-2005,2092,0
903,-704,-155,1
-1274,7,172,1
-505,-841,68,1
3088,155,453,0
-1429,-201,-436,0
-3494,-1944,-407,0
-1275,3157,-1861,0
184,2076,-801,1
-156,-1831,6424,0
-1017,531,1088,1
375,-827,-118,0
389,1257,-34,1
-885,961,-1081,1
-1721,2574,-1132,0
407,-9,98,1
-966,784,76,1
1266,2602,887,1
-1,2076,2324,1
358,593,54,1
-926,-1972,-4099,0
-2148,122,19,0
512,589,883,1
1384,13,-1598,1
615,-4306,4111,0
-4683,3238,3033,0
1526,-2146,-394,0
-83,608,1695,0
-1074,-1216,1571,1
2028,-707,-949,1
111,-992,332,1
3008,-4457,-2327,0
812,-4933,1334,0
-397,3923,-403,0
1558,2143,1174,0
2924,745,1569,0
-219,-537,906,1
57,56,-1139,1
-31,605,2648,0
-3167,-3702,-619,0
-1084,633,2487,0
1929,-2064,1486,1
474,68,-587,0
-978,-293,867,0
-373,12,316,1
651,907,1708,1
362,3013,179,1
2425,-225,1007,0
-641,-1009,-791,1
-2088,-4058,-2428,0
-579,922,317,1
609,-46,-385,0
-36,403,214,1
1076,5643,2207,0
114,-2496,346,0
-3341,-358,2306,0
-1825,1309,571,0
69,1344,-1401,1
546,1171,-3235,0
791,405,-372,1
-296,1282,-849,1
253,-259,-3739,0
1422,2087,67,1
-363,777,-1809,1
429,-28,1805,1
106,2967,-658,1
1613,1043,-745,1
58,2221,-541,1
1363,1192,-552,1
-19,13,822,1
337,371,281,0
1692,-306,957,1
2388,19,-766,1
547,-228,-379,0
194,909,-548,1
-1401,5459,3,0
-1,93,-392,0
-845,1324,71,0
-87,-1836,-527,0
1209,-58,1267,1
1684,41,1827,1
547,-121,709,0
-288,2826,4072,0
1288,244,-884,0
-2609,-7,-245,0
-357,-4486,484,0
386,-2364,-683,0
-469,-409,-1156,1
2949,-2114,-1707,0
-2065,-2727,475,0
-738,354,-4662,0
58,446,489,1
3161,-294,-4034,0
-3313,935,2673,0
1342,411,-666,1
-7,1632,171,0
-243,-1501,-395,0
1151,253,936,1
-711,-744,91,0
1199,-32,-194,0
1244,3645,294,0
-251,1743,-1731,0
967,-1869,808,0
-1415,1929,695,0
1901,-97,-99,1
279,196,941,1
-322,3234,3607,0
226,176,2,1
-1444,738,672,1
-4,-382,-219,0
936,1483,463,1
2741,399,1009,1
2208,-728,-125,1
1556,1206,-682,1
866,-1128,1493,1
-1003,4474,-1749,0
