@relation ring

@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute Class {0,1}

@data
3986,-1375,-2231,0
3272,-2244,2483,0
-117,-1622,2794,0
1896,-1723,-1598,0
1141,3303,-817,0
678,-1347,-44,0
624,3672,122,0
-3508,1954,4612,0
126,-17,3048,0
-2531,105,-2532,0
-2987,3841,2193,0
1052,-2622,1091,0
347,263,-548,0
-896,-737,-861,0
1374,2091,1816,0
-427,906,-455,0
2011,3801,-1474,0
42,-3032,-816,0
-121,-2599,22,0
-795,-1633,-1267,0
3202,1787,131,0
803,-329,2685,0
855,-1495,2384,0
2618,865,-399,0
3887,1178,-1888,0
-285,2049,-3971,0
-768,-1338,2706,0
256,-807,695,0
-445,-1799,39,0
-632,325,-107,0
-2016,3721,2778,0
2143,4026,-766,0
909,63,2536,0
1018,1421,1125,0
221,77,1714,0
-889,2348,1598,0
-826,-869,1027,0
-426,647,2677,0
-4358,-27,-3402,0
-2754,2769,-408,0
2584,1446,521,0
-2288,1235,-55,0
3066,-1658,3633,0
608,1779,3113,0
-9,436,297,0
315,-1484,1092,0
-3101,-118,-2122,0
2526,-12,4,0
1531,-4359,-2196,0
-134,281,-238,0
3272,-4657,-707,0
2049,1112,-2746,0
1007,962,-601,0
-1485,844,-3741,0
-97,2564,1097,0
857,-22,278,0
4191,3024,-2764,0
118,665,4189,0
2648,-727,1348,0
-2269,-2568,-5108,0
1142,-1864,207,0
-693,1565,2834,0
-29,-17,386,0
-3288,3198,-624,0
275,2061,-5781,0
1417,17,22,0
398,-307,825,0
-5,-1938,1083,0
-201,-2032,976,0
-1392,-1112,978,0
2163,-69,-3992,0
-3013,-188,1428,0
-719,112,-5381,0
1501,-15,484,0
2525,102,1823,0
243,-801,-379,0
2298,4085,2534,0
679,426,3096,0
-827,-1859,562,0
-1511,-1161,-922,0
-1253,-1242,3027,0
822,-1345,741,0
352,2882,-2468,0
-2108,-1702,241,0
-3368,2694,-3315,0
1294,-1258,-1377,0
22,4524,-358,0
1262,-4183,1804,0
149,555,168,0
68,445,107,0
1743,805,-1894,0
-2727,15,-3702,0
-445,-1981,2055,0
-2234,1673,-744,0
231,1226,1348,0
222,1289,-1612,0
2013,-3246,126,0
-33,-61,-125,0
-2669,-485,-591,0
-1156,-1335,-1736,0
-3412,6303,1383,0
-1015,1072,-919,0
-4543,-4746,184,0
326,528,1183,0
355,-1448,2786,0
-2433,-1926,2806,0
-2871,1006,2497,0
1635,-903,-304,0
-1728,689,1313,0
716,-43,-912,0
2656,-4188,-243,0
-2746,1743,-1984,0
2,116,-1699,0
-726,4073,-1283,0
-1768,-1784,2209,0
-1823,1906,-2322,0
189,1198,1247,0
-1952,-751,-1928,0
3388,2156,2474,0
244,946,-481,0
2332,-65,-4876,0
-1442,455,684,0
-831,-156,-1588,0
-2117,-1946,3183,0
-111,25,-2279,0
-2349,-1761,428,0
715,1346,1794,0
-2726,1183,-3074,0
3654,-146,963,0
-592,1831,-3596,0
-998,1063,847,0
-2731,-732,-1564,0
217,-1957,-1922,0
-4956,-384,2817,0
1308,-1644,49,0
381,-1876,-1397,0
1082,-2208,-3021,0
2341,2201,-159,0
2023,-978,-316,0
41,1736,-1783,0
428,-557,-2588,0
363,-1828,-1613,0
-194,-1036,-252,0
-83,2138,-2756,0
382,3566,-3498,0
195,-1618,-268,0
1324,321,-1121,0
1438,-2819,1624,0
1789,-879,7,0
576,973,3937,0
985,2326,138,0
1578,529,-981,0
143,15,-2239,0
-4853,-304,-36,0
-4262,914,295,0
-313,503,-515,0
2954,2857,1752,0
274,1917,-2191,0
1354,-262,-901,0
233,-2313,1669,0
126,-1741,279,0
-888,-977,764,0
-196,-1159,866,0
2868,1296,4657,0
-162,1133,-635,0
-834,-1707,1963,0
-812,116,-641,0
2408,1281,-9,0
456,-991,-2771,0
-935,2874,3023,0
2292,1487,-1109,0
-3359,-264,-625,0
-3615,-1385,-162,0
-332,-4129,-5166,0
-924,-2072,145,0
1302,1261,539,0
573,114,-1571,0
-1996,-1582,638,0
698,2739,-2051,0
1614,-1699,-175,0
2807,2755,5358,0
1163,1373,2109,0
-138,1264,-2167,0
-2253,82,1596,0
5,-2843,-1563,0
1603,1366,89,0
-1514,-452,-1972,0
272,707,-2785,0
-769,-592,-3504,0
-3709,-1005,2473,0
1461,499,-1151,0
-113,-1838,593,0
-2658,-1131,-1558,0
3927,88,94,0
2307,-2327,107,0
8,-2482,-2313,0
2831,-1429,293,0
-3292,-1404,-915,0
-2131,1864,-369,0
2229,-3275,-39,0
3483,-2252,-3766,0
-112,-1478,-977,0
425,-1293,-244,0
-1992,812,-1499,0
3005,-211,11,0
415,1386,-858,0
-2197,-729,27,0
-1779,27,-1688,0
56,-1296,2445,0
147,297,-143,0
-1637,-49,-117,0
-19,4249,-2267,0
31,-284,-1425,0
-1335,74,-56,0
-2048,-2179,482,0
-567,-624,-435,0
863,79,-2989,0
139,2239,211,0
-1243,187,785,0
-994,33,2123,0
-129,-911,1407,0
-514,-684,-4684,0
-369,-1322,188,0
-104,2507,1584,0
187,-71,-3376,0
1464,-2417,869,0
-2877,-354,-2441,0
-1239,-223,648,0
-1258,4491,-438,0
2396,1325,-4302,0
-1387,2637,23,0
-137,-1903,-711,0
489,151,-2165,0
854,2747,-3827,0
1649,-1366,1011,0
3059,1973,2718,0
2473,-4315,-3913,0
759,-3321,2449,0
-865,-576,-1885,0
288,988,1764,0
-1103,-1848,-806,0
-2431,1501,-3498,0
-4457,3177,1991,0
292,1107,1698,0
