@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,6,8,11,18,21'

@attribute A1 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A11 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
1144,1337,23,-801,1629,1
697,3389,-1674,-727,-1083,0
903,-1657,817,2662,-1687,0
626,-37,805,117,-1318,1
2019,-937,284,-292,1198,1
1306,-341,-61,1559,-656,1
449,94,-2368,-1683,1928,0
1262,-47,417,2544,-3698,0
3333,2144,814,1708,584,0
244,1995,251,173,1196,1
-1503,1,1841,-686,31,1
1333,-29,1246,-8,-998,1
-2158,-1432,-1784,1573,-2576,0
1605,-595,-72,1717,106,1
585,1504,732,98,-454,1
-77,-17,132,608,12,1
-695,-1182,1631,-543,-2573,0
1195,947,282,-1408,818,1
1382,-337,-408,1068,579,1
1562,-105,-349,237,754,1
602,1654,138,1144,1305,1
-301,1428,1255,324,-1088,1
-433,-3852,2161,-2609,-4769,0
-321,-2212,1013,1785,-15,0
348,-155,1067,1618,-125,1
1622,-3461,2866,-2826,-84,0
1437,-1487,2262,1442,4024,0
-1387,2253,-3447,-713,1323,0
858,-138,1852,-1064,-836,1
1086,258,473,-216,-458,1
-958,1113,-536,511,108,1
1138,731,-86,-252,199,1
-59,-527,651,-263,46,1
-43,-36,5,-842,1369,1
-26,1633,2314,1643,112,1
-394,-1574,-282,-5,-1179,0
646,1633,1231,1179,361,1
-298,-1096,2248,-25,1476,0
894,-62,2299,1675,-548,1
-644,-1207,-895,-389,294,1
-1925,3704,-126,-161,563,0
-224,-1311,-452,-114,-606,1
-771,-723,366,-505,-834,1
-3419,2859,3484,1884,2148,0
-579,327,1443,141,-376,1
483,2348,99,595,455,0
1183,1226,-412,-36,74,1
-212,2239,-53,166,1711,1
2026,273,417,3369,136,0
2294,-1076,1487,-1858,-1598,0
-2538,-5,-79,833,-1615,0
744,81,-4,-241,328,1
-1256,1729,-212,-269,69,0
-1085,-498,236,837,3311,0
-359,-52,3463,-155,-395,0
1572,-5343,973,1438,1175,0
32,-1269,995,-141,1112,1
1438,1963,1207,2329,1107,1
-1472,373,525,814,-2304,0
148,-1492,1914,222,1106,1
1539,266,1524,1838,-752,1
276,1164,-513,-1087,678,0
41,-182,736,3373,838,1
244,1947,167,-216,-94,1
552,842,874,-163,217,1
1604,-265,-126,-3,-2,1
87,-263,403,1323,1232,1
378,-1234,1531,-1176,2538,1
1646,-247,309,1338,1672,0
913,29,1492,1064,-1055,1
1521,-108,68,47,152,1
-446,2803,1467,-1382,-2118,0
4,1118,-169,-1064,46,0
464,-758,1783,-329,2234,1
1862,-165,896,2844,101,0
-454,375,-107,-61,1116,1
1713,265,-145,-3343,716,0
292,-357,711,-238,-965,0
-1327,-1537,3575,2734,2522,0
3,-1203,-49,3797,-2316,0
191,-94,2595,-9,-2622,0
-185,1403,951,153,1169,1
-61,373,1443,-1227,29,1
2148,223,-752,1044,-916,1
854,-1373,1461,-1075,171,1
1955,2014,94,1203,-1711,0
-606,65,1676,57,-3948,0
1952,2718,2716,192,954,0
353,-604,1322,-67,1051,1
-2594,-828,982,-662,296,1
-91,-3488,553,-1434,-109,0
-892,-2118,2875,2565,-218,0
893,1106,1444,201,-599,0
876,-404,372,-1422,-806,1
1233,12,2526,-115,468,0
-11,-2351,473,3584,2504,0
3153,804,-41,-1427,58,0
398,41,107,312,159,1
1374,172,1008,-1529,-2852,0
141,662,244,4,-435,1
342,-596,1919,591,1017,1
2148,-2265,131,-321,-2176,0
-4184,-503,-339,176,-736,0
1261,705,2272,-11,354,1
6,826,6,1126,1252,1
-1498,2704,1316,1592,-1341,1
-99,1151,-999,1163,1243,1
617,-289,1092,-1346,-163,1
-475,-185,1013,5063,-652,0
-416,-1862,1082,1902,-292,0
-1495,1601,382,707,-2992,0
251,59,-1041,-623,174,1
-3099,-78,-384,995,142,0
331,528,-244,-28,2185,1
365,-1228,111,122,894,0
943,-76,-1362,726,811,1
-297,-1164,1441,1067,1117,1
-128,4,1094,1578,-88,1
-2964,1088,4068,-2328,-2103,0
-641,129,1894,475,-597,1
-1058,-1037,2142,3182,-274,0
153,-696,182,917,52,1
2009,1211,814,-444,1553,1
-148,521,-283,19,241,1
-1431,-504,-1115,-2542,1352,0
8,247,1367,-237,145,1
86,88,87,618,-6,1
-92,1184,1099,1883,-1762,0
3341,-749,-1952,-2391,1155,0
611,1727,3158,1189,2878,0
3128,1267,1649,1687,-4,0
75,1113,-94,1953,16,1
3272,253,1249,-2481,1689,0
965,41,-2624,4221,-3598,0
105,-276,1303,-387,2782,1
-3021,-655,-1473,-2806,2501,0
846,-363,-2244,2057,1289,0
-1183,-572,1396,-977,147,1
-308,-477,449,86,237,1
783,1697,2338,1016,1189,1
128,663,169,2613,413,1
-458,1804,1265,227,824,1
-79,982,-385,165,-1792,0
1267,-57,2273,308,1296,1
91,-643,528,-748,-1851,1
-1288,-2297,2737,38,-613,0
706,787,-507,276,-1295,1
-169,1488,-985,-1866,-397,0
1095,86,-2295,555,-1523,1
-576,-26,798,-76,-365,1
2629,1653,-2032,2841,-1458,0
41,2,2015,1555,173,1
-916,-613,-592,-1722,-2088,0
511,-356,1928,1294,2133,1
-2852,-602,743,283,1267,0
1678,492,259,2204,-519,1
994,1656,1517,809,5202,0
-2461,2959,-473,2315,-1909,0
2669,392,108,3349,-3243,0
-1644,89,199,597,2559,1
185,1532,494,297,1204,1
-3075,2185,712,6,2172,0
1501,801,-35,-197,992,1
49,-2324,-1037,-2001,171,0
347,-971,3232,-3935,61,0
1158,-446,1165,1908,-539,1
2433,-4174,16,1926,513,0
84,45,2827,746,242,1
148,-22,0,-1086,-381,1
439,2238,4073,531,4382,0
-506,-4832,-256,2148,139,0
-181,622,166,-184,-82,1
4492,2956,-101,4258,-534,0
782,-1316,-378,1937,3059,0
-943,-1655,1038,-3332,1837,0
671,-1836,951,523,2087,0
-72,-254,2595,-783,-91,1
655,1871,-17,-1063,-262,1
223,-328,-326,1163,-454,0
1405,872,28,747,1599,1
1045,182,1402,85,-38,1
1369,1036,-4,-1708,-18,1
108,1348,363,-1075,249,1
1608,-1034,-3429,-2197,-4215,0
68,-1586,0,1205,-173,1
-659,1777,1768,-1392,692,0
4582,421,1833,21,758,0
-775,-1426,-975,-917,-12,1
33,-126,767,2261,-81,1
57,-412,1849,-1154,29,1
-2097,1803,88,-1905,645,0
88,648,1669,-707,827,1
514,-328,432,269,-197,0
882,498,314,13,497,1
-1688,1408,2655,-1515,-1167,1
425,-367,224,324,973,1
753,1056,564,1346,-1046,1
324,-424,-1047,1896,-899,1
1135,1143,146,-3416,-51,0
1171,2131,1,2273,1855,1
-1451,3016,-1783,-2187,-2508,0
-1347,1401,1284,-562,-1934,0
699,-1271,2376,156,1641,0
1122,-1444,1168,-199,-323,1
409,-1028,858,-1715,1631,1
-33,-983,62,1132,1849,1
57,156,36,112,1302,1
1579,-1069,-236,47,2048,1
-571,-1773,-3406,2261,-26,0
-1329,-3491,1518,3868,-2009,0
2006,807,1474,-51,-547,1
503,2038,-481,-71,-26,1
341,297,-1896,438,-607,0
1084,-868,1554,-873,2288,1
26,375,3389,57,-1203,1
3013,2753,-191,536,831,0
2546,3178,-2374,-618,1332,0
494,1883,209,-42,403,1
2078,-4414,1147,642,-136,0
1003,511,98,82,857,1
-1088,-1825,1637,2396,-1011,0
65,59,2564,-2626,-2815,0
199,-1571,-1131,302,285,1
1324,93,-471,2191,1193,1
-85,212,-361,996,5,1
513,-162,1586,863,-32,1
-268,-1559,1584,2215,1212,0
-165,441,-875,689,-3185,0
188,-345,1216,782,558,1
-1134,-2358,105,1059,1412,0
1342,-2,-829,6,1595,1
1504,2604,106,565,-2718,0
-2302,356,-1033,-1921,252,0
252,451,-5,-146,-773,1
5204,573,2419,1384,-103,0
1527,2254,-46,333,682,0
928,-1505,2376,1057,1378,0
54,56,448,1983,166,1
-3518,-291,1968,-656,1202,0
-3,-86,-1241,2459,-1329,0
3002,923,692,2144,736,0
849,3254,-2019,-2672,-2503,0
-82,874,193,2241,-739,1
104,-218,-908,-1656,-4699,0
868,413,-1859,-206,5303,0
318,-3899,-105,2767,-1214,0
19,-1769,-3724,-1169,-1096,0
87,185,-1039,602,97,1
1389,118,1954,-252,-24,0
-2934,-2608,-268,-64,-1759,0
-5776,-895,-868,3192,3542,0
-2267,2,-372,-384,109,0
633,-998,1505,-659,-338,1
119,-1555,1662,634,95,1
-1019,1897,27,2128,-566,1
-843,-1,87,1433,1062,1
1388,989,2252,99,85,1
-1352,58,105,-414,1071,0
-902,97,1774,1687,1494,1
52,44,925,962,401,1
1735,-244,1076,1082,-231,1
1114,366,401,158,1448,1
743,-1173,3408,-3,-158,0
-77,-412,614,1048,1889,1
-2256,-399,-801,604,-92,0
84,526,-607,766,-1311,1
534,571,1512,542,-109,1
-937,-12,-1275,1092,-1,1
-2082,957,3602,-361,2512,0
-3504,2497,-5399,-1396,2692,0
1087,1728,-1972,1785,1875,0
1656,-1348,219,97,4155,0
1232,-376,-1537,3138,955,0
-2962,668,3311,-95,714,0
-1806,4,-1288,-1167,506,0
526,26,2256,113,578,1
1164,1831,1994,1896,22,1
538,1819,1288,1585,2165,1
-399,-1219,1184,-771,-215,0
888,-3028,-3008,-1503,-2134,0
19,753,926,-493,625,1
-994,398,2627,-2676,-4327,0
-89,2226,98,-66,-413,1
-85,455,-156,17,-151,1
-1598,2313,1664,-1552,969,0
-868,547,1143,735,492,1
-763,2057,625,361,956,1
1481,-131,-159,-2865,-718,0
544,-921,191,631,278,1
-1206,1364,928,5575,408,0
185,429,-713,1445,-432,1
2381,629,2025,785,1105,1
1025,-361,-564,1856,349,1
-602,-209,1087,286,-344,1
-1363,1817,2316,-2551,-2248,0
533,-58,11,316,1966,1
-316,1015,-1853,1043,-306,0
4634,-462,-1255,-1267,2383,0
285,-73,-152,1871,405,1
752,449,1223,1967,1627,1
5012,52,-2779,-1262,1011,0
-219,103,1325,1045,-2014,0
138,1652,-23,-1498,-248,0
-1647,1636,75,28,-1208,1
706,1399,384,779,-1138,1
2521,1114,636,791,2314,0
1211,1182,993,234,519,1
-1291,232,1001,-96,85,1
-21,-98,-1312,216,1525,0
-309,-1676,-2622,-3724,1508,0
-122,-191,-3671,-83,1833,0
324,-1392,15,-459,0,1
-1306,716,-3034,-1057,-132,0
-154,-111,786,981,414,1
379,-56,793,1007,954,1
-205,7,-571,-2245,-234,0
792,-2325,1144,-1042,-1263,0
1225,41,-74,-1409,696,0
722,-874,-2816,-399,-792,0
1371,231,409,936,511,1
-882,2126,1597,-447,-137,1
