@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,5,11,19,21'

@attribute A1 numeric
@attribute A5 numeric
@attribute A11 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
132,749,584,4448,0
722,-281,-126,4755,0
974,1189,61,-208,1
-323,-14,-379,5253,0
707,814,1916,-1221,1
514,-2843,2587,1042,0
-187,-1484,-1324,-104,1
-2186,1911,-5035,1707,0
-564,925,1174,-151,1
1806,408,345,406,1
3137,-2528,-592,1201,0
1356,1652,4,99,1
-207,-1,125,2153,0
164,-2155,-124,-2492,0
73,1402,329,-1638,0
47,-101,544,3572,0
463,628,1299,1734,1
1324,-1231,379,-1417,0
-1582,-911,-2495,52,0
562,63,996,67,1
-608,443,2006,-118,1
373,725,-1291,1274,1
21,1428,237,353,1
-1249,1543,164,-172,0
-205,3058,1126,9,1
-866,-1099,1212,1581,1
997,-1306,719,-218,0
-1212,995,74,15,1
-721,1182,4006,1686,0
691,456,171,953,1
668,-2187,-489,-2147,0
-128,578,1357,-4,1
363,1289,679,482,1
-117,2954,-1,-748,0
-1603,1325,-2094,883,0
-1023,-341,-1075,258,1
1156,-2543,-276,5,0
-474,-941,2023,-831,1
-2096,-169,-1007,-1454,0
-112,16,371,-2434,0
5,-119,22,1112,1
168,117,-795,-557,1
3488,-1194,177,2892,0
-3374,615,-3093,1809,0
-2969,-1181,287,1562,0
1437,1294,1553,645,1
-705,-1098,3496,1728,0
93,-103,-39,813,1
1827,-1746,-2718,-1974,0
684,1711,312,1848,1
1197,3081,115,116,1
236,-668,-1842,3631,0
554,-671,383,-566,1
1463,2672,-715,-583,1
-4502,1458,-1321,2996,0
-874,576,1544,-568,1
2013,-17,1717,-117,1
-605,-1043,1509,-295,0
1235,736,438,1046,1
1469,-228,-1149,-1382,1
704,463,-1082,298,1
-507,-159,33,86,1
736,-1941,1075,476,1
115,-581,67,-501,1
727,-1729,214,1258,0
-902,1014,2273,-7,0
1156,1031,1294,1601,1
1738,314,2232,-117,0
607,61,-108,1243,1
-227,27,1534,1584,1
-457,-961,371,-817,0
176,-1002,-1096,1674,0
-342,-325,979,396,1
2245,488,-2398,852,1
587,1537,-526,1452,0
-2207,1051,1323,-2257,0
95,-3029,1502,1231,0
-232,3345,-766,-3008,0
-1204,-566,2091,-1956,0
2432,527,-834,-457,1
111,-174,1645,1772,0
1444,426,1729,411,1
2805,1168,-633,297,1
1592,-1212,1123,-93,1
-4108,3078,1331,726,0
-2989,1842,-568,1907,0
-1928,-81,-1888,1911,0
2882,-61,559,-1602,0
708,2764,-154,-435,1
-23,179,968,2181,1
-117,801,1135,-622,0
1395,1329,215,74,1
-1484,329,767,1118,0
782,1081,1768,2006,1
-708,578,-3,-757,1
1014,-138,267,802,1
-598,448,4586,2955,0
874,3174,3678,243,0
-2908,-2167,-312,1246,0
-3921,-2362,1973,3633,0
-2562,-1376,-1245,-1279,0
-2225,2548,-2694,-303,0
