@relation ring

@attribute A4 numeric
@attribute A5 numeric
@attribute A14 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
942,-951,-1794,305,0
-1058,1921,2329,1407,0
-716,5993,-3926,-653,0
-2878,1966,227,2455,0
-1318,2308,-986,-1888,0
93,-244,-2355,-152,0
-85,-1119,-507,1376,0
1574,812,-1634,-2003,0
1158,-2831,-1955,-1416,0
-1158,1402,-422,1655,0
-1105,39,3,-192,0
-4034,98,-134,867,0
-3273,-883,-4267,1083,0
-675,1858,1026,-539,0
-2974,-635,-132,662,0
277,-1514,291,234,0
817,1421,-2162,-229,0
-962,-1189,4359,-5015,0
4637,-2192,115,-245,0
2343,-472,-345,682,0
-2345,388,3259,-1948,0
2561,1323,261,11,0
-724,1122,3104,1354,0
-798,-1741,3046,3887,0
-1539,-3044,2095,-3604,0
-1852,-3584,-5276,1267,0
-648,2448,-86,1517,0
-994,1643,2966,-1358,0
1215,2612,1005,1051,0
1628,635,-3775,3875,0
1172,408,-2634,2,0
-692,-104,193,282,0
-3655,-1212,-201,422,0
-1425,-2165,-5,-3069,0
-1915,-1135,-4177,2876,0
453,1536,2981,-508,0
-295,-717,1999,-1911,0
-454,-1934,1226,-3323,0
-4143,396,4325,103,0
212,1135,1818,-1193,0
-3243,-2756,703,-948,0
2065,499,3685,-1639,0
-734,1562,-4439,-686,0
-2042,-3362,1282,1601,0
-1653,402,-3545,321,0
-2712,1111,1057,1721,0
25,-494,175,515,0
-986,-2848,-3663,77,0
-113,-197,-1111,794,0
1949,858,-1374,-1057,0
1943,408,-1715,-572,0
1685,-2915,-1503,-1414,0
3005,1079,3318,242,0
2025,577,933,494,0
-2191,1916,-79,3468,0
2124,-2372,494,3153,0
-993,-1148,-1104,-2121,0
-736,-1066,-794,-396,0
1543,-1153,772,1262,0
1578,2746,-584,-2222,0
-2534,-1901,-154,-1065,0
2,1246,592,1822,0
604,507,1484,1043,0
-127,-2832,-1065,-202,0
1343,-319,257,-348,0
-555,-2069,-1815,1164,0
4274,-2429,-78,-3169,0
272,-1636,2471,603,0
224,3937,62,1301,0
-238,-644,-117,-596,0
-597,-385,-1386,-539,0
43,1435,3224,454,0
1657,216,-1785,179,0
-2055,4153,-85,654,0
3458,3417,1444,2436,0
674,2353,-838,-81,0
447,3059,224,38,0
-482,745,698,-1693,0
2879,2005,-1461,1698,0
375,-1127,1988,-441,0
-837,132,3561,418,0
322,677,409,3406,0
-2779,-953,-419,-228,0
1968,428,-1598,1884,0
-582,-977,3344,3694,0
-627,374,-786,1214,0
-3223,-2318,-88,-1111,0
-179,-4951,2223,1022,0
-548,-972,-343,-1175,0
-2305,1363,105,-1424,0
153,121,-1412,426,0
4105,-196,-368,-1205,0
-3229,529,165,-747,0
4797,-2167,2254,256,0
334,-74,-426,2201,0
-829,-1101,-1409,632,0
-1195,1293,-1114,452,0
4172,-51,-55,155,0
36,651,-2765,-75,0
-2724,227,-2666,-1657,0
-1771,344,-341,448,0
245,632,2656,42,0
-1359,-402,-57,-2024,0
-273,348,4139,54,0
1776,784,-1936,-262,0
-2812,-2528,546,-1958,0
1322,-153,-1765,3818,0
2396,1676,4391,-1058,0
2796,-1706,2365,-1321,0
-421,-1902,16,-299,0
1454,189,-1678,-3361,0
3074,-3,-4595,-2715,0
-4071,-2915,1885,42,0
346,1506,-314,2352,0
1774,-558,-3376,152,0
191,-3878,627,-987,0
-77,521,318,-351,0
-2883,2101,-325,1874,0
1517,-3833,1265,-2428,0
3354,3462,-1472,-1083,0
1868,-3066,189,-1725,0
-1548,-1655,596,-225,0
-1869,987,2051,1706,0
-736,-1058,-4286,231,0
-106,-322,-3088,-2499,0
2225,-1425,-2437,-1537,0
2394,-1225,682,695,0
2155,214,218,1249,0
1311,-1365,-706,1412,0
215,-3185,541,-192,0
-4622,414,938,703,0
-1974,-889,196,-773,0
-3128,-1747,1956,3121,0
-255,-3,468,411,0
2761,312,-141,626,0
1141,1966,1315,-1347,0
2354,683,4803,-868,0
-168,-869,1987,453,0
5,-1809,98,-231,0
-725,494,109,1907,0
-1013,-2887,-335,-4681,0
-3311,-609,109,-228,0
3438,-1916,696,1637,0
879,-162,-1912,1954,0
1292,-3325,1589,389,0
-438,-94,-1822,-2078,0
-1052,1889,2088,-1622,0
32,-555,-1266,59,0
68,-972,53,-886,0
3,-61,484,2114,0
868,-2384,1992,1905,0
208,-415,-52,1025,0
953,-2664,-1529,-1214,0
47,-1668,-859,-3349,0
-2428,919,-1137,-476,0
3155,993,-1506,-817,0
2135,-3045,-1043,-2622,0
-693,2267,57,-174,0
-108,1768,94,231,0
-279,-1619,3263,-2403,0
806,1548,-1449,-2632,0
537,-803,-1864,-867,0
1787,-2908,166,4,0
-1716,2029,1802,-1222,0
-3171,2663,-978,-1564,0
2241,2026,-47,-4307,0
-91,-592,-1553,2176,0
5176,-638,-2902,4004,0
-2148,824,-2673,-2295,0
1272,-3692,204,-767,0
