@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R2,6,15,18,21'

@attribute A2 numeric
@attribute A6 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
2177,-3406,-1172,1664,0
3036,-503,1568,51,1
-1706,1934,-1327,-2894,0
2547,-2396,403,114,0
1758,-763,-205,-1022,1
183,2018,192,1104,1
1046,576,1595,-156,1
-543,-1951,1301,1108,0
344,-2839,-287,361,0
-74,489,-83,2801,1
3034,-2943,-195,2788,0
-314,-1496,-362,-2423,0
791,2394,5817,-3182,0
-91,876,-698,-68,1
-942,-784,501,1601,1
3661,1806,-182,-572,1
2351,2875,1146,316,1
1538,-4824,2137,-1116,0
-409,-2787,-1832,-3421,0
714,2576,1262,1551,1
3992,-138,244,-1736,0
-4108,569,-721,-2108,0
-776,368,2244,-358,1
-1423,-267,-3214,1572,0
962,532,421,-571,1
-952,-526,-482,739,0
656,1154,26,398,1
458,-132,107,-2859,0
1558,891,2913,1154,1
305,-185,-528,1684,0
2711,75,17,-85,1
-34,322,1412,-1347,0
-336,-1389,2485,-2137,0
-4476,-2506,-394,848,0
-887,1566,-3236,-3583,0
1155,1385,961,288,1
18,-984,847,1519,0
-2925,1237,1271,-926,0
96,-58,-747,828,1
637,-949,-686,347,1
936,-1372,1875,-1603,0
152,708,2499,-158,1
3018,-7,-98,962,0
-1292,1301,-75,-38,1
-253,-1246,5213,-265,0
1719,1733,-1128,-18,0
-587,-1555,1051,1854,1
-1317,-1245,1712,1165,1
48,-801,-9,-366,1
1469,-136,1214,-1065,1
-733,-232,68,73,1
54,-223,1595,-4,1
1926,-1456,-147,1886,0
-864,548,-482,343,1
-3278,-1337,4338,129,0
-8,38,19,-582,1
113,-2083,2017,-566,1
2708,-782,4081,337,0
-1421,-743,-6316,127,0
-19,-938,687,1047,1
-572,1228,16,2142,1
258,237,814,-1446,0
202,-545,425,977,1
-3257,134,1361,1497,0
-416,117,372,1454,1
-632,161,128,1286,1
597,2106,-127,79,1
283,613,1134,398,1
382,-1427,118,734,1
-396,2111,-1412,-2819,0
2374,584,91,-1834,0
998,-1017,2304,93,0
1184,-477,-668,922,0
2,1832,94,1072,1
-332,1634,667,-124,1
-3072,-376,1016,2026,0
13,-902,1804,1232,0
2613,802,-1642,1481,0
1004,-61,-1479,-382,0
146,8,73,385,1
-187,765,-464,195,1
-734,-1068,335,1889,1
578,745,2409,1359,1
-527,1282,1908,-1905,0
-4445,-667,-2178,272,0
391,-24,257,-859,1
466,1079,-805,1007,0
1929,737,1087,1698,1
-351,-902,1925,1281,1
-393,-21,32,978,1
72,1525,-283,1071,1
-124,92,547,1673,1
258,981,261,624,1
-865,1413,581,241,0
-546,-29,-44,68,1
-23,-1308,-969,71,1
-577,71,662,324,1
1502,144,2369,2046,1
1367,279,-935,-182,1
-454,-74,365,-265,0
1305,192,185,-1934,0
-1023,-3866,1581,-11,0
1613,1424,189,3406,0
-296,2704,-1983,63,0
-2193,344,-1145,-73,0
273,-357,-295,986,1
503,65,765,-1606,1
457,1597,299,-771,1
992,-272,-581,2373,1
687,1392,332,142,1
477,695,3436,-4824,0
-196,-1378,-1491,1688,1
-313,675,133,-334,1
-2363,-1066,-1152,572,0
123,1509,957,-187,1
4101,2998,-1,99,0
1776,2554,-762,1197,0
-1233,2184,2751,-63,1
1655,1022,1404,88,1
-548,-262,875,236,1
817,-329,-1336,-982,1
82,909,1617,1218,1
896,291,-866,726,1
87,1796,708,62,1
328,1932,-777,-3308,0
1805,966,-883,267,1
-615,-217,157,697,1
3895,-3686,-1558,-2742,0
-141,31,2284,863,1
1368,16,34,-1506,1
1205,1,202,-755,1
-2884,-19,2126,1779,0
886,97,179,-2287,0
-33,-52,789,-2482,0
791,-462,84,-269,1
-346,373,1408,-274,0
1487,1076,-1545,-28,1
-304,112,-481,141,1
357,1021,-755,121,1
1471,-234,2254,-59,1
-102,-354,854,-97,1
-329,-566,853,179,1
1336,-1458,3157,-628,1
-638,1109,2252,1218,1
774,-819,78,24,1
-66,-748,138,2841,0
582,-2176,-544,-1258,0
596,119,1718,1311,1
247,1218,2013,1126,1
1694,1614,373,-185,1
1395,1473,2597,-204,1
-2696,-1078,2835,-2,0
463,127,544,215,1
374,843,-349,-13,1
2927,33,-178,-1552,0
2733,-3196,1407,-3145,0
1521,-371,172,1298,1
246,-554,147,2081,1
-1289,-2682,-4192,576,0
2149,-593,2223,29,0
-915,195,1139,84,1
1287,-773,188,1255,1
-676,216,1197,766,0
387,-1597,793,958,1
-2641,-381,-4926,-2164,0
-2313,2759,-215,1434,0
-576,-2409,-14,105,0
1789,-2333,-1991,-842,0
1586,-231,97,-2577,0
-1866,2121,1169,1935,0
-34,468,278,-759,1
-164,-1388,-1616,2261,0
703,689,-149,-327,1
2618,-289,-302,-186,0
2022,-1646,1837,1903,0
-2092,-694,-5642,2572,0
3575,968,2501,17,1
-911,915,386,117,1
-84,2344,467,-606,1
-1,-1727,1824,3644,0
-65,-86,1409,3215,1
4092,-276,-784,1282,0
-8,-1188,-2686,52,0
21,74,-1318,589,1
-1767,-1709,-463,-1716,0
-198,-221,-3768,-628,0
1021,966,67,211,1
539,-106,919,1189,1
-585,189,-605,1131,1
2779,208,2044,228,0
-2645,-456,772,-92,0
16,214,1635,4366,0
-2,1333,1513,429,1
-573,444,53,987,1
-53,1696,557,-1202,1
2654,46,1954,-1993,0
-1568,-2814,5203,228,0
2965,1964,-1459,2312,0
989,-109,-698,91,0
1359,1184,2077,-1053,1
1954,-3334,-147,1973,0
3031,-248,-862,-23,1
-2304,1478,-936,-306,0
206,131,205,-2024,0
1656,-1871,-2011,-486,0
-2118,766,-1634,-632,0
-171,-12,723,208,1
2136,-2308,51,-172,0
342,-2429,304,14,1
2097,-4627,-927,-2196,0
-61,1859,-181,1291,1
884,1532,1,-2202,0
811,185,-1518,-804,0
-238,102,1358,-27,1
1528,1342,139,2532,0
-33,1634,497,254,1
-633,633,619,-845,0
886,1171,1394,-935,1
715,47,1285,724,1
2202,-135,-543,-3381,0
-1579,-1014,2042,-1796,0
-1592,839,739,491,0
2438,792,1003,1637,1
169,2002,3193,-218,0
-1377,1094,713,-591,1
1558,235,148,2118,0
-109,-1623,-1009,-582,1
-1243,15,393,1267,0
109,-3188,-5281,-559,0
-332,703,2157,-152,0
-1404,302,2089,2391,0
304,403,1312,3781,0
-451,1793,1101,592,0
147,71,1909,605,1
972,2042,-534,-1045,1
1262,191,1507,806,1
-2113,-8,1522,1838,0
3668,3204,-39,1321,0
124,397,105,19,1
