@relation ring

@attribute A2 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-2357,-1375,849,-496,0
105,2,-2209,-734,0
-17,2463,174,-1266,0
-224,-75,-532,1015,0
4217,93,1087,1,0
-945,-1994,2638,-2622,0
5334,318,-2183,-493,0
-858,256,4474,-5943,0
-129,-926,293,722,0
112,748,-1279,-813,0
-1983,-1986,-1459,1753,0
1184,1411,1687,-2164,0
-2288,-341,1992,1908,0
144,-978,-2268,-3334,0
1889,-1605,-817,-574,0
-2884,-3494,-174,1779,0
-1501,717,3189,4038,0
1981,352,-154,382,0
1918,-224,-83,44,0
3291,897,2219,-2979,0
868,1898,2287,24,0
-1413,-2772,-2309,-1467,0
-1869,-1309,-1228,1073,0
1798,-243,-2347,-4036,0
-43,-4624,46,701,0
-2949,-527,-719,-144,0
76,-264,-4021,1734,0
638,86,3498,-1918,0
-32,-1189,4147,-101,0
38,-1953,-3467,-144,0
253,1522,-6703,2628,0
403,-132,-3762,-406,0
-4163,-1273,1078,1358,0
675,-3042,-438,-301,0
3306,3975,-2834,-1487,0
-978,636,-2374,-4215,0
-32,421,1075,1924,0
-51,3472,-3524,-997,0
457,1698,38,-613,0
-6002,-1019,-2256,-1916,0
3413,-417,2041,1324,0
1539,1656,-1004,3049,0
-1738,-1043,-807,-1185,0
1339,2356,-174,-1816,0
1664,-617,3461,3175,0
617,-4021,-2249,2824,0
-3142,-4331,-942,1063,0
-616,-327,1495,-166,0
1133,97,-2837,584,0
-2144,-1788,-2666,-1555,0
-676,3008,-2006,766,0
1411,655,-1784,1278,0
966,1195,714,-3561,0
1821,4674,1518,-2184,0
-1598,89,1135,207,0
-2451,82,-375,-4908,0
16,-548,256,192,0
-1674,-1723,2664,-3675,0
-865,-3726,-87,241,0
-4428,-1131,1515,17,0
-89,-1797,-1561,-52,0
268,-969,-1704,-824,0
-687,-1678,3321,-2534,0
-125,-339,-2194,2731,0
2602,452,-237,1447,0
-194,-2217,1833,1453,0
2782,-39,1365,-488,0
1193,-3916,994,53,0
-429,-122,-121,2804,0
-1869,-5041,1729,1116,0
-1619,-3193,957,-134,0
506,364,1051,-387,0
2362,-1602,135,-142,0
1937,814,252,949,0
677,-2447,-1651,857,0
-2463,1767,-317,347,0
88,2278,823,154,0
532,-26,548,-1904,0
-747,867,561,-333,0
5412,227,-256,174,0
221,2695,-3371,-132,0
