@relation ring

@attribute A1 numeric
@attribute A9 numeric
@attribute A15 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1073,1166,-1727,-1748,0
-2163,1393,682,-1614,0
361,-1569,6348,2198,0
3668,487,2712,1416,0
-41,177,-1308,-21,0
1389,1921,371,-2368,0
-2961,47,1952,3849,0
-3327,1394,2092,178,0
-1245,-49,-798,1718,0
697,101,-2692,327,0
2546,-1282,-3706,-114,0
1838,1137,-1912,216,0
1029,102,1746,45,0
102,131,-162,1755,0
1574,4675,2018,-5,0
794,1646,-1111,2004,0
-621,929,2256,-177,0
-2721,-237,1741,-1836,0
-1378,-1532,-124,-1801,0
-1488,1888,1248,1666,0
742,-195,-1763,425,0
1816,-1135,-1611,181,0
-211,-1458,2639,-144,0
-568,-2261,-173,56,0
2229,3204,1424,2429,0
-1027,216,-868,307,0
2579,-166,-1266,2202,0
-2892,-684,-246,-1333,0
-324,-941,574,651,0
1787,1735,-1067,2674,0
-219,1348,-179,2658,0
354,-2027,-591,2185,0
517,694,-1676,566,0
1994,-1902,-1024,-2368,0
-1221,1886,-519,802,0
134,-3504,1285,2225,0
61,-1528,-161,2974,0
91,1304,-2906,848,0
834,346,-203,-47,0
-3502,962,-3042,-745,0
177,-1083,685,2441,0
-1159,1804,-3308,407,0
-286,-824,-985,25,0
-91,4032,-213,-3129,0
-86,-3992,168,-1677,0
-1672,-1569,-4024,38,0
-2372,-2985,1597,1394,0
678,-3442,1877,629,0
1884,-2191,1061,-228,0
375,224,-266,1069,0
-1053,-3169,1965,1527,0
-852,-2883,135,2976,0
-545,81,54,823,0
326,4357,1,994,0
-1829,1035,-286,-2422,0
-3094,1307,934,1783,0
-176,516,-115,3071,0
-506,35,1917,-1089,0
32,-3469,1095,-1756,0
-2195,3346,17,2458,0
4428,2794,697,92,0
1908,2,27,-2743,0
7,-417,-1927,-2459,0
1082,924,-1748,2577,0
-738,-3175,-1623,-1346,0
-1626,-1697,905,-368,0
191,-1043,409,-2524,0
194,-4662,-1522,-2478,0
212,2302,1186,1788,0
32,-142,2951,-2479,0
2325,1821,-544,-1737,0
47,-798,-1768,3572,0
-659,-716,-2281,2511,0
-2898,-373,2334,-2046,0
-324,-701,51,1737,0
-1711,-1928,-3148,-2106,0
201,3714,106,-3779,0
514,542,-1139,4364,0
4254,-254,749,1981,0
-1319,-897,-432,-795,0
-3946,-176,-2632,-5684,0
4762,1008,-1058,652,0
3633,2566,5005,-195,0
-205,-1214,246,1216,0
-856,-1305,-1132,-241,0
35,-1229,1084,-2192,0
-2981,-198,-426,387,0
-205,1087,1223,-258,0
-2058,45,-859,-1002,0
767,2588,-1216,-182,0
-581,1823,2533,39,0
-245,-1243,2213,1168,0
1419,3575,-2994,1962,0
-2042,-1757,479,1059,0
-1672,-109,1649,-295,0
964,-97,-3308,367,0
11,-677,2333,-1062,0
