@relation ring

@attribute A1 numeric
@attribute A11 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
462,17,-2062,0
552,754,-2895,0
-528,4962,885,0
-172,448,1014,0
1905,2817,1837,0
893,201,-599,0
1296,504,1757,0
2338,557,-1744,0
1354,3829,361,0
1772,-274,-42,0
2055,-477,-1369,0
-2207,1323,-3661,0
-6,1169,204,0
3091,3378,1061,0
-204,42,1465,0
96,-326,2414,0
786,1072,-1505,0
1595,-6495,-53,0
98,3378,1833,0
-2964,1697,1239,0
1255,-79,-425,0
1215,-308,552,0
-2921,-3097,-405,0
-3491,2501,-504,0
-655,3636,-821,0
-1553,-4,593,0
25,2328,3965,0
-635,-2997,-2249,0
-1352,-414,1071,0
-1798,-754,1134,0
-21,-1866,1945,0
-3256,-44,-257,0
-3835,-4544,-3614,0
2162,379,-2043,0
-1597,-356,-1962,0
-2059,636,2144,0
2157,-595,1708,0
-2564,2197,117,0
-221,-621,244,0
-845,-824,-427,0
-82,1029,-622,0
-1608,-2477,1801,0
-114,-888,196,0
1275,1035,949,0
2274,311,-2749,0
1649,519,-2179,0
-648,1326,78,0
-4605,-3073,3237,0
517,-383,-4574,0
-159,1669,-3179,0
89,2241,-1285,0
2766,-479,-1093,0
-3646,538,2383,0
16,-6912,2101,0
868,1792,3973,0
843,834,-1593,0
-219,-1748,658,0
1014,2045,-3086,0
1567,-5163,197,0
-4474,-1789,3,0
-487,5082,262,0
894,616,2981,0
-1761,1499,-1675,0
-109,-906,75,0
-1447,-787,1803,0
-1672,566,408,0
743,-3,-158,0
1657,2102,1286,0
-1415,3816,-2384,0
1,696,548,0
76,-1241,-68,0
1285,601,19,0
-282,199,-216,0
2153,-905,661,0
386,3333,2084,0
-1346,2742,-97,0
-408,-257,-893,0
2305,-391,-2029,0
2088,-2416,678,0
615,-2916,-939,0
3442,129,2437,0
-261,-613,-456,0
-205,2875,-1221,0
-2086,838,1169,0
317,727,499,0
-815,-3611,2541,0
314,-1527,-5148,0
-2417,895,-546,0
-1411,1323,1264,0
1102,-392,-23,0
1072,-1185,-1176,0
1183,-403,1979,0
2768,235,-184,0
2998,-19,3461,0
277,-2054,-132,0
164,343,6036,0
854,4781,576,0
157,-1213,1265,0
-937,69,-1827,0
-186,-1689,157,0
4598,-3212,-2042,0
2918,-4825,662,0
-2501,-2357,-417,0
473,-2101,-503,0
102,2087,-2529,0
-545,2044,207,0
2243,-1626,-2788,0
793,-146,-1309,0
-4182,906,877,0
-1356,-1956,2276,0
903,2662,-1687,0
1266,-1345,-1539,0
-2408,-1698,65,0
876,889,-2656,0
-1712,-616,-101,0
678,-698,3456,0
-3956,-568,-1174,0
1376,-151,-166,0
947,858,-898,0
1876,-1538,-3482,0
1988,2493,-2754,0
1301,1348,-2029,0
4446,431,-2601,0
3008,1155,882,0
-176,-237,-463,0
3052,1518,18,0
-3274,2241,-1612,0
-2746,8,-2184,0
-2672,2106,1012,0
-15,3877,896,0
-1603,-2094,-362,0
1322,-99,-1796,0
-1,-1764,-2582,0
-1058,3952,-1102,0
-1118,424,522,0
739,716,-829,0
3588,11,148,0
812,2566,1716,0
-1104,1412,-2112,0
-1111,-2631,-453,0
-511,369,-36,0
-94,39,-1765,0
-893,-953,-772,0
112,2593,-3211,0
1798,202,695,0
-295,-787,1865,0
-1003,408,712,0
-1584,638,2098,0
1253,86,1892,0
-1085,837,3311,0
352,115,617,0
-3876,1333,3116,0
932,-3234,1222,0
-2016,-38,1183,0
-66,-7803,182,0
-2081,2343,-4752,0
-4681,-335,1473,0
433,-2339,-1735,0
189,-83,2907,0
11,-416,1758,0
-1396,-3095,-3357,0
3395,-1005,856,0
-906,-1324,771,0
-1401,3656,2895,0
-3964,918,-23,0
-2107,-1693,214,0
-2082,-2232,-73,0
-1365,-615,2178,0
-2302,-1921,252,0
553,288,-1444,0
-2489,889,-333,0
351,-2249,-578,0
-93,234,-148,0
329,4303,-1338,0
-1928,-1888,-214,0
-338,5263,241,0
-114,396,-252,0
4154,-3092,1208,0
-3254,32,2086,0
1504,565,-2718,0
2273,289,537,0
665,-4953,-672,0
1343,-475,-4026,0
-1202,-1129,1886,0
712,3282,666,0
3135,3965,-4328,0
-2484,59,1889,0
-1605,323,785,0
98,869,-1655,0
-1053,1801,-201,0
2669,3349,-3243,0
-572,-3909,-836,0
-262,-51,-74,0
6,882,-2768,0
2012,-2691,2158,0
-2135,74,116,0
-3313,1313,-562,0
-1043,3905,-536,0
7,-3076,-1003,0
1105,-639,-1613,0
3713,-1992,-2164,0
189,2306,-1595,0
-2853,703,47,0
2484,-1062,-2217,0
