@relation ring

@attribute A2 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A13 numeric
@attribute Class {0,1}

@data
3951,-103,-73,1905,0
-8,348,-221,-2302,0
-827,2159,1675,893,0
1317,-2343,1258,1788,0
983,1562,2091,1095,0
-1045,3103,-2214,-31,0
-2058,-765,-872,-1636,0
-1824,-3272,716,2601,0
1412,3575,-27,148,0
828,-2527,-3319,-224,0
5635,-3209,-1492,298,0
-616,-3989,64,-68,0
4686,-1064,-4543,-1207,0
226,-1157,-4068,-1379,0
985,-312,-517,-114,0
-1122,-675,92,-973,0
-3138,-231,2648,-2155,0
-104,-626,-5006,562,0
2441,-707,-252,28,0
1152,-1877,-582,767,0
3703,-237,1714,-127,0
-494,-1771,1313,277,0
109,-445,1658,-2361,0
1411,-3,-3519,128,0
428,-2502,117,1456,0
-2363,-1182,258,-238,0
-304,2578,-2242,-1898,0
-4303,415,-1144,-14,0
46,2674,556,3,0
2492,1412,-649,714,0
-1925,-1974,-2347,-3049,0
3244,-1474,1074,-535,0
2902,-2936,2913,-3117,0
3889,4231,256,1697,0
1981,2341,-2284,-1596,0
1652,-1122,-2239,1014,0
-1782,-666,-1112,-3268,0
2198,-6,504,-472,0
731,-1031,-1485,-6,0
-1803,-1092,808,1478,0
3,2438,-1917,1811,0
-1438,2075,851,283,0
-449,3084,-827,-375,0
4212,2669,135,-244,0
-52,-531,665,-1569,0
2202,2616,-245,1639,0
3413,2538,-2431,-24,0
367,846,1106,476,0
-3334,-103,-1777,-1734,0
1392,1926,1423,4576,0
4,1293,-3211,-227,0
-1158,-1278,-118,365,0
212,-159,875,664,0
-976,-188,946,-2212,0
9,374,-27,-207,0
7,-3691,-3101,-994,0
18,-2392,2824,3053,0
-63,2042,1506,-1572,0
229,-6,-1173,-1009,0
275,-1531,979,2664,0
1087,-1772,738,-2561,0
1297,-386,2625,-1681,0
3798,1662,-866,219,0
-3006,-121,879,203,0
213,-843,1792,515,0
361,1442,4422,672,0
2022,2556,-269,-59,0
-1978,-274,2835,494,0
1094,832,825,-146,0
1029,-3736,-892,-331,0
-96,4637,-7,-225,0
-4696,6469,-62,-1926,0
-31,-714,-3278,-2791,0
1889,24,-2114,582,0
3194,-1786,-1217,1592,0
-1497,-1396,-2271,-1617,0
1182,884,-1437,228,0
-85,1144,254,584,0
394,1371,-461,-1913,0
-0,-2,-326,-3892,0
-2047,-3703,-3335,2985,0
-1002,0,-2362,-562,0
2362,-1293,3037,-719,0
-4045,1204,-2433,-1119,0
-2129,-3838,1758,1984,0
-3393,3652,-209,-1724,0
-58,181,2068,2292,0
-928,-429,156,63,0
