@relation ring

@attribute A1 numeric
@attribute A3 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-1083,633,319,694,755,0
-1735,1585,189,1155,-331,0
1034,431,4043,1221,-486,0
821,1231,541,-845,567,0
2979,92,-4736,2996,-1168,0
1315,-1156,-998,2202,1519,0
-1719,3259,1957,-2667,-2415,0
2072,-865,-2281,-3479,17,0
-1656,144,-1978,-1035,-209,0
-2187,3072,-728,274,-981,0
-942,1932,-928,1584,1336,0
-261,1527,6,138,1179,0
-763,-1347,-427,1924,-2213,0
2487,5092,-358,1209,-616,0
-1375,-4252,-1752,-1414,2586,0
-2158,3823,2209,-286,-1016,0
1312,599,-297,-27,2773,0
685,599,-45,298,597,0
-528,-532,-193,1929,-1132,0
-857,-3548,-317,1304,-996,0
-328,732,-691,-1542,1691,0
933,303,-4509,-1063,2,0
2233,-3101,-1192,-293,-124,0
-221,-1467,-1642,-507,-436,0
1073,-2314,1166,-88,-1748,0
-2331,2518,-1905,912,-1492,0
-3808,1554,-88,-2187,1168,0
-3213,1087,-1159,-824,32,0
1185,-937,2123,2085,-993,0
-2538,-2942,-1522,-86,1703,0
-2042,-2668,-1757,-2798,1059,0
1038,4246,-1885,-425,-1597,0
1056,-391,1593,-1675,-549,0
214,1551,-1043,272,-1603,0
-1083,-163,-251,-1701,809,0
256,2264,-515,-1586,159,0
-799,307,91,1472,-676,0
722,-2556,-2136,-8,-1718,0
23,5301,767,249,-4708,0
4,-1169,88,752,-503,0
549,327,-1218,-583,37,0
2425,5247,-3124,-222,-1123,0
-1234,-3122,2786,-2391,2028,0
-3583,736,4256,688,-66,0
2013,4302,2297,3298,-1296,0
2558,1101,-194,155,1628,0
3598,798,-178,5195,2,0
-248,721,1155,-1759,2516,0
2354,1422,-81,909,-2,0
-251,3951,-1222,-1425,325,0
1188,198,-154,3455,-394,0
1008,-447,-1906,3993,-191,0
-1358,-1484,-2396,2022,-856,0
156,-2208,-881,1358,802,0
1857,-821,2088,241,2627,0
-659,-861,-716,-2807,2511,0
194,-6885,-4662,142,-2478,0
1481,1368,1978,-94,-3277,0
-915,5564,-1222,-131,1468,0
-858,149,-403,1862,3228,0
-1952,-379,2758,667,-1041,0
-504,-1205,79,-1623,-1989,0
154,852,-2404,-2578,-96,0
-3083,858,122,151,3386,0
1646,1298,1708,1609,725,0
3002,758,-1283,306,-368,0
-2721,1101,-237,-1015,-1836,0
516,335,1105,2284,-687,0
-316,3388,1471,305,-1026,0
51,-1294,5813,1427,-1947,0
-177,2385,398,-886,-1524,0
-1431,-1067,1482,4009,3406,0
388,49,1555,1825,1639,0
876,1213,-3078,616,3063,0
-125,833,1092,174,-115,0
1299,1919,1826,2032,2473,0
-745,382,393,-1522,247,0
-108,6758,2043,1775,197,0
-1545,1756,1272,-824,2044,0
491,1256,-4894,-873,889,0
-289,1755,-592,-639,-2124,0
56,2509,-4373,2222,-1954,0
-4,1076,-2063,3684,-1399,0
1759,236,-1356,-2791,-3301,0
3341,-113,344,3,-1015,0
-2507,464,23,1281,-5,0
-421,-1658,-1388,856,-3041,0
2146,-205,-59,3031,-2125,0
376,-8,-154,-9,-1226,0
2169,2483,286,1361,1201,0
-1158,4124,2093,-3379,-886,0
3175,-836,1255,-477,-71,0
1839,-905,1507,2227,196,0
-826,48,-1372,-215,-536,0
-151,5,3469,774,-3338,0
-2179,332,1117,843,-54,0
2946,1059,4,-4226,109,0
568,-2224,1595,-961,2846,0
-4241,426,1873,-253,1613,0
1555,108,246,965,281,0
-876,-2108,1856,3846,-394,0
-284,-3204,-3416,-4497,-3443,0
4762,-823,1008,718,652,0
472,2102,-491,-604,1248,0
1928,-2473,1547,-749,1268,0
4647,-2836,3204,861,-2351,0
1274,32,-2313,1442,-908,0
3704,1583,1226,-2047,-1243,0
1203,-329,852,-2312,-4382,0
-1843,-102,-2114,1806,-2979,0
-878,-4719,274,2113,2071,0
-1492,87,-2588,-1584,-2068,0
-956,-356,67,-1768,859,0
1421,2215,-2267,344,-1144,0
514,-807,542,1036,4364,0
-1826,-57,-2167,-1263,2445,0
-3736,-209,-197,1382,42,0
2078,3555,3176,1962,4316,0
-2637,-1362,-1026,69,2,0
-2311,49,-688,229,331,0
-808,3121,911,-2569,2309,0
-2472,1638,-863,-2427,3469,0
-1901,-2033,187,409,234,0
1848,1565,1495,-474,76,0
-956,368,996,-161,-6408,0
277,1181,1976,1211,247,0
826,-265,-2712,1919,-4703,0
-244,-1193,-1129,129,3732,0
-3551,74,-303,-1944,-1772,0
585,1012,-147,779,1374,0
1328,-17,-2892,2131,-187,0
461,-946,-1425,1164,-2451,0
-1517,778,2012,-467,-554,0
2581,-703,-1128,2184,-1493,0
-1372,872,-1131,573,1702,0
-1777,188,2249,76,-917,0
