@relation ring

@attribute A1 numeric
@attribute A9 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
2656,-914,-1031,0
-2805,414,852,0
1071,911,-963,0
-895,55,1134,0
724,-2524,61,0
57,-1293,1494,0
2025,-1617,-37,0
2229,3204,616,0
-4315,-1079,1999,0
3217,358,1365,0
139,115,-1597,0
-308,724,299,0
314,-414,-229,0
145,-39,2297,0
2804,2585,-1352,0
-1219,-487,-258,0
2162,-1369,65,0
-1453,4197,811,0
4446,-1601,-1699,0
-596,278,1729,0
45,-4592,1867,0
-2586,-922,-864,0
-1288,959,709,0
-804,2476,-1063,0
-1901,187,-1052,0
-2602,216,58,0
13,501,-2295,0
566,2034,323,0
229,1878,366,0
883,-433,2656,0
1257,-2362,4364,0
1369,-1818,558,0
191,4353,26,0
583,1645,-2584,0
-285,1566,411,0
663,-2928,2334,0
-2122,-211,672,0
946,-1841,971,0
-956,114,248,0
1225,739,214,0
-4362,-2165,105,0
-1083,-251,1928,0
-2461,1478,515,0
-243,153,278,0
-1379,-723,4391,0
-305,-5381,439,0
-68,825,-1505,0
-284,-3416,154,0
317,-2331,-1615,0
134,-176,1572,0
-197,1869,-54,0
435,2717,1458,0
-1,-3662,4,0
-1441,1019,628,0
2327,-635,876,0
-858,-2814,-343,0
491,-4201,-944,0
-1668,13,1317,0
466,-2969,1044,0
179,-651,432,0
145,717,2057,0
187,785,3354,0
1141,-905,-204,0
-552,2303,693,0
1481,-4,1094,0
-3453,487,2629,0
139,903,-1735,0
-906,-3057,-2482,0
-48,-371,-974,0
-1134,175,59,0
-312,-1776,4803,0
32,-3469,83,0
3237,-63,-443,0
-1648,-1156,-917,0
405,-2452,-1262,0
27,539,268,0
-605,-654,1874,0
-4,-2063,-4842,0
-396,3324,686,0
3395,-871,136,0
-598,1516,-1368,0
-1826,-675,-568,0
-98,-55,1348,0
-3736,-197,794,0
-768,-977,1912,0
926,439,239,0
4482,-2762,426,0
-139,-737,1157,0
-705,-1699,-1218,0
868,562,2,0
105,-1931,424,0
-261,-25,-4648,0
862,496,1228,0
-1564,241,56,0
1737,-1424,-433,0
51,5813,592,0
411,-46,-2425,0
-94,2591,846,0
2236,1963,698,0
-289,-2848,376,0
186,2786,-3557,0
-213,-3148,-3877,0
-937,1907,-1043,0
-1791,-2155,-1405,0
1526,-3242,-2855,0
-2186,3556,-4486,0
-3876,-738,715,0
1049,494,1107,0
57,-192,-1936,0
-72,-119,165,0
2776,242,1992,0
35,-313,-1583,0
-1794,-905,-1464,0
1141,-3498,-651,0
-3995,579,1286,0
-1637,22,-1137,0
4675,-2263,1042,0
-291,-3795,-657,0
-1955,2656,527,0
2613,-531,3411,0
-968,2973,-2046,0
2148,-814,-978,0
-517,-679,1199,0
214,773,-3431,0
-1035,593,-1266,0
-572,-598,4055,0
-232,181,2623,0
-1468,-958,344,0
-12,-5679,75,0
-1381,-1268,709,0
-529,905,-1908,0
-254,-2793,-4286,0
86,183,-2613,0
-581,1823,-111,0
345,223,-2934,0
191,2231,6493,0
-783,-3278,151,0
1398,-838,-38,0
-2564,-3636,2082,0
-2809,1421,-4056,0
-533,128,-3398,0
-1887,1083,-4595,0
1857,2088,-1493,0
1638,2532,-117,0
2477,-2653,-4489,0
363,51,2521,0
4,2241,-2094,0
-566,-424,3825,0
-379,-808,-48,0
-892,2536,-1661,0
-248,1983,-2875,0
-113,-2849,144,0
-978,-976,-134,0
164,433,-192,0
2521,-1392,1705,0
-2207,1078,-1136,0
464,-1233,-59,0
-1614,438,-1386,0
171,539,1976,0
476,2141,-16,0
-2352,-2146,464,0
-2966,-786,-426,0
-356,78,3475,0
-545,-2179,-11,0
-2838,1138,1334,0
-313,-2858,-2168,0
711,-2745,3263,0
812,1721,-179,0
-81,236,1215,0
