@relation ring

@attribute A8 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute Class {0,1}

@data
3974,-119,-1111,3609,0
-742,-1447,-1314,1704,0
-3583,-224,3202,-114,0
-353,106,2474,-3554,0
1013,-395,363,2203,0
3205,-1898,-299,45,0
-1344,84,2073,-1763,0
-1392,825,703,-1614,0
33,2085,-3186,858,0
-721,-132,-594,4087,0
199,-1392,-444,-413,0
-1658,-2134,-1506,2722,0
692,306,-4442,-1003,0
1961,334,-1101,1152,0
-1481,664,4017,-1636,0
-2831,122,371,545,0
-7,1456,-2405,1299,0
-304,983,-2064,2838,0
-1739,-2105,4779,-178,0
2067,2414,-1768,188,0
2156,1118,2732,1497,0
2086,-189,-323,124,0
98,-514,2119,-213,0
-4076,-514,2219,1108,0
1474,-2735,1136,-1529,0
4524,1209,-2023,2261,0
3679,-432,1313,-89,0
1144,-2367,4,-73,0
3085,-3128,872,452,0
-1848,806,2329,-501,0
1405,3432,1115,1858,0
545,-123,1334,-923,0
-4476,186,1807,93,0
743,-105,437,-429,0
-2034,2107,1267,3,0
1143,-1088,-184,1713,0
-5399,3294,26,221,0
-2019,134,-2002,-314,0
68,1054,2816,-724,0
-2562,-2259,-2008,84,0
-846,1992,902,2197,0
2325,-158,-253,-195,0
-1858,-2524,252,238,0
-3122,-131,974,1269,0
1056,153,2961,-1083,0
2056,406,583,-521,0
-95,-506,-11,-1122,0
642,35,1114,-1008,0
-1739,1648,2063,1,0
814,-789,-707,-192,0
-737,-888,177,325,0
2785,1384,-132,-602,0
276,-443,-2608,3627,0
-106,3211,-1433,45,0
-274,1921,-3,-825,0
524,45,1337,2614,0
1083,-1058,-1118,1505,0
209,4044,1034,-269,0
3557,-728,709,-4167,0
-603,584,-302,5982,0
208,-1851,-3908,4026,0
-216,-2469,1691,-773,0
207,-3193,-314,1416,0
2267,-2187,1534,-275,0
-1102,2696,132,-2997,0
76,-1039,-466,-3858,0
393,-1734,357,-704,0
3325,1506,-2373,-1567,0
-3792,1872,-2525,107,0
-1088,-561,-746,-2181,0
-305,3596,-256,-1238,0
377,896,2731,-868,0
-1802,-497,1708,101,0
-793,112,3521,-2792,0
1037,-269,-3147,435,0
1107,-1927,2475,3704,0
395,34,4586,-381,0
1633,52,408,-1194,0
-2547,-123,-2021,321,0
-156,301,-1386,1734,0
-177,-1878,1584,51,0
2184,112,-345,143,0
1035,-1232,227,4567,0
-94,33,335,344,0
5493,2094,-67,2032,0
-4353,-1776,3,-2149,0
445,-307,-1211,-539,0
2775,893,-1523,-708,0
-769,-225,435,3468,0
528,-1529,2203,-48,0
1044,291,2051,1727,0
1866,-3129,6025,763,0
-504,2515,-2317,-1632,0
1883,282,362,-3162,0
863,8,-4218,1252,0
1011,1095,1192,284,0
2005,18,1526,-246,0
-239,2421,1779,-37,0
-6007,-2569,-2341,-626,0
1426,-8,-2004,-3127,0
-1388,316,-172,-484,0
1921,-12,297,-42,0
-874,865,1498,71,0
-3101,585,-1142,-187,0
1191,-5,1228,-3917,0
-2417,-2499,-1418,-462,0
-813,-3329,2457,4587,0
1869,1216,3584,3594,0
-1892,-2044,57,27,0
-1154,-925,-329,-246,0
3,708,285,-942,0
1104,-191,-3916,364,0
1247,1447,-2002,-2027,0
116,-1667,-1218,-3977,0
-1341,-569,-1164,-814,0
1031,-993,26,702,0
-3178,-2388,-1934,-232,0
2,2,-1789,-6237,0
-893,-1356,-3925,-364,0
-525,119,-45,945,0
-1043,-224,248,-643,0
217,1146,644,-767,0
-138,-1546,-2437,-12,0
-1234,612,1208,2863,0
-305,-1278,26,-225,0
-68,-918,-18,-14,0
586,-3012,831,-113,0
-464,-2426,-2331,-206,0
-2275,249,-5922,4497,0
-1151,-2858,224,-42,0
-2043,2032,3558,825,0
-1565,142,892,-1372,0
-1708,13,-324,-1628,0
7,-678,-375,1267,0
-33,4021,-1507,762,0
1565,844,618,397,0
-2474,-437,2357,817,0
152,416,1057,-1488,0
-1859,-375,2,-1432,0
2529,-5114,-2111,236,0
-246,799,528,-526,0
221,2168,193,-3214,0
-17,-4516,-2117,2157,0
-13,748,-892,-355,0
323,3,2053,-1271,0
116,873,-483,608,0
1195,-1557,-716,1011,0
-2348,-26,-241,2901,0
-385,-92,-2551,-3267,0
-2909,97,-1208,625,0
2717,-3969,-195,-1446,0
1838,31,802,66,0
-598,886,-2006,1197,0
-422,18,1116,611,0
-2347,127,-492,9,0
2856,1345,-648,-2337,0
8,1626,1836,397,0
988,-225,4464,-125,0
3384,2842,-4279,622,0
-974,1308,-368,-364,0
-2703,1106,-434,-1549,0
-224,284,-197,204,0
-1015,85,-244,-1994,0
-2599,1202,-2683,1658,0
-258,171,-2158,-985,0
-243,1091,1016,2678,0
-2484,-1847,-93,-743,0
-3526,124,-345,-19,0
-578,-1889,115,-437,0
3921,896,1538,-4137,0
406,148,-2042,-814,0
-3954,562,407,-965,0
-74,-817,-584,1356,0
2796,79,1218,-1795,0
-1458,-3337,-4324,2881,0
529,769,2731,-987,0
5572,-1926,61,-2941,0
-2005,1832,-3194,-452,0
-76,-596,-3818,2418,0
1198,1529,-101,1804,0
693,2703,1194,57,0
-1678,772,1858,-248,0
-1238,269,1075,-3042,0
-99,2024,1481,-289,0
121,4157,-739,524,0
-3447,2441,-247,-3499,0
-2064,-2381,-207,2317,0
