@relation ring

@attribute A5 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute Class {0,1}

@data
683,2002,-327,-436,0
-4448,798,-1471,-3974,0
-4157,-1115,1898,1876,0
1711,-2408,2627,23,0
1345,453,128,-4082,0
-1643,309,-1728,-1066,0
106,-3182,-1244,3631,0
-803,3999,914,-1892,0
1129,4395,3077,876,0
-14,555,-176,-1025,0
-3233,3708,-13,1496,0
-1118,-3624,-67,637,0
-1315,578,-33,-3263,0
-1277,286,-593,2124,0
2116,3315,-282,2479,0
3753,-1928,372,2656,0
1497,-1781,1211,-1567,0
1717,247,-2547,3606,0
2861,-76,-514,-1605,0
2033,322,-124,-2407,0
468,995,-137,-1184,0
52,406,-1171,148,0
-2257,-1948,-2631,3576,0
-947,-78,-2328,1724,0
187,1428,-559,-1006,0
-502,-207,-1434,-413,0
-2359,182,-192,-238,0
-1241,-2177,344,3688,0
731,922,-1206,428,0
-11,-181,-2184,1919,0
275,626,-233,3878,0
826,1906,-1735,-849,0
1225,-2619,1868,-988,0
-1219,-1761,-2877,-1073,0
-986,1264,795,-1263,0
-422,-1723,-534,-89,0
-5661,541,-752,-403,0
98,671,3067,485,0
1254,276,3394,-443,0
2854,2158,-33,4013,0
-2279,2794,2395,-2203,0
-911,-1104,-1453,2493,0
-718,-1738,791,2783,0
741,1247,-1585,-1583,0
562,1423,-364,-1567,0
153,53,-5982,1775,0
-674,-2128,-2568,2072,0
163,-2049,126,-945,0
-74,2067,4241,546,0
-4486,199,609,-4739,0
208,-273,-2579,3298,0
2462,-655,-886,1582,0
982,1357,-1559,1718,0
1648,-2378,-2671,2918,0
2057,1293,1402,-1478,0
3642,-149,1074,984,0
2836,2248,-974,-364,0
2744,-3652,434,2296,0
-623,2138,1218,-232,0
4483,387,1836,-59,0
3383,2815,-2217,113,0
-653,-1863,488,-61,0
-3151,272,804,-2876,0
1018,-2517,-1963,-247,0
1042,-135,2126,-641,0
-569,-1304,271,2388,0
-3012,-4129,-1958,-2673,0
-3362,821,-2126,1732,0
1542,-1494,-123,2882,0
-3045,1789,-517,4474,0
-2037,-1478,-1848,-2,0
-6,2458,1766,-4308,0
651,981,-3516,-3146,0
116,826,-442,-1683,0
1799,1528,1369,-1212,0
1679,-4137,-1046,-497,0
1157,2039,-0,-2966,0
-1614,202,2428,1634,0
2353,169,-367,-2368,0
3951,-7,734,1456,0
3336,3689,3066,1348,0
366,287,1795,2371,0
-136,326,-224,-4132,0
-1406,3248,-2159,242,0
482,647,1715,1189,0
859,-2112,-1955,-1049,0
1604,-872,-4699,117,0
348,-511,-3236,197,0
3074,-2322,925,-248,0
443,-66,2466,-522,0
-33,-1782,1168,-133,0
-4726,-2117,1713,-3146,0
-853,-1105,-954,464,0
427,-2848,-2081,-266,0
2098,142,1398,-3103,0
-1279,753,1988,1429,0
1244,3331,-1482,-463,0
207,545,-1351,-123,0
-145,1652,-2176,-824,0
-2879,274,1719,138,0
-3416,2874,-1866,2583,0
425,-2649,2304,-1251,0
-3417,1292,-1077,573,0
2828,-3796,23,-114,0
1542,-3262,1696,-3451,0
-3,887,3601,-2258,0
-1515,-3328,2121,-1605,0
-778,-191,3233,206,0
1528,-2,3863,-1136,0
-2281,2884,4002,926,0
1842,1832,2247,-105,0
243,825,151,-1567,0
-482,-757,-3744,-1612,0
-1815,1591,-134,5319,0
2148,2321,425,-3046,0
-1157,114,-143,-372,0
1382,-1957,919,1547,0
-2027,-3931,-441,-821,0
39,-4353,-1908,-1776,0
1014,-246,-1531,-476,0
254,-2043,-202,-3111,0
-135,-1192,-75,-1594,0
-649,116,-884,-703,0
781,409,-803,1859,0
1218,-1712,-1319,-2931,0
-59,294,2166,1728,0
738,-1373,-1,-0,0
-1231,-2703,-2386,1106,0
-1684,1251,-1583,273,0
-1005,-1037,2504,23,0
893,-1034,8,-171,0
-32,-1703,-405,3993,0
1,-0,3141,2287,0
-188,-307,1684,793,0
-4665,121,252,4157,0
1262,-13,-1562,2395,0
-27,234,213,3402,0
-1741,-833,8,-279,0
3857,-1862,4718,-246,0
2517,1215,-126,-3046,0
1971,5226,4202,-109,0
266,-561,993,-2534,0
-203,2999,-1606,-3594,0
-1411,-42,1209,-1253,0
-1893,-1843,-2016,-289,0
-582,218,442,-22,0
-287,-946,-1241,174,0
-2439,1372,1411,1954,0
3873,-925,554,-2306,0
1325,2559,295,46,0
1966,4007,-172,-3151,0
2752,-439,-36,-1906,0
3097,347,2297,-1245,0
-1235,-3393,2311,118,0
3848,546,451,2323,0
-1793,-1678,1709,-306,0
-2503,-2202,-3044,-1188,0
-2943,-2033,1195,-518,0
-515,-3072,1278,-512,0
-1439,-1462,-3726,39,0
-343,-354,3975,1269,0
-23,-386,-3075,2476,0
2546,-754,-248,-2713,0
3085,3197,292,-2532,0
-3377,492,-84,-4234,0
1651,85,1722,-1129,0
2335,334,2509,-261,0
-1044,1606,116,2747,0
-261,2326,0,-1039,0
2852,-1517,2989,-1358,0
-313,-159,-279,-957,0
-99,2676,-596,-2814,0
3626,3216,-76,494,0
1821,3672,1049,151,0
-1104,385,3296,-1275,0
2016,1265,-2261,87,0
-98,66,-1189,-83,0
3294,53,-2121,881,0
864,21,2726,2104,0
134,1006,284,-2421,0
3073,1639,27,-93,0
2488,2217,427,3056,0
-1929,-5007,-3977,612,0
-231,4807,-858,-437,0
52,-182,1234,2127,0
142,-4748,-863,-1207,0
1,-142,-1978,-2817,0
154,4059,-136,1032,0
1434,2061,3457,174,0
-1883,974,1082,152,0
1602,319,1548,-27,0
-183,-99,-156,2024,0
669,-697,-338,-1566,0
-25,-777,6757,1155,0
2913,-498,-186,1254,0
-2886,4028,-3106,-1436,0
433,2451,182,178,0
796,-3609,465,-102,0
86,167,534,2118,0
1528,2002,2499,-2795,0
-557,2288,192,-743,0
-2,288,-1244,1715,0
-1694,-2044,-736,253,0
1116,98,-2803,-514,0
3233,474,263,667,0
535,-1004,-1497,-2038,0
2573,1644,867,2367,0
812,236,4064,-3872,0
51,-33,2642,1897,0
2093,245,1939,444,0
126,-801,-1236,5,0
-1657,314,-5037,4425,0
-521,-2936,6,1372,0
887,399,2126,2892,0
76,-59,-1429,-3571,0
-1519,905,-1978,104,0
1432,2,-1492,365,0
1911,1452,19,-3168,0
-1142,2278,2347,888,0
1456,195,1619,1201,0
632,525,946,1107,0
-2798,3602,-1512,-997,0
953,96,-229,521,0
555,486,-1762,-178,0
1256,442,-1932,2071,0
1614,-1897,1174,-267,0
-1809,164,-4701,-302,0
581,-1778,822,1065,0
-2158,2699,-304,-2827,0
56,-119,-168,1007,0
2636,2072,-2196,576,0
2302,-224,-409,-5642,0
-9,273,283,-2716,0
-719,-327,-1698,2637,0
-165,1004,213,-1355,0
-51,751,-3439,3736,0
-4017,263,1015,77,0
-1694,58,1245,761,0
1732,-138,329,-215,0
795,-1764,3036,-86,0
1146,-1079,-739,-706,0
-1212,1698,2426,1379,0
-4348,-1827,-613,-1479,0
-1078,-334,184,2122,0
2977,-63,-2873,2743,0
4082,911,103,-633,0
-495,586,-1438,-262,0
957,975,1206,779,0
111,1296,1294,-454,0
2283,-1446,39,156,0
-1216,-1137,-2466,2316,0
926,-1942,482,22,0
1676,176,1513,1896,0
317,-2439,967,-608,0
1164,-1758,24,-521,0
-757,-3954,938,562,0
147,-1065,1387,4286,0
684,1307,-574,-635,0
-989,-2564,-1202,831,0
1161,3384,1048,2842,0
-5078,417,-503,1242,0
-564,3377,1055,966,0
15,-292,4208,5151,0
111,-2565,3294,267,0
569,-1441,-1753,-327,0
1252,829,-1445,2318,0
1433,-739,1828,882,0
-1927,-2044,364,-1159,0
-818,-356,-31,352,0
-2458,-249,419,4318,0
-741,1783,362,282,0
757,-614,2227,1448,0
-5687,3302,-629,2328,0
674,-343,1544,-341,0
-2171,-103,403,-1703,0
-2433,634,115,1788,0
148,-3236,3884,-1204,0
-2304,-1268,-2353,32,0
854,4249,-1102,344,0
1732,-1153,4278,-4276,0
3658,2892,-452,-1467,0
689,1568,185,-407,0
-734,-119,311,-958,0
-1605,-1746,1046,-92,0
1469,361,-972,4501,0
-656,2156,-1218,1118,0
-37,2091,3275,-2748,0
117,-1309,2296,-2802,0
16,-523,-3273,-447,0
81,1711,7,47,0
-434,-14,268,-242,0
-411,-1112,-1244,-568,0
-2459,1641,4708,1015,0
-752,3126,-2138,-2156,0
1125,-1295,1306,3457,0
-587,-1278,869,-614,0
-798,2056,-2684,406,0
3462,1359,362,3846,0
-884,1025,-427,-1819,0
-3606,-1261,1558,-4497,0
