@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R4,7,16,18-19,21'

@attribute A4 numeric
@attribute A7 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1367,849,-52,1391,4448,0
161,-1441,-1961,-1497,4755,0
32,472,736,295,-208,1
2249,-158,-3776,2638,5253,0
91,118,1353,-114,-1221,1
198,1004,377,-1323,1042,0
2078,45,-227,1726,-104,1
-2936,3751,-95,1552,1707,0
-1038,114,26,1114,-151,1
-201,-412,135,-854,406,1
-2812,2705,232,-2134,1201,0
904,2321,1203,254,99,1
2712,-2723,-906,3215,2153,0
48,-2022,717,-137,-2492,0
-1748,-165,-2979,34,-1638,0
-2967,-2546,-187,1383,3572,0
-174,-248,1281,456,1734,1
-495,1221,1617,912,-1417,0
68,1498,2291,2694,52,0
704,-537,1223,1238,67,1
-2453,116,823,1441,-118,1
129,-794,-627,-19,1274,1
908,422,1646,1146,353,1
-416,-2646,-334,907,-172,0
-333,-142,147,159,9,1
1755,149,-717,248,1581,1
-1027,2092,-114,-1622,-218,0
1299,289,-874,-182,15,1
-1429,-1772,-3696,-322,1686,0
715,1718,-136,2594,953,1
-691,-517,-1024,-1556,-2147,0
985,469,-1224,552,-4,1
396,-106,1728,-908,482,1
-225,265,-1752,2256,-748,0
341,-2222,572,-362,883,0
384,-679,1619,-267,258,1
1979,-1818,1662,-365,5,0
1003,1565,2061,-382,-831,1
462,964,-636,-1562,-1454,0
-2306,906,-969,1611,-2434,0
853,1217,1178,1066,1112,1
-846,937,171,739,-557,1
1842,-562,-2483,-851,2892,0
1757,-2731,-307,-1182,1809,0
796,-2712,918,434,1562,0
1186,-194,2008,192,645,1
-1027,2,1093,321,1728,0
-1709,-242,243,1164,813,1
2049,-2491,-1026,3883,-1974,0
-561,834,556,139,1848,1
864,-664,598,1165,116,1
-1769,2324,-1921,-311,3631,0
545,2937,226,62,-566,1
727,-37,172,1487,-583,1
-6,2266,-192,-1018,2996,0
-112,-188,73,176,-568,1
712,-227,-748,398,-117,1
885,-932,2146,-546,-295,0
-433,1431,-1036,1676,1046,1
-45,479,2261,-589,-1382,1
1,277,2218,-608,298,1
98,571,758,1013,86,1
1156,689,-942,-1413,476,1
91,91,-78,-39,-501,1
1248,-192,1967,-278,1258,0
-3,-2363,4786,-2284,-7,0
209,724,388,-238,1601,1
4344,1569,-49,-1438,-117,0
1937,1132,404,299,1243,1
531,2794,755,7,1584,1
-1875,914,82,-2107,-817,0
195,-514,2092,-1262,1674,0
557,1712,1003,1463,396,1
1065,-277,1018,402,852,1
3576,-229,519,-1162,1452,0
-311,2402,2222,-3661,-2257,0
-2971,-1364,-212,-446,1231,0
-6627,1667,-2899,2923,-3008,0
-87,2487,2112,-1276,-1956,0
1152,-329,729,297,-457,1
2498,-57,-1915,1989,1772,0
1085,1706,66,1543,411,1
-807,512,-613,1123,297,1
-383,426,-221,-607,-93,1
1412,-649,-516,-184,726,0
348,-221,1687,112,1907,0
-5024,1864,-4883,-214,1911,0
-358,879,3145,372,-1602,0
