@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R3,5,13-14,21'

@attribute A3 numeric
@attribute A5 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
-2962,749,-483,717,0
-3476,-281,33,335,0
1044,1189,413,-1208,1
973,-14,-1025,654,0
1215,814,-404,-3,1
-584,-2843,-1171,-2446,0
989,-1484,135,241,1
495,1911,-3168,-4486,0
41,925,-318,418,1
353,408,342,412,1
1051,-2528,1676,546,0
-304,1652,377,-243,1
39,-1,45,1337,0
-451,-2155,-1716,-192,0
3183,1402,114,48,0
-1678,-101,1674,187,0
1123,628,146,1483,1
-2784,-1231,1106,-434,0
-2613,-911,-454,1708,0
1214,63,1952,946,1
756,443,857,306,1
167,725,355,9,1
-19,1428,977,-11,1
859,1543,3742,127,0
231,3058,216,-96,1
359,-1099,38,1638,1
456,-1306,-1235,-2246,0
3286,995,1067,-932,1
1713,1182,-276,576,0
1058,456,-616,-12,1
3415,-2187,-1539,-398,0
-459,578,1878,197,1
-37,1289,1825,-1969,1
-1837,2954,-629,-3704,0
-1784,1325,46,-967,0
2679,-341,-498,693,1
943,-2543,792,-155,0
392,-941,172,998,1
5654,-169,1257,-1367,0
214,16,-2419,969,0
1296,-119,852,1938,1
769,117,-1514,87,1
-811,-1194,2548,908,0
423,615,941,-4406,0
4285,-1181,-3713,-723,0
65,1294,984,432,1
-567,-1098,-1667,-1218,0
-1594,-103,892,-592,1
-904,-1746,-3188,-114,0
272,1711,2561,-337,1
61,3081,1372,-41,1
1647,-668,-1558,-2952,0
416,-671,-1044,1813,1
162,2672,2236,674,1
-886,1458,-1016,-433,0
-179,576,1562,698,1
-214,-17,1881,643,1
-1099,-1043,662,1874,0
574,736,9,1392,1
559,-228,669,642,1
729,463,-123,621,1
283,-159,299,523,1
374,-1941,-1407,1787,1
93,-581,-46,2892,1
2048,-1729,4455,1854,0
-1276,1014,-476,2492,0
97,1031,-446,464,1
4442,314,3447,-214,0
-98,61,139,-641,1
3,27,409,1273,1
-3122,-961,-649,2202,0
3193,-1002,1475,299,0
1366,-325,156,154,1
472,488,532,1093,1
623,1537,2739,2366,0
-929,1051,-586,-1136,0
2194,-3029,97,-1208,0
3454,3345,-4651,2623,0
-928,-566,-1949,3707,0
-86,527,-235,-18,1
1563,-174,51,-4961,0
87,426,3,-668,1
499,1168,102,346,1
99,-1212,1362,-973,1
2674,3078,714,1475,0
2104,1842,-2302,2873,0
471,-81,-1104,427,0
-1459,-61,2141,156,0
292,2764,1316,1211,1
-284,179,1163,-98,1
3049,801,-3428,708,0
1658,1329,1914,44,1
-175,329,2213,245,0
-13,1081,29,9,1
347,578,1951,-2,1
-232,-138,584,948,1
1662,448,-1212,-1368,0
19,3174,-1356,-3925,0
-1413,-2167,-2273,2254,0
351,-2362,-714,-2719,0
-2586,-1376,-3519,3409,0
1289,2548,43,496,0
1228,54,-631,1181,1
-1493,-111,33,-2351,0
434,-3362,1732,1282,0
782,1346,754,638,1
-2701,16,-407,1125,0
228,494,-936,109,0
-456,1022,273,-262,1
1535,-2204,645,175,1
1096,335,733,278,1
-1547,39,646,396,1
2032,-985,-1264,763,1
4365,233,758,-1345,0
1132,3878,-1609,-1657,0
129,1093,3432,1115,0
1036,237,282,362,0
-1394,178,4196,411,0
758,1196,2043,-99,1
-1597,1108,-24,-77,0
293,1274,926,728,1
3245,1517,118,-1974,0
1488,464,476,-1149,1
376,31,2635,-641,1
-868,686,746,21,1
1492,-1,346,802,1
652,785,808,-49,1
749,1012,584,-72,1
594,-822,466,673,1
1238,-2242,3901,-158,0
1016,554,759,2555,1
78,621,1506,-595,1
-2,172,-1424,2558,1
322,419,102,-368,1
-406,-1235,111,-2383,0
278,-496,-3474,-91,0
-2867,107,-2022,103,0
-2608,1371,-4506,-1352,0
356,-892,984,-104,1
991,2733,24,1689,1
-3031,512,3696,-2082,0
-438,234,951,-34,1
676,422,2368,141,0
2265,919,764,2134,1
976,-1358,1006,166,1
-2528,-86,575,-86,0
-1069,-1,-657,-1479,1
452,2652,-1099,93,1
213,1128,-662,803,1
-1289,-786,-302,-1958,0
588,179,347,-2303,1
1279,2056,2262,376,1
-171,-4631,2404,-519,0
41,617,-1435,-5172,0
-524,-983,2701,-164,0
559,1009,-1351,1112,1
-1548,-1665,1564,2222,1
-928,2995,1109,-1853,1
