@relation ring

@attribute A1 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A11 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
3475,-1724,-351,-3324,2645,0
-262,2515,-4018,318,-26,0
277,31,2712,-2054,-132,0
-2058,-1642,203,1262,-532,0
3008,-26,3177,1155,882,0
3148,21,481,-2591,-3331,0
3178,-2626,1007,-549,4893,0
4048,91,-2793,189,691,0
-1635,466,3216,2264,3793,0
826,484,-181,3069,-301,0
2904,-647,2265,-1461,-656,0
1299,-2876,-2043,-4959,-1545,0
-407,-3351,-2407,636,368,0
-564,-422,262,-1946,-341,0
9,403,2261,349,3084,0
-926,121,614,-138,405,0
609,309,1856,3935,-372,0
1884,1258,-1712,-378,2106,0
-1453,1073,-3659,-195,-1521,0
4428,-2542,-1622,-1077,-3206,0
-1053,-904,-1028,-2043,-1181,0
-2195,525,2288,-1281,3556,0
166,69,-207,-1902,-2558,0
3322,1279,-2044,1797,2864,0
1704,1862,-211,335,-32,0
67,-1573,-4126,1423,3082,0
-1334,3864,-2509,1352,2859,0
1301,-216,-1375,1348,-2029,0
3037,674,562,1772,2824,0
1258,-299,-2014,-2608,2082,0
-32,3477,-1642,1219,96,0
-3697,-3985,-832,178,3,0
1866,-935,-352,216,-1571,0
-1375,-739,-3445,-619,-3019,0
-3027,-2756,1062,495,466,0
-3921,-2134,2194,1973,131,0
-1843,558,5255,-411,-356,0
-1628,665,2976,-632,213,0
1526,1248,706,1593,1352,0
-424,6364,-2326,912,325,0
2162,-361,2815,379,-2043,0
-2525,1835,-846,2081,2157,0
-4059,-535,977,28,-8,0
247,618,1347,255,317,0
-1871,-1062,3384,358,1723,0
-655,2825,-1375,1568,353,0
946,155,-1698,1229,6,0
-833,364,1709,1035,154,0
-328,-24,16,2718,-3141,0
-289,55,-52,328,-1237,0
-3342,-748,-1117,1267,2841,0
846,4232,-3639,1178,-1958,0
-755,1273,-2054,3012,-1327,0
-2195,-2437,-224,-764,-1182,0
1192,695,114,-1448,-4824,0
-919,5712,2739,1228,-103,0
-852,984,-1373,672,-582,0
-3065,-2152,548,246,1423,0
-82,665,1111,1029,-622,0
-3915,-1832,-261,475,-249,0
-519,-1883,-1066,-3963,1331,0
2213,3641,865,-808,-4474,0
594,1618,1863,539,1813,0
-289,682,-2795,1844,572,0
-3515,1258,604,-153,1896,0
527,-49,-5907,218,-1542,0
2514,-41,997,2223,-2272,0
-915,-181,-3122,462,4801,0
2882,-418,-144,559,372,0
-153,237,-268,-756,-3174,0
98,727,-23,2796,-1194,0
-189,-1425,2056,-236,-2862,0
3903,53,183,-2754,546,0
-1145,2023,178,2,1665,0
1609,-87,-71,-217,94,0
188,-716,3974,226,42,0
446,-344,-1385,343,-4003,0
-286,1712,2505,5338,-1941,0
14,-2458,4491,1387,1475,0
1536,218,-1864,2172,137,0
-23,237,1036,69,-1446,0
3011,754,-3032,3633,6811,0
3908,49,-119,283,119,0
489,1051,-614,1148,36,0
-415,993,393,-734,-22,0
2748,-3253,253,-292,617,0
1903,767,2879,116,201,0
462,4221,-996,-185,-3353,0
-291,707,505,4391,-1321,0
3688,-2602,-354,26,-501,0
5133,2702,-42,239,104,0
2919,91,63,-2096,-1454,0
