@relation ring

@attribute A4 numeric
@attribute A7 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-2571,-585,2517,2061,-1621,0
1186,615,1908,-778,318,0
-54,609,-1727,1355,62,0
2823,151,66,-1716,-2977,0
-429,156,-617,-399,-2616,0
1221,-3699,-211,-155,-2013,0
895,998,803,1814,-804,0
-1273,-592,-199,-2093,-2593,0
-1606,-515,-998,43,-2862,0
-4275,2235,927,-441,873,0
-1515,724,-2984,-56,129,0
2114,-473,1902,-4327,-1777,0
-4555,-2954,-3572,-1244,3137,0
208,216,-24,-172,247,0
-2621,-3283,-825,-112,-327,0
46,108,9,954,798,0
-106,3479,566,-24,214,0
-84,-48,-1783,277,946,0
-365,2746,-1294,-209,2429,0
779,-1472,-3812,-359,-23,0
3112,2408,-3856,746,-649,0
5614,1034,-22,392,596,0
-601,-1763,-1288,3429,-331,0
1043,-612,134,99,-142,0
2859,1462,141,228,-316,0
-194,-4,-579,3781,638,0
2361,-2236,-1572,1633,-2739,0
-976,821,169,1866,-317,0
-4617,22,-973,4642,-3338,0
-357,2482,-986,-1817,1953,0
2959,527,-1508,854,275,0
2437,3011,-3139,-2045,-882,0
301,1779,17,909,16,0
147,-795,-3783,1027,-1458,0
-3157,2102,3132,-2248,1512,0
46,-266,239,268,-1398,0
-3229,3935,-119,-985,-969,0
-316,958,512,1838,-406,0
1719,306,1528,-772,-3171,0
-121,-435,-1064,-3145,-853,0
-103,-3101,-163,-585,-2884,0
-387,-283,2531,1918,391,0
-1925,4012,694,-1433,435,0
2817,-83,-1844,4224,3036,0
1372,-778,3689,-2796,2438,0
181,-2658,-963,1561,2228,0
-1993,1194,-4242,-3272,1137,0
-3456,1262,2051,-406,407,0
-1331,261,2527,-662,776,0
78,-3107,2528,-3297,-453,0
-918,1169,-983,1994,-562,0
4038,-1314,-2575,-1922,-1031,0
-207,-2746,3392,4576,-1,0
-2597,-1877,2135,-635,351,0
-829,858,1785,-2562,337,0
-2102,-1451,706,-9,-1327,0
-127,-4,-96,3019,852,0
285,404,1895,-2927,122,0
1274,-1145,-2676,-2914,-41,0
1997,-3574,-4706,-1375,2372,0
-206,3372,-1767,-3405,-3808,0
73,-1584,2763,-76,1183,0
-362,-709,-2666,1329,2938,0
1358,-1662,712,2082,-2535,0
4054,1926,-414,-1658,-2199,0
45,2003,-513,1262,-34,0
-592,-1172,-3498,-2616,-1712,0
-87,-32,-282,1769,-2019,0
-1915,-1293,-1496,707,2525,0
-477,-651,2505,-105,2499,0
337,-23,-1556,-671,-24,0
4105,-561,-398,-13,181,0
2025,1368,-2162,1758,-1801,0
-1664,14,-1766,286,25,0
-2881,3481,-5187,1127,3349,0
-592,-219,298,-94,2731,0
384,-3607,3123,2009,-679,0
-2945,486,-2684,1379,1602,0
-1181,-2266,3141,2424,1738,0
1292,-1811,-61,-4596,2253,0
2652,363,5853,-2477,-2132,0
36,85,2687,-778,-84,0
-1043,1401,527,-816,-663,0
-597,5261,3571,-265,674,0
-383,284,208,-271,1035,0
-964,217,-424,-2432,-2141,0
1592,-1156,2281,3,-291,0
1299,5175,1853,1955,265,0
-192,2787,-4514,-2996,117,0
786,84,-1415,-4033,-1868,0
196,66,-89,-127,821,0
148,-411,137,136,-715,0
-3125,-1369,-1761,-46,-5,0
-63,-112,32,-5683,-2775,0
-2576,3219,-2851,1264,105,0
-1429,-292,1012,-3526,1689,0
341,-155,3335,2984,644,0
1227,-2169,-3366,-2043,975,0
-1976,-285,-103,2683,3279,0
-2519,-422,2832,-68,658,0
257,1008,3129,107,2972,0
-707,-252,279,-191,1037,0
-738,-1028,1585,817,-1901,0
-3151,-1708,-85,-2022,-1541,0
-21,-998,2435,1264,1816,0
46,1693,-2522,-18,1093,0
-931,848,-664,-3634,81,0
77,91,-1805,-79,347,0
-1759,-1648,-403,2682,131,0
2981,211,-116,-673,1356,0
1232,1877,465,-202,-2071,0
2948,1629,-2064,1057,1666,0
1703,458,1463,-2674,236,0
1678,2904,3129,1265,774,0
-1425,626,-2232,-385,-2969,0
1162,164,339,-1454,-2546,0
2619,-1264,763,678,404,0
331,-2513,2922,-1134,-42,0
-151,-2682,3964,-156,374,0
-127,-5368,-258,-944,-931,0
3962,443,-1222,2804,205,0
-722,-109,-127,708,-117,0
902,-1637,-1227,-2316,-117,0
-4034,-293,1643,-2959,-711,0
-896,-1434,582,96,247,0
-249,1212,94,-148,-1473,0
-2874,-636,867,-1579,-66,0
