@relation ring

@attribute A3 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A15 numeric
@attribute Class {0,1}

@data
1241,-2581,68,1546,0
1344,15,-57,159,0
603,-1202,-1038,1713,0
-696,-45,892,-299,0
-237,-48,7,-1485,0
-285,-1242,-2804,666,0
1664,-1917,2958,-643,0
-3034,412,1887,412,0
-896,1815,-189,-678,0
-2986,-1466,-2372,2118,0
2281,-2441,1814,1277,0
-533,-882,-516,303,0
-1082,-209,2177,1459,0
-1093,-1353,3131,-372,0
-903,-2471,-1289,-109,0
-618,-435,115,1407,0
-1765,-1088,65,-533,0
1035,3224,-1174,2965,0
-744,-1662,102,-262,0
-1445,-897,-672,-2635,0
-3916,93,1279,-292,0
1453,-2012,-24,-403,0
-3614,-1926,-549,-3579,0
661,-1972,2135,62,0
214,1245,-1202,1459,0
1553,306,-735,3613,0
-1851,2854,-119,-1343,0
-1097,-769,-3504,1285,0
-9,-2291,-2416,1092,0
1795,-105,-159,-4724,0
1231,3222,541,-733,0
-1752,4682,-2388,93,0
-4858,-2716,-114,-916,0
-642,-624,-182,5592,0
-2406,946,1586,-263,0
-2106,-124,1394,2092,0
3644,-138,-152,-104,0
2082,451,-569,-976,0
1525,1176,1643,2772,0
-2423,-831,2952,-145,0
-2842,586,-3217,-774,0
3183,-968,177,-1308,0
-1079,-1859,819,-2027,0
-167,-1585,1754,-12,0
1544,1091,1901,-301,0
295,-1912,-1931,-901,0
-241,132,-486,3139,0
2037,1653,-3856,518,0
462,-3705,1466,471,0
2346,-263,-1785,-2981,0
-811,-562,-1598,3088,0
-2473,3547,1547,-2347,0
-2525,26,-48,1581,0
1692,1058,85,2257,0
-23,1354,-901,-2271,0
-2067,1058,-241,1824,0
1607,-2575,-2344,-429,0
332,-2902,1117,-321,0
-2802,-3101,785,-748,0
1173,-73,173,-2682,0
-918,351,1492,1214,0
302,-1472,1697,-175,0
-505,-57,1405,294,0
991,2105,-1331,-25,0
-1315,-2,-1756,3128,0
1233,-2271,-305,-1207,0
-2828,-837,-3426,-474,0
-2628,134,-487,-1191,0
-2283,-1008,331,-157,0
5564,-683,-1222,1269,0
-1842,-1239,648,-598,0
934,-1217,45,-859,0
-813,585,-2073,-565,0
-524,-1777,1173,-704,0
216,-1811,-42,-2501,0
-2822,2692,-4078,-2912,0
904,14,2163,-443,0
623,-229,-197,28,0
-2332,5046,-3256,1177,0
485,3068,14,3779,0
-1515,-1519,4436,401,0
333,-1554,-2863,-623,0
-2668,-3672,-1757,479,0
-851,-31,-1914,632,0
958,37,3714,106,0
351,1896,-1669,-1588,0
2918,144,2067,-606,0
-2661,2516,236,-2131,0
-447,5142,-2433,176,0
-28,716,-912,-2765,0
27,-506,1432,721,0
1031,-1315,431,-368,0
79,-317,3788,2015,0
479,615,2199,-1023,0
-1604,-132,-1818,1212,0
2,277,-295,-1277,0
-656,-294,1671,1874,0
631,-2572,-1574,2663,0
2299,-121,22,1414,0
-399,1136,945,791,0
335,5669,812,-37,0
-1753,31,358,2394,0
-2942,-3853,-1522,351,0
-1333,521,-149,4861,0
28,-826,1027,-869,0
688,4498,1056,-369,0
981,2087,-301,618,0
-364,-1751,-2899,2091,0
-2076,1896,311,-799,0
4852,1926,-3199,-3548,0
-5,-822,-635,1528,0
1029,2521,1549,-1018,0
-1031,3949,1831,-355,0
1322,168,-413,-3413,0
-2338,-1208,-1394,-2534,0
-2867,-317,5067,1161,0
-1196,-2008,-126,392,0
-904,-2491,519,-5901,0
-2748,1978,2269,-1239,0
-1545,378,-603,88,0
1213,155,-3078,3274,0
1326,-155,-2976,1676,0
2,-282,-1822,-3502,0
-4015,1556,-2456,1066,0
-18,-1,1618,-405,0
-2688,-581,-2823,1336,0
446,4713,-2509,-1457,0
-57,-1714,2068,4567,0
-451,-2022,433,2722,0
139,-194,-252,988,0
446,-298,14,-699,0
438,-159,1238,-162,0
-2989,879,-69,1612,0
-2966,-83,-2756,2201,0
1974,211,-3599,3292,0
1839,1877,682,322,0
-1746,-1448,88,3869,0
-1063,1326,-2858,-1215,0
-526,-576,27,-8,0
1811,1745,-661,-63,0
1753,-1637,-1751,-5642,0
2201,-1269,-2361,123,0
2055,2473,-3913,-762,0
-265,2895,191,-32,0
-2237,-1027,1355,7372,0
-1626,-134,-238,3022,0
-1114,301,1486,-2991,0
-52,631,752,1064,0
-1389,13,664,4584,0
762,-327,-1183,891,0
47,-37,-2049,278,0
2172,-438,386,-3641,0
-865,-604,-2281,-71,0
1964,1027,1322,1743,0
709,279,-281,2371,0
2096,-288,445,4338,0
1504,63,4217,-1523,0
3865,-2238,-1025,-538,0
792,2142,72,2562,0
793,-638,-276,-3411,0
1367,2103,1914,-961,0
-2672,-2216,872,-514,0
-1699,527,114,2509,0
-3779,-1458,-31,-379,0
-993,2677,1196,2089,0
368,-4614,996,-147,0
1697,-19,1483,29,0
46,-1401,242,-4515,0
1088,1431,-7,2078,0
-1667,3615,-358,-306,0
738,-26,12,-673,0
-262,2913,-2975,-1634,0
892,1476,521,272,0
-804,5829,-1171,-2181,0
-1711,-3521,2073,-1317,0
1565,883,1495,325,0
-451,125,171,2437,0
926,128,2338,2365,0
-95,-2236,-3255,458,0
-286,-904,1706,-98,0
2496,-1413,2006,-724,0
-2771,-2541,-2179,2443,0
2874,-4596,55,-1327,0
613,304,-932,163,0
-3411,-208,-1755,-1274,0
274,2734,-492,-1794,0
38,5459,466,-463,0
459,-3013,1428,-2461,0
492,-1103,-279,3039,0
874,-2193,2984,268,0
382,-1777,393,595,0
198,-2871,2497,-2526,0
-267,-796,-1592,2157,0
-25,-2037,1033,-2136,0
1298,92,-3244,-3155,0
222,-177,-424,-2125,0
-3155,-2258,605,902,0
-1287,-2495,-4655,-243,0
-2644,322,1114,-751,0
-586,2394,-673,-1485,0
-1358,54,-1866,2894,0
-1532,1171,194,2635,0
-1191,425,291,409,0
-232,-2494,-1971,-1215,0
-176,-1095,-754,3008,0
45,-3295,537,1953,0
11,2053,257,-3181,0
392,98,-4034,934,0
517,-1148,1219,312,0
872,79,-1131,-2642,0
41,-223,-3284,2042,0
409,-2025,906,73,0
445,1371,1794,-1644,0
621,-1518,114,206,0
-1018,2474,2,3273,0
-3532,949,254,-93,0
188,31,2249,797,0
2065,-1347,4032,-213,0
322,-2244,3324,-797,0
-1238,214,596,-4477,0
-1878,1939,-1923,-1567,0
-339,-2967,55,-3213,0
92,797,-2533,994,0
1699,-2272,-2191,1061,0
-1216,-2269,-5108,51,0
-446,74,-2171,679,0
431,-431,4043,3012,0
-1674,-2037,-53,-1229,0
-929,2402,1078,34,0
2367,1617,-3344,1397,0
-1289,1052,471,-932,0
-7,1674,4101,1356,0
-3156,882,-2264,1167,0
1443,-1648,5052,-1043,0
2102,-135,-491,-995,0
-6186,-31,-3214,-1136,0
-1474,1718,-231,271,0
-633,2522,-2532,-1547,0
859,-2646,524,1544,0
868,-4358,-3402,1256,0
-3016,524,3184,-1118,0
688,948,18,5972,0
-1741,-1934,61,129,0
-2621,182,905,1186,0
385,-2278,-461,2851,0
-238,-1962,-1253,-1689,0
-209,349,-992,3234,0
-3122,914,361,-1367,0
1966,-1488,442,-3373,0
-4689,-1545,-555,-2561,0
-41,36,-471,1286,0
163,-3134,-192,227,0
-1419,-289,89,-1746,0
2449,-1377,944,-728,0
1893,-831,1702,4219,0
208,528,-833,-323,0
-67,664,-6591,-227,0
3673,-2727,-3702,-306,0
-474,-592,-3596,-3254,0
-74,539,265,359,0
184,-1611,98,-2178,0
594,365,2029,-304,0
-22,-473,4372,1435,0
2868,-115,-278,107,0
606,-157,2034,352,0
1619,-3283,-1323,-3589,0
3073,-3593,-908,-348,0
2673,-1536,808,1014,0
-701,972,-3211,-1311,0
63,28,-227,-2556,0
2864,313,-3454,-2825,0
5,22,3469,-501,0
-2729,-1343,1307,3967,0
-2404,-738,-1078,1065,0
1535,-5238,-1799,-581,0
1435,-2374,873,3,0
-1976,-456,61,-2318,0
-3471,221,4758,-1399,0
629,-772,-684,4588,0
304,-598,2766,-1477,0
-506,-72,1594,626,0
-1968,-398,354,1,0
-2277,1605,3888,-222,0
-1335,3761,713,2481,0
246,2021,-1859,-1884,0
426,2312,1168,-3415,0
-1152,4474,-982,-66,0
2014,-2431,-2014,2303,0
2245,-3148,2584,1992,0
37,997,-1545,-2576,0
-638,-1013,125,-716,0
-533,-2559,3064,-2036,0
-3107,3088,589,-2544,0
-1189,-4182,-1857,2742,0
417,3019,1565,-1194,0
784,2141,-562,2197,0
2572,1899,-1224,1084,0
74,-1432,-303,2229,0
