@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R7,10,13-14,21'

@attribute A7 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
556,2748,-151,-132,0
205,-33,-707,39,1
1267,874,1956,2323,0
624,11,-442,-988,1
107,-361,277,-0,1
-3332,-793,1342,581,0
137,-294,362,1771,1
1778,1517,1042,-282,1
2959,-615,-49,-1655,0
115,-132,926,892,1
1199,-9,304,221,0
72,-231,144,18,1
2904,-698,2801,108,0
-175,101,3321,-3406,0
643,1334,-482,892,1
-3101,-1384,-812,2133,0
-47,-402,-283,-3926,0
-1456,-8,26,1038,1
1368,5,-185,1814,1
-1926,-1549,3112,319,0
1334,-1799,1716,384,1
528,633,305,1082,1
841,261,751,-1057,1
2744,106,45,-65,1
-426,138,1221,37,1
2243,238,-325,-1029,0
1494,-548,629,1445,0
2783,17,-3065,1867,0
-558,1512,179,1726,1
166,-1259,67,2886,1
1599,2109,2616,1684,1
759,914,-33,715,1
-3107,-168,-609,-152,0
1631,-492,311,-34,0
-2489,-1,-517,1512,0
1492,231,1751,-238,0
991,-1395,-1195,-1972,0
566,1765,-291,708,0
-584,22,-5,696,1
2273,-858,2024,1197,1
-16,653,352,192,1
-504,2166,1728,703,0
128,2036,-2339,255,0
-2598,-1624,-954,3136,0
98,4708,1015,-1256,0
674,2214,4053,-21,0
874,107,752,1595,1
-1899,1007,1832,1816,1
-898,-232,-1634,-1052,0
-221,171,-614,-2319,0
136,84,2176,-1289,1
-1127,2347,888,3295,0
77,534,1292,-1182,1
-1611,-1438,-262,-1571,0
1047,102,-1393,2013,1
553,963,67,-162,1
71,-1096,1259,916,0
822,1387,71,-265,1
942,-2613,762,1183,0
231,604,146,-61,0
27,2308,228,1327,0
-1108,2018,-887,101,1
1017,121,-1026,854,1
-4155,1202,1984,305,0
742,-3193,-454,957,0
521,-448,-3813,8,0
646,1119,1268,147,1
544,1416,924,-986,1
-541,1423,1034,1361,1
-3335,-12,2985,-2876,0
997,1568,244,-154,0
-889,-746,1904,-1345,0
-374,4736,-2021,4915,0
7,-125,1046,946,1
-913,2247,-354,-19,0
-953,-1221,66,467,1
-233,1868,-988,398,0
-7,-2722,2283,4325,0
898,-2874,-78,-119,0
-845,378,422,32,1
-586,-1633,-271,3,0
-1145,1213,1704,684,0
