@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R14,17-19,21'

@attribute A14 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
608,2687,-1422,-606,1
61,-1007,-1042,1835,0
1443,2279,-1372,-3388,0
-124,4266,-399,-707,0
-2735,178,-3348,-423,0
1486,262,875,136,1
1227,3961,1145,2497,0
481,806,679,3561,1
728,-1258,945,153,1
1879,-743,-11,-1231,0
-452,1016,-105,-1538,0
1839,1422,138,636,1
-1303,1022,-1001,-3502,0
608,-2843,2163,136,0
32,3958,746,-649,0
254,-264,4546,-503,0
-249,1242,-671,648,1
77,492,-456,192,1
608,1521,942,1111,1
105,-421,497,-19,1
1962,682,27,2366,1
-331,894,1272,1021,1
57,-834,-377,-2678,0
632,-1056,8,458,1
-1449,21,-145,1224,1
109,-573,994,2004,1
-974,496,1805,-314,1
4055,-128,-836,-121,0
174,3222,-2365,-3548,0
2238,359,308,59,1
1874,1147,-77,1167,0
828,349,581,-823,1
-1008,478,667,823,1
2312,-63,-753,1164,1
2904,642,-1592,-2313,0
-2748,-303,-1735,1735,0
37,-2159,1724,-767,0
494,534,155,306,0
636,907,676,1504,1
1191,2996,2981,-2393,0
834,1789,1357,-158,1
1279,624,2081,-1252,0
-894,4371,5323,462,0
-1333,-204,2074,205,1
-548,228,403,-664,1
2064,1231,1944,-641,1
148,-4995,933,978,0
2616,75,-754,-174,1
2475,924,506,-739,1
-1633,1079,361,1726,1
-699,597,1526,182,1
-1258,-967,2636,465,1
8,437,388,802,1
1013,1294,1269,1626,1
-132,662,655,-899,0
1673,-606,-2187,1532,1
1057,-1699,558,-238,1
-342,676,496,1392,1
-1254,342,1072,2804,1
-338,-596,-301,-71,0
3,2235,123,-148,1
-27,2168,13,1206,1
1441,1203,908,74,1
-1142,467,-403,1182,0
-87,2806,2106,-228,0
-1944,-254,-4447,-5144,0
-118,2343,997,314,1
501,-2,464,-179,1
-1237,-1435,1043,1321,1
-2228,-1727,1445,2674,0
-863,-2684,-244,3063,0
-93,-1603,52,-1427,1
-2597,-1625,25,-1904,0
282,1038,173,151,1
-2044,2138,1015,2123,0
-121,255,1467,-71,1
-1146,-878,-673,2539,1
1631,707,1184,57,1
1638,735,-307,502,1
1119,1939,597,125,1
457,1359,2348,88,1
157,2051,2218,-1303,0
-187,-791,168,1531,1
1366,471,1466,2034,0
-521,1,739,525,1
-1936,-262,2591,929,0
-22,-1822,-2015,-504,1
-1048,-36,323,995,0
2109,-295,81,-582,0
-706,1412,4109,2293,0
375,-705,3842,38,0
-2347,403,-4036,-1291,0
-2362,1685,-2737,-232,0
-864,-915,2523,2748,0
1646,734,2672,-37,1
-97,1317,1418,581,1
-2435,-44,1208,-2031,0
-678,-736,609,1293,1
1664,-755,-729,3,0
1287,145,753,1659,1
299,919,-2712,-1037,0
26,991,2061,-1621,0
1336,211,-227,49,1
-3168,-1473,2076,-2808,0
-453,1014,-455,471,1
-2665,-104,-269,-119,0
