@relation ring

@attribute A4 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1243,1748,713,-1634,0
-1214,2036,417,904,0
403,39,3487,658,0
306,239,-1356,-3301,0
-2537,-124,-2041,-2703,0
379,2504,1714,2311,0
1511,183,-84,976,0
3724,244,714,2255,0
-91,-1654,334,2153,0
-251,2353,-3138,-3914,0
956,106,1245,-2298,0
-1047,-2713,-1384,3025,0
53,-3275,-39,2039,0
1446,-35,2848,625,0
964,445,1293,-1853,0
-1392,-156,675,823,0
1103,175,2195,-652,0
-2083,825,-701,1985,0
224,2438,55,56,0
-121,-3074,2318,-2735,0
62,-498,646,-1525,0
1326,349,-318,-123,0
1399,-1712,328,-1534,0
-802,-766,-131,1577,0
648,1195,-2404,-96,0
-1945,-461,-1622,492,0
-1246,982,-1364,-215,0
857,-1118,-535,-2224,0
128,-3126,819,227,0
263,-1816,1566,126,0
-1105,-4353,-125,3779,0
1292,-4653,-2263,714,0
1667,1494,-794,978,0
3253,-637,-55,2886,0
-304,-3246,126,-451,0
2315,653,-1298,3452,0
108,-96,-2985,1394,0
835,2134,2037,-3209,0
-1813,-1102,-64,-2755,0
-1703,414,-511,2915,0
-2264,363,2657,-719,0
-121,-98,115,-853,0
442,215,-2386,-1115,0
-2433,-5907,1814,-2373,0
-2363,-1043,482,-1108,0
55,712,1379,-866,0
378,934,3132,-1476,0
-2417,3841,2193,2257,0
322,-373,-1235,3537,0
-3935,924,-326,-819,0
-5576,-1921,2516,-1306,0
745,-4624,1451,127,0
-309,1173,-416,102,0
654,-318,1495,76,0
-2021,814,-1209,-2034,0
-3855,-1637,605,818,0
-1824,-2474,2335,2162,0
1231,2025,664,-1252,0
-273,-511,1926,-1418,0
-379,-503,-6591,1861,0
-75,-1101,-474,-361,0
131,1668,-1179,-3,0
853,-1784,602,791,0
3954,2121,1156,2038,0
659,-162,219,-1873,0
832,1539,-1449,-1669,0
153,1311,-1225,-946,0
-454,-85,3473,-731,0
88,1493,542,63,0
52,2232,-4417,2508,0
333,-106,942,-1295,0
-1195,-614,-3157,-1755,0
18,-812,-572,932,0
1475,245,-2382,-2021,0
-1348,2306,1754,3514,0
71,4249,-2267,-1144,0
-6,2101,-3284,-847,0
-4529,2143,-1728,-853,0
1443,-1097,1047,3266,0
-1487,968,-2929,-1377,0
-1277,943,-1281,421,0
-3577,-1193,-83,3751,0
1036,-792,725,-4177,0
1337,505,-2586,-253,0
-257,2288,28,1922,0
-722,295,1628,-5084,0
-1549,-23,1124,-904,0
714,-1567,-3712,-263,0
-178,1018,1413,-2797,0
-1058,-1528,-1544,-3254,0
-2206,825,-586,64,0
-1915,1533,-1071,2525,0
824,-475,4438,-767,0
79,-874,-166,771,0
-2743,-183,-1282,-2329,0
-1875,-1612,361,-817,0
-2969,-1266,717,2028,0
1997,-4217,-154,2372,0
-57,-818,25,2674,0
167,288,64,823,0
1007,1874,3344,-313,0
-275,-1495,2384,2483,0
-144,508,-13,582,0
-2017,131,-1699,-2686,0
-1227,1845,-3074,-449,0
-1043,3183,1898,-663,0
1136,124,-675,-1185,0
638,-216,-213,839,0
-1254,-243,-2396,-856,0
161,-94,2444,4755,0
133,2267,3504,-633,0
-1307,-44,-292,-1182,0
9,19,143,709,0
689,429,-2899,3259,0
1393,-2038,-276,-254,0
2135,1789,58,1589,0
786,1357,806,-1868,0
1871,448,-797,1269,0
606,-905,1908,2897,0
-4619,-1979,1227,1527,0
-1429,1661,-1028,1689,0
-2305,-64,-1941,1014,0
2097,-1293,-244,-2404,0
-305,-1126,568,2629,0
4491,1633,2175,1983,0
-2352,1415,-2478,115,0
-94,-246,1686,-148,0
-227,1,4275,259,0
2438,966,2958,-437,0
-274,1696,-2702,-2709,0
-2283,483,-397,2338,0
234,-1637,-4291,-234,0
3749,-2529,212,-778,0
-349,925,2303,1238,0
-702,2,2094,1054,0
3413,1734,-1926,-3753,0
184,2226,-691,-2703,0
-837,1209,1323,-37,0
874,-2097,-27,-1561,0
-736,-767,-2793,199,0
1901,1649,-876,-654,0
1421,2699,435,376,0
-956,-624,-435,-2039,0
1643,2089,-404,-571,0
-1244,1501,5032,-229,0
-1177,1838,1991,-1048,0
-912,1495,1304,848,0
2086,4026,-766,1887,0
-1368,-806,5052,1226,0
789,-436,-905,2128,0
-947,-264,-688,331,0
772,1606,-653,33,0
-1666,-1897,-2808,-1568,0
44,1113,-1278,-871,0
1107,-197,-442,-1745,0
-81,3415,1414,1902,0
-3165,-4129,-5166,145,0
-3186,-12,4,-7,0
-805,-938,-826,-893,0
-843,383,1596,-1822,0
-1095,3566,-3498,-2991,0
-12,687,1629,-1198,0
-2292,1712,-857,-563,0
-15,651,51,3512,0
-2579,1776,1052,-1423,0
254,961,345,201,0
-1607,-961,865,-2786,0
-856,2409,1394,178,0
-479,1283,-2815,-1604,0
909,1541,-2858,1564,0
366,-1156,1727,-2193,0
-1188,1735,-737,-2795,0
4458,-86,2147,-2309,0
-1686,-1814,3277,334,0
959,-2564,38,3188,0
136,1504,2338,1471,0
-169,1096,-941,651,0
1381,-2418,-371,-188,0
2005,-227,2967,-1303,0
51,-746,1421,-697,0
-2668,3642,-26,-1802,0
-43,151,-349,-2324,0
-1137,-1089,-2081,3144,0
1327,-1494,-117,165,0
3456,841,113,-26,0
-1187,195,-197,42,0
-1761,171,-3244,-1487,0
738,2685,7,-2519,0
2394,-597,-2483,2228,0
4,-2209,1061,1403,0
-2402,-122,876,2822,0
2259,-1545,-1222,325,0
-1893,306,2624,401,0
1776,-2485,-192,929,0
-707,-615,1757,1037,0
-1985,3096,-1771,-3163,0
604,4,-5085,4587,0
28,1206,-4839,-1459,0
-212,-854,2178,-2501,0
