@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R2,10,14,18,21'

@attribute A2 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
1374,888,587,-476,1
878,2143,782,221,1
1352,-1812,258,142,1
1177,-158,512,-502,1
-639,244,-183,1403,0
453,1753,-88,618,0
2911,1355,749,127,1
1841,-1288,46,-2997,0
1061,-307,463,712,1
1462,-2469,-258,154,0
-3234,-2374,-2175,2063,0
954,479,76,1447,1
1305,-244,123,-43,1
1066,1059,536,1372,1
373,-872,1299,928,1
-2282,1843,-1661,1126,0
797,122,579,248,1
1665,-1947,1203,2427,0
1142,42,-298,-131,1
214,227,588,494,1
186,-1624,1114,-886,0
-946,579,782,-168,1
678,-648,-758,-15,1
488,529,-613,873,1
3923,713,1987,-3535,0
195,-143,-2,-1957,0
-1665,-2269,2181,522,0
2782,-1978,527,4897,0
1101,1393,-494,-237,1
219,-3494,-1423,-1237,0
1214,59,722,256,1
-684,-33,-4945,-211,0
-507,1789,131,228,1
-1125,725,894,899,1
-3616,69,-1053,-81,0
-527,149,1039,5,1
1052,-1113,488,831,1
-402,1932,1171,407,1
-782,649,-416,-391,1
-1851,-472,1092,201,1
4048,2555,-1503,405,0
-1723,141,2114,398,0
1486,1442,-616,-203,1
327,1355,-704,619,1
1127,-76,375,-2549,0
-1817,-2403,1264,-3663,0
1058,-1078,-2855,1352,0
1896,1076,384,367,0
-532,463,1743,-136,1
1037,-1162,1258,-111,1
727,123,1808,413,1
2179,98,-2466,882,0
-1227,-1991,-179,1716,0
396,2551,127,1258,0
-62,16,2493,-2212,0
-25,-2638,-49,-626,0
-772,2636,-1132,775,1
-8,34,-67,-366,1
-842,-202,1202,27,0
-575,2408,152,-2042,0
-131,-2588,774,-157,0
55,-554,895,244,1
-2886,1084,-1211,2433,0
-792,3067,-134,-2959,0
36,884,1421,153,1
971,-731,964,974,1
682,2062,1565,-72,1
1591,589,1598,2846,0
-181,1195,-596,103,1
-527,9,1265,-1775,0
2334,24,1589,1348,1
-2868,3265,1542,262,0
-269,-62,-328,1024,1
1754,3805,2421,382,0
2714,4718,-193,-545,0
-2775,-492,386,1975,0
1973,187,132,-2185,0
1096,-36,-143,1574,1
-654,-1674,2037,3511,0
-203,429,86,1094,1
-1248,247,1021,134,1
65,-1736,-1081,1613,0
1906,745,2334,309,1
808,164,-1782,985,1
-713,1638,-1315,2622,1
408,-286,2103,-532,1
738,16,72,806,1
1,771,1977,1753,1
-946,988,1183,501,1
55,2233,163,14,1
2522,2339,3083,-1048,0
4,797,404,1221,1
386,635,391,394,1
222,707,115,2058,0
905,263,657,121,1
-4045,3809,-3383,2895,0
1524,-1652,-2886,1632,0
2532,1186,1418,-427,0
-2125,78,1897,-1306,0
1567,185,475,1459,1
607,-192,-404,73,1
2814,-2192,2316,322,0
-1714,1013,107,-3946,0
-185,-507,-916,113,0
-96,-4544,115,2849,0
-5794,-1594,713,7,0
747,623,-907,2084,0
-2536,2125,-134,1332,1
1889,-36,-138,-118,0
1337,-462,-277,1239,0
3953,119,-134,-3176,0
-5,752,1724,-133,1
168,-1759,-396,-349,0
134,2207,-986,-562,0
-158,569,1332,-1637,1
3538,-4186,-859,-1824,0
87,24,278,-814,0
34,-31,423,2014,1
989,-3923,-229,-1342,0
-1486,-149,-1409,1769,0
-22,1452,-2233,729,0
1552,1859,426,-546,0
-903,-1336,3156,2988,0
-362,317,682,2115,0
-187,292,507,464,1
-1438,1483,12,-534,1
1056,-4911,-4506,1367,0
9,473,728,-1088,1
953,655,1017,164,1
2891,1908,-4842,-2343,0
744,64,1031,138,1
-386,763,1426,2105,1
-513,208,363,134,1
236,-412,657,-257,1
787,438,568,592,1
-461,-958,33,712,0
2054,185,3223,-2171,0
1448,738,608,419,1
1329,-1782,117,2566,0
-4837,-452,2786,-443,0
-883,1453,-532,-1998,0
-201,2289,-91,2104,0
74,3041,935,-135,1
805,-451,-2132,2476,0
828,-23,179,601,1
-1405,-1487,2569,-94,0
-369,702,1113,-727,1
-1462,81,-1598,2862,0
2105,918,-501,617,1
-848,1132,-24,988,1
1615,2109,-1685,-475,1
142,179,8,77,1
2688,1483,142,-1012,0
-199,743,-1759,647,1
2642,13,108,101,1
-319,-192,-1652,-2154,1
2282,15,-115,77,1
739,1,318,-1075,1
1194,1551,1773,1519,1
-1309,-456,-1656,83,0
1798,-503,195,-762,1
794,554,-2183,1292,0
808,1207,557,-985,1
1366,2336,366,-2895,0
1188,3398,1392,-3321,0
2296,85,729,-392,1
226,-349,-831,2407,0
4,-423,623,-437,0
-56,1329,12,537,1
1559,-1125,1814,407,1
-1008,495,-992,211,0
655,1377,549,2467,1
2055,503,405,1972,1
-79,2731,11,-494,1
-2374,-1305,107,-1988,0
218,913,4334,-3946,0
1382,-22,2517,-232,1
-145,-134,-531,1031,1
-19,171,191,651,1
-422,-921,-1079,4,1
1866,1352,2235,1082,1
-3049,1016,1844,707,0
-74,-2167,1777,621,0
1751,595,886,-55,1
854,304,741,793,1
1522,-67,3307,-964,1
-105,259,233,302,1
-22,621,-135,1131,1
44,-1298,-545,54,1
341,-339,-94,686,1
183,1724,-1316,755,1
2281,-626,174,1642,1
2634,-2,83,365,0
82,2141,962,1359,1
-301,-2189,-2437,-2616,0
-932,-2155,2249,1501,0
1379,-618,2108,-335,1
-2203,-1403,-1714,-32,0
872,19,752,873,1
-4029,-43,-383,-96,0
1392,-21,-2463,-3546,0
4844,-1225,1031,-2533,0
-33,55,-1154,1064,1
-966,-146,578,1589,1
752,-222,1555,712,1
-117,1381,-1753,-3467,0
188,458,544,-57,1
-66,1109,-1716,-4826,0
1331,437,-2875,-1239,0
1864,2156,134,288,1
146,216,-1219,423,1
-752,1674,496,29,0
-902,-785,2305,-178,0
295,-365,-86,2134,1
2728,2359,814,4,1
205,-367,105,4166,0
-985,1088,296,1165,0
-1801,1191,-1043,1664,0
-152,-373,-325,174,0
-484,1468,248,-51,1
2461,-394,-448,1317,1
-347,701,-3486,-806,0
218,3214,-671,18,0
1013,587,735,-163,1
-132,-97,-1333,855,1
-1146,-2436,-3686,-1987,0
1155,2265,1213,1626,1
3022,-3273,-174,2074,0
-942,-2473,-122,-1944,0
798,-1884,78,-31,0
452,242,82,111,1
239,102,-224,24,1
-3105,-1315,64,-2163,0
