@relation ring

@attribute A3 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-5593,-857,-4015,-356,1946,0
-2966,2138,-2756,-2138,4224,0
678,139,2452,-2455,-499,0
835,-463,1695,-3132,78,0
-2626,3805,2994,-2111,-1157,0
798,-2064,-178,1885,-204,0
-2886,-1553,782,-1707,3768,0
242,-442,-2215,217,256,0
-92,485,-1295,1468,251,0
935,-932,3285,-175,1465,0
1117,1072,-919,2347,-4915,0
-36,568,-2863,619,-1275,0
-2828,-3406,-3426,367,-26,0
-466,3,-4487,285,1045,0
-199,1494,-794,-353,434,0
687,-417,1028,455,763,0
-478,477,41,-1016,1667,0
1289,3566,-1314,3373,105,0
-1972,-2078,-3621,152,-2042,0
-186,2907,-434,1777,621,0
597,817,-284,196,-249,0
-196,-991,-2771,1025,617,0
-1147,172,-371,-75,-2831,0
1387,978,-416,-45,-1808,0
-1843,3258,-194,2646,1472,0
-1036,444,61,68,-1316,0
-2724,2278,-29,3295,-68,0
1504,-547,4217,-1968,-233,0
445,-697,1794,3237,-2441,0
252,-2564,-1668,-1682,-2394,0
2701,1564,834,645,-666,0
-1706,-39,551,-2262,-2239,0
788,-8,763,-2453,-819,0
-2495,-699,-1558,1578,-43,0
-804,-1581,-4601,4915,-2464,0
2745,528,1183,2203,-2249,0
3587,711,-537,-1446,-965,0
-503,-73,3204,616,-209,0
497,-2468,258,566,241,0
-482,1766,2726,253,-47,0
-397,-272,-957,-66,728,0
-2429,-3101,198,-1142,265,0
-916,-525,-2413,-484,-233,0
1932,-1648,-928,672,-1253,0
2029,2781,2709,3186,-1251,0
-1667,-1312,-358,-2066,767,0
-185,453,1479,-1316,17,0
-2597,-99,631,1481,-78,0
1079,983,-1982,-2126,378,0
2612,2,2094,-1789,-5401,0
-719,-83,3676,-3412,-61,0
2269,-1582,-86,-382,-1814,0
-1228,-4653,-2263,1589,103,0
-767,1082,468,362,-292,0
2869,-2417,869,-1418,-1732,0
-664,-107,295,1264,-2096,0
-1015,2737,959,709,-613,0
4837,2188,-321,-1765,-763,0
-2756,-65,-4876,8,144,0
-1837,1473,44,-3704,2256,0
-124,421,-2214,-164,-776,0
-1674,1157,-53,-359,-4665,0
1242,-1383,2887,-992,211,0
-1571,1013,-1604,363,-652,0
2119,1038,-261,1357,1837,0
1774,-452,-1972,678,-3072,0
-4252,-3445,-1752,-51,-3019,0
-2721,628,2948,-2814,2726,0
456,-764,-2024,-2246,-1622,0
-4088,2169,-2601,1662,2534,0
2693,2324,-3261,177,1458,0
801,-186,-184,3912,946,0
-1282,-103,-1782,-1268,1134,0
2014,-1079,-2014,-2248,1995,0
1519,2428,1406,841,-723,0
-317,2137,1647,1859,472,0
3388,613,1471,-357,684,0
-488,-193,-936,-1374,3678,0
934,203,45,-1708,-532,0
-46,3244,-211,-1618,2355,0
623,1779,-197,2366,-1162,0
3099,1008,2782,-4997,-1645,0
446,245,-2509,943,1088,0
-3997,-4735,-1446,3335,5041,0
3384,-1555,2704,-683,2097,0
-3122,-498,-7184,-2213,-1168,0
1944,4334,-518,-1176,289,0
688,-2914,1056,35,859,0
-2691,-1655,1098,2183,-672,0
-2284,-15,-3429,-1806,2475,0
-1335,1748,713,-333,-1168,0
1598,-1642,4165,-3767,96,0
-756,887,-1101,49,2258,0
-1474,-435,-231,2002,-2182,0
-182,-179,-2052,2396,-3768,0
-2002,436,297,-1423,284,0
19,943,-1281,-1298,-158,0
-138,-1033,366,15,252,0
31,-458,989,1217,2887,0
-1636,4355,1727,-528,2796,0
-575,-118,4053,881,96,0
