@relation ring

@attribute A2 numeric
@attribute A11 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-696,396,-1934,26,-252,0
-807,-3812,-2821,348,3049,0
109,1148,-3109,-5281,-559,0
-79,1391,1196,-27,-2283,0
-3078,-2618,-1822,4843,-142,0
-608,1971,-3639,-1547,-325,0
-996,-1511,-3627,116,2027,0
1621,-125,39,1443,-372,0
2629,-1717,582,-1447,17,0
344,3829,275,-287,361,0
3059,-4201,-3618,-688,-674,0
-1244,669,1144,-1502,901,0
4207,412,-1958,-1458,179,0
847,-526,2366,28,-1162,0
2522,-13,-346,972,-1301,0
657,-952,68,1384,88,0
958,905,2158,604,646,0
1417,-1077,1532,697,-3206,0
1445,287,-723,-2517,434,0
-2896,-2426,1313,-89,3119,0
-311,435,1136,1946,-181,0
-1593,1074,-1794,67,1561,0
-26,101,157,-1012,-2514,0
-2234,-2627,-933,-2734,-3263,0
966,-164,714,2042,-3561,0
2322,-276,-155,-1028,-365,0
-3238,-913,-2387,727,1,0
-2766,-2539,-1492,1884,1191,0
-429,1296,-121,-813,2804,0
-164,-824,-87,-1616,2261,0
-722,-2316,-4377,684,-615,0
-2331,-1614,-19,2334,243,0
-207,-504,222,-5203,-2876,0
-1495,-326,-2064,2838,2414,0
24,1043,676,-3636,-306,0
1065,221,-2694,14,-944,0
-805,-497,-425,934,-654,0
-582,-14,842,2695,3411,0
-1259,-342,-1226,-109,1238,0
927,-63,141,-2269,462,0
-61,115,1025,1052,617,0
364,616,1191,3234,2981,0
-3718,-2401,-1032,-517,-879,0
-608,234,-128,-357,-148,0
-1509,1208,-3278,-81,2004,0
-1619,-3117,957,-1364,-134,0
63,1801,2173,583,48,0
65,-332,-1139,1092,-1756,0
2046,2604,-1352,-3324,834,0
3103,2398,12,1034,-1521,0
-2488,2726,2146,-253,2862,0
209,-284,285,-942,1045,0
-2304,2271,265,1278,1731,0
-2044,1821,-1172,232,-2699,0
1262,-2162,288,-936,-271,0
534,1715,2307,866,-3482,0
-1614,-1556,-1974,-1842,-3153,0
-12,-2804,319,-3579,2854,0
-1134,1,-1891,376,4811,0
3002,846,1613,-2801,-1089,0
989,9,-2594,-698,91,0
-209,887,-2362,-693,-2737,0
-461,2825,-452,-145,21,0
21,342,-507,-1653,-1356,0
1545,-156,-6292,1984,187,0
-1476,-2858,-3789,202,-3881,0
-1164,43,-3417,2435,-1201,0
-68,-118,1999,-958,927,0
-29,681,-929,1556,-1292,0
-854,-75,-117,-1935,115,0
-253,1712,-1386,5213,-265,0
-3278,-531,-3253,4338,129,0
-3234,-215,221,-2042,-4475,0
3105,-708,56,1066,-1968,0
1544,-2674,404,3458,-2489,0
1481,-1163,-2224,-4882,-731,0
1885,3008,1189,2305,1138,0
-452,-329,2303,954,-3685,0
1152,387,3568,-2402,1721,0
-1975,-2186,-434,1132,-257,0
-2264,-2182,2956,594,714,0
731,-3252,31,1624,-2395,0
2707,-1756,-1611,-174,-3574,0
-1866,-484,486,1169,1935,0
1568,-64,-177,-3049,2359,0
-322,2002,-126,168,1007,0
1216,3066,4464,-125,-555,0
-2607,-2142,-6334,-2997,-1276,0
2359,555,-239,1572,-952,0
104,2013,645,-1338,-666,0
-1217,1711,-89,27,-373,0
4836,-2957,296,-564,1615,0
-3113,-1902,892,-2686,-859,0
-332,4057,-2021,321,-825,0
-194,-477,-2213,-1175,-1168,0
-342,-3067,261,-2722,235,0
-94,3004,3341,-3186,1532,0
-113,-613,-4648,2191,-456,0
3957,-1009,1291,-334,1691,0
111,-2495,1708,1938,2694,0
-2721,-2672,-2002,-314,-2503,0
2243,-4108,-49,3244,-3675,0
48,-4251,475,2824,-112,0
2881,2353,-2325,722,-1922,0
1425,1201,2051,1727,-473,0
328,-2636,-527,-777,-3308,0
153,-842,44,-955,-3137,0
49,604,-273,-655,-92,0
657,29,-1144,1244,2566,0
2402,511,-4595,-289,362,0
-3691,1722,-1345,2107,1689,0
-1991,-106,-2634,1223,-2915,0
1158,2273,2492,-1387,-2284,0
161,829,32,-45,209,0
2435,3758,-1116,1088,-139,0
759,-3352,-715,-1794,-231,0
1279,1714,-3926,2157,-3562,0
2466,-275,-5154,448,-19,0
1624,-1526,122,516,26,0
-5,524,4364,3121,1389,0
-1546,2875,26,-225,-1221,0
1092,352,-664,-2356,-71,0
1051,-5877,2609,-3,2424,0
2113,-974,25,84,-2811,0
406,535,95,-3042,-199,0
856,-549,-2784,-249,-2635,0
-1295,41,-432,404,-997,0
-2851,1389,-1092,1581,-2905,0
296,1457,-2726,1296,-4,0
-475,-244,1716,4137,1374,0
1317,136,-3996,-2482,95,0
2405,1004,1279,945,2682,0
-171,1103,-26,3128,7,0
-2523,-576,-38,749,1367,0
-2507,3589,-145,1508,42,0
1051,915,-1968,-1523,-233,0
656,-798,-163,-273,-2598,0
4421,-2738,-584,1356,-4247,0
-192,-2761,-382,1277,-5683,0
3019,-978,922,43,-2771,0
-293,2902,-313,-208,373,0
-208,-39,5251,457,-1502,0
893,1743,-1998,4268,2543,0
2589,2049,697,-2514,-3039,0
4092,969,-963,-784,1282,0
2322,-2235,-158,-544,-1494,0
-1764,-1411,-66,467,-428,0
805,-54,-2295,-3281,-2446,0
-2983,2926,-1429,3039,579,0
-138,-1136,-1345,5652,-2023,0
1876,-919,488,732,1072,0
1992,-2306,869,-478,1959,0
-859,343,2011,941,-593,0
-562,2459,-1198,-786,-1329,0
146,252,975,1566,2449,0
