@relation penbased

@attribute At4 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
58,20,0,0
73,10,0,0
63,0,0,0
64,0,0,0
86,0,15,0
29,37,5,0
69,0,0,0
31,48,26,0
77,0,0,0
71,0,0,0
61,0,0,0
90,0,0,0
92,27,66,0
69,0,0,0
71,0,0,0
48,22,0,0
66,0,0,0
100,0,0,0
51,6,5,0
69,0,0,0
4,72,29,0
89,0,0,0
38,23,6,0
55,31,0,0
82,0,0,0
63,8,0,0
30,39,59,0
50,11,0,0
76,0,0,0
40,39,17,0
60,12,0,0
49,26,0,0
43,37,12,0
71,0,0,0
69,0,0,0
84,0,0,0
38,19,1,0
64,0,0,0
63,0,0,0
100,17,28,0
88,0,0,0
80,0,0,0
49,9,0,0
0,60,35,0
18,40,28,0
8,41,31,0
85,0,0,0
74,0,0,0
10,65,30,0
38,0,9,0
30,51,0,0
93,0,19,0
59,15,0,0
58,12,0,0
64,6,0,0
45,26,7,0
63,0,0,0
25,42,17,0
61,0,0,0
32,38,14,0
100,3,32,0
26,49,18,0
92,46,69,0
92,5,0,0
58,0,0,0
68,0,0,0
48,19,0,0
61,8,0,0
65,0,0,0
60,11,0,0
57,22,0,0
40,38,23,0
53,20,0,0
49,22,3,0
100,0,1,0
41,31,16,0
43,25,9,0
55,13,0,0
86,0,2,0
65,0,0,0
54,35,58,0
62,8,0,0
32,35,14,0
51,9,0,0
44,31,4,0
63,6,0,0
76,0,1,0
73,0,0,0
53,14,0,0
0,87,50,0
49,26,0,0
70,98,100,0
68,0,0,0
20,40,11,0
73,0,0,0
47,15,0,0
35,28,8,0
69,0,0,0
36,21,6,0
73,0,0,0
56,19,0,0
50,8,13,0
69,0,1,0
50,3,0,0
48,17,3,0
27,35,5,0
76,1,0,0
75,12,5,0
64,0,0,0
62,0,0,0
75,5,0,0
62,9,0,0
50,0,0,0
100,0,31,0
65,0,0,0
49,14,15,0
80,0,0,0
97,30,21,0
41,24,7,0
38,34,8,0
66,0,0,0
100,0,24,0
98,9,21,0
74,0,0,0
70,0,0,0
49,10,0,0
66,0,0,0
29,31,12,0
100,3,27,0
77,10,2,0
55,22,5,0
99,19,25,0
42,11,9,0
47,20,0,0
26,42,19,0
100,12,41,0
0,77,43,0
52,28,0,0
70,0,0,0
25,39,20,0
64,0,0,0
67,0,0,0
24,32,24,0
22,51,21,0
41,7,0,0
80,0,0,0
58,29,0,0
90,0,4,0
72,0,0,0
66,0,0,0
42,17,0,0
60,6,0,0
74,1,0,0
34,24,10,0
55,2,0,0
77,10,0,0
57,6,0,0
33,34,9,0
41,46,17,0
100,12,27,0
39,49,18,0
55,18,0,0
100,24,46,0
44,33,2,0
65,1,0,0
42,16,12,0
65,8,0,0
25,51,27,0
77,0,1,0
66,9,0,0
50,25,3,0
90,0,8,0
43,13,0,0
58,13,0,0
67,0,0,0
43,50,0,0
62,0,0,0
59,0,0,0
62,0,0,0
17,45,14,0
44,33,0,0
4,43,24,0
100,0,4,0
32,34,4,0
35,0,0,0
69,0,0,0
21,48,24,0
0,79,58,0
76,62,75,0
54,0,6,0
73,0,0,0
81,0,0,0
58,9,0,0
15,52,15,0
83,0,0,0
86,0,0,0
67,2,0,0
81,0,0,0
80,4,0,0
49,10,0,0
90,24,0,0
69,0,0,0
18,63,33,0
74,0,0,0
86,0,0,0
80,0,0,0
53,33,0,0
75,0,0,0
71,13,0,0
92,0,5,0
58,19,0,0
85,0,14,0
80,2,0,0
74,0,0,0
57,0,0,0
100,12,33,0
69,0,0,0
78,0,4,0
51,25,15,0
72,0,0,0
61,2,0,0
32,32,1,0
37,38,11,0
62,0,0,0
42,9,17,0
70,0,0,0
77,20,0,0
62,0,0,0
10,51,29,0
72,0,0,0
62,22,0,0
65,0,0,0
63,16,0,0
52,6,0,0
83,0,0,0
60,40,0,0
52,14,3,0
46,29,15,0
82,0,0,0
54,7,0,0
78,0,0,0
39,22,17,0
70,0,0,0
42,11,5,0
59,25,0,0
58,10,0,0
65,0,0,0
76,0,0,0
27,34,1,0
45,21,8,0
59,0,0,0
53,8,0,0
77,0,0,0
28,34,13,0
65,0,0,0
64,0,0,0
62,12,0,0
81,0,11,0
61,0,0,0
58,8,0,0
74,5,0,0
38,26,12,0
62,0,0,0
15,66,33,0
50,7,0,0
21,45,10,0
20,51,28,0
49,29,54,0
50,12,3,0
28,54,28,0
64,21,0,0
59,0,0,0
27,38,12,0
30,18,6,0
39,24,11,0
31,40,18,0
61,11,0,0
83,0,1,0
67,0,0,0
62,11,0,0
63,22,0,0
8,60,31,0
55,1,0,0
60,3,0,0
93,0,27,0
48,18,0,0
76,0,0,0
54,0,0,0
60,8,0,0
53,17,0,0
31,47,8,0
76,0,0,0
28,29,10,0
82,0,0,0
98,39,64,0
64,0,0,0
14,47,25,0
25,39,8,0
56,0,0,0
91,0,17,0
100,23,22,0
58,4,0,0
84,0,0,0
60,0,0,0
36,18,8,0
77,0,0,0
68,16,0,0
62,5,0,0
70,0,0,0
69,0,0,0
60,0,0,0
66,15,0,0
85,0,4,0
44,25,9,0
44,33,9,0
56,9,0,0
78,0,0,0
44,15,1,0
100,0,22,0
100,25,55,0
35,17,12,0
74,0,0,0
38,45,12,0
40,22,0,0
37,38,4,0
70,0,0,0
59,19,0,0
55,28,0,0
14,38,16,0
77,0,0,0
67,4,0,0
45,0,0,0
26,57,34,0
74,0,0,0
35,19,8,0
19,33,18,0
79,0,0,0
38,61,25,0
48,33,0,0
33,22,10,0
65,0,0,0
26,48,36,0
62,2,0,0
50,12,0,0
42,18,7,0
