@relation penbased

@attribute At2 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At12 numeric
@attribute At13 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
66,39,84,8,100,95,32,0
74,25,75,22,100,99,40,0
81,22,68,5,100,83,47,0
100,19,62,0,100,82,39,0
100,19,67,0,100,75,26,0
100,0,9,12,49,15,100,0
92,26,100,43,88,58,61,0
90,2,46,0,87,66,78,0
54,39,82,17,100,93,47,0
81,14,67,0,100,94,39,0
100,0,19,0,69,42,90,0
63,51,85,27,100,99,30,0
84,39,83,0,100,84,37,0
90,10,56,0,100,81,42,0
54,30,0,48,14,0,99,0
100,0,29,0,81,47,77,0
100,0,11,17,58,23,100,0
99,40,79,0,100,90,40,0
84,4,49,0,95,67,64,0
71,44,95,19,100,100,15,0
100,0,29,0,83,58,79,0
87,7,50,0,100,76,49,0
76,26,69,9,100,84,57,0
67,36,84,17,100,100,31,0
97,24,74,0,100,90,33,0
84,35,84,19,100,100,21,0
85,18,64,8,93,89,58,0
70,10,0,24,48,19,97,0
82,18,0,22,42,15,100,0
100,0,41,0,93,53,63,0
100,10,53,0,93,66,67,0
69,37,77,13,100,97,41,0
85,30,23,21,72,47,87,0
77,0,21,0,73,38,85,0
61,48,85,24,100,99,36,0
100,0,30,0,70,43,87,0
73,36,77,1,100,90,41,0
89,0,45,0,97,65,64,0
77,0,12,13,67,37,88,0
100,1,41,0,89,61,74,0
85,44,86,18,100,100,26,0
85,0,52,9,100,100,81,0
43,1,0,57,38,94,81,0
91,0,8,13,64,30,95,0
100,1,46,0,97,69,54,0
80,31,77,17,100,100,24,0
100,20,71,0,100,88,29,0
83,0,47,0,90,68,71,0
100,4,37,0,81,47,70,0
95,0,15,0,64,50,87,0
99,0,24,0,70,36,94,0
99,0,35,0,82,64,78,0
100,0,36,0,79,66,63,0
91,0,43,0,85,67,68,0
88,39,85,3,100,93,32,0
100,25,67,0,100,87,55,0
88,4,54,0,96,69,63,0
100,11,52,0,98,55,61,0
89,8,62,0,100,89,27,0
91,0,37,0,80,52,86,0
96,13,61,0,100,69,59,0
92,32,79,0,100,82,33,0
100,17,68,4,100,94,40,0
68,25,0,39,27,4,100,0
89,22,72,3,100,92,30,0
100,0,35,0,81,53,62,0
100,0,28,0,81,60,83,0
100,0,13,0,60,30,100,0
73,25,76,15,100,100,15,0
68,26,73,10,100,93,32,0
92,0,39,0,78,65,75,0
72,21,69,8,100,93,42,0
55,0,46,0,89,70,68,0
83,19,71,0,100,78,39,0
83,40,89,6,100,94,21,0
96,12,58,0,96,71,59,0
97,20,66,0,100,84,53,0
86,9,13,0,69,71,54,0
92,0,56,0,97,81,51,0
100,0,20,0,63,31,100,0
100,0,31,0,84,60,69,0
96,0,24,0,69,44,92,0
76,20,83,22,100,100,3,0
88,25,70,0,100,79,53,0
96,0,48,0,92,82,51,0
58,33,71,18,100,93,54,0
97,0,49,0,94,73,55,0
100,0,29,0,70,53,93,0
59,5,0,37,36,15,100,0
100,0,14,6,66,30,100,0
97,0,22,0,76,61,79,0
98,0,43,0,85,73,61,0
67,49,93,19,100,98,19,0
96,7,43,0,82,48,78,0
100,7,53,0,100,68,44,0
100,32,84,0,100,90,25,0
