@relation penbased

@attribute At1 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
39,31,74,0,100,100,0,0
15,37,89,21,100,82,0,0
19,24,75,12,100,100,0,0
24,11,49,0,86,100,42,0
4,34,70,1,100,100,20,0
25,0,29,0,81,85,24,0
31,0,35,0,82,99,31,0
31,6,49,0,87,100,47,0
13,42,86,19,100,100,0,0
58,35,100,58,65,64,0,0
0,49,80,0,100,100,23,0
21,26,67,6,100,100,21,0
24,46,89,20,100,90,0,0
78,0,3,24,46,59,87,0
25,60,89,35,100,90,0,0
16,23,72,0,100,100,0,0
74,0,20,0,75,100,19,0
75,0,16,0,70,100,31,0
9,20,61,0,100,91,9,0
34,7,62,0,100,100,0,0
29,39,85,11,100,100,0,0
31,4,57,0,100,100,0,0
63,0,22,0,73,100,33,0
23,6,53,0,89,100,25,0
25,8,52,0,92,100,20,0
38,0,26,0,73,77,29,0
14,28,74,0,100,100,0,0
31,2,40,0,78,98,37,0
29,33,86,9,100,92,0,0
39,4,46,0,86,100,18,0
43,11,60,0,100,100,1,0
24,7,43,0,82,86,39,0
3,34,84,19,100,71,22,0
13,31,86,4,100,84,23,0
100,12,0,33,30,58,66,0
100,46,11,69,0,25,88,0
51,17,63,0,100,99,0,0
56,0,28,0,80,90,32,0
11,15,71,11,100,100,7,0
22,0,43,0,85,100,12,0
18,22,71,0,100,94,17,0
59,0,21,5,68,81,39,0
20,0,38,0,79,92,35,0
15,13,51,0,88,100,34,0
59,0,1,14,59,80,21,0
99,18,0,35,30,45,94,0
23,0,41,0,83,100,34,0
47,0,21,3,62,63,61,0
36,4,48,0,92,100,23,0
15,20,69,0,100,99,0,0
35,0,21,4,69,71,57,0
15,14,64,0,100,100,0,0
31,1,43,0,83,98,20,0
15,32,76,24,100,90,3,0
36,9,63,7,100,100,0,0
81,0,18,0,82,96,13,0
27,9,65,17,96,95,10,0
2,18,58,6,88,95,43,0
51,0,24,2,73,82,42,0
17,31,84,0,100,100,3,0
7,15,62,0,100,100,8,0
25,12,64,0,100,100,0,0
26,4,54,0,96,100,12,0
38,0,27,0,75,71,59,0
30,13,57,0,100,95,15,0
50,0,21,0,70,70,63,0
44,0,27,0,79,89,24,0
9,16,63,0,95,100,19,0
49,0,25,0,82,81,42,0
47,36,80,0,100,100,0,0
18,23,68,0,100,100,21,0
35,45,87,12,100,97,0,0
30,0,33,0,74,100,37,0
68,0,22,11,70,73,57,0
84,0,9,0,62,100,15,0
16,31,78,15,100,100,6,0
55,0,23,0,69,92,47,0
32,0,27,0,88,96,14,0
60,3,57,10,97,92,0,0
51,0,20,0,63,72,66,0
20,9,63,0,100,100,0,0
