@relation penbased

@attribute At2 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
96,0,38,0,80,80,93,0
100,29,72,0,100,35,97,0
100,6,54,0,100,35,97,0
93,0,2,0,55,100,75,0
73,38,84,10,100,31,100,0
100,12,63,0,100,51,100,0
58,46,99,17,100,20,100,0
98,7,51,0,90,66,100,0
91,14,61,0,97,66,100,0
91,10,63,0,99,56,100,0
85,0,38,0,79,83,92,0
80,16,79,13,100,16,74,0
87,26,67,6,100,52,100,0
47,52,93,30,100,30,63,0
77,33,74,16,100,33,100,0
99,0,36,0,83,76,100,0
100,21,66,0,100,30,78,0
100,5,50,0,100,59,96,0
100,3,48,0,97,62,97,0
100,0,30,0,78,68,90,0
100,0,15,0,72,100,90,0
86,22,71,0,100,29,94,0
89,36,80,0,100,32,100,0
100,0,12,0,68,93,77,0
100,33,75,2,100,32,98,0
100,0,44,0,98,65,100,0
89,1,49,0,100,56,99,0
86,0,21,5,68,82,81,0
55,0,46,0,89,68,100,0
93,0,21,0,77,83,81,0
92,13,63,0,99,61,100,0
100,0,34,0,79,75,97,0
50,38,79,8,100,37,100,0
99,0,36,0,79,76,94,0
96,0,44,0,92,64,99,0
76,34,89,9,100,29,100,0
91,0,30,0,82,70,100,0
90,9,57,0,100,45,100,0
62,58,91,32,100,30,70,0
83,40,89,6,100,21,100,0
59,51,96,21,100,22,93,0
90,31,82,0,100,30,100,0
88,26,73,7,100,37,100,0
83,0,35,0,78,89,73,0
66,27,77,14,100,40,100,0
83,9,65,17,96,45,95,0
95,13,0,25,41,100,56,0
100,0,13,0,71,100,91,0
100,0,29,0,78,79,91,0
81,22,76,0,100,34,100,0
85,2,52,0,91,70,100,0
97,0,12,14,62,100,65,0
87,0,43,0,84,64,100,0
98,98,100,100,57,16,31,0
98,0,28,0,77,86,100,0
100,0,23,0,69,90,92,0
68,0,15,1,80,64,91,0
100,29,100,54,61,75,77,0
100,10,58,0,100,56,99,0
100,0,22,4,72,85,82,0
94,16,66,0,100,48,100,0
100,0,24,0,69,92,81,0
91,0,6,0,58,100,63,0
66,0,8,0,82,64,61,0
100,0,32,0,86,78,97,0
47,39,0,64,4,98,31,0
93,10,0,8,58,66,66,0
100,1,30,0,82,80,85,0
79,18,58,0,92,71,100,0
87,18,66,0,100,45,100,0
97,0,42,0,91,60,97,0
77,21,71,0,100,19,93,0
99,0,46,0,98,55,100,0
42,44,87,15,100,25,93,0
100,0,20,0,63,100,72,0
92,51,94,0,100,20,100,0
85,0,26,0,74,92,85,0
67,26,70,16,100,53,100,0
75,22,58,0,89,78,100,0
91,0,43,0,85,68,100,0
96,0,15,0,74,100,87,0
76,16,62,1,95,70,100,0
100,12,62,0,100,48,97,0
73,26,75,12,100,39,100,0
97,11,61,0,100,50,100,0
56,40,78,27,100,43,100,0
68,32,77,1,100,36,100,0
72,27,75,10,100,43,100,0
100,9,47,0,90,73,91,0
100,0,39,0,83,57,89,0
81,14,67,0,100,39,100,0
77,8,0,1,63,100,91,0
87,0,55,0,100,29,100,0
54,27,0,60,8,91,29,0
100,0,25,3,70,86,66,0
100,1,33,0,73,91,77,0
100,0,28,0,70,83,89,0
77,26,76,8,100,36,100,0
88,4,54,0,96,63,100,0
82,18,0,22,42,100,60,0
88,0,30,0,82,74,82,0
96,11,66,0,100,28,81,0
67,36,84,17,100,31,85,0
100,17,63,0,100,29,99,0
85,30,23,21,72,87,100,0
86,0,11,0,70,84,71,0
96,12,58,0,96,59,95,0
94,0,47,0,90,71,100,0
91,0,8,13,64,95,66,0
100,0,6,22,53,100,59,0
89,4,61,0,100,47,100,0
98,0,27,0,85,69,98,0
69,42,92,13,100,11,100,0
100,0,50,0,95,50,87,0
40,58,85,42,100,30,86,0
100,1,40,0,80,66,90,0
94,4,39,0,94,60,100,0
100,0,6,0,63,93,71,0
88,39,85,3,100,32,100,0
90,0,20,0,73,97,81,0
73,22,73,12,100,43,96,0
96,16,63,0,100,60,100,0
99,0,39,0,85,74,100,0
82,30,80,15,100,23,95,0
85,18,64,8,93,58,100,0
93,0,37,0,78,61,100,0
83,4,54,0,98,55,100,0
90,10,56,0,100,42,100,0
82,1,0,9,53,97,85,0
85,44,86,18,100,26,97,0
100,20,61,0,100,54,91,0
97,20,66,0,100,53,100,0
100,2,42,0,86,73,93,0
100,0,35,0,78,65,95,0
100,14,60,0,100,58,95,0
100,0,36,0,81,66,75,0
86,0,21,0,70,91,70,0
52,79,100,58,59,79,100,0
91,26,72,0,100,42,100,0
100,0,37,0,79,83,97,0
100,0,36,0,83,68,94,0
91,0,42,0,85,66,100,0
97,14,66,0,100,39,100,0
76,55,90,30,100,25,79,0
86,0,28,1,70,85,76,0
96,6,50,0,95,71,100,0
99,0,39,0,86,80,93,0
91,0,29,0,76,89,100,0
100,0,24,0,70,85,88,0
51,40,78,11,100,61,100,0
100,0,29,0,81,77,85,0
99,1,66,0,100,34,100,0
100,10,60,0,100,51,99,0
95,13,57,0,100,63,95,0
86,4,48,0,89,74,99,0
100,0,35,0,82,85,99,0
100,47,86,0,100,35,100,0
100,21,62,0,100,62,98,0
90,2,46,0,87,78,100,0
100,0,29,0,70,93,90,0
78,30,67,1,100,63,100,0
57,40,83,23,100,40,88,0
98,0,32,0,91,71,100,0
98,17,62,0,100,62,100,0
100,0,52,0,100,76,71,0
94,2,40,0,78,80,98,0
100,0,24,0,76,85,95,0
70,24,67,14,97,59,100,0
100,11,56,0,100,52,83,0
92,0,54,0,100,28,100,0
99,10,62,0,100,41,100,0
93,0,34,0,81,98,83,0
100,0,22,1,67,100,75,0
86,1,52,0,90,56,100,0
100,39,100,59,49,85,80,0
99,0,33,0,84,82,99,0
100,0,62,0,100,33,97,0
56,47,86,25,100,34,80,0
100,8,59,0,100,48,91,0
67,45,85,10,100,36,100,0
97,22,68,0,100,37,100,0
78,0,48,0,91,55,100,0
89,35,78,0,100,45,100,0
77,0,21,0,73,85,79,0
100,0,24,0,75,85,97,0
90,0,10,0,70,96,100,0
58,33,71,18,100,54,100,0
95,0,39,0,88,69,89,0
98,0,24,0,74,79,100,0
100,11,49,0,88,72,93,0
89,23,72,0,100,45,100,0
100,0,13,0,66,94,80,0
61,0,38,0,91,63,100,0
100,0,22,0,73,84,86,0
63,1,11,0,75,44,98,0
82,15,71,11,100,42,100,0
100,0,29,0,83,79,97,0
100,5,52,0,100,53,92,0
97,0,44,0,89,60,100,0
96,16,67,8,100,48,100,0
88,14,64,0,100,49,100,0
73,19,60,1,93,67,100,0
100,18,0,13,46,100,66,0
100,1,41,0,89,74,98,0
100,0,7,2,55,100,78,0
80,20,67,0,100,53,100,0
100,9,58,0,100,48,99,0
82,28,78,7,100,32,100,0
95,22,68,4,100,47,100,0
91,0,23,0,67,90,86,0
86,9,13,0,69,54,95,0
100,0,41,0,85,77,93,0
83,0,35,0,84,84,88,0
100,0,14,0,61,100,83,0
71,44,95,19,100,15,92,0
100,0,34,0,79,74,96,0
70,34,70,1,100,55,100,0
92,15,60,0,100,53,100,0
84,2,53,0,98,58,100,0
100,2,40,0,86,75,91,0
91,2,33,0,80,82,92,0
91,0,42,0,89,63,100,0
93,15,66,1,100,39,100,0
56,33,0,56,1,100,25,0
89,21,73,2,100,25,100,0
100,0,19,6,69,100,64,0
64,35,77,12,100,58,100,0
100,0,13,0,60,100,71,0
100,0,50,0,99,45,90,0
88,4,57,0,100,56,100,0
100,0,65,14,100,51,65,0
100,1,43,0,83,65,98,0
83,21,71,1,100,41,100,0
60,22,77,0,100,8,95,0
99,6,53,0,95,58,100,0
94,12,64,0,100,40,100,0
80,46,87,11,100,26,100,0
80,0,8,16,61,100,62,0
36,42,9,65,0,88,20,0
100,0,17,8,71,85,69,0
78,16,0,19,45,100,63,0
96,13,61,0,100,59,100,0
73,9,54,0,92,74,100,0
100,0,7,13,57,100,65,0
86,16,67,12,100,43,100,0
100,32,84,0,100,25,98,0
77,28,69,15,100,44,100,0
100,0,18,0,82,61,96,0
53,36,0,62,0,100,27,0
100,0,38,0,88,68,87,0
88,19,67,1,100,49,100,0
95,14,64,0,100,30,100,0
84,6,0,35,28,100,47,0
87,9,51,0,91,64,100,0
37,73,100,50,89,11,66,0
68,25,0,39,27,100,47,0
88,14,63,0,97,64,100,0
100,19,67,0,100,26,79,0
92,0,56,0,97,51,100,0
97,0,51,0,94,38,95,0
93,49,80,0,100,52,100,0
81,22,68,5,100,47,100,0
89,22,63,0,100,51,97,0
72,40,86,12,100,31,100,0
73,49,92,13,100,29,100,0
74,25,75,22,100,40,100,0
86,27,76,0,100,37,100,0
81,0,45,0,89,55,100,0
100,25,67,0,100,55,100,0
94,0,38,0,81,92,93,0
96,0,41,0,83,81,100,0
90,2,51,0,95,66,100,0
72,26,74,3,100,43,100,0
94,0,44,0,92,64,100,0
99,0,24,0,70,94,76,0
98,19,100,41,56,76,85,0
77,0,49,0,93,48,100,0
90,31,76,16,100,25,87,0
100,0,3,15,51,100,64,0
88,37,77,12,100,37,100,0
87,0,40,0,79,74,100,0
23,87,100,50,83,0,80,0
60,29,74,10,100,56,100,0
57,1,48,5,86,58,100,0
96,0,19,17,61,100,71,0
66,32,80,5,100,38,100,0
100,0,3,0,61,99,78,0
97,11,60,0,100,49,100,0
97,0,33,0,84,74,94,0
62,0,57,0,97,77,80,0
82,30,80,5,100,22,100,0
83,10,53,0,91,75,97,0
88,0,22,1,78,63,88,0
85,33,86,9,100,17,92,0
68,28,80,23,100,16,78,0
61,17,0,41,20,100,36,0
100,29,75,15,100,19,85,0
100,0,31,0,84,69,96,0
86,33,80,9,100,22,74,0
67,42,90,19,100,25,95,0
90,0,26,0,75,82,74,0
35,62,22,75,0,58,17,0
87,41,83,9,100,29,95,0
100,20,71,0,100,29,100,0
80,13,74,8,100,29,76,0
100,0,40,0,89,65,96,0
89,8,62,0,100,27,100,0
93,0,31,0,86,69,99,0
100,0,33,0,73,83,89,0
96,1,38,0,75,75,97,0
54,56,99,24,100,12,97,0
80,38,90,4,100,24,100,0
58,66,100,33,99,15,71,0
92,32,79,0,100,33,100,0
66,18,58,6,88,83,95,0
100,0,9,0,71,100,86,0
97,0,36,0,82,79,93,0
83,0,25,1,68,97,70,0
51,0,42,0,87,61,100,0
100,20,62,0,100,49,86,0
91,0,37,0,80,86,91,0
100,0,11,17,58,100,60,0
45,55,88,25,100,38,100,0
84,0,27,0,72,88,94,0
89,0,33,0,79,67,100,0
86,37,87,12,100,22,100,0
100,1,0,10,46,100,73,0
100,0,32,0,76,87,99,0
99,0,35,0,82,78,100,0
75,31,79,26,100,7,75,0
100,0,27,0,77,86,86,0
76,20,83,22,100,3,65,0
100,0,24,0,74,70,87,0
92,0,2,25,44,100,60,0
97,0,22,0,76,79,100,0
71,47,93,10,100,19,100,0
92,21,71,8,100,32,100,0
100,0,4,8,49,100,68,0
81,34,87,3,100,20,99,0
100,9,49,0,93,61,98,0
100,1,46,0,97,54,100,0
100,4,37,0,81,70,82,0
54,30,0,48,14,99,40,0
100,0,27,0,82,60,87,0
51,43,90,13,100,27,100,0
100,0,27,0,79,80,89,0
86,36,82,3,100,34,100,0
81,12,0,33,30,94,58,0
78,20,69,0,100,53,99,0
100,0,31,0,75,72,95,0
99,0,30,0,75,89,85,0
100,0,35,0,81,83,93,0
69,19,61,0,94,67,100,0
100,0,34,0,78,83,95,0
100,14,0,18,42,100,53,0
74,28,78,14,100,18,100,0
100,6,23,0,82,62,92,0
100,7,61,25,100,37,69,0
97,24,74,0,100,33,100,0
78,40,84,15,100,26,100,0
100,0,52,0,100,57,68,0
72,0,16,0,70,88,100,0
75,27,71,13,100,52,100,0
97,9,61,0,99,53,100,0
85,0,41,0,87,70,96,0
100,22,66,0,100,34,100,0
100,36,100,52,40,65,60,0
74,39,84,5,100,35,100,0
100,0,44,0,91,60,100,0
96,12,69,3,100,28,100,0
98,0,40,0,85,59,100,0
55,21,66,0,100,63,100,0
94,42,78,0,100,37,100,0
100,0,25,9,84,73,65,0
100,0,27,0,72,84,91,0
92,50,88,0,100,39,100,0
84,0,10,9,62,92,88,0
