@relation penbased

@attribute At2 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,0,9,15,0,63,76,0
100,0,43,0,25,98,13,0
99,0,35,0,24,100,25,0
70,14,65,4,40,100,21,0
98,17,62,0,25,100,21,0
100,1,46,0,27,100,0,0
62,47,89,14,52,100,0,0
74,39,85,11,54,100,0,0
57,62,100,22,68,99,0,0
100,0,41,0,12,93,33,0
100,0,27,0,25,99,18,0
70,49,93,18,65,97,0,0
93,0,34,0,12,83,62,0
96,11,66,0,47,81,31,0
86,0,21,5,0,81,39,0
84,6,0,35,0,47,89,0
97,0,34,0,15,92,18,0
100,0,40,0,19,89,15,0
100,0,26,0,19,97,22,0
100,0,19,0,14,98,24,0
100,21,62,0,22,98,25,0
84,0,27,0,9,94,46,0
56,40,78,27,62,100,0,0
79,6,55,0,34,100,0,0
100,0,25,0,22,98,23,0
77,29,69,7,43,100,12,0
92,0,31,0,17,95,37,0
91,26,72,0,42,100,0,0
94,0,6,0,0,88,37,0
92,0,39,0,25,100,30,0
97,0,15,17,0,64,86,0
29,63,100,59,100,55,2,0
31,0,11,69,100,30,40,0
67,45,85,10,51,100,7,0
45,55,88,25,61,100,0,0
91,22,71,0,48,76,1,0
97,0,51,0,46,95,14,0
100,20,62,0,25,86,0,0
71,0,54,0,32,100,6,0
99,10,62,0,30,100,0,0
73,18,67,0,30,100,13,0
100,1,29,0,16,86,20,0
100,0,24,0,18,95,31,0
80,35,77,7,45,100,0,0
100,12,62,0,39,97,18,0
80,31,77,17,60,94,3,0
77,16,0,27,0,58,53,0
93,0,31,0,21,99,6,0
88,0,34,0,24,100,26,0
96,0,24,0,11,84,49,0
100,10,60,0,31,99,0,0
68,26,73,10,50,100,1,0
64,55,97,23,64,91,0,0
51,0,42,0,26,100,16,0
99,0,33,0,22,99,32,0
61,44,92,23,64,92,0,0
86,13,70,0,44,100,13,0
67,48,85,26,74,80,0,0
88,9,0,31,0,46,90,0
94,6,47,0,17,95,27,0
90,24,75,12,55,100,0,0
69,45,83,27,73,86,0,0
100,0,32,1,0,77,36,0
47,49,11,74,27,18,100,0
67,32,76,24,62,90,3,0
89,8,69,13,58,74,13,0
98,0,49,0,27,100,2,0
37,42,89,17,59,100,0,0
99,22,69,0,37,100,0,0
100,0,41,0,16,93,25,0
54,27,0,60,15,29,100,0
77,33,74,16,56,100,1,0
72,21,65,6,35,100,25,0
97,0,22,0,12,100,26,0
83,1,57,0,30,100,7,0
97,0,12,14,0,65,92,0
100,0,1,17,0,48,78,0
100,0,14,4,0,82,46,0
100,0,32,0,20,99,39,0
