@relation crx

@attribute A4 {u,y,l}
@attribute A5 {g,p,gg}
@attribute A7 {v,h,bb,ff,j,z,o,dd,n}
@attribute A9 {t,f}
@attribute A10 {t,f}
@attribute Class {positive,negative}

@data
y,p,h,t,t,positive
u,g,h,t,t,positive
u,g,v,t,t,positive
y,p,h,t,t,positive
u,g,h,t,f,positive
u,g,h,t,t,positive
u,g,j,t,f,positive
u,g,h,t,t,positive
u,g,bb,t,f,positive
u,g,v,t,t,positive
u,g,v,f,f,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
u,g,v,t,f,positive
u,g,v,t,t,positive
u,g,dd,t,t,positive
u,g,v,t,t,positive
u,g,bb,t,t,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
y,p,v,t,f,positive
u,g,h,t,t,positive
u,g,h,t,t,positive
u,g,h,t,t,positive
u,g,v,t,t,positive
u,g,h,t,f,positive
u,g,h,t,f,positive
u,g,h,t,t,positive
u,g,h,t,t,positive
u,g,v,t,t,positive
u,g,bb,t,t,positive
u,g,v,t,t,positive
u,g,h,t,f,positive
y,p,v,f,f,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
y,p,v,t,t,positive
u,g,v,t,t,positive
l,gg,o,f,f,positive
u,g,v,f,f,positive
y,p,h,t,t,positive
u,g,v,t,t,positive
u,g,v,f,f,positive
u,g,v,f,f,positive
y,p,v,t,t,positive
u,g,v,t,f,positive
u,g,bb,t,f,positive
u,g,ff,t,t,positive
u,g,h,t,t,positive
u,g,v,t,t,positive
u,g,ff,t,f,positive
u,g,j,f,f,positive
u,g,v,t,f,positive
u,g,bb,t,t,positive
u,g,bb,t,t,positive
u,g,v,t,t,positive
u,g,v,f,f,positive
u,g,h,t,t,positive
u,g,v,t,t,positive
y,p,v,t,f,positive
u,g,h,t,t,positive
y,p,j,t,t,positive
u,g,h,t,t,positive
u,g,v,t,t,positive
u,g,v,t,f,positive
u,g,bb,t,t,positive
u,g,h,t,t,positive
u,g,v,t,t,positive
u,g,h,t,f,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
u,g,bb,f,f,positive
u,g,h,t,t,positive
u,g,z,t,t,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
u,g,h,t,t,positive
u,g,z,t,t,positive
l,gg,ff,f,f,positive
u,g,v,t,t,positive
y,p,h,t,f,positive
u,g,v,t,t,positive
y,p,v,f,f,positive
y,p,v,t,t,positive
u,g,h,t,t,positive
u,g,v,t,t,positive
u,g,h,t,f,positive
u,g,h,t,f,positive
u,g,n,f,f,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
u,g,h,t,t,positive
u,g,v,t,f,positive
u,g,v,t,f,positive
u,g,v,t,t,positive
u,g,h,t,f,positive
u,g,h,t,t,positive
u,g,v,t,t,positive
u,g,v,t,f,positive
u,g,v,t,f,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
u,g,v,t,f,positive
u,g,h,t,t,positive
u,g,ff,t,t,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
u,g,v,t,f,positive
u,g,ff,t,t,positive
u,g,v,t,f,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
u,g,v,t,f,positive
u,g,n,t,t,positive
u,g,h,t,f,positive
u,g,z,t,t,positive
y,p,v,f,f,positive
u,g,v,t,t,positive
u,g,v,t,t,positive
u,g,h,t,f,positive
