@relation crx

@attribute A3 numeric
@attribute A9 {t,f}
@attribute A11 numeric
@attribute A13 {g,s,p}
@attribute A14 numeric
@attribute Class {positive,negative}

@data
10,t,4,g,50,positive
4,t,0,g,0,positive
205,t,0,g,400,positive
3,t,0,g,0,positive
95,t,0,g,60,positive
21,t,13,g,0,positive
75,t,0,g,349,positive
4,t,0,g,160,positive
5,t,7,g,0,positive
375,t,9,g,181,positive
6625,t,0,s,100,positive
165,t,1,g,232,positive
35,t,7,g,0,positive
125,t,12,g,120,positive
915,t,4,g,0,positive
8,t,1,g,280,positive
925,t,4,g,60,positive
271,t,1,g,211,positive
15,t,11,g,0,positive
1585,t,12,g,583,positive
175,t,4,g,253,positive
29,t,20,g,0,positive
85,t,9,g,181,positive
4415,t,0,g,240,positive
425,t,0,g,225,positive
7625,t,12,g,0,positive
5665,t,7,g,129,positive
10335,t,1,g,80,positive
917,t,12,g,0,positive
8,t,6,g,0,positive
585,t,2,g,260,positive
11,t,1,g,80,positive
75,t,3,g,312,positive
875,t,0,g,160,positive
875,t,3,g,396,positive
1415,t,1,g,240,positive
21,t,0,g,280,positive
115,t,11,g,0,positive
0,t,0,g,0,positive
15,t,14,g,0,positive
2,t,2,g,0,positive
9,t,5,g,120,positive
10,t,0,s,40,positive
15,t,0,g,260,positive
6,t,3,g,0,positive
125,f,0,g,232,positive
11835,t,0,g,340,positive
55,t,1,g,0,positive
29,t,8,g,100,positive
83,t,8,g,303,positive
11,t,7,g,22,positive
375,t,2,g,80,positive
1835,t,1,g,100,positive
6,t,3,g,80,positive
15,t,0,g,422,positive
1125,t,0,g,0,positive
4,f,1,s,560,positive
115,t,9,g,56,positive
25,t,0,g,0,positive
75,t,1,g,333,positive
105,t,0,g,100,positive
8,t,6,g,375,positive
5,t,5,g,312,positive
9625,t,5,g,0,positive
105,t,7,g,0,positive
1125,t,4,g,0,positive
55,t,12,g,408,positive
25,t,0,g,0,positive
9415,t,11,g,30,positive
375,t,1,g,371,positive
16,t,15,g,0,positive
104,t,5,g,300,positive
8585,t,7,g,96,positive
115,t,5,g,0,positive
835,t,1,g,0,positive
446,t,6,g,43,positive
145,t,15,g,0,positive
11625,t,0,g,160,positive
65,t,15,g,0,positive
83,f,0,g,128,positive
125,t,0,s,20,positive
1175,t,2,g,300,positive
1254,t,3,g,156,positive
171,t,5,g,480,positive
3,t,11,g,80,positive
165,t,0,g,21,positive
115,t,11,g,290,positive
25085,t,3,g,120,positive
104,t,6,g,500,positive
1479,t,5,g,168,positive
0,f,0,s,500,positive
1004,t,9,g,60,positive
2875,t,0,g,360,positive
1125,t,17,g,200,positive
171,t,1,g,395,positive
65,t,0,g,350,positive
175,t,0,g,393,positive
1585,t,6,g,80,positive
15,t,9,g,0,positive
404,t,7,g,195,positive
1233,t,6,g,400,positive
504,t,0,g,92,positive
104,t,0,g,164,positive
46,t,11,g,440,positive
205,t,11,g,380,positive
925,t,4,g,80,positive
165,f,0,g,200,positive
6,t,5,g,108,positive
5,t,1,g,0,positive
175,t,5,g,160,positive
3,t,1,g,260,positive
154,f,0,g,216,positive
55,t,0,g,80,positive
525,f,0,g,290,positive
25,t,11,g,60,positive
2229,t,1,g,0,positive
665,f,0,g,100,positive
675,t,11,g,0,positive
2335,t,4,s,80,positive
1625,t,10,g,186,positive
254,t,0,g,370,positive
1225,t,4,g,200,positive
9,t,0,g,154,positive
504,t,8,g,144,positive
9,t,0,g,0,positive
404,t,8,g,320,positive
195,t,7,g,0,positive
2,t,2,g,120,positive
13585,t,0,g,0,positive
0,t,0,g,0,positive
585,t,2,g,100,positive
5,t,10,g,0,positive
65,t,8,g,330,positive
4,t,0,g,100,positive
154,t,5,g,100,positive
15,t,14,g,0,positive
15,t,11,g,434,positive
275,t,5,g,60,positive
846,f,0,g,164,positive
15,t,3,g,0,positive
10,t,14,g,0,positive
754,t,14,g,0,positive
6665,t,3,g,0,positive
5,t,6,g,0,positive
10,t,0,g,29,positive
58,t,7,g,96,positive
154,t,0,g,260,positive
2,t,4,g,140,positive
5,t,0,g,491,positive
65,t,1,g,0,positive
95,t,6,g,40,positive
28,t,40,g,0,positive
3,t,8,g,396,positive
1075,t,5,g,0,positive
65,t,12,g,93,positive
96,t,0,g,510,positive
325,t,0,g,102,positive
75,t,5,g,352,positive
5875,t,14,g,399,positive
204,t,0,g,400,positive
11125,t,1,g,100,positive
425,t,1,g,120,positive
7,t,3,g,200,positive
11,t,11,g,0,positive
95,t,0,g,120,positive
105,t,0,g,0,positive
1665,t,9,g,399,positive
4625,t,0,s,0,positive
25,t,0,g,239,positive
4625,t,2,g,0,positive
604,f,0,g,0,positive
2125,t,1,g,50,positive
6,t,0,g,0,positive
375,t,4,g,80,positive
165,f,0,s,0,positive
0,t,0,g,0,positive
12,t,1,g,220,positive
11,t,7,g,100,positive
1125,f,0,g,431,positive
4,t,0,g,360,positive
2415,t,11,g,200,positive
817,t,14,g,60,positive
5,t,4,g,0,positive
185,t,17,g,0,positive
5125,t,0,g,0,positive
375,t,8,g,300,positive
1775,t,0,g,0,positive
5,t,6,g,0,positive
229,t,7,g,140,positive
1025,t,2,g,49,positive
195,t,16,g,0,positive
446,t,3,g,311,positive
1375,t,0,g,487,positive
15,t,3,g,0,positive
375,f,0,s,300,positive
304,t,1,g,70,positive
204,t,23,g,455,positive
5625,t,0,s,120,positive
4,f,0,g,0,positive
204,t,3,g,370,positive
215,t,11,g,0,positive
20,t,9,g,0,positive
0,t,1,g,202,positive
85,t,1,g,88,positive
254,t,0,g,0,positive
4,t,2,g,120,positive
25125,t,1,g,515,positive
1,t,11,g,0,positive
7585,t,15,g,0,positive
65,t,3,g,145,positive
1,t,0,g,280,positive
21,t,11,g,80,positive
85,t,3,g,0,positive
35,t,0,s,280,positive
8665,t,0,g,160,positive
12335,t,0,g,120,positive
5,t,11,g,32,positive
135,t,2,g,0,positive
1,t,0,g,0,positive
5,t,0,g,70,positive
16165,t,9,g,250,positive
54,t,0,g,440,positive
15,f,0,g,150,positive
54,t,1,g,840,positive
3165,t,3,g,380,positive
621,t,1,g,200,positive
3,t,8,g,160,positive
25,t,6,g,160,positive
46,t,4,g,380,positive
65,t,7,g,0,positive
5,t,0,g,180,positive
45,t,2,g,330,positive
3,t,2,g,519,positive
3,t,3,g,100,positive
11585,t,0,g,80,positive
704,t,6,g,360,positive
4415,t,10,g,320,positive
15,t,0,g,0,positive
3335,t,14,g,383,positive
154,t,1,g,520,positive
979,t,8,g,0,positive
275,t,6,g,204,positive
42,t,6,g,220,positive
