@relation texture

@attribute A2 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A31 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.631,-0.436,-0.296,-0.429,-0.793,-0.714,-0.609,-0.886,-0.657,-1.041,-1.113,-0.689,-0.539,-0.624,2
-0.69,-0.43,-0.363,-0.476,-0.736,-0.719,-0.616,-0.894,-0.733,-0.9,-1.132,-0.641,-0.477,-0.576,2
-0.617,-0.586,-0.533,-0.587,-0.796,-0.699,-0.692,-0.876,-0.84,-0.832,-0.826,-0.559,-0.409,-0.517,2
-0.643,-0.33,-0.217,-0.376,-0.715,-0.672,-0.569,-0.842,-0.59,-0.933,-1.265,-0.652,-0.45,-0.518,2
-0.885,-0.637,-0.539,-0.651,-0.959,-0.888,-0.785,-1.054,-0.966,-1.109,-1.29,-0.83,-0.634,-0.728,2
-0.597,-0.282,-0.2,-0.358,-0.711,-0.635,-0.571,-0.779,-0.54,-0.919,-1.182,-0.596,-0.412,-0.471,2
-0.374,-0.28,-0.218,-0.24,-0.527,-0.396,-0.459,-0.559,-0.63,-0.681,-0.653,-0.374,-0.374,-0.467,2
-0.631,-0.436,-0.296,-0.429,-0.793,-0.714,-0.609,-0.886,-0.657,-1.041,-1.113,-0.689,-0.539,-0.624,2
-0.666,-0.392,-0.333,-0.395,-0.602,-0.735,-0.625,-0.898,-0.737,-0.951,-1.075,-0.679,-0.488,-0.603,2
-0.633,-0.402,-0.339,-0.407,-0.66,-0.729,-0.588,-0.895,-0.689,-0.988,-1.126,-0.672,-0.476,-0.564,2
-0.856,-0.628,-0.534,-0.654,-0.986,-0.873,-0.765,-1.043,-0.97,-1.093,-1.263,-0.799,-0.62,-0.705,2
-0.897,-0.694,-0.621,-0.725,-0.979,-0.847,-0.754,-1.009,-0.921,-1.078,-1.24,-0.826,-0.701,-0.787,2
-1.011,-0.739,-0.64,-0.765,-1.017,-0.948,-0.761,-1.105,-0.932,-1.031,-1.362,-0.884,-0.699,-0.799,2
-0.679,-0.486,-0.37,-0.47,-0.777,-0.729,-0.611,-0.902,-0.696,-1.02,-1.133,-0.659,-0.508,-0.601,2
-0.826,-0.64,-0.552,-0.623,-0.885,-0.863,-0.846,-1.017,-1.022,-1.058,-1.181,-0.759,-0.601,-0.695,2
-0.785,-0.515,-0.405,-0.504,-0.822,-0.821,-0.652,-0.99,-0.788,-0.922,-1.237,-0.679,-0.444,-0.53,2
-0.909,-0.701,-0.598,-0.714,-1,-0.869,-0.766,-1.028,-0.949,-1.094,-1.24,-0.788,-0.671,-0.747,2
