@relation texture

@attribute A6 numeric
@attribute A8 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A23 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.34,-0.513,-1.072,-0.77,-0.605,-0.925,-0.545,-0.816,-0.888,-0.652,-0.465,-0.633,-0.469,-0.568,2
-0.572,-0.706,-1.191,-0.885,-0.855,-1.08,-0.681,-0.957,-1.088,-0.803,-0.765,-0.756,-0.638,-0.681,2
-0.428,-0.493,-0.935,-0.71,-0.758,-0.802,-0.525,-0.732,-0.853,-0.555,-0.549,-0.552,-0.51,-0.663,2
-0.371,-0.575,-1.037,-0.719,-0.647,-1.009,-0.627,-0.807,-0.943,-0.664,-0.631,-0.653,-0.542,-0.647,2
-0.396,-0.49,-0.863,-0.605,-0.675,-0.819,-0.542,-0.697,-0.919,-0.559,-0.612,-0.574,-0.541,-0.659,2
-0.241,-0.451,-1.183,-0.682,-0.463,-0.855,-0.404,-0.742,-0.882,-0.576,-0.401,-0.566,-0.4,-0.537,2
-0.467,-0.634,-1.171,-0.825,-0.662,-0.86,-0.398,-0.827,-0.896,-0.747,-0.569,-0.698,-0.545,-0.588,2
-0.333,-0.581,-1.321,-0.922,-0.7,-1.016,-0.638,-1.024,-1.015,-0.838,-0.563,-0.779,-0.564,-0.596,2
-0.448,-0.696,-1.3,-0.919,-0.873,-1.106,-0.789,-1.058,-1.089,-0.858,-0.724,-0.792,-0.618,-0.675,2
-0.39,-0.48,-1.013,-0.714,-0.638,-0.868,-0.543,-0.752,-0.874,-0.621,-0.424,-0.588,-0.399,-0.443,2
-0.296,-0.509,-1.119,-0.748,-0.606,-0.953,-0.541,-0.847,-0.919,-0.694,-0.521,-0.664,-0.487,-0.572,2
-0.527,-0.578,-0.889,-0.694,-0.752,-0.86,-0.548,-0.684,-0.825,-0.631,-0.465,-0.625,-0.482,-0.527,2
-0.32,-0.543,-1.226,-0.796,-0.696,-0.97,-0.509,-0.892,-0.993,-0.736,-0.593,-0.684,-0.518,-0.6,2
-0.582,-0.663,-1.035,-0.737,-0.674,-0.867,-0.413,-0.726,-0.842,-0.676,-0.589,-0.643,-0.516,-0.579,2
