@relation texture

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A17 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A30 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.41,-1.013,-0.895,-1.037,-1.015,-1.172,-1.01,-1.41,-1.081,-1.074,-0.77,-0.847,-0.663,-0.748,2
-1.176,-0.717,-0.615,-0.792,-0.755,-0.934,-0.809,-1.176,-0.918,-1.04,-0.668,-0.708,-0.579,-0.669,2
-1.037,-0.894,-0.504,-0.969,-0.694,-0.868,-0.817,-1.037,-0.824,-0.943,-0.631,-0.653,-0.542,-0.618,2
-1.065,-0.911,-0.604,-0.97,-0.774,-0.94,-0.954,-1.065,-0.829,-0.995,-0.68,-0.638,-0.572,-0.635,2
-1.324,-0.888,-0.835,-0.978,-0.884,-1.054,-0.818,-1.324,-0.948,-1.019,-0.721,-0.845,-0.68,-0.766,2
-1.083,-0.551,-0.518,-0.542,-0.695,-0.855,-0.645,-1.083,-0.854,-0.913,-0.453,-0.662,-0.446,-0.554,2
-0.935,-0.769,-0.506,-0.751,-0.672,-0.803,-0.887,-0.935,-0.713,-0.853,-0.549,-0.552,-0.51,-0.595,2
-1.133,-0.912,-0.762,-0.915,-0.804,-0.968,-1.039,-1.133,-0.867,-1.056,-0.639,-0.762,-0.594,-0.701,2
-1.064,-0.678,-0.492,-0.708,-0.701,-0.88,-0.745,-1.064,-0.802,-0.972,-0.508,-0.581,-0.45,-0.537,2
-1.026,-0.797,-0.567,-0.769,-0.747,-0.909,-0.831,-1.026,-0.81,-0.9,-0.54,-0.652,-0.512,-0.603,2
-1.235,-0.938,-0.772,-1,-0.915,-1.073,-1.06,-1.235,-0.958,-1.084,-0.737,-0.782,-0.658,-0.746,2
-1.265,-0.674,-0.45,-0.715,-0.672,-0.842,-0.59,-1.265,-0.901,-0.907,-0.494,-0.652,-0.45,-0.518,2
-1.193,-0.881,-0.663,-0.958,-0.769,-0.954,-0.904,-1.193,-0.957,-1.109,-0.718,-0.785,-0.628,-0.721,2
-1.059,-0.779,-0.547,-0.8,-0.692,-0.86,-0.794,-1.059,-0.793,-0.892,-0.517,-0.655,-0.503,-0.613,2
-1.173,-0.824,-0.594,-0.829,-0.779,-0.954,-0.823,-1.173,-0.927,-1.069,-0.562,-0.718,-0.545,-0.644,2
-1.067,-0.738,-0.509,-0.754,-0.734,-0.904,-0.859,-1.067,-0.869,-0.982,-0.456,-0.662,-0.491,-0.587,2
-1.172,-0.793,-0.567,-0.778,-0.721,-0.881,-0.707,-1.172,-0.793,-0.883,-0.499,-0.627,-0.481,-0.552,2
-1.031,-0.823,-0.47,-0.902,-0.693,-0.855,-0.811,-1.031,-0.79,-1.006,-0.605,-0.581,-0.521,-0.566,2
-1.077,-0.749,-0.463,-0.721,-0.693,-0.857,-0.627,-1.077,-0.824,-0.907,-0.498,-0.643,-0.467,-0.545,2
-1.186,-0.689,-0.533,-0.779,-0.717,-0.896,-0.807,-1.186,-0.857,-0.942,-0.512,-0.647,-0.456,-0.539,2
-1.338,-0.838,-0.741,-0.821,-0.854,-1.011,-0.794,-1.338,-1.005,-1.013,-0.615,-0.809,-0.564,-0.659,2
-1.1,-0.827,-0.617,-0.84,-0.766,-0.925,-0.845,-1.1,-0.867,-0.962,-0.631,-0.685,-0.557,-0.648,2
