@relation texture

@attribute A2 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A22 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A36 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.744,-0.581,-0.328,-1.222,-0.655,-0.604,-0.957,-0.558,-0.977,-0.823,-0.624,-0.543,-0.557,2
-0.91,-0.811,-0.595,-1.238,-0.775,-0.727,-0.955,-0.672,-1.038,-0.874,-0.772,-0.68,-0.689,2
-0.606,-0.498,-0.384,-1.002,-0.647,-0.632,-0.776,-0.554,-0.961,-0.602,-0.552,-0.55,-0.482,2
-0.526,-0.383,-0.24,-0.985,-0.528,-0.492,-0.714,-0.509,-0.858,-0.559,-0.47,-0.55,-0.505,2
-0.729,-0.617,-0.431,-1.1,-0.734,-0.669,-0.867,-0.614,-0.962,-0.729,-0.631,-0.608,-0.602,2
-0.716,-0.614,-0.515,-1.081,-0.77,-0.725,-0.847,-0.634,-0.925,-0.745,-0.661,-0.652,-0.672,2
-0.849,-0.675,-0.379,-1.322,-0.724,-0.697,-1.007,-0.618,-1.005,-0.827,-0.525,-0.561,-0.576,2
-0.739,-0.611,-0.419,-1.103,-0.831,-0.752,-0.858,-0.627,-0.969,-0.71,-0.615,-0.648,-0.653,2
-0.637,-0.494,-0.328,-1.048,-0.604,-0.571,-0.725,-0.378,-0.878,-0.642,-0.418,-0.476,-0.453,2
-0.775,-0.644,-0.394,-1.149,-0.629,-0.606,-0.864,-0.573,-0.947,-0.746,-0.561,-0.593,-0.592,2
-0.634,-0.447,-0.246,-1.165,-0.613,-0.625,-0.805,-0.555,-0.961,-0.623,-0.416,-0.55,-0.468,2
-0.618,-0.486,-0.33,-1.07,-0.473,-0.557,-0.799,-0.468,-0.919,-0.685,-0.526,-0.608,-0.591,2
-0.723,-0.576,-0.42,-1.121,-0.71,-0.677,-0.882,-0.665,-1.013,-0.753,-0.691,-0.677,-0.652,2
-0.796,-0.673,-0.437,-1.172,-0.793,-0.719,-0.906,-0.616,-1.029,-0.761,-0.648,-0.611,-0.593,2
-0.682,-0.639,-0.557,-0.929,-0.674,-0.71,-0.746,-0.588,-0.902,-0.665,-0.513,-0.463,-0.513,2
-0.649,-0.497,-0.345,-1.082,-0.631,-0.606,-0.695,-0.357,-0.876,-0.605,-0.378,-0.505,-0.484,2
-0.747,-0.582,-0.364,-1.142,-0.798,-0.669,-0.825,-0.482,-0.979,-0.65,-0.45,-0.477,-0.464,2
-0.649,-0.493,-0.261,-1.142,-0.652,-0.646,-0.831,-0.58,-0.949,-0.671,-0.462,-0.475,-0.451,2
-0.427,-0.29,-0.246,-0.843,-0.271,-0.425,-0.663,-0.477,-0.772,-0.517,-0.372,-0.548,-0.569,2
-0.7,-0.537,-0.335,-1.185,-0.725,-0.655,-0.914,-0.487,-0.864,-0.722,-0.498,-0.52,-0.514,2
-0.862,-0.729,-0.605,-1.19,-0.825,-0.708,-0.937,-0.618,-1.112,-0.87,-0.779,-0.734,-0.767,2
-0.578,-0.46,-0.303,-1.066,-0.585,-0.629,-0.753,-0.429,-0.831,-0.635,-0.478,-0.517,-0.449,2
-0.586,-0.407,-0.172,-1.109,-0.599,-0.569,-0.792,-0.469,-0.961,-0.639,-0.501,-0.58,-0.499,2
-0.552,-0.378,-0.19,-1.036,-0.452,-0.548,-0.754,-0.498,-0.905,-0.626,-0.501,-0.575,-0.55,2
-0.767,-0.595,-0.406,-1.192,-0.66,-0.612,-0.828,-0.408,-0.93,-0.715,-0.499,-0.555,-0.546,2
-0.75,-0.577,-0.383,-1.173,-0.643,-0.645,-0.828,-0.484,-0.956,-0.707,-0.504,-0.569,-0.549,2
-0.712,-0.519,-0.268,-1.306,-0.657,-0.651,-0.986,-0.531,-0.972,-0.775,-0.568,-0.596,-0.527,2
-1.033,-0.925,-0.727,-1.32,-0.925,-0.854,-1.052,-0.774,-1.148,-0.968,-0.852,-0.791,-0.817,2
-0.642,-0.474,-0.186,-1.214,-0.366,-0.447,-0.883,-0.462,-0.86,-0.742,-0.481,-0.548,-0.542,2
-0.587,-0.435,-0.278,-1.016,-0.614,-0.602,-0.661,-0.322,-0.883,-0.498,-0.288,-0.461,-0.409,2
-0.593,-0.425,-0.168,-1.158,-0.302,-0.418,-0.857,-0.426,-0.798,-0.745,-0.399,-0.498,-0.52,2
-0.601,-0.442,-0.213,-1.086,-0.476,-0.511,-0.81,-0.516,-0.821,-0.653,-0.522,-0.583,-0.53,2
-0.74,-0.561,-0.245,-1.252,-0.459,-0.467,-0.93,-0.483,-0.864,-0.805,-0.525,-0.549,-0.555,2
-0.744,-0.587,-0.4,-1.184,-0.643,-0.615,-0.865,-0.515,-0.866,-0.702,-0.457,-0.556,-0.542,2
-0.777,-0.601,-0.373,-1.258,-0.694,-0.645,-0.935,-0.544,-0.951,-0.742,-0.47,-0.542,-0.524,2
-0.879,-0.753,-0.537,-1.239,-0.9,-0.79,-0.956,-0.632,-1.007,-0.802,-0.675,-0.621,-0.617,2
-0.63,-0.453,-0.295,-1.131,-0.558,-0.614,-0.744,-0.438,-0.91,-0.59,-0.382,-0.498,-0.42,2
-0.654,-0.475,-0.301,-1.151,-0.645,-0.6,-0.722,-0.317,-0.883,-0.611,-0.436,-0.54,-0.466,2
-0.913,-0.791,-0.577,-1.265,-0.935,-0.839,-1.006,-0.754,-1.056,-0.846,-0.672,-0.625,-0.639,2
-0.741,-0.602,-0.406,-1.169,-0.693,-0.674,-0.806,-0.426,-0.996,-0.661,-0.457,-0.549,-0.516,2
-0.659,-0.512,-0.257,-1.11,-0.624,-0.612,-0.864,-0.691,-1.029,-0.657,-0.575,-0.556,-0.52,2
-0.764,-0.611,-0.379,-1.254,-0.693,-0.654,-0.993,-0.653,-0.976,-0.806,-0.527,-0.574,-0.608,2
-0.727,-0.58,-0.347,-1.174,-0.524,-0.516,-0.957,-0.659,-0.958,-0.838,-0.542,-0.555,-0.637,2
-0.633,-0.531,-0.393,-1.088,-0.518,-0.544,-0.847,-0.619,-0.967,-0.711,-0.582,-0.601,-0.604,2
-0.853,-0.715,-0.505,-1.224,-0.702,-0.622,-0.862,-0.457,-1.001,-0.818,-0.622,-0.64,-0.651,2
