@relation texture

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A36 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.193,-0.779,-0.881,-0.57,-0.809,-0.958,-0.718,-0.767,-1.193,-0.957,-1.107,-0.668,-0.721,2
-1.181,-0.826,-0.911,-0.64,-0.839,-0.885,-0.846,-0.89,-1.181,-0.964,-1.058,-0.651,-0.695,2
-1.422,-1.096,-1.064,-0.852,-1.113,-1.107,-0.818,-0.912,-1.422,-1.086,-1.084,-0.739,-0.853,2
-1.293,-0.808,-0.799,-0.461,-0.804,-0.825,-0.671,-0.714,-1.293,-0.995,-1.029,-0.583,-0.664,2
-1.224,-0.759,-0.694,-0.482,-0.815,-0.698,-0.746,-0.818,-1.224,-0.938,-1.026,-0.533,-0.603,2
-1.346,-0.935,-0.937,-0.665,-0.94,-0.967,-0.711,-0.811,-1.346,-0.94,-0.965,-0.681,-0.715,2
-1.133,-0.858,-0.912,-0.688,-0.846,-0.915,-0.823,-0.862,-1.133,-0.867,-1.04,-0.618,-0.701,2
-1.139,-0.646,-0.774,-0.417,-0.673,-0.813,-0.606,-0.649,-1.139,-0.859,-0.983,-0.52,-0.573,2
-1.119,-0.748,-0.822,-0.53,-0.726,-0.818,-0.692,-0.734,-1.119,-0.818,-0.972,-0.629,-0.638,2
-1.032,-0.577,-0.767,-0.401,-0.595,-0.772,-0.597,-0.621,-1.032,-0.672,-0.866,-0.477,-0.458,2
-1.043,-0.634,-0.839,-0.456,-0.647,-0.923,-0.671,-0.682,-1.043,-0.77,-0.941,-0.587,-0.554,2
-1.061,-0.579,-0.545,-0.297,-0.576,-0.639,-0.513,-0.53,-1.061,-0.81,-0.899,-0.541,-0.582,2
-1.175,-0.715,-0.8,-0.507,-0.746,-0.823,-0.704,-0.756,-1.175,-0.851,-1.03,-0.551,-0.541,2
-1.074,-0.697,-0.846,-0.497,-0.686,-0.843,-0.727,-0.787,-1.074,-0.821,-1.013,-0.569,-0.523,2
-0.927,-0.682,-0.759,-0.598,-0.726,-0.818,-0.754,-0.801,-0.927,-0.747,-0.914,-0.53,-0.64,2
-1.083,-0.7,-0.731,-0.462,-0.694,-0.695,-0.546,-0.635,-1.083,-0.82,-0.894,-0.434,-0.528,2
-1.128,-0.657,-0.778,-0.437,-0.679,-0.802,-0.573,-0.611,-1.128,-0.883,-1.008,-0.622,-0.65,2
-1.124,-0.692,-0.853,-0.487,-0.698,-0.812,-0.68,-0.725,-1.124,-0.872,-1.024,-0.547,-0.587,2
-1.065,-0.703,-0.911,-0.587,-0.743,-0.97,-0.761,-0.807,-1.065,-0.829,-1.011,-0.677,-0.635,2
-1.189,-0.784,-0.813,-0.519,-0.788,-0.85,-0.626,-0.698,-1.189,-0.805,-0.861,-0.523,-0.559,2
-0.611,-0.292,-0.494,-0.125,-0.208,-0.347,-0.414,-0.427,-0.611,-0.423,-0.666,-0.531,-0.475,2
-1.117,-0.758,-0.784,-0.562,-0.795,-0.926,-0.666,-0.711,-1.117,-0.806,-0.988,-0.558,-0.664,2
-0.935,-0.623,-0.769,-0.482,-0.608,-0.751,-0.704,-0.721,-0.935,-0.713,-0.802,-0.663,-0.595,2
-1.038,-0.568,-0.595,-0.338,-0.55,-0.655,-0.571,-0.584,-1.038,-0.811,-0.915,-0.62,-0.62,2
-1.263,-0.858,-0.847,-0.582,-0.875,-0.932,-0.66,-0.76,-1.263,-0.906,-0.962,-0.653,-0.689,2
-1.212,-0.835,-0.89,-0.61,-0.851,-0.921,-0.714,-0.766,-1.212,-0.921,-1.065,-0.683,-0.712,2
-1.076,-0.61,-0.649,-0.324,-0.587,-0.707,-0.471,-0.536,-1.076,-0.841,-0.958,-0.512,-0.538,2
-0.984,-0.539,-0.794,-0.438,-0.595,-0.848,-0.721,-0.697,-0.984,-0.751,-0.913,-0.546,-0.569,2
-0.99,-0.521,-0.682,-0.304,-0.46,-0.662,-0.486,-0.405,-0.99,-0.657,-0.839,-0.518,-0.492,2
-1.125,-0.64,-0.768,-0.41,-0.678,-0.856,-0.612,-0.639,-1.125,-0.783,-0.903,-0.494,-0.479,2
-1.141,-0.732,-0.811,-0.501,-0.734,-0.869,-0.619,-0.681,-1.141,-0.757,-0.814,-0.479,-0.519,2
-1.061,-0.563,-0.568,-0.32,-0.599,-0.618,-0.402,-0.489,-1.061,-0.835,-0.915,-0.524,-0.6,2
-1.116,-0.658,-0.702,-0.399,-0.687,-0.809,-0.68,-0.685,-1.116,-0.768,-0.87,-0.524,-0.503,2
-1.172,-0.683,-0.695,-0.367,-0.663,-0.716,-0.61,-0.617,-1.172,-0.837,-0.927,-0.553,-0.551,2
-1.149,-0.775,-0.747,-0.5,-0.783,-0.788,-0.606,-0.693,-1.149,-0.864,-0.954,-0.593,-0.63,2
-1.151,-0.573,-0.675,-0.268,-0.566,-0.725,-0.534,-0.467,-1.151,-0.678,-0.817,-0.531,-0.451,2
-0.998,-0.55,-0.56,-0.325,-0.595,-0.622,-0.536,-0.612,-0.998,-0.715,-0.839,-0.484,-0.472,2
-1.244,-0.888,-0.93,-0.665,-0.902,-0.967,-0.747,-0.812,-1.244,-0.972,-1.084,-0.736,-0.787,2
-1.055,-0.694,-0.784,-0.51,-0.714,-0.87,-0.731,-0.753,-1.055,-0.753,-0.892,-0.607,-0.618,2
-1.148,-0.709,-0.778,-0.448,-0.74,-0.824,-0.598,-0.678,-1.148,-0.836,-0.915,-0.503,-0.536,2
