@relation texture

@attribute A5 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.647,-0.749,-0.981,-0.874,-0.991,-0.688,-0.802,-0.763,-0.667,-1.026,-1.281,-0.657,-0.679,-0.752,2
-0.483,-0.608,-0.758,-0.925,-1.053,-0.74,-0.855,-0.873,-0.745,-1.005,-1.322,-0.526,-0.561,-0.623,2
-0.684,-0.724,-0.887,-0.878,-1.028,-0.868,-1.014,-0.817,-0.791,-1.036,-1.15,-0.603,-0.603,-0.772,2
-0.355,-0.382,-0.566,-0.645,-0.773,-0.455,-0.506,-0.682,-0.654,-0.853,-0.996,-0.519,-0.58,-0.662,2
-0.37,-0.451,-0.673,-0.724,-0.859,-0.589,-0.657,-0.74,-0.686,-0.912,-1.107,-0.467,-0.577,-0.574,2
-0.332,-0.445,-0.695,-0.733,-0.854,-0.634,-0.747,-0.718,-0.701,-1.009,-1.165,-0.529,-0.598,-0.643,2
-0.349,-0.424,-0.661,-0.729,-0.865,-0.615,-0.677,-0.607,-0.576,-0.924,-1.147,-0.386,-0.547,-0.496,2
-0.287,-0.391,-0.626,-0.659,-0.775,-0.413,-0.397,-0.687,-0.589,-0.798,-1.158,-0.449,-0.498,-0.53,2
-0.416,-0.548,-0.761,-0.811,-0.917,-0.591,-0.664,-0.783,-0.657,-0.934,-1.281,-0.485,-0.512,-0.562,2
-0.383,-0.49,-0.805,-0.642,-0.798,-0.589,-0.646,-0.529,-0.515,-0.845,-1.029,-0.399,-0.499,-0.472,2
-0.4,-0.511,-0.814,-0.714,-0.852,-0.605,-0.661,-0.61,-0.574,-0.91,-1.131,-0.405,-0.498,-0.461,2
-0.336,-0.451,-0.745,-0.682,-0.806,-0.513,-0.557,-0.58,-0.524,-0.882,-1.183,-0.4,-0.537,-0.465,2
-0.364,-0.468,-0.673,-0.705,-0.84,-0.632,-0.75,-0.69,-0.67,-0.973,-1.1,-0.493,-0.577,-0.643,2
-0.498,-0.6,-0.779,-0.914,-1.003,-0.686,-0.78,-0.874,-0.738,-1.02,-1.331,-0.545,-0.562,-0.648,2
-0.43,-0.505,-0.831,-0.698,-0.826,-0.531,-0.633,-0.546,-0.474,-0.848,-1.124,-0.42,-0.507,-0.524,2
-0.587,-0.68,-0.92,-0.859,-0.95,-0.638,-0.746,-0.734,-0.638,-1.025,-1.246,-0.595,-0.654,-0.722,2
-0.475,-0.527,-0.8,-0.719,-0.86,-0.655,-0.794,-0.676,-0.629,-0.892,-1.059,-0.503,-0.559,-0.684,2
-0.434,-0.508,-0.692,-0.778,-0.871,-0.594,-0.696,-0.66,-0.586,-0.868,-1.101,-0.405,-0.417,-0.515,2
-0.457,-0.518,-0.789,-0.754,-0.872,-0.65,-0.776,-0.714,-0.665,-0.902,-1.117,-0.462,-0.516,-0.598,2
-0.566,-0.634,-0.849,-0.764,-0.888,-0.728,-0.905,-0.67,-0.632,-0.998,-1.108,-0.523,-0.56,-0.712,2
-0.78,-0.868,-1.05,-1.08,-1.158,-0.906,-1.032,-0.925,-0.806,-1.095,-1.414,-0.662,-0.693,-0.813,2
-0.704,-0.753,-0.979,-0.843,-0.927,-0.711,-0.863,-0.814,-0.749,-1.112,-1.19,-0.691,-0.734,-0.898,2
-0.376,-0.444,-0.748,-0.701,-0.835,-0.586,-0.622,-0.533,-0.496,-0.847,-1.118,-0.324,-0.477,-0.382,2
-0.613,-0.685,-0.901,-0.849,-0.946,-0.721,-0.86,-0.747,-0.705,-0.973,-1.182,-0.616,-0.653,-0.747,2
-0.264,-0.375,-0.643,-0.671,-0.793,-0.567,-0.675,-0.638,-0.619,-0.961,-1.109,-0.448,-0.58,-0.561,2
-0.73,-0.812,-1.03,-0.9,-1.02,-0.757,-0.882,-0.77,-0.665,-0.989,-1.267,-0.674,-0.677,-0.837,2
-0.312,-0.457,-0.758,-0.689,-0.822,-0.518,-0.577,-0.633,-0.559,-0.918,-1.186,-0.439,-0.549,-0.507,2
-0.378,-0.418,-0.684,-0.669,-0.839,-0.689,-0.834,-0.619,-0.658,-0.85,-0.904,-0.432,-0.499,-0.521,2
-0.532,-0.588,-0.941,-0.865,-1.003,-0.802,-0.97,-0.807,-0.782,-1.133,-1.182,-0.53,-0.616,-0.653,2
-0.596,-0.658,-0.867,-0.789,-0.914,-0.778,-0.959,-0.663,-0.649,-0.968,-1.098,-0.543,-0.575,-0.733,2
-0.425,-0.5,-0.721,-0.703,-0.857,-0.582,-0.627,-0.649,-0.638,-0.907,-1.077,-0.467,-0.574,-0.605,2
-0.594,-0.674,-0.923,-0.792,-0.926,-0.734,-0.879,-0.758,-0.692,-1.04,-1.168,-0.641,-0.689,-0.835,2
-0.501,-0.58,-0.906,-0.765,-0.912,-0.694,-0.836,-0.704,-0.666,-0.98,-1.097,-0.543,-0.62,-0.713,2
-0.625,-0.676,-0.902,-0.74,-0.935,-0.803,-0.926,-0.692,-0.689,-0.937,-0.964,-0.507,-0.52,-0.687,2
-0.606,-0.657,-0.856,-0.844,-0.958,-0.648,-0.749,-0.742,-0.665,-0.959,-1.191,-0.538,-0.579,-0.679,2
-0.265,-0.367,-0.516,-0.763,-0.923,-0.62,-0.717,-0.677,-0.569,-0.894,-1.199,-0.333,-0.408,-0.325,2
-0.668,-0.735,-0.936,-0.925,-1.051,-0.819,-0.95,-0.899,-0.846,-1.046,-1.22,-0.642,-0.641,-0.79,2
-0.645,-0.691,-0.922,-0.898,-0.996,-0.702,-0.797,-0.775,-0.704,-0.989,-1.213,-0.54,-0.593,-0.673,2
-0.414,-0.457,-0.796,-0.626,-0.785,-0.584,-0.721,-0.605,-0.581,-0.824,-0.948,-0.428,-0.488,-0.549,2
-0.426,-0.531,-0.716,-0.873,-1.001,-0.744,-0.837,-0.798,-0.761,-0.992,-1.198,-0.452,-0.491,-0.542,2
-0.306,-0.39,-0.685,-0.605,-0.721,-0.493,-0.558,-0.505,-0.505,-0.866,-0.978,-0.381,-0.481,-0.477,2
-0.6,-0.675,-0.984,-0.804,-0.923,-0.749,-0.898,-0.813,-0.805,-1.07,-1.148,-0.661,-0.728,-0.867,2
-0.564,-0.598,-0.836,-0.79,-0.897,-0.721,-0.867,-0.709,-0.645,-0.883,-1.045,-0.475,-0.5,-0.633,2
-0.378,-0.446,-0.708,-0.717,-0.88,-0.642,-0.745,-0.689,-0.663,-0.972,-1.064,-0.45,-0.508,-0.604,2
-0.363,-0.51,-0.847,-0.733,-0.857,-0.611,-0.77,-0.704,-0.629,-0.963,-1.106,-0.374,-0.433,-0.468,2
-0.52,-0.599,-0.962,-0.827,-0.963,-0.76,-0.925,-0.794,-0.79,-1.135,-1.152,-0.508,-0.595,-0.605,2
-0.29,-0.411,-0.684,-0.707,-0.812,-0.589,-0.697,-0.677,-0.643,-0.965,-1.145,-0.497,-0.593,-0.607,2
-0.244,-0.346,-0.551,-0.619,-0.734,-0.36,-0.298,-0.66,-0.582,-0.833,-1.128,-0.447,-0.492,-0.541,2
-0.623,-0.689,-0.88,-0.961,-1.043,-0.844,-0.976,-0.889,-0.809,-1.025,-1.229,-0.606,-0.628,-0.766,2
-0.392,-0.501,-0.713,-0.733,-0.848,-0.64,-0.764,-0.744,-0.717,-0.959,-1.111,-0.532,-0.586,-0.696,2
-0.337,-0.44,-0.673,-0.75,-0.847,-0.479,-0.529,-0.769,-0.646,-0.862,-1.258,-0.502,-0.548,-0.598,2
