@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R2,4,6,11,13,16,22,26,30,32-33,36,39,41'

@attribute A2 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A22 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A36 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.862,-0.689,-0.361,-1.331,-0.712,-0.662,-1.016,-0.63,-1.02,-0.861,-0.571,-0.562,-0.578,2
-0.632,-0.469,-0.315,-1.049,-0.505,-0.518,-0.853,-0.603,-0.891,-0.647,-0.436,-0.53,-0.537,2
-0.727,-0.585,-0.412,-1.193,-0.621,-0.603,-0.914,-0.588,-0.884,-0.753,-0.469,-0.539,-0.571,2
-0.697,-0.598,-0.487,-1.071,-0.783,-0.77,-0.799,-0.595,-0.982,-0.672,-0.556,-0.579,-0.593,2
-0.873,-0.78,-0.671,-1.15,-0.862,-0.813,-0.879,-0.608,-1.059,-0.818,-0.681,-0.657,-0.7,2
-0.608,-0.462,-0.359,-1.044,-0.551,-0.567,-0.652,-0.337,-0.833,-0.579,-0.366,-0.508,-0.499,2
-0.583,-0.451,-0.307,-1.011,-0.614,-0.633,-0.798,-0.586,-0.926,-0.61,-0.622,-0.651,-0.571,2
-0.586,-0.388,-0.216,-1.102,-0.376,-0.496,-0.722,-0.4,-0.853,-0.593,-0.328,-0.511,-0.451,2
-0.483,-0.339,-0.22,-1.013,-0.577,-0.606,-0.735,-0.425,-0.918,-0.568,-0.433,-0.498,-0.454,2
-0.748,-0.609,-0.434,-1.119,-0.77,-0.692,-0.818,-0.505,-0.986,-0.71,-0.588,-0.629,-0.618,2
-0.784,-0.66,-0.458,-1.108,-0.815,-0.721,-0.802,-0.484,-0.998,-0.72,-0.615,-0.56,-0.574,2
-0.749,-0.638,-0.496,-1.111,-0.843,-0.822,-0.839,-0.604,-1.036,-0.67,-0.628,-0.669,-0.595,2
-0.533,-0.341,-0.087,-1.013,-0.196,-0.345,-0.804,-0.488,-0.881,-0.65,-0.407,-0.475,-0.532,2
-0.688,-0.514,-0.282,-1.241,-0.721,-0.664,-0.907,-0.435,-0.921,-0.71,-0.465,-0.501,-0.453,2
-0.71,-0.528,-0.357,-1.156,-0.575,-0.634,-0.812,-0.414,-0.896,-0.691,-0.496,-0.461,-0.443,2
-0.692,-0.552,-0.342,-1.124,-0.709,-0.68,-0.872,-0.648,-1.036,-0.697,-0.477,-0.547,-0.548,2
-0.79,-0.647,-0.415,-1.241,-0.721,-0.671,-0.88,-0.462,-0.911,-0.73,-0.42,-0.482,-0.482,2
-0.895,-0.733,-0.496,-1.295,-0.848,-0.743,-0.966,-0.543,-1.041,-0.832,-0.672,-0.651,-0.646,2
-0.73,-0.583,-0.32,-1.226,-0.696,-0.639,-0.881,-0.509,-0.993,-0.736,-0.593,-0.6,-0.554,2
-0.622,-0.473,-0.331,-1.058,-0.655,-0.659,-0.847,-0.599,-0.956,-0.643,-0.412,-0.538,-0.503,2
-0.692,-0.572,-0.406,-1.058,-0.714,-0.644,-0.812,-0.542,-0.957,-0.671,-0.566,-0.568,-0.549,2
-0.968,-0.849,-0.68,-1.322,-0.943,-0.897,-1.045,-0.752,-1.118,-0.912,-0.777,-0.71,-0.731,2
-0.695,-0.584,-0.404,-1.087,-0.732,-0.689,-0.857,-0.603,-1.014,-0.711,-0.553,-0.555,-0.559,2
-0.682,-0.558,-0.386,-1.151,-0.652,-0.601,-0.914,-0.682,-1.023,-0.746,-0.582,-0.599,-0.594,2
-0.672,-0.564,-0.479,-1.066,-0.851,-0.815,-0.813,-0.627,-1.044,-0.611,-0.451,-0.503,-0.493,2
-0.69,-0.594,-0.461,-1.13,-0.826,-0.786,-0.854,-0.633,-1.094,-0.663,-0.58,-0.576,-0.551,2
-0.738,-0.589,-0.394,-1.171,-0.643,-0.65,-0.909,-0.543,-0.955,-0.763,-0.568,-0.608,-0.59,2
-0.481,-0.292,-0.232,-0.867,-0.302,-0.461,-0.647,-0.368,-0.794,-0.505,-0.311,-0.456,-0.448,2
-0.69,-0.55,-0.363,-1.132,-0.615,-0.616,-0.815,-0.483,-0.86,-0.682,-0.502,-0.563,-0.552,2
-0.59,-0.499,-0.36,-1.014,-0.554,-0.567,-0.774,-0.512,-0.926,-0.625,-0.539,-0.586,-0.548,2
-0.687,-0.534,-0.35,-1.098,-0.636,-0.576,-0.803,-0.551,-0.908,-0.661,-0.558,-0.612,-0.582,2
-0.587,-0.444,-0.35,-0.991,-0.607,-0.604,-0.766,-0.492,-0.9,-0.618,-0.513,-0.529,-0.523,2
-0.708,-0.6,-0.393,-1.184,-0.706,-0.682,-0.92,-0.654,-1.078,-0.781,-0.729,-0.675,-0.677,2
-0.55,-0.411,-0.258,-0.998,-0.514,-0.536,-0.715,-0.464,-0.814,-0.562,-0.39,-0.484,-0.454,2
-0.649,-0.482,-0.271,-1.048,-0.373,-0.472,-0.849,-0.525,-0.907,-0.749,-0.511,-0.585,-0.655,2
-0.772,-0.584,-0.279,-1.265,-0.675,-0.648,-0.893,-0.472,-0.936,-0.714,-0.34,-0.437,-0.417,2
-0.646,-0.5,-0.26,-1.139,-0.571,-0.606,-0.859,-0.616,-0.99,-0.682,-0.504,-0.52,-0.5,2
-0.625,-0.444,-0.184,-1.199,-0.565,-0.61,-0.832,-0.44,-0.894,-0.618,-0.273,-0.408,-0.362,2
-0.506,-0.314,-0.151,-0.901,-0.394,-0.449,-0.644,-0.354,-0.783,-0.506,-0.292,-0.338,-0.328,2
-0.504,-0.333,-0.227,-0.821,-0.581,-0.49,-0.609,-0.494,-0.865,-0.495,-0.514,-0.592,-0.593,2
-0.829,-0.724,-0.528,-1.224,-0.795,-0.708,-0.933,-0.646,-1.08,-0.82,-0.699,-0.662,-0.667,2
-0.799,-0.689,-0.561,-1.141,-0.853,-0.751,-0.876,-0.588,-0.969,-0.749,-0.707,-0.665,-0.652,2
-0.626,-0.474,-0.324,-1.124,-0.55,-0.554,-0.698,-0.328,-0.848,-0.62,-0.413,-0.507,-0.486,2
-0.732,-0.581,-0.434,-1.141,-0.624,-0.619,-0.757,-0.33,-0.854,-0.663,-0.45,-0.479,-0.465,2
-0.77,-0.639,-0.433,-1.101,-0.819,-0.733,-0.803,-0.508,-1.004,-0.71,-0.588,-0.552,-0.566,2
-0.883,-0.751,-0.487,-1.307,-0.853,-0.748,-1.067,-0.793,-1.175,-0.925,-0.837,-0.736,-0.736,2
-0.616,-0.478,-0.325,-1.119,-0.603,-0.64,-0.808,-0.536,-0.964,-0.635,-0.488,-0.527,-0.468,2
-0.772,-0.65,-0.509,-1.114,-0.753,-0.735,-0.805,-0.533,-0.968,-0.684,-0.638,-0.644,-0.597,2
-0.712,-0.554,-0.311,-1.194,-0.61,-0.574,-0.89,-0.465,-0.87,-0.748,-0.519,-0.477,-0.47,2
-0.601,-0.419,-0.224,-1.015,-0.465,-0.49,-0.724,-0.382,-0.821,-0.559,-0.299,-0.335,-0.328,2
-0.648,-0.473,-0.138,-1.226,-0.48,-0.533,-0.939,-0.592,-0.88,-0.835,-0.633,-0.632,-0.643,3
-0.613,-0.466,-0.205,-1.299,-0.562,-0.571,-1.075,-0.767,-0.99,-0.925,-0.814,-0.731,-0.728,3
