@relation texture

@attribute A2 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.756,-0.567,-0.386,-0.489,-0.778,-0.797,-0.615,-1.172,-0.793,-0.932,-0.514,-0.883,-0.69,-0.488,2
-0.61,-0.404,-0.225,-0.361,-0.707,-0.673,-0.471,-1.076,-0.841,-0.958,-0.651,-0.918,-0.678,-0.502,2
-0.374,-0.247,-0.218,-0.24,-0.527,-0.439,-0.459,-0.653,-0.453,-0.681,-0.489,-0.814,-0.359,-0.52,2
-1.029,-0.895,-0.676,-0.775,-1.037,-1.083,-0.829,-1.41,-1.081,-1.094,-0.812,-1.074,-0.919,-0.698,2
-0.666,-0.527,-0.333,-0.395,-0.602,-0.767,-0.625,-1.075,-0.874,-0.951,-0.742,-0.961,-0.699,-0.578,2
-0.489,-0.334,-0.102,-0.218,-0.497,-0.631,-0.518,-0.999,-0.758,-0.914,-0.556,-0.849,-0.578,-0.369,2
-0.722,-0.606,-0.442,-0.556,-0.941,-0.865,-0.765,-1.182,-0.912,-1.118,-0.772,-1.133,-0.711,-0.567,2
-0.616,-0.478,-0.325,-0.486,-0.874,-0.739,-0.64,-1.119,-0.808,-0.983,-0.641,-0.964,-0.635,-0.468,2
-0.796,-0.681,-0.484,-0.592,-0.868,-0.774,-0.751,-1.107,-0.816,-0.993,-0.666,-1.012,-0.749,-0.613,2
-0.823,-0.71,-0.543,-0.629,-0.904,-0.81,-0.648,-1.152,-0.851,-0.917,-0.709,-0.997,-0.809,-0.71,2
-0.775,-0.644,-0.394,-0.515,-0.788,-0.786,-0.606,-1.149,-0.864,-0.954,-0.684,-0.947,-0.746,-0.592,2
-0.733,-0.608,-0.464,-0.566,-0.904,-0.856,-0.791,-1.099,-0.862,-1.077,-0.662,-0.973,-0.666,-0.543,2
-0.715,-0.588,-0.421,-0.508,-0.823,-0.822,-0.704,-1.175,-0.851,-1.03,-0.662,-1.042,-0.657,-0.52,2
