@relation texture

@attribute A6 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A22 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A34 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.17,-0.584,-0.662,-0.643,-0.417,-0.375,-0.874,-0.724,-0.488,-0.857,-0.846,-0.777,-0.762,-0.568,2
-0.552,-0.885,-0.899,-0.863,-0.846,-1.022,-0.964,-0.86,-0.733,-0.953,-1.05,-0.811,-0.759,-0.797,2
-0.282,-0.805,-0.642,-0.622,-0.588,-0.646,-0.667,-0.529,-0.352,-0.683,-0.845,-0.535,-0.532,-0.472,2
-0.583,-0.861,-0.837,-0.805,-0.699,-0.868,-0.874,-0.765,-0.635,-0.853,-0.914,-0.782,-0.734,-0.72,2
-0.501,-1.003,-0.866,-0.826,-0.743,-0.926,-0.9,-0.787,-0.595,-0.911,-1.05,-0.764,-0.724,-0.713,2
-0.611,-1.001,-0.991,-0.92,-0.756,-0.893,-0.983,-0.85,-0.573,-1.018,-1.039,-0.896,-0.83,-0.8,2
-0.404,-0.847,-0.694,-0.666,-0.673,-0.867,-0.713,-0.59,-0.413,-0.715,-0.883,-0.557,-0.524,-0.526,2
-0.345,-0.8,-0.726,-0.682,-0.606,-0.76,-0.695,-0.553,-0.357,-0.743,-0.876,-0.605,-0.575,-0.509,2
-0.342,-0.812,-0.78,-0.75,-0.68,-0.824,-0.872,-0.77,-0.648,-0.874,-1.036,-0.697,-0.68,-0.617,2
-0.375,-0.734,-0.818,-0.756,-0.598,-0.714,-0.932,-0.761,-0.505,-0.903,-0.91,-0.812,-0.724,-0.644,2
-0.206,-0.684,-0.707,-0.637,-0.595,-0.697,-0.843,-0.677,-0.485,-0.834,-0.965,-0.692,-0.641,-0.607,2
-0.392,-0.8,-0.719,-0.692,-0.645,-0.794,-0.793,-0.676,-0.532,-0.798,-0.892,-0.69,-0.655,-0.684,2
-0.151,-0.413,-0.532,-0.508,-0.449,-0.551,-0.644,-0.516,-0.354,-0.645,-0.783,-0.506,-0.475,-0.4,2
-0.35,-0.733,-0.623,-0.582,-0.604,-0.752,-0.766,-0.634,-0.492,-0.766,-0.9,-0.618,-0.583,-0.619,2
-0.414,-0.779,-0.852,-0.796,-0.606,-0.753,-0.887,-0.744,-0.521,-0.867,-0.897,-0.711,-0.661,-0.594,2
-0.222,-0.523,-0.686,-0.636,-0.491,-0.611,-0.808,-0.678,-0.463,-0.8,-0.863,-0.629,-0.559,-0.473,2
-0.345,-0.693,-0.827,-0.773,-0.648,-0.759,-0.863,-0.734,-0.554,-0.879,-0.974,-0.715,-0.676,-0.62,2
-0.273,-0.698,-0.643,-0.63,-0.429,-0.506,-0.818,-0.674,-0.537,-0.763,-0.885,-0.668,-0.621,-0.637,2
-0.251,-0.581,-0.862,-0.805,-0.584,-0.699,-0.94,-0.786,-0.517,-0.949,-0.921,-0.766,-0.707,-0.487,2
-0.689,-1.042,-1.003,-0.914,-0.78,-0.921,-1.032,-0.855,-0.571,-1.021,-1.06,-0.99,-0.906,-0.869,2
-0.64,-1.017,-1.017,-0.948,-0.761,-0.932,-1.038,-0.904,-0.652,-1.045,-1.061,-0.964,-0.884,-0.833,2
-0.102,-0.497,-0.631,-0.62,-0.518,-0.575,-0.758,-0.6,-0.467,-0.704,-0.849,-0.578,-0.502,-0.45,2
-0.388,-0.843,-0.709,-0.691,-0.656,-0.844,-0.758,-0.636,-0.562,-0.715,-0.984,-0.599,-0.586,-0.659,2
-0.664,-1.026,-1.065,-0.981,-0.839,-1.018,-1.066,-0.911,-0.682,-1.047,-1.067,-0.948,-0.866,-0.838,2
-0.423,-0.728,-0.802,-0.767,-0.676,-0.75,-0.854,-0.714,-0.528,-0.876,-0.959,-0.742,-0.693,-0.663,2
-0.459,-0.755,-0.856,-0.785,-0.665,-0.804,-0.933,-0.8,-0.643,-0.913,-0.957,-0.772,-0.733,-0.728,2
-0.2,-0.764,-0.706,-0.662,-0.525,-0.619,-0.906,-0.764,-0.599,-0.874,-0.983,-0.74,-0.715,-0.688,2
-0.317,-0.765,-0.655,-0.624,-0.565,-0.658,-0.644,-0.511,-0.351,-0.659,-0.845,-0.54,-0.55,-0.457,2
-0.399,-0.843,-0.824,-0.777,-0.727,-0.917,-0.821,-0.712,-0.574,-0.806,-1.006,-0.607,-0.6,-0.616,2
-0.533,-0.895,-0.682,-0.626,-0.627,-0.806,-0.704,-0.593,-0.448,-0.714,-0.83,-0.637,-0.612,-0.795,2
-0.291,-0.69,-0.786,-0.739,-0.67,-0.79,-0.841,-0.681,-0.471,-0.837,-0.876,-0.667,-0.632,-0.464,2
-0.63,-1.033,-0.975,-0.899,-0.705,-0.812,-0.984,-0.836,-0.546,-1.002,-1.007,-0.965,-0.897,-0.906,2
-0.499,-0.906,-0.878,-0.814,-0.661,-0.819,-0.91,-0.775,-0.565,-0.901,-0.962,-0.769,-0.718,-0.737,2
-0.241,-0.745,-0.682,-0.642,-0.56,-0.557,-0.726,-0.58,-0.404,-0.742,-0.882,-0.576,-0.566,-0.465,2
-0.493,-0.941,-0.741,-0.72,-0.754,-0.943,-0.859,-0.779,-0.746,-0.859,-1.026,-0.776,-0.742,-0.833,2
-0.266,-0.595,-0.644,-0.585,-0.389,-0.501,-0.702,-0.528,-0.299,-0.625,-0.726,-0.571,-0.522,-0.431,2
-0.158,-0.546,-0.529,-0.539,-0.485,-0.514,-0.681,-0.564,-0.478,-0.688,-0.833,-0.518,-0.567,-0.626,2
-0.325,-0.874,-0.739,-0.699,-0.64,-0.755,-0.808,-0.68,-0.536,-0.806,-0.964,-0.635,-0.625,-0.505,2
-0.528,-0.937,-0.875,-0.828,-0.708,-0.893,-0.933,-0.812,-0.646,-0.925,-1.08,-0.82,-0.766,-0.78,2
-0.484,-0.868,-0.774,-0.734,-0.751,-0.929,-0.816,-0.683,-0.524,-0.818,-1.012,-0.749,-0.705,-0.743,2
-0.534,-0.986,-0.918,-0.873,-0.765,-0.97,-0.975,-0.863,-0.69,-0.986,-1.126,-0.848,-0.799,-0.782,2
-0.356,-0.824,-0.693,-0.663,-0.643,-0.763,-0.75,-0.627,-0.524,-0.758,-0.909,-0.613,-0.614,-0.539,2
-0.553,-0.871,-0.769,-0.726,-0.67,-0.87,-0.773,-0.624,-0.444,-0.739,-0.871,-0.677,-0.636,-0.709,2
-0.395,-0.732,-0.795,-0.749,-0.615,-0.727,-0.904,-0.774,-0.611,-0.893,-0.903,-0.787,-0.737,-0.667,2
-0.32,-0.809,-0.796,-0.735,-0.639,-0.777,-0.881,-0.724,-0.509,-0.892,-0.993,-0.736,-0.684,-0.627,2
-0.415,-0.824,-0.813,-0.768,-0.642,-0.735,-0.819,-0.652,-0.415,-0.808,-0.93,-0.687,-0.669,-0.592,2
-0.34,-0.659,-0.77,-0.732,-0.599,-0.721,-0.82,-0.705,-0.545,-0.816,-0.888,-0.652,-0.633,-0.651,2
-0.296,-0.75,-0.748,-0.712,-0.571,-0.712,-0.844,-0.709,-0.541,-0.847,-0.919,-0.694,-0.664,-0.654,2
-0.587,-0.926,-0.922,-0.891,-0.881,-1.058,-0.982,-0.884,-0.753,-0.969,-1.025,-0.821,-0.761,-0.772,2
-0.68,-1.071,-1.05,-1.01,-0.897,-1.095,-1.045,-0.937,-0.752,-1.057,-1.118,-0.912,-0.844,-0.834,2
-0.205,-0.495,-0.857,-0.789,-0.617,-0.754,-0.908,-0.737,-0.494,-0.891,-0.902,-0.681,-0.613,-0.387,2
-0.206,-0.691,-0.623,-0.6,-0.473,-0.515,-0.821,-0.663,-0.486,-0.762,-0.855,-0.655,-0.619,-0.65,2
-0.225,-0.707,-0.673,-0.648,-0.471,-0.526,-0.841,-0.69,-0.544,-0.807,-0.918,-0.678,-0.628,-0.579,2
-0.279,-0.644,-0.881,-0.825,-0.648,-0.79,-0.893,-0.746,-0.472,-0.912,-0.936,-0.714,-0.675,-0.398,2
-0.227,-0.559,-0.558,-0.488,-0.49,-0.636,-0.609,-0.553,-0.494,-0.677,-0.865,-0.495,-0.508,-0.749,2
-0.415,-0.865,-0.749,-0.73,-0.75,-0.948,-0.781,-0.678,-0.545,-0.822,-0.983,-0.677,-0.672,-0.569,2
-0.587,-0.936,-0.925,-0.893,-0.771,-0.95,-1.002,-0.899,-0.764,-0.997,-1.046,-0.893,-0.828,-0.79,2
-0.278,-0.68,-0.568,-0.562,-0.598,-0.762,-0.614,-0.517,-0.503,-0.608,-0.783,-0.512,-0.546,-0.492,2
-0.322,-0.621,-0.756,-0.737,-0.607,-0.696,-0.866,-0.761,-0.649,-0.904,-1.032,-0.708,-0.678,-0.634,2
-0.59,-0.884,-0.81,-0.781,-0.794,-1.005,-0.847,-0.715,-0.544,-0.858,-1.03,-0.785,-0.744,-0.765,2
-0.411,-0.96,-0.731,-0.711,-0.695,-0.872,-0.855,-0.748,-0.645,-0.843,-0.98,-0.676,-0.666,-0.784,2
-0.4,-0.732,-0.817,-0.757,-0.615,-0.739,-0.865,-0.727,-0.515,-0.863,-0.866,-0.702,-0.672,-0.622,2
-0.296,-0.793,-0.715,-0.714,-0.609,-0.657,-0.888,-0.739,-0.58,-0.844,-0.967,-0.733,-0.689,-0.682,2
-0.277,-0.674,-0.648,-0.599,-0.587,-0.708,-0.823,-0.692,-0.539,-0.824,-0.929,-0.676,-0.624,-0.686,2
-0.264,-0.673,-0.705,-0.653,-0.614,-0.75,-0.824,-0.69,-0.539,-0.854,-0.973,-0.675,-0.63,-0.643,2
-0.384,-0.858,-0.719,-0.68,-0.632,-0.807,-0.776,-0.643,-0.554,-0.75,-0.961,-0.602,-0.571,-0.58,2
-0.431,-0.673,-0.806,-0.762,-0.663,-0.794,-0.881,-0.752,-0.536,-0.887,-0.961,-0.74,-0.674,-0.572,2
-0.371,-0.969,-0.719,-0.694,-0.646,-0.817,-0.824,-0.719,-0.627,-0.807,-0.943,-0.664,-0.653,-0.703,2
-0.508,-0.925,-0.755,-0.743,-0.662,-0.788,-0.776,-0.662,-0.567,-0.81,-0.977,-0.748,-0.748,-0.658,2
-0.521,-0.926,-0.765,-0.742,-0.666,-0.8,-0.806,-0.672,-0.553,-0.794,-0.998,-0.8,-0.767,-0.618,2
-0.216,-0.652,-0.635,-0.613,-0.496,-0.522,-0.722,-0.571,-0.4,-0.712,-0.853,-0.593,-0.585,-0.489,2
