@relation texture

@attribute A1 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A32 numeric
@attribute A36 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.142,-0.261,-0.514,-0.813,-0.904,-0.701,-0.939,-0.723,-0.58,-0.844,-0.671,-0.475,-0.491,2
-1.152,-0.446,-0.599,-0.962,-0.963,-0.791,-1.128,-0.794,-0.639,-0.904,-0.685,-0.595,-0.605,2
-0.883,-0.158,-0.321,-0.546,-0.691,-0.513,-0.879,-0.564,-0.478,-0.688,-0.518,-0.614,-0.626,2
-1.198,-0.501,-0.707,-1.003,-0.994,-0.789,-1.043,-0.787,-0.595,-0.911,-0.764,-0.657,-0.713,2
-1.132,-0.363,-0.525,-0.736,-0.894,-0.675,-0.9,-0.676,-0.483,-0.809,-0.682,-0.563,-0.646,2
-1.235,-0.568,-0.733,-0.978,-1.003,-0.802,-1.034,-0.772,-0.559,-0.921,-0.809,-0.688,-0.753,2
-1.352,-0.511,-0.736,-0.942,-1.024,-0.774,-1.008,-0.775,-0.492,-0.946,-0.836,-0.626,-0.693,2
-1.077,-0.411,-0.584,-0.96,-0.895,-0.713,-1.038,-0.748,-0.645,-0.843,-0.676,-0.707,-0.784,2
-1.087,-0.41,-0.483,-0.68,-0.884,-0.637,-0.956,-0.75,-0.591,-0.842,-0.708,-0.616,-0.661,2
-1.124,-0.342,-0.559,-0.812,-0.923,-0.725,-1.024,-0.77,-0.648,-0.874,-0.697,-0.547,-0.617,2
-0.939,-0.336,-0.438,-0.721,-0.779,-0.602,-0.938,-0.591,-0.478,-0.715,-0.498,-0.459,-0.465,2
-1.169,-0.377,-0.502,-0.705,-0.886,-0.658,-0.936,-0.74,-0.601,-0.872,-0.754,-0.645,-0.716,2
-1.183,-0.241,-0.451,-0.745,-0.806,-0.536,-0.855,-0.58,-0.404,-0.742,-0.576,-0.537,-0.465,2
-1.19,-0.605,-0.753,-0.979,-0.927,-0.766,-1.026,-0.814,-0.618,-0.954,-0.87,-0.734,-0.898,2
-1.239,-0.375,-0.551,-0.734,-0.927,-0.673,-0.969,-0.761,-0.505,-0.903,-0.812,-0.539,-0.644,2
-1.102,-0.216,-0.439,-0.652,-0.779,-0.49,-0.868,-0.571,-0.4,-0.712,-0.593,-0.511,-0.489,2
-1.367,-0.664,-0.856,-1.04,-1.117,-0.879,-1.041,-0.9,-0.638,-1.044,-1.004,-0.719,-0.868,2
-1.133,-0.642,-0.719,-0.915,-0.968,-0.862,-1.04,-0.741,-0.59,-0.882,-0.797,-0.618,-0.775,2
-1.186,-0.24,-0.457,-0.758,-0.822,-0.554,-0.886,-0.633,-0.436,-0.802,-0.619,-0.549,-0.507,2
-1.295,-0.513,-0.71,-0.92,-0.955,-0.712,-0.961,-0.755,-0.467,-0.931,-0.856,-0.664,-0.792,2
-1.183,-0.291,-0.478,-0.69,-0.918,-0.715,-0.884,-0.681,-0.471,-0.837,-0.667,-0.485,-0.464,2
-1.199,-0.184,-0.367,-0.516,-0.923,-0.655,-0.895,-0.677,-0.44,-0.869,-0.618,-0.408,-0.325,2
-1.113,-0.453,-0.635,-0.956,-0.956,-0.757,-1.02,-0.698,-0.546,-0.828,-0.675,-0.657,-0.717,2
-1.247,-0.405,-0.558,-0.691,-1.047,-0.844,-1.041,-0.9,-0.71,-1.004,-0.789,-0.561,-0.65,2
-1.414,-0.686,-0.868,-1.05,-1.158,-0.958,-1.087,-0.925,-0.663,-1.077,-0.953,-0.693,-0.813,2
-1.18,-0.431,-0.546,-0.673,-0.936,-0.722,-0.92,-0.752,-0.536,-0.887,-0.74,-0.461,-0.572,2
-1.381,-0.664,-0.85,-1.026,-1.127,-0.937,-1.082,-0.911,-0.682,-1.047,-0.948,-0.71,-0.838,2
-1.15,-0.647,-0.724,-0.887,-1.028,-0.876,-1.034,-0.817,-0.704,-0.943,-0.842,-0.603,-0.772,2
-1.373,-0.654,-0.826,-1.012,-1.146,-0.957,-1.129,-0.926,-0.706,-1.049,-0.935,-0.709,-0.845,2
-0.981,-0.388,-0.516,-0.843,-0.846,-0.691,-0.975,-0.636,-0.562,-0.715,-0.599,-0.576,-0.659,2
-1.237,-0.405,-0.599,-0.822,-0.99,-0.747,-0.922,-0.731,-0.467,-0.87,-0.739,-0.491,-0.526,2
-1.282,-0.244,-0.472,-0.691,-0.872,-0.625,-1.021,-0.785,-0.527,-0.944,-0.751,-0.576,-0.55,2
-1.218,-0.557,-0.703,-0.931,-1.033,-0.852,-1.021,-0.84,-0.656,-0.952,-0.816,-0.641,-0.78,2
-1.035,-0.259,-0.516,-0.933,-0.806,-0.58,-0.857,-0.506,-0.331,-0.665,-0.544,-0.489,-0.427,2
-1.014,-0.36,-0.467,-0.78,-0.828,-0.601,-1.012,-0.612,-0.512,-0.723,-0.625,-0.586,-0.613,2
-1.174,-0.228,-0.465,-0.76,-0.833,-0.588,-0.871,-0.605,-0.429,-0.773,-0.591,-0.535,-0.476,2
-0.596,-0.204,-0.262,-0.511,-0.53,-0.461,-0.63,-0.338,-0.349,-0.445,-0.303,-0.505,-0.678,2
-1.069,-0.233,-0.481,-0.762,-0.838,-0.58,-1.009,-0.726,-0.615,-0.827,-0.686,-0.59,-0.701,2
-1.193,-0.412,-0.544,-0.733,-0.918,-0.682,-0.978,-0.781,-0.588,-0.894,-0.753,-0.539,-0.639,2
-1.153,-0.154,-0.339,-0.523,-0.86,-0.658,-0.874,-0.633,-0.439,-0.801,-0.572,-0.413,-0.362,2
-1.173,-0.54,-0.682,-0.91,-0.979,-0.795,-0.986,-0.781,-0.601,-0.893,-0.767,-0.612,-0.726,2
-1.222,-0.328,-0.541,-0.753,-0.929,-0.672,-0.965,-0.809,-0.558,-0.937,-0.823,-0.543,-0.648,2
-1.135,-0.253,-0.501,-0.805,-0.881,-0.655,-0.903,-0.694,-0.537,-0.819,-0.675,-0.477,-0.479,2
-1.101,-0.317,-0.508,-0.692,-0.871,-0.648,-0.898,-0.66,-0.421,-0.775,-0.678,-0.417,-0.515,2
-1.275,-0.68,-0.834,-1.027,-1.071,-0.903,-1.086,-0.872,-0.639,-0.979,-0.911,-0.672,-0.834,2
-1.053,-0.469,-0.587,-0.873,-0.861,-0.663,-0.796,-0.532,-0.299,-0.71,-0.621,-0.449,-0.472,2
-1.02,-0.317,-0.489,-0.765,-0.804,-0.606,-0.825,-0.511,-0.351,-0.659,-0.54,-0.453,-0.457,2
-0.96,-0.272,-0.464,-0.727,-0.766,-0.603,-0.84,-0.599,-0.439,-0.706,-0.583,-0.421,-0.546,2
-1.194,-0.415,-0.608,-0.824,-0.941,-0.69,-0.947,-0.652,-0.415,-0.808,-0.687,-0.558,-0.592,2
-0.966,-0.309,-0.378,-0.578,-0.742,-0.493,-0.897,-0.649,-0.521,-0.742,-0.638,-0.603,-0.684,2
-0.946,-0.293,-0.393,-0.631,-0.801,-0.626,-0.954,-0.622,-0.529,-0.729,-0.547,-0.516,-0.528,2
-1.121,-0.2,-0.489,-0.764,-0.844,-0.582,-1.004,-0.764,-0.599,-0.874,-0.74,-0.587,-0.688,2
-1.07,-0.33,-0.444,-0.697,-0.804,-0.556,-0.958,-0.659,-0.468,-0.787,-0.685,-0.608,-0.626,2
-1.114,-0.509,-0.671,-0.989,-0.954,-0.775,-0.947,-0.697,-0.533,-0.83,-0.684,-0.644,-0.725,2
-1.235,-0.609,-0.744,-1,-1.073,-0.929,-1.045,-0.859,-0.717,-0.99,-0.831,-0.713,-0.832,2
-1.141,-0.434,-0.584,-0.869,-0.897,-0.681,-0.814,-0.579,-0.33,-0.762,-0.663,-0.479,-0.526,2
-1.152,-0.543,-0.673,-0.904,-0.932,-0.724,-0.917,-0.745,-0.592,-0.89,-0.809,-0.677,-0.785,2
-1.24,-0.598,-0.772,-1,-1.028,-0.848,-1.094,-0.822,-0.625,-0.939,-0.85,-0.71,-0.839,2
-1.422,-0.751,-0.938,-1.107,-1.139,-0.912,-1.084,-0.931,-0.649,-1.08,-1.045,-0.739,-0.883,2
-1.28,-0.483,-0.685,-0.915,-0.998,-0.747,-1.002,-0.812,-0.59,-0.955,-0.858,-0.667,-0.767,2
-1.182,-0.442,-0.588,-0.941,-1.003,-0.821,-1.118,-0.807,-0.624,-0.934,-0.711,-0.616,-0.653,2
-1,-0.471,-0.577,-0.894,-0.8,-0.661,-0.782,-0.625,-0.473,-0.739,-0.607,-0.64,-0.755,2
-1.156,-0.391,-0.552,-0.92,-0.968,-0.794,-1.12,-0.818,-0.665,-0.926,-0.701,-0.579,-0.606,2
-1.107,-0.3,-0.478,-0.696,-0.828,-0.643,-0.862,-0.646,-0.488,-0.778,-0.647,-0.46,-0.526,2
-1.044,-0.359,-0.496,-0.841,-0.82,-0.612,-0.789,-0.517,-0.337,-0.701,-0.579,-0.508,-0.51,2
-1.238,-0.346,-0.528,-0.718,-0.918,-0.626,-0.939,-0.727,-0.45,-0.889,-0.804,-0.558,-0.633,2
-1.076,-0.225,-0.451,-0.707,-0.809,-0.536,-0.958,-0.69,-0.544,-0.807,-0.678,-0.512,-0.579,2
-0.978,-0.533,-0.615,-0.895,-0.785,-0.66,-0.775,-0.593,-0.448,-0.714,-0.637,-0.653,-0.795,2
-1.265,-0.279,-0.509,-0.644,-1.007,-0.736,-0.944,-0.746,-0.472,-0.912,-0.714,-0.437,-0.398,2
-1.224,-0.406,-0.563,-0.698,-1.035,-0.818,-1.026,-0.798,-0.592,-0.94,-0.767,-0.533,-0.625,2
-1.147,-0.311,-0.551,-0.847,-0.882,-0.64,-0.96,-0.692,-0.511,-0.829,-0.658,-0.527,-0.507,2
-1.182,-0.536,-0.685,-0.901,-0.946,-0.76,-1.047,-0.747,-0.54,-0.871,-0.781,-0.653,-0.747,2
-1.219,-0.519,-0.691,-0.903,-0.955,-0.796,-1.012,-0.814,-0.618,-0.939,-0.83,-0.692,-0.814,2
-1.231,-0.253,-0.501,-0.713,-0.884,-0.609,-0.929,-0.745,-0.49,-0.912,-0.735,-0.497,-0.552,2
-1.113,-0.375,-0.556,-0.767,-0.875,-0.636,-0.866,-0.661,-0.453,-0.796,-0.706,-0.512,-0.6,2
-1.288,-0.495,-0.69,-0.863,-0.963,-0.718,-0.921,-0.744,-0.444,-0.924,-0.847,-0.682,-0.813,2
-0.991,-0.35,-0.499,-0.733,-0.766,-0.626,-0.954,-0.634,-0.492,-0.766,-0.618,-0.529,-0.619,2
-1.307,-0.487,-0.688,-0.944,-1,-0.786,-1.168,-0.958,-0.793,-1.055,-0.925,-0.736,-0.86,2
-1.098,-0.523,-0.658,-0.867,-0.914,-0.776,-1.006,-0.663,-0.506,-0.781,-0.732,-0.575,-0.733,2
-0.99,-0.199,-0.425,-0.662,-0.662,-0.405,-0.839,-0.499,-0.359,-0.649,-0.551,-0.518,-0.518,2
