@relation texture

@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A9 numeric
@attribute A17 numeric
@attribute A20 numeric
@attribute A22 numeric
@attribute A24 numeric
@attribute A30 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A36 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.79,-0.694,-0.641,-0.49,-1.047,-0.921,-1.007,-0.9,-1.028,-0.496,-0.74,-0.561,-0.65,2
-1.034,-1.024,-0.934,-0.826,-1.159,-1.112,-1.089,-0.989,-1.131,-0.893,-0.926,-0.771,-0.941,2
-0.862,-0.761,-0.689,-0.496,-1.003,-0.78,-1.016,-0.874,-1.02,-0.571,-0.784,-0.562,-0.648,2
-0.704,-0.791,-0.598,-0.49,-0.935,-0.85,-0.853,-0.755,-0.944,-0.585,-0.684,-0.645,-0.727,2
-0.553,-0.563,-0.414,-0.373,-0.853,-0.667,-0.746,-0.629,-0.893,-0.462,-0.555,-0.558,-0.637,2
-0.793,-0.839,-0.688,-0.622,-0.992,-1.015,-0.895,-0.782,-1.057,-0.69,-0.666,-0.617,-0.716,2
-0.759,-0.694,-0.64,-0.488,-1.035,-0.906,-0.938,-0.798,-1.035,-0.49,-0.709,-0.533,-0.625,2
-0.559,-0.768,-0.372,-0.346,-0.835,-0.622,-0.701,-0.533,-0.847,-0.299,-0.508,-0.477,-0.382,2
-0.669,-0.779,-0.547,-0.478,-0.86,-0.794,-0.793,-0.676,-0.892,-0.517,-0.655,-0.559,-0.684,2
-0.58,-0.603,-0.438,-0.391,-0.783,-0.708,-0.823,-0.692,-0.929,-0.604,-0.624,-0.589,-0.686,2
-0.658,-0.702,-0.526,-0.451,-0.901,-0.834,-0.768,-0.659,-1,-0.452,-0.635,-0.524,-0.503,2
-0.658,-0.742,-0.546,-0.419,-0.925,-0.814,-0.861,-0.747,-0.968,-0.47,-0.675,-0.549,-0.613,2
-0.586,-0.69,-0.388,-0.319,-0.779,-0.522,-0.722,-0.571,-0.853,-0.328,-0.585,-0.511,-0.489,2
-0.858,-0.912,-0.762,-0.695,-0.968,-1.039,-0.867,-0.741,-1.056,-0.639,-0.762,-0.618,-0.775,2
-0.434,-0.577,-0.282,-0.238,-0.643,-0.493,-0.603,-0.444,-0.855,-0.322,-0.488,-0.494,-0.461,2
-0.708,-0.822,-0.6,-0.506,-0.918,-0.818,-0.92,-0.808,-1.078,-0.729,-0.724,-0.675,-0.807,2
-0.542,-0.742,-0.379,-0.4,-0.803,-0.604,-0.742,-0.591,-0.886,-0.431,-0.584,-0.564,-0.528,2
-0.784,-0.907,-0.647,-0.606,-0.926,-0.879,-0.871,-0.758,-1.04,-0.714,-0.758,-0.689,-0.835,2
-0.697,-0.846,-0.569,-0.508,-0.918,-0.917,-0.821,-0.712,-1.006,-0.523,-0.6,-0.569,-0.616,2
-0.589,-0.445,-0.417,-0.229,-0.915,-0.748,-0.814,-0.652,-0.881,-0.31,-0.575,-0.471,-0.385,2
