@relation ring

@attribute A8 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-463,1049,1052,0
-2474,1778,-816,0
2,3072,4463,0
-109,-2593,-1112,0
-361,-1945,2,0
-1509,-649,498,0
649,-26,-791,0
3736,-5015,1134,0
-4137,-2273,-3416,0
1147,-351,4316,0
1826,1738,2377,0
1,-1172,-1038,0
-981,3679,-2849,0
3708,4111,-5048,0
-1577,-196,-125,0
541,-497,-1669,0
-2179,-1102,-2077,0
-4018,-1414,458,0
2841,-451,592,0
169,1384,-1319,0
-2509,193,-895,0
-2747,-926,385,0
1438,168,1419,0
-34,1642,2665,0
2663,1309,1053,0
806,2342,-536,0
-2235,3113,1381,0
1483,-1943,1614,0
-111,2368,-1849,0
773,108,-1454,0
744,311,1042,0
-3144,154,-464,0
1176,546,3192,0
-174,1494,-259,0
196,2859,-263,0
-1137,1819,8,0
-839,552,-4198,0
-2302,-4959,118,0
-2691,936,1312,0
1779,1382,-1925,0
-378,-1632,-2177,0
262,1729,-2084,0
-798,543,-865,0
68,2767,2566,0
34,-1046,-1473,0
-1721,55,-1978,0
-822,234,-802,0
-494,-857,427,0
-2275,-3047,2362,0
-389,-23,-444,0
-108,-1446,-28,0
1891,-86,-2141,0
-1065,-125,-1166,0
146,-627,-1531,0
176,-1058,445,0
-2626,1347,-553,0
-307,1655,2763,0
3112,3224,-77,0
-2763,123,-3714,0
1112,3592,1406,0
-4217,658,2372,0
1072,4284,-59,0
253,773,-2014,0
-159,1358,-3277,0
46,1435,-1185,0
-2843,3206,2088,0
1271,429,2527,0
-11,3014,568,0
1448,-47,-66,0
33,-1003,-3743,0
2857,-2406,-1065,0
2936,-694,-648,0
-3,6,1257,0
-1759,-1222,1255,0
-1637,-1414,-234,0
2395,1905,-794,0
1327,844,14,0
-1127,547,1738,0
-1255,3601,1036,0
675,-803,-453,0
-2969,2689,605,0
-609,1808,1286,0
-3431,874,2342,0
2227,204,3198,0
217,442,-1145,0
3149,-306,613,0
-2328,-2248,-394,0
-3902,976,2703,0
-3541,414,731,0
-277,-178,2572,0
-2284,-2078,-906,0
668,-2691,97,0
2465,1982,-226,0
-1251,2207,2334,0
65,935,1044,0
3158,1786,605,0
-156,347,-213,0
-985,1222,-279,0
-1459,-868,2056,0
349,-972,-123,0
-457,-2499,1383,0
2716,1435,798,0
2134,926,-3209,0
-769,4243,477,0
-166,219,-96,0
-135,-478,-678,0
-1115,-229,35,0
-4656,1556,196,0
-135,-324,3035,0
-2044,-1367,-1968,0
47,-955,1979,0
3565,-2244,-3462,0
-4875,264,-188,0
1049,1984,-2919,0
-1131,75,2228,0
-641,632,337,0
1624,-1203,2914,0
2666,132,706,0
1055,-263,1307,0
146,416,769,0
949,2563,56,0
336,-3445,-132,0
907,904,-1382,0
995,739,1348,0
-17,2953,2196,0
402,2456,-349,0
1816,2787,786,0
-3236,2802,-1175,0
1267,-2121,-2222,0
-1322,1284,-184,0
1215,32,-316,0
-3523,-1846,-31,0
3233,-2299,71,0
-2963,-572,4179,0
-3122,-425,1468,0
892,-3733,-2503,0
-879,27,418,0
1417,2695,476,0
-925,-105,-2035,0
1164,3596,-267,0
112,793,-547,0
568,-154,-1122,0
-384,-131,-162,0
1281,5342,205,0
-188,-1274,1904,0
-1709,-1944,293,0
-1182,-196,-1864,0
-2547,1507,3749,0
-706,1322,1892,0
503,-1763,159,0
42,-1178,-133,0
-2505,305,963,0
-818,-158,2674,0
1743,3076,-1,0
706,-394,-887,0
48,155,1642,0
1971,-2348,2355,0
252,-2608,-1345,0
31,-1834,-958,0
838,-2085,-1071,0
53,-161,-2868,0
3571,-447,86,0
1501,-1169,-1989,0
-953,-1102,1539,0
-1037,-3186,313,0
243,2914,-5906,0
-13,-1011,-39,0
-1258,262,2142,0
25,2142,-1884,0
-1242,-989,1718,0
2079,778,1932,0
214,44,-374,0
1455,-253,2617,0
-1229,201,558,0
2603,2866,1497,0
2204,846,272,0
-888,-1374,-1374,0
2031,-596,-109,0
-168,-3578,2,0
1639,1057,-296,0
-824,435,2185,0
1384,-1282,2773,0
309,2454,-2726,0
-878,862,1242,0
5778,-1722,744,0
-187,-394,-395,0
194,68,-4382,0
2108,-86,-764,0
-223,5238,2083,0
-3739,2272,-128,0
-754,-1358,-2556,0
3225,-835,2884,0
-2818,768,-2068,0
-2368,-1231,-2833,0
1279,-3308,2048,0
-27,1507,-1688,0
529,2746,756,0
301,-2155,1,0
6303,-245,69,0
3377,-905,-1221,0
-4126,1713,725,0
-3196,-2509,4448,0
-281,2284,-922,0
-62,1686,-2116,0
-798,647,-3072,0
3749,236,1309,0
-3513,694,12,0
-206,4193,-2334,0
85,-177,-3858,0
-2713,-1121,3025,0
-206,-1448,-4289,0
-46,1364,1723,0
2067,-3413,1794,0
2306,988,3514,0
-2283,2928,-1533,0
1776,3388,-1746,0
-4485,3,-497,0
2098,-2669,212,0
-199,-219,3544,0
-218,453,117,0
1589,-1935,-182,0
-2304,2794,-946,0
2002,-2,1814,0
-532,2084,-194,0
2571,2618,-1748,0
1079,-1948,-3081,0
-231,2103,-791,0
-1441,-5074,-177,0
-863,-953,2463,0
1293,-1716,-4089,0
-518,28,-4021,0
1735,2038,-2795,0
634,-766,1962,0
-145,2494,3039,0
2321,269,-1504,0
3848,-306,816,0
-1477,1137,-485,0
-3138,-1463,-882,0
-2014,1011,-2535,0
2856,1048,-562,0
3294,-192,-2897,0
-602,232,651,0
297,-747,2662,0
-1654,-1065,298,0
3171,1961,-504,0
-2147,103,-53,0
269,-2339,642,0
-231,-721,-607,0
2296,-12,281,0
2008,-936,-59,0
-1115,1028,3406,0
2287,2689,205,0
474,1657,1168,0
589,-276,1456,0
1107,235,1485,0
2824,978,1824,0
-3006,-938,1818,0
3311,994,-402,0
-1848,-41,1404,0
-272,1529,622,0
-3792,-1829,-3643,0
5662,2545,3631,0
-3168,452,906,0
-2232,4816,4332,0
76,2105,997,0
96,-287,-351,0
-1003,774,399,0
-318,-924,76,0
-4631,915,-382,0
1224,1159,318,0
284,1113,1772,0
3841,-2905,-2784,0
1402,875,772,0
-61,101,1569,0
2271,-3283,-684,0
116,1728,1728,0
498,553,754,0
1791,96,-71,0
1202,908,14,0
-225,1756,1121,0
-644,-1243,2257,0
3244,-2447,-47,0
18,1613,4074,0
1036,-861,-225,0
376,37,1907,0
-354,1586,-1693,0
-91,-405,814,0
-939,-1576,-144,0
711,-2018,-85,0
8,-602,-244,0
-2161,856,755,0
-615,1237,1037,0
-3096,169,-556,0
3303,-183,-2123,0
-23,-1211,-893,0
512,-2626,319,0
3846,-2004,-2044,0
394,-1946,284,0
-74,196,1258,0
1839,-3442,244,0
-99,27,846,0
-503,-4053,1861,0
1261,-2826,-893,0
-2417,1389,1175,0
-2936,-972,2326,0
322,-63,-177,0
-2133,3911,-3142,0
2874,822,-4691,0
-365,-3646,-1527,0
-55,241,1962,0
4212,-1285,115,0
-2485,-262,929,0
-351,6373,-843,0
-3931,-383,-1291,0
-64,-1424,1014,0
2036,-34,904,0
2223,1605,2931,0
-916,-526,2343,0
131,-1564,-2151,0
-2128,3356,-2255,0
-1043,465,-1108,0
1238,-1466,1736,0
445,-54,-301,0
-287,77,574,0
2464,87,-1,0
229,166,-2203,0
-176,679,-102,0
4712,3375,538,0
-433,-845,699,0
1495,-1104,-2147,0
144,3132,-1979,0
3344,2848,-1763,0
-181,1224,-5055,0
-3447,-82,2298,0
-508,859,316,0
-3078,-176,4116,0
1592,1487,-1717,0
-304,-128,-5519,0
-507,-894,-886,0
-4717,-941,-2415,0
-1339,-322,-852,0
-1316,6482,-1954,0
-603,2162,36,0
-65,4186,-4865,0
3157,307,356,0
3267,313,48,0
-182,-1071,-8,0
1264,-3495,2445,0
-287,2656,1411,0
-893,-2842,4364,0
2458,158,664,0
1458,-1183,4163,0
-974,-1205,181,0
-1703,-1204,-191,0
-987,-1734,-1405,0
-1373,-4386,2976,0
-98,2673,-824,0
2995,2405,4099,0
-5907,-3267,-2373,0
-4183,-444,407,0
-1952,-7163,443,0
784,-2501,4268,0
614,-4099,-1242,0
-975,1149,635,0
286,-111,-1122,0
1442,-3408,1953,0
635,131,-2434,0
-14,-2376,1487,0
-525,3748,-2892,0
417,1517,-72,0
-638,-1107,4363,0
-947,765,-3937,0
2428,-3425,385,0
1663,3672,-2385,0
-1452,-245,-1655,0
493,-3226,-2135,0
-1808,-115,3029,0
-2201,2257,-1252,0
-571,-313,1216,0
316,-534,-46,0
528,1153,107,0
-112,-3739,-2551,0
-198,-575,1285,0
-189,3457,1447,0
-523,-2825,78,0
229,1007,3327,0
1081,624,-1252,0
-3671,2458,812,0
3776,-184,2516,0
1245,-2327,1107,0
1609,-1966,-1363,0
-996,431,-148,0
339,-441,1633,0
-173,43,-4922,0
-343,101,445,0
-1385,-1155,-47,0
-302,-3054,501,0
2763,388,1267,0
1832,143,-2534,0
-91,-3242,3692,0
-2829,1083,-1546,0
4087,-4435,-1019,0
-2332,-2115,837,0
-875,-446,-316,0
-3,-699,-82,0
186,1689,-4369,0
-1723,-578,-2444,0
2184,-3174,-776,0
2068,-1491,-1109,0
1208,-2396,-1526,0
1484,1202,982,0
-3672,-271,-178,0
-121,-2979,1542,0
807,-859,-733,0
613,236,-1026,0
-298,-352,2492,0
-87,2413,1104,0
1081,3843,-2148,0
2818,-105,1628,0
437,67,-4306,0
-813,792,-1118,0
-2075,581,2004,0
-183,256,-2329,0
814,196,-2034,0
224,148,-1236,0
3058,1591,1194,0
1001,2129,-2828,0
-369,-198,-1721,0
-246,2305,-7,0
366,19,3901,0
-1591,-114,-2625,0
3838,-2905,-82,0
-184,818,-187,0
2039,426,-1924,0
2943,2593,-501,0
-504,-374,283,0
-3275,-2753,2039,0
-1722,975,-3586,0
-17,-8,-121,0
-2488,1559,-1318,0
-3891,4865,-384,0
-98,1125,-853,0
-63,-121,-3294,0
1767,1428,561,0
-2744,-399,747,0
393,2366,-117,0
-618,-1584,1639,0
-264,-3378,-3254,0
805,733,-504,0
-2468,-4231,-178,0
-107,-58,289,0
-247,2184,-582,0
149,1301,-1883,0
-1055,1888,-2747,0
1318,-686,-2319,0
-382,32,516,0
-2228,415,-228,0
337,-2114,-81,0
753,2887,-1444,0
714,-565,-141,0
5226,-634,-1761,0
2884,-3895,1091,0
-219,522,-2106,0
-2458,-104,-119,0
-159,-2461,455,0
-2296,-305,-786,0
1234,-148,2481,0
-739,-1335,2296,0
386,3311,1508,0
-2593,628,1,0
976,664,-2636,0
1281,3958,-649,0
-764,-0,-218,0
-1594,1138,-4212,0
-812,116,932,0
-518,-994,67,0
2143,4209,-853,0
941,3468,-1159,0
1144,1646,2572,0
2785,-175,-125,0
-243,204,-526,0
1896,4371,462,0
-558,411,3133,0
0,-1231,-7,0
973,1406,-2927,0
-896,-1015,-164,0
172,184,-874,0
-1699,2985,664,0
2879,1851,-1628,0
-319,-1396,-1023,0
1,1334,522,0
1105,1842,1846,0
-737,1597,951,0
3804,2094,-235,0
961,1035,201,0
-1623,991,-1621,0
2115,794,1808,0
-28,725,-891,0
911,355,-2642,0
-575,255,-679,0
-4035,1783,1437,0
1633,2656,-42,0
-557,2681,-2068,0
1637,3118,1714,0
915,-859,507,0
114,-37,1437,0
-1854,1233,-1476,0
2644,2264,2362,0
3575,-3884,-728,0
-1295,196,-244,0
-22,-3256,1989,0
-1678,-1647,1303,0
-2477,-1756,-35,0
252,2369,798,0
-1484,-66,188,0
-216,2148,839,0
-1375,-68,834,0
1257,1848,112,0
1289,2805,1484,0
1863,1751,1356,0
1481,1465,551,0
-1126,-3876,2629,0
52,-246,-172,0
182,-1055,-3402,0
-4422,-1954,-2167,0
-129,-2542,135,0
2075,1541,1016,0
-875,-1454,-1855,0
2652,-145,-2255,0
1198,-3176,3869,0
-1457,-1968,-4245,0
975,249,1374,0
-224,-762,-3528,0
-3126,-217,227,0
-498,164,-1525,0
1008,426,-726,0
-2816,-3747,-1718,0
-241,147,351,0
2451,331,-1256,0
-1388,-471,-786,0
-41,255,4546,0
2408,58,1882,0
1954,-961,3485,0
1062,916,352,0
1328,119,-1167,0
-1266,689,2028,0
152,1721,1702,0
-1106,4161,-2393,0
479,31,-947,0
665,2601,1083,0
-5474,-1949,-839,0
335,-1958,-133,0
-511,54,-1418,0
415,688,-3303,0
-1818,679,-3607,0
2529,3962,-2568,0
1283,-567,-386,0
-2064,1174,-1935,0
1911,-3052,643,0
-2378,196,-3422,0
1115,-901,-1989,0
261,43,-143,0
3912,751,-2075,0
-71,-2504,-1208,0
1894,-456,2892,0
-1354,-992,-624,0
-2043,-356,-103,0
38,-1175,143,0
-549,-596,-71,0
191,2907,307,0
1135,-1417,461,0
-632,-3562,972,0
-3101,-215,-1559,0
4028,723,-1539,0
-69,2182,-1677,0
-182,3951,-1335,0
-2787,-1584,114,0
72,-2828,-419,0
-3406,-705,38,0
1643,1774,727,0
-204,-1559,-4012,0
934,3096,2045,0
-937,-164,3572,0
-3144,3362,1136,0
3233,2489,-3568,0
-146,-1202,474,0
1195,4009,-228,0
2458,113,-834,0
1143,-1267,-305,0
2376,-1888,-4626,0
3096,1766,-3163,0
-1773,-1937,-213,0
2188,3818,498,0
66,372,1312,0
1173,743,-2439,0
-1507,1388,-16,0
-1665,-332,386,0
202,938,1845,0
-1599,1094,424,0
-1495,-412,2483,0
-296,-1654,-391,0
-3034,-3114,-173,0
-1864,4206,1152,0
-1326,1345,-2462,0
-623,-2309,887,0
-542,-192,777,0
3781,644,-2406,0
-519,1926,487,0
671,867,-711,0
-2325,206,-2071,0
-2829,-1686,2071,0
-411,356,476,0
2694,-969,701,0
734,-1854,2362,0
2857,-2115,-389,0
-293,-747,-3921,0
2321,2769,-1128,0
1649,-2972,-654,0
-767,231,199,0
1405,3443,-1064,0
2569,118,284,0
-339,938,582,0
208,704,-2835,0
445,-587,4127,0
-1946,2838,-188,0
905,-121,-2603,0
1044,1706,-297,0
522,-1756,333,0
1366,1212,567,0
1584,1094,-1119,0
-2984,4109,565,0
-2119,2824,-1476,0
-1616,-85,-182,0
1038,167,346,0
844,-132,-4029,0
-449,-2695,-83,0
1953,1314,-186,0
-719,1022,-128,0
-169,3572,26,0
-725,-1416,568,0
-213,1014,-76,0
-1418,-1456,-322,0
2261,1386,-2891,0
1191,-909,-1463,0
4807,187,391,0
-642,1349,-823,0
2916,-227,-1885,0
-4278,2552,3804,0
1494,2026,978,0
-5954,3643,-1205,0
2277,-2778,1951,0
1421,1141,-1111,0
1181,862,224,0
986,2319,-2252,0
78,-1927,-4793,0
-33,-941,2916,0
1164,2493,387,0
-3182,3084,-829,0
1734,317,-3753,0
1283,4779,-1604,0
16,-1722,503,0
-3308,-3056,42,0
655,228,537,0
-106,1796,-1295,0
209,-174,-514,0
-1693,-487,1492,0
2253,4754,265,0
-1169,-195,1628,0
3484,-65,-691,0
3921,5236,4483,0
282,899,-878,0
2805,679,1474,0
2789,-1312,-2247,0
-734,-391,-208,0
82,3702,-1068,0
-1431,4266,-707,0
5184,-1558,2461,0
664,-1132,1592,0
-3423,52,-1609,0
164,3626,379,0
-6211,1874,141,0
-61,4299,-2477,0
3408,2213,-267,0
-1386,3067,1947,0
-684,-67,1674,0
-4315,-77,-1498,0
1263,-2471,-2893,0
1063,-2826,1816,0
-406,272,-46,0
-1835,1715,-1031,0
-421,-1565,-73,0
-1024,-428,-3286,0
1973,1148,1061,0
-287,-691,-1017,0
2785,662,-899,0
982,-3927,-215,0
-3217,1346,-2355,0
-422,-2657,1519,0
399,-4468,1152,0
913,3539,2974,0
-938,1569,-2033,0
297,2183,-1023,0
349,-1493,-4171,0
-1173,-89,355,0
-181,1546,-4703,0
961,-1402,-303,0
-2332,-1314,-963,0
