@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,3,6,9,18,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-636,-3034,-559,1887,1566,0
-942,-182,-84,474,1222,1
-623,101,702,625,17,1
-2564,739,-971,-3636,-3838,0
1753,826,555,166,-742,1
516,-335,974,-2736,2089,0
9,665,202,692,2208,0
-1888,-478,-14,-1617,2165,1
457,411,2544,999,-1303,1
711,-1685,1692,-2745,83,0
1185,-937,674,2123,2366,0
635,894,1067,652,125,1
1274,-1859,1537,787,498,1
-3211,-41,-3053,-471,-1033,0
-965,-354,-166,172,1533,1
-2365,4795,102,1263,475,0
764,-1532,-8,194,-952,0
-47,444,453,292,9,1
282,-2183,1199,-1278,1731,0
-1622,285,-2614,988,-1869,0
-687,1328,1627,-421,711,1
153,1111,2085,17,1203,1
286,-176,-1764,-754,1299,0
-152,313,1483,-1838,575,1
1518,44,395,1521,3,1
-568,1504,371,4217,-233,0
979,196,2077,1654,672,1
2088,2083,2774,308,1917,0
922,1931,-353,-2357,-1962,0
67,1301,1125,-604,193,1
-2272,-66,-55,43,712,1
217,-849,-3079,-474,204,0
-261,1161,2366,1114,104,1
-915,475,289,-3375,-693,0
1804,-1468,-2132,2021,-137,0
146,-34,894,1196,1144,1
5412,1839,2843,1001,373,0
375,1104,2234,141,397,1
2177,89,12,-1302,1629,1
1435,-9,-813,-692,-944,0
1014,1082,179,-1385,-3086,0
-3315,114,751,36,-1424,0
3465,4904,-126,-642,64,0
164,-615,1242,-43,1314,1
129,3008,4696,516,-263,0
-407,1995,-3351,-113,368,0
137,79,1896,-555,321,1
118,-62,143,-443,72,0
-408,-235,-1644,-1932,-893,0
114,911,-4,1548,-14,1
1054,65,-916,473,-1345,1
-939,-2836,-1019,1129,-2993,0
-564,-9,109,-97,2199,1
-2553,-263,-1948,-4479,2943,0
-1072,-1606,304,366,-1348,1
-1605,4023,3117,1353,2321,0
1885,-488,-135,-632,412,0
852,271,-69,1943,-1353,1
191,-193,15,2231,-974,0
445,901,4,-1461,-811,1
-65,-1048,-135,1531,615,1
-394,866,3605,-823,1774,1
1234,1066,2055,-899,1246,1
415,15,-1444,-15,66,1
472,1118,1218,353,-137,1
27,3034,386,4172,-1126,0
2065,1544,-424,-1749,-2996,0
1731,-226,593,237,176,1
-61,-1074,108,576,195,1
341,-739,1732,-273,-792,1
-2204,-1082,-1869,2177,-3675,0
-2637,-1362,68,-1026,-35,0
-66,141,1241,-398,343,1
306,124,-3756,-136,-4,0
-2816,-58,-3429,-291,-1587,0
231,518,1084,1542,-601,1
1738,288,1569,-151,11,1
94,541,1094,-691,-2753,0
-3027,-1336,-2756,1207,466,0
998,4497,-1896,1356,937,0
-5793,1535,-3342,-3197,609,0
978,-752,-108,2593,466,1
201,-1889,602,167,-1248,1
-22,719,13,1926,17,1
1729,3064,3431,769,-6,0
442,-164,345,326,-1006,1
-1554,253,676,-277,-322,1
-449,-6,-521,844,1305,1
-36,1998,244,508,194,0
2361,2012,132,827,3085,1
-2875,2449,1983,944,-128,0
