@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R2-3,7,15,18,21'

@attribute A2 numeric
@attribute A3 numeric
@attribute A7 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
2177,598,3799,-1172,1664,0
3036,-11,762,1568,51,1
-1706,4477,2013,-1327,-2894,0
2547,-1182,-498,403,114,0
1758,-177,1715,-205,-1022,1
183,2084,57,192,1104,1
1046,-892,61,1595,-156,1
-543,1239,166,1301,1108,0
344,11,1081,-287,361,0
-74,-526,-249,-83,2801,1
3034,1932,-241,-195,2788,0
-314,377,-221,-362,-2423,0
791,1994,38,5817,-3182,0
-91,1243,21,-698,-68,1
-942,-713,-359,501,1601,1
3661,118,684,-182,-572,1
2351,-94,329,1146,316,1
1538,-4887,-3207,2137,-1116,0
-409,-2343,2384,-1832,-3421,0
714,1448,878,1262,1551,1
3992,-457,-1668,244,-1736,0
-4108,2634,-2044,-721,-2108,0
-776,512,-808,2244,-358,1
-1423,-152,-122,-3214,1572,0
962,183,659,421,-571,1
-952,-1208,4,-482,739,0
656,1041,-1037,26,398,1
458,2129,-81,107,-2859,0
1558,867,1035,2913,1154,1
305,689,-629,-528,1684,0
2711,274,-161,17,-85,1
-34,278,2241,1412,-1347,0
-336,-2004,3447,2485,-2137,0
-4476,-331,-296,-394,848,0
-887,-41,-2542,-3236,-3583,0
1155,1181,-376,961,288,1
18,687,2824,847,1519,0
-2925,848,2037,1271,-926,0
96,-125,1499,-747,828,1
637,-82,-1864,-686,347,1
936,-965,-1139,1875,-1603,0
152,-581,-126,2499,-158,1
3018,2761,4437,-98,962,0
-1292,192,-1666,-75,-38,1
-253,-2341,5261,5213,-265,0
1719,907,1693,-1128,-18,0
-587,2258,338,1051,1854,1
-1317,1173,57,1712,1165,1
48,771,415,-9,-366,1
1469,1073,-589,1214,-1065,1
-733,85,164,68,73,1
54,-1288,-481,1595,-4,1
1926,-1542,1308,-147,1886,0
-864,45,-808,-482,343,1
-3278,2096,-288,4338,129,0
-8,2095,593,19,-582,1
113,2442,-363,2017,-566,1
2708,-2928,2613,4081,337,0
-1421,2838,18,-6316,127,0
-19,-63,392,687,1047,1
-572,95,169,16,2142,1
258,895,231,814,-1446,0
202,1698,-389,425,977,1
-3257,1259,-1548,1361,1497,0
-416,214,-48,372,1454,1
-632,509,2346,128,1286,1
597,1264,375,-127,79,1
283,547,1092,1134,398,1
382,-677,2035,118,734,1
-396,-2529,2034,-1412,-2819,0
2374,298,287,91,-1834,0
998,-351,-842,2304,93,0
1184,-34,-1283,-668,922,0
2,32,111,94,1072,1
-332,-1191,184,667,-124,1
-3072,-2174,-224,1016,2026,0
13,1875,124,1804,1232,0
2613,1472,2294,-1642,1481,0
1004,155,-3557,-1479,-382,0
146,-984,-1592,73,385,1
-187,1264,508,-464,195,1
-734,279,406,335,1889,1
578,-2044,-6,2409,1359,1
-527,3072,1621,1908,-1905,0
-4445,184,-1611,-2178,272,0
391,-394,-681,257,-859,1
466,1982,-391,-805,1007,0
1929,-26,-206,1087,1698,1
-351,848,-3,1925,1281,1
-393,-84,232,32,978,1
72,-82,1119,-283,1071,1
-124,2772,378,547,1673,1
258,1032,-26,261,624,1
-865,-2946,-146,581,241,0
-546,197,-2466,-44,68,1
-23,165,-115,-969,71,1
-577,442,993,662,324,1
1502,223,1535,2369,2046,1
1367,-63,976,-935,-182,1
-454,-154,361,365,-265,0
1305,-3018,-116,185,-1934,0
-1023,-853,31,1581,-11,0
1613,2799,-1692,189,3406,0
-296,3758,118,-1983,63,0
-2193,-1337,2583,-1145,-73,0
273,143,765,-295,986,1
503,-38,1235,765,-1606,1
457,2225,-1865,299,-771,1
992,271,-1857,-581,2373,1
687,674,135,332,142,1
477,2641,573,3436,-4824,0
-196,-61,794,-1491,1688,1
-313,306,94,133,-334,1
-2363,-1131,258,-1152,572,0
123,-57,1813,957,-187,1
4101,-558,-612,-1,99,0
1776,2055,2473,-762,1197,0
-1233,332,-819,2751,-63,1
1655,3099,1094,1404,88,1
-548,878,-386,875,236,1
817,213,519,-1336,-982,1
82,767,57,1617,1218,1
896,648,1159,-866,726,1
87,592,-185,708,62,1
328,363,2117,-777,-3308,0
1805,972,1327,-883,267,1
-615,-377,231,157,697,1
3895,2355,-769,-1558,-2742,0
-141,-754,11,2284,863,1
1368,-524,1245,34,-1506,1
1205,377,264,202,-755,1
-2884,-549,-1079,2126,1779,0
886,3409,-1334,179,-2287,0
-33,1737,1922,789,-2482,0
791,19,1445,84,-269,1
-346,-642,702,1408,-274,0
1487,34,266,-1545,-28,1
-304,1127,-79,-481,141,1
357,663,-31,-755,121,1
1471,783,134,2254,-59,1
-102,-762,1608,854,-97,1
-329,1605,-433,853,179,1
1336,-1785,-492,3157,-628,1
-638,-1034,982,2252,1218,1
774,1011,2124,78,24,1
-66,336,-4646,138,2841,0
582,1675,2656,-544,-1258,0
596,1493,-1312,1718,1311,1
247,1,-1011,2013,1126,1
1694,-56,-607,373,-185,1
1395,-193,1811,2597,-204,1
-2696,3244,2529,2835,-2,0
463,1444,1687,544,215,1
374,-1282,836,-349,-13,1
2927,858,488,-178,-1552,0
2733,-618,-435,1407,-3145,0
1521,-385,427,172,1298,1
246,2904,-981,147,2081,1
-1289,257,-2314,-4192,576,0
2149,601,2531,2223,29,0
-915,-195,1507,1139,84,1
1287,95,232,188,1255,1
-676,-347,2411,1197,766,0
387,1693,1003,793,958,1
-2641,333,3011,-4926,-2164,0
-2313,3054,2126,-215,1434,0
-576,-1058,-456,-14,105,0
1789,-663,1529,-1991,-842,0
1586,925,3654,97,-2577,0
-1866,-1399,-687,1169,1935,0
-34,1058,-177,278,-759,1
-164,51,-3546,-1616,2261,0
703,521,25,-149,-327,1
2618,-2736,-678,-302,-186,0
2022,439,-269,1837,1903,0
-2092,1753,-1637,-5642,2572,0
3575,2584,881,2501,17,1
-911,1701,-1676,386,117,1
-84,774,129,467,-606,1
-1,-2067,1058,1824,3644,0
-65,494,-384,1409,3215,1
4092,2029,204,-784,1282,0
-8,-2108,-112,-2686,52,0
21,-1044,-134,-1318,589,1
-1767,1829,151,-463,-1716,0
-198,1517,-1256,-3768,-628,0
1021,-385,2369,67,211,1
539,-43,1845,919,1189,1
-585,226,979,-605,1131,1
2779,-5,-282,2044,228,0
-2645,1779,-215,772,-92,0
16,2156,-186,1635,4366,0
-2,1234,899,1513,429,1
-573,-328,-306,53,987,1
-53,555,257,557,-1202,1
2654,-57,-224,1954,-1993,0
-1568,-1177,1462,5203,228,0
2965,2358,1167,-1459,2312,0
989,-1393,-795,-698,91,0
1359,1161,161,2077,-1053,1
1954,368,-4614,-147,1973,0
3031,541,3606,-862,-23,1
-2304,3036,716,-936,-306,0
206,1264,3329,205,-2024,0
1656,3453,-2149,-2011,-486,0
-2118,-1197,143,-1634,-632,0
-171,674,1313,723,208,1
2136,-941,-1267,51,-172,0
342,3643,-386,304,14,1
2097,-1252,-959,-927,-2196,0
-61,438,411,-181,1291,1
884,-418,-369,1,-2202,0
811,-1744,-2498,-1518,-804,0
-238,374,535,1358,-27,1
1528,-1224,-618,139,2532,0
-33,1146,319,497,254,1
-633,2052,-1195,619,-845,0
886,1121,-793,1394,-935,1
715,551,-654,1285,724,1
2202,-3659,-245,-543,-3381,0
-1579,991,1425,2042,-1796,0
-1592,2977,1237,739,491,0
2438,-505,231,1003,1637,1
169,-2822,-3677,3193,-218,0
-1377,-14,-314,713,-591,1
1558,-1717,132,148,2118,0
-109,-1631,-1699,-1009,-582,1
-1243,-267,2298,393,1267,0
109,506,1641,-5281,-559,0
-332,-267,-796,2157,-152,0
-1404,-993,2677,2089,2391,0
304,-4497,-4,1312,3781,0
-451,-843,-1589,1101,592,0
147,2164,625,1909,605,1
972,-949,-509,-534,-1045,1
1262,-7,597,1507,806,1
-2113,523,3471,1522,1838,0
3668,-1922,2459,-39,1321,0
124,423,-318,105,19,1
633,2485,-342,1403,-8778,0
1484,716,-766,3095,-726,1
-816,125,84,106,-398,1
2779,-576,854,615,1444,1
2555,778,1382,9,-57,1
-3027,1866,204,5097,-1511,0
1096,-39,1315,-92,-23,1
-831,-48,-169,-381,469,0
-54,24,2429,-1036,-2067,0
2113,1612,-3636,2418,-219,0
-636,-462,832,-322,52,1
-1111,242,-726,595,4,1
-2262,-976,-1909,4769,2677,0
41,979,1288,673,869,1
2031,412,-104,-578,638,1
505,-814,632,-1232,165,1
-3093,365,66,1235,23,0
-1707,2514,-908,-3509,-1657,0
-4625,-2545,-251,2357,65,0
-3809,-995,1192,1426,512,0
1288,74,-58,-38,-2,1
887,-428,-72,7,-898,1
364,762,-327,891,1571,0
803,93,-508,397,63,1
864,78,-168,5,-975,1
-221,989,-1148,-456,297,1
996,-43,-204,737,12,1
827,-721,-3292,1708,2972,0
2531,2691,-49,2317,-642,0
-695,1822,-88,1322,1068,1
828,557,128,1829,1248,1
376,993,264,1161,-938,1
-2099,892,1476,272,69,0
-41,3131,2756,-1336,2158,0
356,-74,859,-637,391,1
907,1021,-95,894,765,1
272,1958,-144,-105,-428,0
-109,166,1862,97,1776,1
1587,308,-213,561,1163,1
855,471,1962,241,-537,1
-417,2193,-1876,173,541,1
103,-4307,1745,-1581,-9,0
936,-982,799,1558,1967,0
1504,-1555,-693,-1216,-77,0
97,186,213,274,-585,1
-5495,-285,-1242,666,-475,0
2359,1713,-2878,-184,802,0
721,687,286,-205,1881,1
807,-62,79,-886,1272,1
749,-811,749,482,-392,1
-464,473,833,1313,744,1
99,728,2417,606,433,1
1429,1119,66,1364,-127,0
525,-4402,3219,-563,1264,0
-3816,-2033,-552,-38,14,0
617,943,878,-93,1325,1
345,-3875,-1334,-212,3584,0
725,226,648,-1351,1165,1
667,2545,247,1052,32,1
-696,536,1112,-868,1378,1
-1156,1512,1661,447,-296,0
1895,86,1688,23,1188,1
962,-2726,-1084,-7,-804,0
347,-1255,52,1641,747,1
684,-553,626,602,-145,1
-2949,2172,-438,-3641,-144,0
-759,-4576,1064,697,1217,0
257,164,-302,-677,1598,1
14,576,533,88,1874,1
