@relation ring

@attribute A1 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
121,368,-156,575,-1852,0
346,-56,-584,-4,1402,0
-1866,351,105,2759,1014,0
-1833,-647,863,-4698,-1887,0
-1079,2582,1974,126,2338,0
2411,683,1046,2,1242,0
-817,8,624,-2458,2887,0
2445,-4368,-3226,-244,244,0
237,1382,-1206,242,2481,0
476,-1474,-16,279,66,0
675,123,-2101,3114,-1742,0
188,958,-1111,4041,2762,0
-793,4725,-442,314,-1034,0
702,-483,-2846,152,-1421,0
1034,2475,-224,-615,-486,0
-981,2663,139,981,1296,0
-2078,-2788,1603,-1727,62,0
89,217,438,656,1677,0
-1719,1262,3644,291,-17,0
868,79,2,-1776,2107,0
2462,1138,761,643,1214,0
-123,-554,-4817,-17,-1885,0
85,-2083,-77,2033,4266,0
356,1974,1646,-4614,-187,0
-1443,566,-31,-2476,-35,0
82,302,17,-1636,-1882,0
928,37,-1399,191,762,0
1412,-176,308,-795,-2309,0
2536,-397,738,294,-1845,0
818,2618,2763,3406,1075,0
-718,2925,-3036,-771,-1844,0
-192,88,1136,289,-46,0
2433,1023,422,-1457,503,0
82,-1458,-1784,-405,1805,0
88,-1868,-345,1465,-776,0
6073,-4403,-3689,2922,-42,0
-1094,4844,109,978,-732,0
2079,228,482,393,1361,0
-1782,-621,-5005,-253,-677,0
-3541,384,4685,22,248,0
3091,-1266,2744,-711,-3057,0
1866,-4,-624,-2402,2247,0
1082,684,598,2495,2577,0
551,2646,-21,-1368,-1185,0
-3183,-1428,-1065,918,47,0
124,-285,2468,473,2572,0
-2746,2084,1518,1641,-1896,0
-1683,-2555,735,1856,-403,0
1177,455,-253,1778,1134,0
2467,-2399,-1843,-2372,-2406,0
388,293,-3486,-1337,1639,0
94,1346,49,-121,-243,0
-1696,1778,1468,-2379,-485,0
-3023,972,-107,1625,-59,0
-3382,-1356,427,57,1464,0
1005,-2641,1932,-1255,498,0
1233,-305,38,44,13,0
252,879,494,1233,-2735,0
-137,-2811,802,1552,-4689,0
326,-111,2063,-1564,994,0
-81,726,1215,2057,642,0
3055,34,1481,-2115,1047,0
712,1838,-166,2086,1369,0
3389,118,514,-95,-62,0
257,-5289,-532,-3428,36,0
-1331,178,19,2803,-301,0
357,-255,-2485,-2639,2639,0
-232,-82,2131,411,1243,0
407,1504,485,-1494,3102,0
-1887,-1438,-4595,-928,1826,0
1212,-1503,1115,-2891,-1064,0
-1912,1537,1577,-88,933,0
-369,-1187,2071,1487,-1835,0
-2213,-688,2258,2,-2849,0
-423,-106,71,2217,-239,0
-74,2125,-2237,-78,29,0
239,-237,873,882,-2661,0
-3339,-3237,256,-372,-236,0
189,-2741,-159,22,34,0
1299,3627,3558,-2339,2473,0
-1423,119,-671,104,-228,0
214,715,-1716,833,1155,0
-1182,995,2114,-1556,-24,0
-919,-816,-1523,-1307,-221,0
-3342,-1257,2458,-1621,-2102,0
1868,-446,1435,-49,1299,0
-5354,125,175,-898,-2124,0
92,1619,-308,-359,2129,0
184,1576,-1469,2429,141,0
-68,977,-1505,-416,2763,0
-919,-239,416,2585,-164,0
91,1348,-3475,486,-194,0
449,-2138,1297,-2301,2295,0
5012,1651,-454,1626,874,0
3391,26,-1447,-632,295,0
1952,-333,1448,9,798,0
-3407,-2521,-317,1365,2161,0
612,1586,143,1606,1096,0
-1848,3664,-1794,-963,2228,0
-1484,-3582,245,174,1118,0
3622,-536,-3813,1528,-3171,0
652,-4189,842,-3051,2026,0
-858,1125,-343,-2569,143,0
3668,-298,184,-1398,1416,0
4,-18,254,-31,-503,0
-3357,22,-16,14,295,0
-197,-2745,-54,295,2987,0
-1137,-823,-972,3483,1718,0
-938,3321,37,2967,731,0
1078,583,248,504,-1108,0
333,-4215,466,-2346,-3419,0
2717,1098,2552,-5856,-3692,0
2731,398,-11,-1299,2823,0
-3313,761,-986,3562,-824,0
2847,-1005,-419,-414,435,0
358,5307,-3417,856,2529,0
722,-158,167,-185,-1718,0
-3646,-452,-1005,-1173,-1115,0
1994,-542,-177,-43,-1836,0
-3808,-769,2648,1247,1168,0
2694,-183,-2,-26,208,0
1042,-1344,1826,-304,185,0
794,-951,-63,2855,2004,0
173,-3512,-2042,-919,-4328,0
1195,395,487,711,-691,0
-277,-1242,2203,1171,107,0
-1176,-1228,87,-203,142,0
875,1415,-3152,-511,1774,0
167,97,-2418,746,2696,0
2274,-556,-411,-648,12,0
-1223,511,206,-1171,3755,0
-2468,679,505,5682,1242,0
-5488,4573,55,2818,367,0
849,1633,1081,-166,309,0
448,591,-2278,2495,1312,0
1711,-556,987,-1195,-5342,0
101,1983,2303,-1544,-1152,0
1,-1805,2608,-2596,-751,0
1109,2121,-107,-2353,-893,0
-902,-615,-3686,1056,1947,0
392,-3867,101,-138,2386,0
1341,-1368,-863,-1033,516,0
921,1652,-285,-1902,-1322,0
564,-262,1196,214,1766,0
611,-2118,2189,1043,605,0
-554,1203,-1552,-505,-73,0
-2907,-3299,-183,1501,86,0
-15,-1335,-2108,1324,1398,0
-2964,-2892,-291,2063,-1772,0
1824,-566,-2194,2184,1406,0
-322,242,-28,-1146,-41,0
556,-574,-146,-298,187,0
3598,578,1885,1714,2,0
946,3058,-958,1291,-242,0
1293,-1229,1697,-332,-48,0
-3621,-3412,2731,-4566,756,0
-818,-153,6025,519,-198,0
8,-2229,-1184,-1566,586,0
607,2601,122,163,2029,0
22,-507,1617,726,1554,0
-5265,843,253,-77,1693,0
91,-2828,-3926,-1567,1521,0
-22,-927,-328,2747,4099,0
1574,-3512,1951,-1761,-5,0
-568,3362,3291,-305,-2899,0
-3264,-132,-393,689,1152,0
386,-9,-907,3472,585,0
-1166,427,2088,-399,46,0
-1359,156,-866,-211,-2013,0
-1336,1277,217,1258,-2503,0
-157,167,-1864,1648,1505,0
3579,-884,344,209,-3212,0
-12,398,174,1065,-225,0
585,-1554,-405,-1643,1374,0
-18,3907,2272,1717,251,0
2438,1325,1785,2412,172,0
-1676,-1396,-1097,-5278,-549,0
-3073,-2949,44,2517,-1797,0
-566,-2003,3825,3348,561,0
3988,1536,525,2088,-802,0
-222,-2238,-3458,-373,-2539,0
145,3143,2297,-185,712,0
1863,-129,-1682,-119,-1298,0
2995,-155,-983,4215,-2605,0
2088,-1868,1268,763,404,0
2728,2548,-2167,732,931,0
176,-2362,48,3008,806,0
-596,-975,-2247,-2088,-384,0
-3776,2182,-432,1283,-1856,0
5561,1054,-1924,2972,-398,0
64,605,-1616,2669,-2039,0
-16,171,2593,656,2735,0
1681,-1958,2145,2128,-2135,0
4504,-25,3259,912,-3081,0
-2517,3319,1786,-4105,-332,0
-889,3192,937,-2483,69,0
35,-5889,255,-153,1471,0
-209,-118,116,36,2063,0
-1216,-1675,-1112,-176,1878,0
-4671,1614,243,124,-896,0
812,1134,-179,87,522,0
1049,165,1107,1191,43,0
-1447,-634,1364,-348,-1763,0
964,-923,2151,2821,-488,0
-89,1329,-2215,-853,1967,0
2127,-99,713,3516,-2413,0
-7,-168,183,-2666,118,0
-659,-2191,-826,4,-3914,0
4492,-2838,-207,-94,648,0
491,488,-1574,-1585,889,0
-2318,117,-4449,777,-387,0
-1753,42,1664,-1226,3,0
-2082,721,-2473,383,1931,0
-1991,1986,361,-955,-2004,0
3753,2602,-1108,804,-667,0
1253,2983,-1349,2645,435,0
-324,1149,1401,-2625,-5089,0
256,1745,32,3184,159,0
38,-4233,-544,-522,-1624,0
-51,-168,-1582,1083,92,0
-635,1579,-716,838,-228,0
1649,3266,-1895,141,2272,0
781,2434,619,-714,-1122,0
3043,502,136,99,4074,0
-154,-26,1575,1617,-21,0
-3274,-2018,736,-1435,-788,0
-374,55,-1203,256,622,0
-2281,65,368,-1527,-1212,0
-889,-188,-1065,1032,-1662,0
1222,1591,608,3814,136,0
3171,-2418,-1789,501,1054,0
849,1187,-2002,-2662,911,0
1354,2246,275,-1255,2297,0
2143,-697,-2353,654,-472,0
259,-1992,221,-1933,1714,0
104,926,2051,-12,-297,0
-1,-476,-542,-847,19,0
-2504,1612,-2738,-1009,-499,0
-3697,2232,476,-3731,-2194,0
-326,-1309,2979,688,847,0
-517,-4179,1199,-3721,-749,0
-1,1743,-314,1204,1152,0
-1482,592,3,-2241,3981,0
-88,3271,-254,-204,-233,0
1481,2806,1094,674,-3632,0
-2525,-612,902,2616,1943,0
-2182,-2986,-983,-1404,2816,0
238,6352,497,946,-1454,0
57,87,-1772,1547,912,0
-48,-1777,-974,-1321,-188,0
179,168,432,-2707,86,0
-286,3691,-471,-11,-1974,0
-3526,-1846,-516,974,-958,0
-3133,631,1144,18,1356,0
73,-2385,48,-2979,-1638,0
-655,-1555,2022,-1661,834,0
-2285,117,646,996,2194,0
488,2262,2777,-4868,-7554,0
978,-2212,2601,1834,-1743,0
-3946,139,1191,-155,-5684,0
8,712,3561,-1964,-621,0
2038,-89,86,-1569,4674,0
1942,-78,472,734,-2355,0
-2695,43,-2077,6905,-2178,0
-2939,-114,-1438,3594,1738,0
581,-683,-2076,512,-275,0
-84,-964,-1438,-1993,-316,0
604,-4297,-3775,112,5135,0
3626,1881,-258,-1246,-3028,0
-3735,108,1864,2977,-2668,0
206,1219,-2387,372,-2709,0
1182,-1587,1441,2575,-2957,0
2629,-338,2086,-3203,-1498,0
-1999,338,-1257,4029,1168,0
-2409,-259,1874,-587,1442,0
659,-76,2721,401,2142,0
-767,449,344,1571,59,0
-205,-32,2044,-244,1216,0
2134,701,-2248,239,24,0
1865,-113,-3278,172,1896,0
35,618,-49,-3407,-2113,0
951,-1059,-4377,2007,-1708,0
2445,152,-226,-3087,-2553,0
-998,2496,-2639,2267,-2458,0
-316,28,676,-32,-1514,0
2,-2656,99,-1378,-1586,0
1433,2025,834,-2666,2938,0
-2004,1647,3053,726,882,0
1336,2537,-198,3798,1042,0
2027,-1516,2027,1166,-346,0
-1952,365,-48,367,-1041,0
-52,-92,2067,-986,726,0
-1647,-2511,6,1463,236,0
1995,-82,-1303,398,-3502,0
755,-2673,-1607,-1266,-743,0
-94,-2847,1442,-1231,-2423,0
2043,-1602,4399,46,1404,0
546,1376,2037,3,-271,0
3407,-3136,-1876,2391,82,0
61,-2476,1767,1874,2974,0
3206,-1531,-4137,-776,-3383,0
-146,-1417,-1261,329,5726,0
-83,29,-3304,-227,3259,0
1362,-1294,-368,2154,1602,0
-976,-1058,-1673,1728,1818,0
1736,2141,-2208,-593,167,0
2263,46,4779,-1993,1205,0
1016,-2539,295,743,-2593,0
-2302,406,45,2928,2803,0
2946,-6153,797,-2052,109,0
-695,334,388,357,-3383,0
-434,1366,3,-2632,3779,0
-828,-1494,517,1412,-1804,0
2005,-944,-585,1652,-2321,0
3255,-666,2173,-216,-1324,0
1263,3924,-196,-293,-39,0
-1433,1733,-237,-1198,421,0
-578,453,912,-52,1815,0
2213,-252,261,753,178,0
37,527,398,-1808,-216,0
49,4753,-2586,605,224,0
1733,-1236,-2262,3492,105,0
673,-2615,178,-1764,-3732,0
-177,-2441,-954,192,-1885,0
741,-472,-3778,-548,161,0
-3,247,196,-1286,-1404,0
-433,553,-65,-2309,166,0
1852,2393,2219,-4536,-19,0
2255,294,-918,-411,-584,0
-1909,6216,-445,461,-4198,0
-3019,567,447,25,2761,0
4254,-93,-38,-765,1981,0
1312,-364,2402,3424,2773,0
-11,-2559,-116,-3569,-819,0
556,661,-434,-1845,-771,0
376,783,-1503,1685,-1226,0
1737,621,-433,-1109,1338,0
-1154,1539,-234,3489,1293,0
-536,1605,2903,1544,-1202,0
-3658,1613,681,143,2461,0
-3617,-856,2119,-1049,1654,0
-26,-719,-415,-522,2364,0
1102,-1551,872,-234,1286,0
9,1288,1846,3498,-2891,0
-96,-2266,-2006,59,753,0
1029,-4798,-1028,-2158,-2116,0
-1735,-701,2764,-1288,-331,0
2539,723,-1461,3167,732,0
763,-802,-1548,-4458,2088,0
-1636,1524,177,-2676,951,0
3135,1952,-927,527,-1128,0
668,-396,-398,-1024,-2147,0
-614,61,296,-1195,-305,0
-1749,-2116,1374,-78,-3603,0
-432,2878,3168,-1258,376,0
-1434,1433,3198,559,-244,0
893,-932,-281,3955,692,0
-1756,957,-177,-1918,-177,0
583,2473,-2584,-2037,-158,0
1631,-3935,357,-907,1642,0
-3956,-877,43,-5224,2662,0
-1829,1369,168,-1075,483,0
-2051,498,709,786,-202,0
893,1277,892,-1836,491,0
39,-3057,-2118,-1309,1776,0
378,-1096,1688,4022,-1816,0
721,1134,726,627,-889,0
-1527,-672,-1276,-317,447,0
-875,-1247,371,1338,-1509,0
589,-145,-86,134,-72,0
656,5132,-2161,1622,415,0
-305,119,1242,-1547,-2153,0
2461,-2242,-1404,-1725,-663,0
1156,-3033,-155,1662,5,0
-81,625,1417,-1415,-1868,0
2169,-1414,1844,1985,1201,0
-876,1679,-1472,-3644,-394,0
3279,-633,2817,111,-1851,0
1047,234,1003,-4482,-3714,0
326,-754,-1309,-1771,1257,0
1244,3742,-2233,1104,355,0
31,516,-982,1474,3291,0
-914,1122,-1354,174,-3254,0
-377,-3994,2007,776,1285,0
3272,41,4003,1194,-1053,0
-2951,-197,3513,-594,-322,0
-1844,978,929,45,-459,0
2648,-1436,1024,2839,297,0
632,-2032,-1701,342,-502,0
-5373,4786,3756,1283,-905,0
-66,956,1497,-1156,1696,0
31,186,-1689,2495,161,0
-107,2097,2156,-1108,834,0
-3232,2629,2707,-332,3242,0
-1472,-1363,-123,-1315,-2791,0
226,-192,1397,-1072,-643,0
-4146,-2021,-1977,1063,-678,0
-1552,-28,-2872,-1904,-3753,0
-2016,1415,2893,1541,1729,0
-3591,-761,-1574,581,-361,0
-119,-2722,-2025,1698,1456,0
-1533,3666,455,-2081,-698,0
727,3261,1854,1967,1258,0
958,709,2749,1088,-654,0
158,1187,119,473,286,0
244,848,-88,2745,1573,0
757,1653,-2132,-147,-424,0
-224,-1098,451,-765,-333,0
-3065,-488,4936,151,829,0
298,1898,-3942,-1816,995,0
-332,-564,-1424,903,1633,0
134,1306,-3869,2542,151,0
98,656,-848,2854,-746,0
952,-44,1841,235,-492,0
172,-46,265,-2652,2617,0
