@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R3,8,17,19,21'

@attribute A3 numeric
@attribute A8 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
77,23,-242,-81,1
-459,-1674,-531,124,0
-151,817,-442,-1546,0
994,805,727,1315,1
2098,284,-218,77,1
504,-61,-572,745,1
837,-2368,-1231,-2833,0
2864,417,1296,1378,0
1623,814,-2107,-875,0
1602,251,25,1804,1
-995,1841,275,-907,1
883,1246,-812,718,1
3823,-1784,1838,-1016,0
75,-72,733,818,1
207,732,701,1598,1
-1635,132,-229,-467,1
3166,1631,1232,-3383,0
448,282,543,-1435,1
1668,-408,759,-836,1
-1497,-349,43,1237,1
59,138,309,-229,1
2069,1255,-322,1558,1
1173,2161,1688,1186,0
-4109,1013,1627,3297,0
-182,1067,-428,-839,1
-1277,2866,3,-315,0
-2989,2262,207,4011,0
-243,-3447,-82,2298,0
119,1852,1628,-736,1
-549,473,276,-123,1
613,-536,113,1634,1
-95,-86,-1868,632,1
1545,651,49,-283,1
1286,5,3,755,1
1107,2314,1409,1985,1
999,-282,-29,592,0
-706,1231,185,-382,1
-4684,2248,-428,504,0
-441,2299,-22,823,1
341,-895,929,756,1
-106,-126,2552,-306,0
269,-452,931,2008,1
-1078,366,-513,549,1
-868,3484,-65,-691,0
1839,1443,-1117,698,1
-6186,99,-3285,-1468,0
-186,-412,78,686,1
384,-53,2348,-261,1
774,417,454,-715,0
-675,1487,2515,1078,0
-2942,-79,3513,1703,0
637,-4,222,-68,1
34,-212,-1977,22,0
-493,236,-2003,917,0
-1555,3463,-1148,1156,0
1024,973,1406,-2927,0
-397,995,-225,1844,1
1925,1207,-933,1401,1
-2628,525,2329,-2791,0
308,1914,1797,803,1
-171,1524,8,362,1
1994,-513,-3312,68,0
1057,736,-103,85,1
191,167,653,1514,1
-149,874,-1,-658,1
-1029,-126,603,1935,1
436,403,51,-89,1
1322,1531,-957,2567,1
1298,309,1474,725,0
1865,1492,513,668,1
1728,68,651,585,1
-2831,1467,3317,-672,0
-41,-169,-157,3989,0
1201,1783,144,993,1
-2907,896,-566,699,0
-1094,-107,2539,2484,1
-2338,-145,2494,3039,0
3587,711,-796,1781,0
2562,3575,-3884,-728,0
-2557,-49,924,-117,0
-1739,2595,-5085,1166,0
