@relation ring

@attribute A2 numeric
@attribute A3 numeric
@attribute A7 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-2207,3114,-283,-714,1918,0
-1018,-617,404,1716,-2927,0
-3788,-1472,-4155,202,-1033,0
-2492,-1287,-2495,-243,108,0
-326,-5812,-1028,3222,817,0
1492,-1445,-897,-2635,-1044,0
728,-902,-2548,868,-197,0
-118,-145,1917,3412,-147,0
1206,-344,-3945,-279,-691,0
195,1531,-201,259,-1957,0
-158,-151,4326,1265,-1687,0
-413,3398,-49,-42,-3255,0
-1268,1474,1071,-1195,-117,0
-2191,2217,-2034,-3935,203,0
-1546,2767,-178,-225,-1221,0
-241,-75,-539,-757,-1148,0
61,214,-3209,969,1073,0
1161,-95,-2236,458,1633,0
-608,-633,2522,-1547,-325,0
2612,-2432,-1182,-857,-2558,0
-2364,31,2434,-1229,196,0
-3254,175,1967,1917,2433,0
-663,1595,1836,3957,1436,0
-3259,-28,-719,-1546,1975,0
-2826,-31,1548,1138,-1727,0
-3105,2897,127,14,-781,0
-518,52,-334,-1906,1388,0
1524,1506,-1078,-2004,2422,0
-42,665,822,-1521,2208,0
-119,5128,1034,888,392,0
-2016,-1221,2074,614,-1295,0
477,4,776,-183,-944,0
-62,612,2143,-3108,-2212,0
5596,-4232,1268,-1872,1734,0
-2228,-105,-1634,-382,343,0
-999,995,-1267,679,-273,0
-1199,-536,-202,-2501,1212,0
-4031,3851,577,-1784,2736,0
-978,-2062,-333,1103,-36,0
-1045,674,-531,-442,1967,0
-1449,1505,556,721,-2612,0
317,636,-2543,-234,627,0
-2244,237,1822,9,771,0
-1276,-52,631,1064,856,0
995,-1308,507,-2266,-3599,0
1345,-2553,-3714,-135,-3164,0
-292,-1055,554,744,-239,0
-68,-3116,289,-2364,-704,0
1455,-858,-379,2495,988,0
-3334,-524,-1777,-704,-22,0
-59,944,-473,1637,-1753,0
-3616,2493,2574,-219,-81,0
461,138,-1473,1636,265,0
932,4705,-4275,-1012,618,0
346,1344,15,159,4071,0
-2031,47,4192,-712,907,0
846,-1289,-4189,-777,-3805,0
893,1907,3184,1563,1315,0
-1052,1241,-2581,1546,681,0
-105,-821,-4402,-1217,-989,0
-196,-262,2913,-1634,1296,0
-301,1653,-1172,-2076,-2616,0
-1308,1608,-1921,-2852,3,0
-4326,-1418,4248,665,1314,0
2955,4904,2145,3544,64,0
-3064,-101,3927,-1583,-204,0
-3218,-243,2408,-499,746,0
2363,-394,5916,2678,-3417,0
7,1184,324,-106,1374,0
2157,1977,-72,188,1277,0
-807,89,-766,348,3049,0
1153,-46,1104,-838,2355,0
-645,1947,1007,-1194,-681,0
-0,2922,-326,2346,-2902,0
-1799,1298,92,-3155,2462,0
-35,-2355,946,833,-944,0
-189,2105,-1746,188,-1683,0
-399,2745,326,-48,-2249,0
-425,2367,-392,-2192,-1751,0
-464,1223,1491,-275,3425,0
2453,-163,-249,107,-101,0
235,1634,1194,-551,-3272,0
1197,-2496,3965,1363,1981,0
-292,254,-1232,-51,-3264,0
991,1324,1163,-1817,1657,0
-3001,-3676,-4956,-1768,142,0
-2622,1076,4425,-854,2679,0
1919,-221,-357,-257,-1732,0
-22,-809,1403,3188,-3433,0
-32,-1093,-1353,-372,94,0
-133,433,-3789,-1132,-1045,0
-1596,1012,957,381,-666,0
-568,-532,-317,-273,-1721,0
1862,-866,1949,-5394,597,0
-3561,421,757,2033,47,0
-134,-575,787,-1251,96,0
-1051,-29,363,1862,-2477,0
-1678,2178,118,12,715,0
-3369,-3057,-771,2862,236,0
-436,1544,-584,-2236,-54,0
1234,324,922,-2648,1248,0
-28,1982,3551,-1912,-1265,0
768,49,-3085,-192,-3073,0
-32,138,-2457,-169,-2522,0
1056,-2855,222,-1627,482,0
-472,108,-1422,-46,2442,0
-128,-22,-473,1435,-4327,0
1163,-2942,-576,-1467,1976,0
704,-1556,-4499,1573,1945,0
2725,3658,-2534,-101,-1406,0
-1322,-481,-1999,-2274,-2062,0
-92,68,1628,1452,-2716,0
-778,302,-2705,-4149,-2322,0
3015,-256,-748,-1118,-1402,0
-1805,-17,-3696,-3327,-3018,0
-33,633,-1617,-2,-4206,0
1134,2344,-1497,102,-1447,0
