@relation ring

@attribute A5 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute Class {0,1}

@data
-5119,322,2875,-2229,-1566,0
-865,196,-719,2839,1981,0
352,-1196,3901,-635,-1185,0
882,1333,-1148,47,-503,0
1293,2977,-401,2328,456,0
-1659,-2719,2184,-1868,1465,0
171,1766,-1784,-1513,2022,0
-249,-984,1874,-125,-1158,0
812,-498,236,127,592,0
72,1278,-766,686,3047,0
44,2593,1167,579,2136,0
-2197,3126,822,-6511,-2809,0
457,791,2859,3685,2974,0
74,55,-1806,2983,2645,0
2926,-303,-1023,257,1407,0
1428,69,2421,1608,545,0
-1942,2014,94,206,2209,0
-1591,288,-2299,1125,514,0
-45,3599,2818,242,-142,0
-276,-1481,1509,-197,-1261,0
-193,-363,-2244,1459,-141,0
3187,-74,-2744,-3107,1194,0
-174,-634,1064,859,-1915,0
231,-882,-609,-1551,-234,0
-1027,2366,-1954,3128,2122,0
1182,-3952,-535,1017,-3696,0
1707,1458,-5474,561,1031,0
1174,1784,316,1968,1215,0
-2623,-2517,-182,1126,-2526,0
-795,489,-1931,217,98,0
-1892,156,-917,622,5853,0
715,-1926,474,2179,2028,0
1615,-3669,-285,-1229,-616,0
-1969,914,1091,241,-1738,0
-2606,-2955,665,-2005,1222,0
325,993,1442,-1787,-986,0
1749,442,-691,-385,388,0
-143,-921,-1282,1359,1876,0
2528,-1899,2204,-2081,1455,0
1894,-1607,366,447,61,0
134,2383,1006,3033,-1086,0
887,-542,196,1703,858,0
-1362,-2024,2291,15,2636,0
-197,-716,3974,958,4041,0
81,-817,-1262,1472,1906,0
-1382,-134,-1498,-15,-254,0
-3445,-521,-583,-2309,2663,0
414,296,-1038,-332,3222,0
-422,-136,-1723,-3927,-422,0
-36,429,-3423,-18,-31,0
2205,-1609,-1654,1786,-1491,0
-1779,2704,-111,1813,-1577,0
2069,2088,-485,762,-692,0
-19,-86,-1241,1659,-1423,0
2013,-3508,-1721,-1645,-673,0
-1921,-313,363,398,1065,0
3399,-65,-2321,-1183,1136,0
282,-3896,3205,1722,1605,0
2907,-5153,3986,-883,995,0
-2298,3178,-2374,224,-3979,0
39,-2637,-807,3841,-2086,0
-408,-1541,-352,-137,-1162,0
3718,2077,-893,-665,941,0
-2048,1842,-1402,1803,-2921,0
16,2393,-2431,-2383,-4349,0
-315,1851,1164,-1399,-1188,0
-557,525,2288,4846,-946,0
-786,1565,-3994,292,757,0
3773,1999,2376,-48,-2125,0
-145,-1203,-49,3876,-1227,0
1954,1223,1748,-3821,-592,0
2652,542,1637,-1992,-1933,0
-7184,1615,122,565,1314,0
-1975,-2929,-3646,96,-2244,0
-2137,1983,79,2719,1022,0
-1089,2896,-656,3898,1168,0
-3621,-895,-382,-1368,-1033,0
1897,789,711,-144,-2601,0
62,1721,-372,-2654,1432,0
-1527,-52,2648,-2116,953,0
-1763,9,1158,-1129,-1829,0
-644,1364,928,-134,-3751,0
-2006,455,-74,-3073,-217,0
8,1301,1208,-717,2179,0
3331,1527,-4035,-2226,149,0
-1138,2042,1662,-574,-298,0
-2014,1029,1112,-566,2184,0
-209,-874,-2816,-158,-185,0
682,-3354,-485,-2986,194,0
1685,-1915,1387,-351,-1982,0
-1228,448,-31,-162,2,0
-1675,2126,53,-41,689,0
757,327,-264,566,1237,0
-1923,2111,-205,1346,-121,0
2672,-2333,799,-265,-1069,0
1052,2225,-1535,217,-253,0
-128,-1174,-61,-981,1467,0
-596,2128,503,1745,3184,0
-513,1515,74,-218,1635,0
854,2641,4249,-615,-761,0
-1122,-1449,586,1085,-3383,0
-856,-1113,-1679,-2737,28,0
-2831,42,-725,-1284,754,0
-287,659,-1099,1083,-88,0
481,497,824,-799,-629,0
-1392,-1193,978,-1029,-1477,0
-5687,-1959,3302,-537,1213,0
-1107,1121,-141,-1054,-2386,0
-2072,2485,1479,-877,-1907,0
-1152,-1372,-1036,2883,-2345,0
-1786,3693,-2792,-588,-1177,0
-1603,597,1874,3105,3727,0
-11,-1976,825,74,-754,0
-743,4005,-1422,621,-1109,0
1463,554,-156,-2008,2408,0
1411,169,215,-452,-1173,0
-1375,-2186,48,2526,-248,0
347,2316,2044,1803,-2019,0
-3499,9,1183,2167,-1258,0
1125,1904,-1295,1431,3243,0
-967,4439,647,1021,-1316,0
393,2191,2962,4245,3008,0
-2247,4832,-786,453,-52,0
-385,-626,-1808,125,-898,0
-5702,4,-1288,-197,-1397,0
1306,3719,-39,-1236,3492,0
314,-1505,2376,37,191,0
1414,5347,314,1537,244,0
494,-1972,-1251,1257,1027,0
2008,2069,2796,255,-1078,0
538,1155,2067,251,-416,0
-25,-461,-3321,1024,1382,0
-523,-1862,1082,869,5759,0
1687,3755,2137,-5505,-686,0
1955,689,-1355,2447,1908,0
2587,-231,4524,-3028,-2718,0
1432,3519,2,1534,-2583,0
-1946,-888,-592,3916,552,0
1221,-191,-3671,429,2302,0
29,-1616,-1413,-692,-636,0
814,215,-2478,3285,-811,0
