@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,3,9,18,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A9 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
947,782,1604,-1422,1
-258,-519,-62,-1042,0
-945,1867,-439,-1372,0
-828,1504,-316,-399,0
4938,-114,-125,-3348,0
1263,-1236,2204,875,1
-93,-489,-2402,1145,0
-1058,-739,2902,679,1
54,1771,412,945,1
-2323,3073,-908,-11,0
-2544,-973,-1106,-105,0
692,277,67,138,1
1995,-979,3111,-1001,0
1222,-2104,1384,2163,0
2787,-243,-9,746,0
4,-1169,88,4546,0
1132,558,336,-671,1
-356,172,892,-456,1
1746,691,247,942,1
2345,29,72,497,1
955,-191,-537,27,1
1018,-666,1314,1272,1
-5182,-3199,2165,-377,0
-75,257,1612,8,1
2549,1593,626,-145,1
731,1525,269,994,1
-1077,921,2422,1805,1
-572,-1616,-598,-836,0
-1274,-1559,2086,-2365,0
965,-668,996,308,1
-1709,-895,-1151,-77,0
1686,253,725,581,1
352,1224,1195,667,1
1616,2772,2701,-753,1
-2393,819,79,-1592,0
448,3744,61,-1735,0
1908,3273,4438,1724,0
-1976,4293,-447,155,0
1259,1311,319,676,1
894,-209,-992,2981,0
1818,384,1302,1357,1
757,-248,-119,2081,0
-3584,725,277,5323,0
848,969,1719,2074,1
2357,284,1349,403,1
735,2927,966,1944,1
3065,-623,222,933,0
-1096,1306,-682,-754,1
4,-412,333,506,1
-908,1659,1579,361,1
2222,2168,-332,1526,1
1257,49,776,2636,1
-1959,578,642,388,1
842,2319,657,1269,1
-3449,-96,-14,655,0
-439,1848,-986,-2187,1
594,43,-987,558,1
342,548,531,496,1
-1242,-271,414,1072,1
-628,-576,-303,-301,0
1306,-2625,649,123,1
597,2436,1741,13,1
-693,87,-159,908,1
1226,3222,-2086,-403,0
1884,1699,-2191,2106,0
-258,-196,-1596,-4447,0
-1298,884,566,997,1
619,225,1094,464,1
74,7,-1026,1043,1
1787,-516,1735,1445,0
876,1213,-3078,-244,0
796,1467,1368,52,1
5935,-2406,1586,25,0
493,1625,-802,173,1
-3241,-2684,-1417,1015,0
-483,-171,-1046,1467,1
321,1715,2003,-673,1
-223,759,1065,1184,1
-149,-388,1352,-307,1
-1825,-899,176,597,1
-308,-995,-125,2348,1
168,2021,843,2218,0
1628,915,-258,168,1
-33,2379,2169,1466,0
-1454,-238,-248,739,1
57,-1112,-192,2591,0
-969,-732,1374,-2015,1
46,-5709,-11,323,0
921,1838,-2388,81,0
-2636,-1452,-2123,4109,0
-1672,1836,-1569,3842,0
-2542,1636,1341,-4036,0
597,28,-56,-2737,0
-2586,1962,-922,2523,0
1873,-54,-218,2672,1
-222,-1252,-1723,1418,1
-789,-164,2125,1208,0
-1482,-517,-1627,609,1
-1753,154,18,-729,0
-1004,2222,-22,753,1
-308,-4035,724,-2712,0
191,-4042,4353,2061,0
85,307,3058,-227,1
605,-1528,281,2076,0
137,418,-678,-455,1
-3409,2079,276,-269,0
942,504,308,439,1
2738,1495,-747,578,0
1027,-919,235,1252,1
743,1212,959,172,1
2925,597,-284,-249,0
1104,2223,-2408,1853,0
-156,-1488,-4,-1173,0
-16,1655,1135,-445,0
-2228,-2033,778,651,0
-123,-872,25,698,1
108,-138,-351,904,1
-325,-506,1594,-535,0
2378,1258,-318,1191,0
-3835,-231,-3995,-3614,0
283,195,-341,-1185,0
854,258,1771,1167,1
-1168,1005,362,1055,1
1539,-552,-211,1586,1
87,1258,1497,455,1
662,2072,1538,1303,1
-1383,-342,382,6522,0
-635,1076,-438,-1622,0
-422,585,-523,2,1
576,85,-444,1706,1
2273,-247,491,537,0
-874,1479,842,19,0
1672,-1267,-2322,-1446,0
1599,-1241,142,986,1
-433,1977,-4169,1277,0
-346,2149,1008,427,1
-241,4435,-599,895,0
2948,-447,-2433,536,0
55,-91,968,4673,0
816,2538,269,-142,1
-904,11,257,-2566,0
1629,2093,-883,-312,1
-859,39,1004,176,1
533,986,-65,1323,1
1476,1246,157,1345,1
297,577,-263,-62,1
2705,-1852,743,808,0
3011,518,-816,6811,0
1754,3398,-252,-3255,0
-669,-4,832,-572,1
2496,2847,3646,772,1
-2213,-108,722,1221,0
184,-1526,-44,26,0
-992,355,-55,-235,1
317,1864,-4067,499,0
-1991,-5339,-2805,-519,0
2436,-596,-245,258,1
432,489,-2407,605,0
356,796,-1196,8,1
1434,-878,72,632,1
2611,-3079,2857,2009,0
675,1025,496,-912,1
904,3419,88,794,1
-817,4,1562,-944,0
656,-2204,-187,-937,0
1605,-918,-1313,-491,1
-566,613,-932,-2034,0
1152,1383,1477,938,1
-913,1712,872,3065,0
569,537,383,-245,1
322,397,1969,604,1
2864,-1439,-262,-214,0
755,2358,-3766,3689,0
-613,-893,631,-1124,1
-33,482,-295,1583,1
-1184,162,-1771,-1345,0
298,1924,-1331,-1227,0
-341,1974,1986,-4403,0
-1074,2652,-1947,-1023,0
61,106,1198,176,1
476,1913,2177,1347,0
102,1514,-907,2804,0
-13,-82,2067,241,1
1306,254,-92,-795,1
-416,5139,211,-24,0
2152,-2024,-829,235,0
5265,-1246,-773,-86,0
1727,1238,1004,-943,0
2588,-2355,2016,-944,0
3148,265,-1138,-3331,0
-454,1217,837,165,1
544,-272,-1336,32,1
-555,2304,-706,2569,1
767,1976,-535,1986,1
-1937,1907,1584,1315,0
-2919,-3532,-912,-1904,0
314,-294,-414,2076,0
-344,-285,-58,714,1
326,367,-1524,2901,0
-1483,-1316,1664,-425,0
73,71,198,1511,1
-23,-75,-1294,-4,0
-261,-388,-178,1144,0
35,-783,1977,76,0
47,-6,953,52,1
-2414,2473,1724,892,0
-306,131,1592,2366,1
-303,1899,-3323,3144,0
-696,-328,578,1013,1
-965,2883,-531,-3482,0
-371,23,241,-311,1
1925,346,-1362,141,0
2475,2053,26,-288,0
-235,808,258,-1684,1
691,-2698,-1922,-1381,0
-1376,219,1757,-191,0
1892,-2252,118,-2763,0
-68,153,851,164,1
-2279,-1427,-5166,1326,0
241,-2295,3361,846,0
1362,31,2,1781,1
-424,145,-1715,-1919,0
2178,3577,945,4139,0
11,702,-582,2501,1
-2351,-1282,-1782,1134,0
655,1044,302,-1461,0
1765,-571,1831,684,1
-294,-517,1802,1284,1
-465,-222,-977,-4043,0
-109,214,-1202,75,0
-49,-345,803,-394,1
392,-1145,223,905,1
-272,85,774,1096,0
-1251,1692,85,2283,0
-239,-2778,557,909,0
88,-1036,61,-1316,0
1082,-1112,632,316,1
-516,2989,1182,1439,1
-357,84,-3971,-278,0
3152,1862,1383,48,0
692,158,137,-218,1
-269,2067,-117,479,0
-197,-174,1869,-1597,0
-261,1527,6,-2587,0
2,1428,-1085,1947,0
547,1116,-3376,-2542,0
224,-1361,1603,1,1
-3733,-11,2121,-4049,0
1989,-2675,1596,-356,0
39,1076,476,99,1
1123,-347,-1613,-195,0
-666,-2198,2735,756,0
2293,19,-1565,-501,1
1934,2157,-2724,-1478,0
462,-1462,-1542,-3353,0
1037,-123,818,1649,1
492,767,-122,-962,1
572,396,264,1053,1
1787,545,559,-101,1
-334,513,-142,1136,1
185,977,416,395,1
429,815,1971,549,1
1667,1491,598,1594,1
2154,781,84,229,1
1252,906,-1531,227,1
2232,-4015,-2456,-1968,0
-1761,2325,828,-1675,0
969,-216,1921,785,1
