@relation ring

@attribute A3 numeric
@attribute A8 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-1112,-2485,-262,929,0
2262,3689,-397,-304,0
3364,1835,-1132,275,0
1003,387,154,3386,0
21,-1903,-902,-2501,0
-2721,628,183,284,0
1699,-1712,2806,-228,0
-638,951,1759,36,0
419,-135,-324,3035,0
1148,-568,-1214,-1421,0
-2817,-1588,-34,481,0
2787,297,-916,1314,0
48,-138,2863,-536,0
-1986,1322,4334,-492,0
-236,964,1916,-1736,0
-946,-307,218,-2451,0
656,3117,3451,1407,0
-387,-1115,-229,35,0
28,-17,2953,2196,0
672,494,747,904,0
392,-479,-2995,-283,0
2385,1033,-229,-1524,0
-46,3244,-2447,-47,0
128,2962,1034,-4523,0
1964,-692,3713,1361,0
-75,2079,1492,9,0
-113,3216,-2977,-2742,0
-2069,-4188,2516,-3156,0
-1386,-1637,-1414,-234,0
96,749,-2435,-1657,0
1241,-926,13,926,0
-2936,-1774,52,746,0
-54,-1229,58,1369,0
101,1776,3176,-3913,0
861,-2306,-2091,1236,0
3273,-475,-2159,-767,0
403,367,1296,3756,0
2021,-3138,-1463,-882,0
-17,-658,2361,-289,0
-695,103,397,-1674,0
1098,1953,1314,-186,0
-3062,-14,1398,3258,0
4,-779,-4236,2023,0
84,2049,-283,1122,0
-1085,1459,619,2026,0
-1315,-2992,-671,-464,0
2183,-879,27,418,0
2543,91,-394,2161,0
2355,-184,818,-187,0
2836,-322,1799,1035,0
-1712,-305,-2505,133,0
97,2236,-3999,-1797,0
-457,1342,-1133,788,0
1703,426,-38,469,0
-1445,972,-439,84,0
744,41,-2226,-549,0
97,-1107,-1256,-1558,0
-685,-3253,-2847,-2754,0
2105,5148,-906,38,0
-79,-379,-874,1573,0
3202,-1112,-1471,684,0
-2391,-863,-953,2463,0
-1156,3294,-192,-2897,0
-2991,53,-161,-2868,0
393,1011,-1307,1631,0
-397,-272,878,771,0
495,1204,2,2164,0
-2855,-29,-234,703,0
-1528,2079,778,1932,0
-457,1743,3076,-1,0
-762,-1803,406,-1024,0
-2026,4339,2853,1128,0
-526,-201,-888,-1339,0
3386,3412,178,2773,0
-663,799,1376,282,0
-4426,-1678,-208,-2684,0
363,1204,338,1457,0
76,299,-652,-2338,0
389,-1712,-3322,-1534,0
818,2462,-1111,1573,0
-326,-5907,-3267,-2373,0
-73,-2511,604,-384,0
-153,414,-366,2915,0
3673,15,475,-2271,0
-2129,-1735,-1113,4733,0
-134,125,1804,2275,0
1024,-1153,98,1135,0
1233,-2462,1305,-2299,0
-1419,-76,-45,119,0
636,911,-131,-1731,0
-669,1894,-3479,-1856,0
1586,-1672,1194,-2076,0
72,-2322,2916,1243,0
286,367,4492,-1614,0
-2135,1079,-1948,-3081,0
943,544,1324,5,0
788,-8,432,2751,0
-63,814,1156,-1034,0
175,-2873,-3449,-1089,0
-394,-243,204,-526,0
-5,-3428,1163,-3379,0
-2561,-774,1372,142,0
1689,-1676,-1543,4,0
375,-3182,3084,-829,0
-632,115,-1064,278,0
-2091,-187,-394,-395,0
-1643,4697,2823,-6,0
2445,-83,-1587,-533,0
-1945,3157,307,356,0
5137,1056,-3465,-231,0
57,144,3132,-1979,0
-1453,-3062,1245,-1253,0
3072,-1312,463,-981,0
-2778,1163,-86,16,0
-718,1501,1113,-229,0
1568,-537,-962,-1953,0
1692,1289,483,-23,0
177,1559,-3745,-1332,0
2652,-1365,-1854,1924,0
-623,4395,-4995,978,0
1548,-558,411,3133,0
-3059,-1478,585,1295,0
45,872,-1075,-784,0
-727,-16,-404,43,0
