@relation ring

@attribute A7 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
813,2718,-504,1714,104,0
-2099,1884,456,344,464,0
546,4088,2328,-2273,1039,0
2091,-607,-3581,284,-2309,0
-3507,-1386,185,-717,779,0
-357,-252,1311,-257,3558,0
-4189,512,-1965,1108,-202,0
-138,2671,-1046,-104,815,0
-781,3182,836,-715,-483,0
957,-1487,-1554,381,893,0
-2979,1509,1461,911,23,0
-1696,-1086,-1541,-2803,-1909,0
-693,793,2312,-2593,-2814,0
1136,-793,393,-372,-3406,0
-892,-1271,-589,573,4624,0
-167,-1176,-4302,22,848,0
-1995,-2778,93,105,-431,0
-1492,-1552,-1011,369,-235,0
-515,-927,-958,1665,605,0
-1296,-3933,-4173,-93,-1772,0
2868,-1639,524,-3286,-232,0
-9,-733,-276,1292,2729,0
-153,1324,-4434,-453,3544,0
489,-755,-55,-4912,1682,0
-176,295,-1294,5022,-12,0
-266,-429,-2064,-865,-1219,0
378,-329,-17,-2768,136,0
82,1848,1561,774,221,0
1782,-1358,-2235,1486,22,0
-2695,-1183,1788,-3325,-126,0
-473,-243,1204,1637,-1449,0
573,-1448,1704,3436,-854,0
-31,909,-82,117,166,0
-1648,1004,-322,945,1434,0
498,1783,1776,-2339,-2383,0
541,-359,-1826,3453,2038,0
261,2065,2204,214,585,0
-249,-1224,-92,107,-195,0
-348,-2679,-552,-1936,915,0
-5804,436,452,2994,-2251,0
-2563,186,2434,1667,1434,0
26,-931,-114,3725,-778,0
-547,-275,-4801,448,-2487,0
538,1558,-78,-1062,-102,0
-396,-2772,3285,-9,1054,0
3378,-2245,-32,246,-4081,0
2269,-1064,1104,-15,3672,0
-1441,-126,2178,344,-2818,0
-1206,298,-1335,-1336,-2939,0
-4684,2271,-46,1278,-1674,0
889,359,2147,2727,1925,0
-1446,53,-3837,-279,88,0
1004,2587,887,-275,-2276,0
191,-2188,-769,1448,458,0
-1775,-764,-2125,17,-1392,0
-165,329,-2385,-1484,557,0
2013,2025,1305,-1327,126,0
-1334,-1325,4106,179,-2432,0
3965,-2269,1257,1363,1012,0
-1309,845,134,2354,5442,0
-1272,2563,-3962,-174,-347,0
3221,3589,786,1508,277,0
1708,285,1343,-1767,-3829,0
997,3584,-2559,-4701,-73,0
-5006,-703,-2901,-965,3176,0
1303,37,-385,-3502,-291,0
2692,-2992,372,-2912,1453,0
2728,-1249,-83,-187,-2444,0
64,-718,313,-31,288,0
2037,2462,-7114,1271,93,0
-89,1784,-4196,-629,-219,0
2053,3594,-1211,-3181,-1246,0
1218,1608,2871,377,-1462,0
-176,-229,-1805,1591,-564,0
1007,-611,1254,-1194,-799,0
-759,1133,-3141,-439,43,0
-335,6,46,-178,-1286,0
658,6,701,-547,388,0
-144,-475,1008,-187,3296,0
-1074,-2567,1638,1811,976,0
537,1015,-354,-1404,-2741,0
-66,1958,-1382,-166,-1433,0
-192,-1194,1276,-708,918,0
-3179,1539,1806,693,-2486,0
-534,-2314,-3994,2869,3129,0
