@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,4,7,12,18,21'

@attribute A1 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A12 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
366,-1283,1211,-252,-619,0
2191,52,736,1136,589,1
1305,953,5,-928,33,0
127,-343,2484,1228,263,0
-434,808,826,1451,-979,1
1184,672,335,912,-857,1
-3264,339,978,-132,723,0
1667,571,794,747,-1314,1
44,47,-1243,1421,595,1
44,974,-175,-906,-676,1
1398,571,1262,144,147,1
-631,-3862,-183,268,-1218,0
-587,-994,1032,723,274,0
3078,-1425,-1724,2392,1418,0
1133,-1265,559,1796,907,0
64,3851,528,813,-17,0
1863,2659,-1362,-129,4767,0
1367,-1472,-2368,1199,-118,1
-83,-906,715,1984,12,1
304,656,244,2522,483,1
228,-369,-54,-85,-1429,0
-1273,-561,866,-16,1539,1
-669,128,125,-2727,-1918,0
423,-2598,79,2457,62,1
2137,-2002,863,-302,-168,0
-623,428,1366,301,38,1
38,-3,1471,805,1118,1
54,1346,1753,963,1944,1
679,337,-2092,726,56,1
68,1876,-1159,552,-1228,1
806,-1169,2193,1267,606,1
499,2326,-706,-2111,1593,0
1436,1135,1339,378,517,1
-1367,-567,978,1848,-4903,0
-968,2767,-856,602,1187,1
-629,-833,-173,837,1846,0
27,963,1158,-295,296,1
2492,-4275,2235,-752,-441,0
1327,628,2,-41,-133,1
972,779,328,-1448,42,1
-46,175,1743,-524,-476,1
4428,-2653,-117,69,-3206,0
841,277,-1004,-589,1591,0
256,-2462,-313,1745,209,0
-117,1072,186,114,1352,1
764,-857,-1076,-1114,97,1
3008,-1582,2614,1395,-1816,0
418,534,1353,-11,1621,1
3195,276,-1655,-45,-47,1
-154,-345,-1485,-26,-196,0
1075,-911,1728,66,29,1
948,-294,1129,-522,1074,1
577,748,1245,-583,662,0
483,1102,1273,473,513,1
562,-451,1184,-674,413,1
-1446,-502,2082,-1054,821,0
-1644,-1442,786,2502,-1677,0
45,749,-205,739,117,1
178,-964,217,-474,-2432,0
599,-8,2909,1923,2558,1
432,-72,-39,171,221,1
75,1442,1608,-1464,-267,1
-1635,3778,-2844,375,3793,0
572,208,1374,-552,1158,1
178,49,238,76,-1762,1
-3618,-1455,1674,-186,-102,0
1195,1865,-532,-904,326,1
1089,-186,-158,-101,-514,1
215,-277,3412,-585,3094,0
712,1347,-3071,1838,666,0
-681,1468,-925,57,-328,1
-1,3801,1062,-476,-4774,0
1749,1919,2311,1071,296,1
167,592,172,1679,78,1
1683,213,-2047,-1114,3372,0
69,85,-484,-414,-31,1
-982,179,-197,255,589,1
-233,-55,818,1347,589,1
1266,-924,848,-63,845,1
3913,-822,14,1341,16,0
-1934,1925,-547,-1287,1444,0
3394,-2436,-2122,181,1113,0
578,-213,1994,131,948,1
-777,2197,-1585,439,-1212,0
1301,-861,58,8,554,1
1507,-438,-2658,671,1398,0
1263,-1444,351,3924,-308,0
-1094,-3311,1849,4844,-16,0
1355,-1299,-1232,908,569,1
-2951,32,-51,-197,-742,0
4384,1532,-3528,1063,134,0
551,-1368,206,-476,-1323,1
-88,519,397,1276,-93,1
2381,-394,-482,2491,-856,1
-3583,2939,5011,746,-833,0
1053,-698,1335,1452,157,1
94,106,1114,-1302,677,1
-95,1011,434,976,-199,1
-331,-839,445,-2443,873,1
-1212,-3108,187,-1013,155,0
33,-3562,-1098,505,501,0
-2302,-237,-291,406,2477,0
2349,-148,1846,-699,1165,1
-1722,1963,-2218,-918,2086,0
2158,-759,1083,339,1945,1
776,-2079,2059,892,-4841,0
343,394,506,47,-1105,1
1188,649,-883,2615,-2167,0
1711,612,-352,-556,2247,0
-987,711,-721,154,231,1
1483,-26,-1161,1999,1891,1
189,-475,175,1549,-29,1
2414,205,1474,592,-756,1
1257,-131,503,-26,-245,1
1105,-1171,1055,-306,676,1
1993,-1027,458,436,1106,1
859,-734,-3475,699,2572,0
737,-529,933,-1014,536,1
-3683,-309,-772,23,-204,0
-1336,1406,-2488,1277,258,0
7,614,1866,318,1897,1
-93,-249,1212,529,-148,0
-1573,1593,-182,1078,2145,0
332,1389,-892,-589,-3167,0
139,1092,-757,-305,115,1
42,381,2281,-959,624,1
-398,597,56,658,-1553,1
1501,-982,-1806,1454,1514,1
708,-14,398,99,-61,0
425,2117,1235,1423,72,1
1066,1772,1289,1974,-14,1
-1581,117,1428,-251,-1572,0
-1272,28,-228,-624,-301,0
-338,132,22,-462,-75,1
334,182,568,861,-892,1
2868,2081,127,-34,1179,1
-1814,2794,-232,2921,-52,0
854,-786,-378,1154,-726,1
-3157,-2053,56,68,707,0
491,787,-2138,488,-38,0
1255,74,-257,661,-76,1
502,2233,502,-814,-254,1
198,-172,-2461,938,-104,0
6073,331,-2513,-4403,-1134,0
-1798,2054,-2217,-475,1134,0
-96,1616,2148,2221,1245,1
-89,-7,-524,1329,-1836,0
-46,-2252,-2135,454,-2125,0
624,2767,284,1512,1781,0
2074,1389,-702,166,604,1
593,-576,-963,369,-444,1
-103,-619,1506,716,163,1
3475,432,-313,-3095,2645,0
-215,-308,-2009,1278,-917,0
162,-1612,-25,1842,1737,1
68,-631,-1265,3277,18,0
-1266,609,-214,367,28,1
1155,1411,1602,-75,626,1
-3627,1973,2095,-1071,1688,0
-1396,-196,-2646,4245,-3357,0
205,1264,2064,27,3,1
958,1735,-617,2399,2294,1
111,635,-1913,81,78,1
113,1183,-151,-1022,384,1
228,-524,325,2047,-2,1
-31,1153,-686,-427,789,1
1473,-2724,3053,1256,-1555,0
-3932,5176,-1359,-3179,-79,0
1395,2936,1694,1912,737,1
-3799,-2707,-2745,1075,-1249,0
1276,1857,-322,2158,-828,1
-192,-3513,1912,88,-4413,0
1516,1274,-2529,-3584,2492,0
-634,-575,1809,257,-25,1
32,2869,2213,-176,-33,0
-1043,-2247,211,-192,-1612,0
-594,91,129,-1197,448,0
9,89,179,1477,-7,1
-1159,-3456,1262,1085,-406,0
916,332,1132,-189,1555,1
606,-2322,48,1293,-2358,0
-593,1811,1097,-715,854,1
-205,876,2541,2255,-1304,0
-1848,181,-2658,3664,1561,0
3356,931,-1089,-1348,207,0
-239,-1703,1142,-1348,-2343,0
3258,-1451,-1996,-2996,-3302,0
855,896,2881,-1536,216,0
-31,-4,-708,-1692,1108,1
-1778,-134,861,191,485,1
2277,-1524,-972,1148,117,0
