@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R2,9,11,15,18,21'

@attribute A2 numeric
@attribute A9 numeric
@attribute A11 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
543,1604,264,-2292,-1422,1
-4696,-62,499,-2941,-1042,0
195,-439,-744,-698,-1372,0
3,-316,-2734,4311,-399,0
-719,-125,-2004,199,-3348,0
2132,2204,-228,-1416,875,1
1471,-2402,506,3738,1145,0
1494,2902,-432,-748,679,1
16,412,115,768,945,1
-2483,-908,-1079,-348,-11,0
-6006,-1106,-3641,-199,-105,0
216,67,-864,1164,138,1
-954,3111,909,117,-1001,0
-212,1384,-752,2329,2163,0
-3218,-9,-1245,-499,746,0
14,88,-44,-108,4546,0
344,336,274,-51,-671,1
-244,892,782,1746,-456,1
1305,247,356,189,942,1
348,72,-213,395,497,1
924,-537,1838,766,27,1
144,1314,497,626,1272,1
135,2165,1191,-1069,-377,0
801,1612,1784,1183,8,1
76,626,-2519,687,-145,1
-406,269,-623,1488,994,1
533,2422,2542,923,1805,1
-672,-598,-3909,-4963,-836,0
1417,2086,26,-106,-2365,0
-452,996,-37,-1832,308,1
2213,-1151,584,1896,-77,0
683,725,48,247,581,1
142,1195,-1943,2578,667,1
1567,2701,-33,393,-753,1
-2546,79,-151,1347,-1592,0
16,61,1925,3136,-1735,0
245,4438,-24,-33,1724,0
-1708,-447,36,1926,155,0
116,319,-4,213,676,1
364,-992,616,3234,2981,0
154,1302,219,67,1357,1
569,-119,-2114,476,2081,0
3631,277,189,96,5323,0
-23,1719,1803,1497,2074,1
-1254,1349,846,-284,403,1
1972,966,536,-122,1944,1
-1225,222,-3285,-2364,933,0
-647,-682,-882,-1067,-754,1
-435,333,998,876,506,1
2991,1579,1696,351,361,1
-822,-332,-948,1619,1526,1
-44,776,1773,1982,2636,1
-733,642,1408,79,388,1
-286,657,1596,534,1269,1
926,-14,-3263,-602,655,0
1099,-986,-794,-22,-2187,1
162,-987,1762,-547,558,1
-1415,531,1357,923,496,1
784,414,1426,-379,1072,1
-305,-303,2283,831,-301,0
-4,649,1358,-286,123,1
19,1741,-686,668,13,1
2183,-159,1506,1503,908,1
2422,-2086,598,405,-403,0
1465,-2191,-378,1061,2106,0
2937,-1596,-1447,828,-4447,0
2315,566,1336,394,997,1
849,1094,1,847,464,1
84,-1026,-233,501,1043,1
661,1735,-744,-1067,1445,0
994,-3078,1405,3274,-244,0
2544,1368,1119,785,52,1
-976,1586,-1016,-263,25,0
628,-802,-181,-158,173,1
-778,-1417,68,-758,1015,0
-387,-1046,1054,241,1467,1
122,2003,1549,232,-673,1
1036,1065,-776,-228,1184,1
-586,1352,1418,672,-307,1
-105,176,-448,-2067,597,1
-816,-125,-1041,1064,2348,1
-1824,843,288,1204,2218,0
-551,-258,35,1268,168,1
39,2169,-2121,-116,1466,0
605,-248,-367,872,739,1
786,-192,-1433,-2712,2591,0
-934,1374,-646,978,-2015,1
-832,-11,-654,-3599,323,0
2214,-2388,156,1582,81,0
2164,-2123,-1594,-367,4109,0
206,-1569,-3389,-4024,3842,0
1798,1341,-493,1041,-4036,0
-209,-56,887,-693,-2737,0
1751,-922,316,-2615,2523,0
1327,-218,765,658,2672,1
-204,-1723,383,797,1418,1
-966,2125,1395,-2004,1208,0
33,-1627,2673,99,609,1
-1252,18,-1126,-1952,-729,0
175,-22,868,192,753,1
-1699,724,2381,1553,-2712,0
-455,4353,2354,-2366,2061,0
125,3058,605,-41,-227,1
-1038,281,251,-1585,2076,0
1489,-678,142,-97,-455,1
-1436,276,1852,1204,-269,0
1176,308,-76,144,439,1
-3307,-747,-2681,1192,578,0
91,235,1075,476,1252,1
-607,959,347,544,172,1
46,-284,-214,3204,-249,0
-1978,-2408,3698,-165,1853,0
-66,-4,1522,-1967,-1173,0
5,1135,-44,653,-445,0
919,778,2745,-223,651,0
-1556,25,9,-1837,698,1
191,-351,309,141,904,1
2108,1594,-1176,626,-535,0
-142,-318,-974,499,1191,0
-101,-3995,-4544,-2837,-3614,0
-1645,-341,-1621,1035,-1185,0
1162,1771,175,-1346,1167,1
1227,362,-399,1844,1055,1
783,-211,388,482,1586,1
-556,1497,785,-625,455,1
1981,1538,-99,2888,1303,1
2075,382,-4816,-3268,6522,0
3222,-438,-218,-2071,-1622,0
553,-523,116,1551,2,1
-2037,-444,-1839,2213,1706,1
2007,491,289,124,537,0
51,842,-2573,2736,19,0
138,-2322,1826,239,-1446,0
16,142,-141,1008,986,1
2157,-4169,2174,188,1277,0
1394,1008,9,-215,427,1
-422,-599,-2133,-1078,895,0
2545,-2433,885,176,536,0
-2655,968,1966,249,4673,0
1294,269,1809,-778,-142,1
-53,257,3594,-3181,-2566,0
321,-883,1153,-375,-312,1
